"","102684__1735_39492","821__907","1735__39492","1267__28126_33959","28125__45254","28126__33959","1579__1633_29348","52226__1264_39777","29363__261299_425254","84032__166486_187327","729__36745","261299__425254","376804__454154","97478__1623_138595","228603__876_214856","166486__187327","1633__29348","623__1307","1613__159896","39488__28116_650643","1559__33038","328813__626937","1598__1512_218538","1328__840_310298","28129__28137","287__84026","1681__1680_28026","328814__40520_204516","1624__329854","1512__218538","861__818_208479","39029__84030_371601","328812__573_47678","33043__46503_487175","876__214856","1161942__1630_28111","2374__246787_387661","1515__1255_45851","28116__650643","1264__39777","40520__204516","282125__39484_341225","338188__39491_40518","573__47678","818__208479","246787__387661","84030__371601","1630__28111","1352__29466_301301","40519__28117_351091","46503__487175","2021__387090_397865","536633__817_74426","39491__40518","39484__341225","851__823_46506","1358__216816","1680__28026","387090__397865","309120__39485_437898","239935__357276_1755626","28117__351091","817__74426","1255__45851","562__1502","823__46506","29466__301301","905__820_69825","39485__437898","310297__454155","357276__1755626","349096__1304_165179","1623__138595","820__69825","1304__165179","840__310298"
"SRR6724407",0,5.30051230139098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.02804739904519,0,0,0,0,0,0,0,-3.01120913289852,0,0,0,0,0,0,0,0,0,0,-0.0371572925146195,0,-5.21556721039567,-2.52108809358434,0,0,0,0,0,0,0,-2.38328290350475,0,0,0,0,-4.36665266844503,-2.86457239786354,0,0,0,0,-2.61913937365008,4.12796707768049,0,0,0,-4.96158493505906,0,-2.9158624283834,0,0,-4.53648246726606,0,0,5.05042187384121,0,0
"SRR6724408",0,0,0,0,0,0,0,-2.74359391495661,0,0,0,0,-4.37094745967728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.13395054318009,0,0,0,0,0,0,0,-2.56261799160296,0,5.17706966485854,0,4.75204405604166,-5.428161569196,0,0,0,0,0,0,4.43858456184645,0,-2.65608521052624,0,-2.89908951929415,0,0,0,-2.80906267268874,0,0,-5.0213703431079,0,-2.52837310619217,4.60047453386372,0,0,0,4.86543927074212,0,0,0,0,-4.37927068041558,0,0,0,0,0
"SRR6724409",-2.49872819733802,0,-4.32792419209445,0,0,0,0,0,0,0,0,0,-4.39599577246826,0,0,0,0,0,0,-2.5154903927205,0,0,0,0,0,0,0,-3.18357400127035,0,0,-2.52436022271386,0,0,0,0,0,0,0,4.35695716614329,0,-5.5141119198556,0,0,0,4.37232016234629,0,0,0,0,-2.43254696441871,0,-2.73144243486251,0,0,0,-5.79829894580531,0,0,-4.73099707513151,0,0,4.21329493417064,0,0,0,-0.0454026039741922,0,0,0,0,0,0,0,0,0,0
"SRR6724410",-2.74700089074091,4.12236083778738,-4.75794511120022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.61147771388082,0,0,0,0,0,0,-4.52321208327539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.34116046359966,0,0,0,0,0,-2.76993341893761,0,0,0,0,-5.50816569732184,-4.05500887162611,0,0,0,-4.79766541518291,0,-3.11401006196486,0,0,0.091845066490283,0,0,5.39362364260385,0,0
"SRR6724411",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37400057753949,0,0,0,0,0,0,-4.11188961749625,0,0,0,0,0,4.621010035244,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.89218917181319,0,0,0,0,0,-2.64325180469146,0,0,0,0,-6.08616461929415,0.655657410460246,0,0,0,-4.57824642292374,0,-2.74810579071733,0,0,0.583069438289143,0,0,4.75985885409667,0,0
"SRR6724412",0,0,0,0,0,0,0,-2.31165429961146,0,0,0,0,0.586460786399086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.17581063353927,0,0,0,0,0,4.0039026964621,0,0,0,0,0,0,0,0,0,-2.52740573382687,3.76861456493865,-2.63099004103026,0,0,0,0,0,0,-4.55700842527213,-2.14816968945438,-5.76065893202796,4.37759514232904,0,0,0,0,0,0,3.72073904541444,0,-0.0742265152219092,0,0,0,0,0
"SRR6724413",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.70666956604948,0,0,0,0,0,0,-4.82952745157065,0,0,0,4.6880892076981,0,-4.85329478326477,0,0,0,0,-6.03991255757162,-0.0259760017375633,0,0,0,-0.340734348513495,0,-2.74083215797929,0,0,0.288711035550621,0,0,4.74726055263879,0,0
"SRR6724414",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.240055278083,-2.94934503728131,-2.4854291411023,0,0,0,0,0,-5.10841545362235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.23565190067096,0,-2.8366859730208,0,0,0,0,0,0,-4.91328423038999,0,-5.73200826319988,0.488937440427343,0,0,0,0,0,0,0,0,0.309081882350021,-2.68424248544253,0,0,-4.64924436462142,4.30488955100146
"SRR6724415",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269728845116641,0,0,4.14690197703957,-2.74719087932607,0,0,0,0,0,4.39958112128559,-4.75827418108258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.11975921969337,0,0,0,0,0,0,0,0,0,0,-3.05877796571836,-0.303029483747719,0,0,0,0,0,0,0,0,-5.29795884569637,-2.67183843923873,0,0,-4.62775992637702,0
"SRR6724416",0,5.0857405174771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57344411453906,0,0,0,0,0,0,0,0,0,0,0,0,-4.45733595682075,0,-2.25667034007559,0,0,0,0,0,0,0,0,-2.38153996710368,0,3.90866768494465,0,-2.50500748421056,0,0,-4.12494822327948,-2.61195792788399,-5.32035216917056,0,0,0,0,-4.33880023599298,0,-2.48312187210543,-4.5240438383274,0,-0.404031397077671,0,0,4.30089324387215,0,0
"SRR6724417",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50900702087459,0,0,0,0,0,0,0,0,-2.58528515396436,0,0,0,-4.34572763670181,0,-5.19610847531663,0,0,4.4778452387198,0,0,0,-2.32561889801431,0,1.76266023846084,0,-1.01155517428864,0,0,0,0,-4.76027391878752,0,-5.74901578846677,4.02809009040312,0,0,0,0,0,0,0,0,0.708789811017434,0,0,0,0,0
"SRR6724418",0,5.92121669616256,0,0,0,0,0,0,-2.56606295690959,-2.36661121516987,0,4.44455141678784,0,0,-2.97338654638981,4.09909086643654,0,0,0,-2.33042945761774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.15005656888891,0,0,0,4.03642222404911,0,0,0,-2.43153317487485,0,0,0,0,0,0,0,0,0,0,4.21153899917249,0,0,0,0,0,0,-3.12164771657997,0,0,0,0,0,0,-4.96868714936319,0,0,-5.40685244844788,0,0,0.238473324774706,0,0
"SRR6724419",0,6.02358735544322,0,0,0,0,0,0,0,-2.64877510104925,0,0,0,0,0,4.58781305284069,0,0,0,-2.73478012313042,-4.10876208723211,0,0,0,0,0,0,0,0,0,-2.64284873140254,0,0,0,0,0,0,0,4.73677812079135,0,0,0,0,0,4.57754827950815,0,0,0,-2.17825011776223,0,0,0,0,0,0,0,0,0,0,0,-3.15832043948568,0,0,0,0,0,3.77283987555708,-2.63898781186493,0,0,-5.47037146777247,0,0,-4.57086097070507,0,0
"SRR6724420",0,5.41573458365016,0,0,0,0,0,0,0,-2.44686588555874,0,0,0,0,0,-4.23809603309476,0,0,0,0,0,0,3.18061707262475,0,0,0,0,0,0,-4.82530635089845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66637986722988,0,0,0,0,0,0,0,0,0,0,0,-4.61830540232091,0,0,0,0,0,-2.44859969209773,0,0,0,0,0,4.24109907411078,0,0
"SRR6724421",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.39676156670861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53074647464181,0,0,0,0,0,0,0,0,0,0,0,-2.7477325745101,0,0,0,0,0,4.38338147515543,0,0,0,4.75921242466353,-3.41126316575582,0,0,5.90848112107733,0
"SRR6724422",-2.75107632617147,0,4.76500397242892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.48074381491986,0,0,0,0,-2.63828259954412,0,-4.29677432800344,0,0,0,0,0,0,0,0,0,0,-4.5696395071353,0,0,0,0,0,0,0,0,-4.94167063571441,0,0,0,0,0,0,0,0,0,0,-5.81765132644063,-0.0903675118965232,0,0,0,0,0,-2.38123648667564,0,0,0.86475019230376,-3.1767579203082,0,4.12442257975901,-5.50230612132065,0
"SRR6724423",-2.35452046520052,0,4.07814907318802,0,0,0,0,0,0,-2.63739642029775,0,0,0,0,0,-4.56810459965598,0,0,0,0,0,0,0,0,0,0,0,-2.38212054910352,0,0,0,0,0,0,0,0,0,0,0,0,-4.12595382080117,0,0,0,0,0,0,0,0,-2.22529556086376,0,0,0,0,0,-2.34819548088215,0,0,0,0,-5.64976691643544,-3.85432497327352,0,0,0,4.06719387899152,0,0,0,0,0.394912544012255,-5.80934076465345,0,0,-1.98660381654837,0
"SRR6724424",0,5.71460308382635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.21609534218474,0,4.14566293195541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198478799072762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49139244348679,0,0,0,-5.05743781837021,-2.80754495202129,0,0,0,0,4.3152182937123,0,-3.10495357862532,0.306350963406906,0,-4.86281050143441,0,0,5.37793735332186,0,0
"SRR6724425",0,5.2236597411157,0,0,0,0,0,0,0,-5.2899147408769,0,0,0,0,0,0.0634542102002148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.48925149537464,0,0,0,0,0,0,-2.45582102551112,0,-2.62735524464577,0,-4.31151006280568,0,0,0,0,-4.55071277325903,0,-2.87421281218382,-4.25360679048116,0,0,0,0,0,0,0,0,-4.9782826224678,0,0,0,0,0
"SRR6724426",0,5.37224657388765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.39533988917943,0,0,0,0,0,0,0,-2.35521723026373,0,0,0,0,0,-2.41651609254648,0,0,0,0,4.14885038945517,0,4.07935590567843,-2.56127894248635,0,0,0,0,0,0,0,-2.54702382401392,4.18552864959831,0,0,0,-4.43626526074264,-2.84704699286627,0,0,0,0,-2.70666873693797,4.41157467128049,0,0,0,4.93123004318057,0,-3.10166800558708,0,0,-4.68808777163484,0,0,5.37224657388765,0,0
"SRR6724427",0,5.05318566835112,0,0,0,0,0,0,0,-2.58531417408005,0,0,0,0,0,4.47789550303462,0,0,0,-2.79007955825836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83255955206282,0,0,-2.35507012542344,-2.26248538322794,0,0,0,0,0,0,0,0,0,0,3.91873963513274,-4.079101112621,-2.82153649509622,0,0,0,0,-5.88518328097297,0,0,0,0,4.88704456491647,0,-3.12712232118884,0,0,-0.24202307293166,0,0,5.41633474178179,0,0
"SRR6724428",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51525459787806,0,0,0,0,0,0,0,5.07703808092183,0,0,0,0,3.31397944123884,0,0,0,-2.60715662809477,0,4.35654875749602,0,0,0,0,4.69452782720754,0,4.5157277431501,0,0,0,-5.29174722582234,0,-2.62219665321581,0,0,0,0,0,0,-4.54177783080685,0,-2.99052032090643,0.394796281149114,0,0,0,0,0,0,0,0,-5.17973313687712,0,0,0,0,0
"SRR6724429",0,4.74506597413328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73739180667103,0,0,0,0,0,4.7719851367743,0,0,0,0,-2.57201334509621,0,0,0,0,0,0,0,0,0,-3.00205518244632,4.45485779145182,0,0,0,0,0,-2.60217076298574,0,-2.94423650586723,0,-5.19971210312248,0,0,0,0,-5.0995672176611,0,-5.17212289638548,4.50709197146158,0,0,0,0,0,0,0,0,-0.320933256979379,0,0,0,0,0
"SRR6724430",-2.93162559366287,4.39333399862166,-5.07772447699337,0,0,0,0,0,0,-2.47626221713097,0,0,0,0,0,-4.28901197293399,0,0,0,-5.63658772301731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83348434522916,0,0,0.510702989142302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53632900673629,-2.69036293825139,0,0,0,0,0,0,-3.00172931599037,4.39305070437796,0,4.65984529985171,0,0,5.1991476858643,0,0
"SRR6724431",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.67012994118781,0,0,0,0,-0.0280150163616198,0,0,0,0,0,0,0,0,0,0,-0.044549302551191,0,0,0,0,0,-2.85404691875855,0,-2.6287805403154,-2.57757692917696,0,0,-2.64698163979158,0,0,-4.55318145777464,0,-2.82496754498615,4.94335427047521,4.46449420175187,0,0,4.58470668682099,0,0,0,0,-4.89298731764912,0,0,0,0,0
"SRR6724432",0,5.7990142881922,0,0,0,0,0,0,0,-2.67518906011171,0,0,0,0,0,-4.63356337196592,0,0,4.60932658849484,-2.96078307091099,0,0,0,0,0,0,0,0,0.33457033004884,0,0,0,0,0,0,0,0,0,5.12822670900765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49762838538927,0,0,0,0,-2.59552512939116,0,0,0,0,4.32601926192044,0,0,0,0,4.49558139642727,0,0,0,0,0
"SRR6724433",0,4.61703466436988,0,0,0,0,0,0,0,-2.54008812300333,0,0,0,0,-2.61039490021529,4.39956168474403,0,0,0,-2.94617740035561,0,0,-2.59279793388401,0,0,0,0,0,0,-4.49085775524672,0,0,0,0,-4.52133659499157,0,0,0,5.10292894552711,0,0,0,-2.84599394199257,0,0,0,0,0,0,0,0,-2.58387743647196,0,4.92940610556436,0,0,0,0,-4.47540700050026,0,-2.680553081492,0,0,0,0,0,0,-2.91131094229967,0,0,-4.64285412952946,0,0,5.04253846869426,0,0
"SRR6724434",0,0,0,0,0,0,0,0,0,0,4.19535463362732,0,0,0,0,0,0,-5.00643472043297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.48662338938977,0,0,0,0,0,0,0,0,0,0,0,-2.96826097822623,0,0,0,-5.29792247407354,0,4.30695804971221,0,0,0,5.14117882441193,-3.41447101016447,0,0,5.91403727057589,0
"SRR6724435",0,4.475453558716,0,0,0,0,0,0,0,0,0,0,0,0,-2.6428109228703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.57748279320936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.05400786317535,0,0,-2.71956935175154,0,0,0,0,0,0,0,-5.11243762540764,0.143584814035348,-4.71043229194082,0,0,0,0,0,0,0,0.0628191760688063,-2.60113059567692,0,0,-4.50529034883432,0
"SRR6724436",0,5.08991731515392,0,0,0,0,0,0,0,0,0,0,0,0,-2.82023720151681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.88479412242298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.48360040789386,0,-2.52583611120043,-2.55130774218918,0,0,-2.42190275970933,0,0,-4.37487647619133,0,-2.44548169380704,4.30172209217095,-4.4189946352155,0,0,-4.19485863080784,0,-2.64641890286457,0,0,-4.23569854265338,0,0,4.58373199787213,0,0
"SRR6724437",0,4.73111734942871,0,0,0,0,0,0,0,-2.48797426642707,0,0,0,0,0,-4.3092978373756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60327024084909,0,0,0,0,0,0,-2.33638302026495,0,0,-2.30664244241702,4.50899632298269,0,-2.41472666197588,0,0,0,0,-2.80881936407196,-4.04673409704011,-3.99522190516105,0,0,4.18242926493342,0,0,0,0,-4.86501784785594,-2.75810914325884,0,0,-4.77718516894458,0
"SRR6724438",0,4.64988886333049,0,0,0,0,0,0,0,-5.17494199014158,0,0,-3.89272410389284,0,0,-1.23917605803748,0,0,0,0,0,0,0,0,0,0,0,-2.51757350223402,0,0,0,0,0,-2.38494185752462,0,0,0,0,0,0,-4.36056521765844,0,0,0,0,0,0,0,0,0,4.13084047033034,0,0,0,0,0,0,0,0,0,-2.67377968343671,0,0,0,0,0,0,-2.20713729864181,0,0,-4.63112225995781,-3.43628975057583,0,3.82287394052794,-5.95182843752553,0
"SRR6724439",0,4.64330867015031,0,0,0,0,0,0,0,-2.88478798096064,0,0,-4.70884013666908,0,0,-4.99659935208787,0,0,0,0,0,0,0,0,0,0,0,-2.88741374855569,0,0,0,0,0,0,0,0,0,0,0,0,-5.00114731497136,0,0,0,0,0,0,0,0,-2.63160134280504,0,-2.69717107060477,0,0,0,0,0,0,-4.67163733099241,0,-5.18386938096502,4.55806723100481,0,0,0,0,0,0,0,0,-0.329051405635267,-2.48333398711495,0,0,-4.30126063784569,0
"SRR6724440",0,4.53604814615836,0,0,0,0,0,0,0,-2.89515673205509,0,0,0,0,0,-5.01455855579449,0,0,0,0,0,0,0,0,0,0,0,-2.44253134009503,0,0,0,0,0,0,0,0,0,0,0,0,-4.23058838012389,0,0,0,0,0,0,0,0,2.47359979190231,0,0,0,0,0,0,0,0,0,-4.66432511343302,-2.45013814989477,4.09484683146545,0,0,0,0,0,0,-0.0626402665201423,0,-4.24376376118055,-3.2125590311348,0,0,-5.56431546423972,0
"SRR6724441",0,5.54755230156142,0,0,0,0,0,0,0,-2.67468633370627,0,0,0,0,0,4.63269262428938,0,0,0,0,0,0,-2.55967886215561,0,0,0,0,0,0,-4.4334938403136,0,-2.19071504540304,0,0,0,0,0,6.21300177078145,0,0,0,0,-2.13727608624577,0,0,0,-3.79442976354362,0,0,0,0,0,0,3.70187077117964,0,0,0,0,0,-2.18309475407369,-2.6915279126667,0,0,0,0,0,0,-2.17247378517536,3.78123103179272,0,-4.66186309472853,0,0,3.76283497403519,0,0
"SRR6724442",0,5.56680243596812,0,0,0,0,0,0,0,0,0,0,0,0,-2.30833310561894,0,0,0,0,0,0,0,-3.10642303632383,0,0,0,0,0,0,-5.38048252871525,0,0,0,0,-3.99815021972527,0,0,5.92108459124038,0,0,0,0,0,0,0,0,0,0,0,-2.57041551143308,0,-2.43943827031295,0,0,0,0,0,0,-4.22523102610996,0,-2.40431977285544,4.45209026236523,0,0,0,0,0,-2.4710950239683,0,0,-4.16440400422808,0,0,4.28006213184372,0,0
"SRR6724443",-2.36349848347324,5.57034132596974,4.09369945698765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84710387152122,0,0,-2.72077416199323,0,0,0,0,0,0,-4.71251908449291,0,0,0,0,0,0,-2.4830917657751,5.1640570559404,3.94575881379931,0,0,0,0,0,0,-4.30084109817839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.69099236836446,0,0,0,0,0,0,-2.42072354228679,0,0,-4.66093550478735,0,0,4.19281616631883,0,0
"SRR6724444",0,5.50694928397219,0,0,0,0,0,0,0,-2.74173782881465,0,0,0,0,0,4.74882922054056,0,0,0,-2.70412790835248,0,0,-2.62180387769874,0,0,0,0,0,0,-4.54109752365531,0,0,0,0,0,0,0,0,4.68368692743145,0,0,0,-2.45372039091163,0,0,0,0,0,0,0,0,0,0,4.24996838462671,0,0,0,0,0,0,-2.99813563256063,0,0,0,0,0,0,-2.32236944864605,0,0,-5.19292324357767,-2.29721992150558,0,4.02246187900068,3.97890162020705,0
"SRR6724445",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1060002029064,-2.9065333714768,0,0,0,0,0,0,0,0,0,0,-2.90831817491278,-2.23004756495713,0,0,0,0,0,0,5.03426347329228,0,0,0,0,0,5.03735484352492,0,-3.862555685801,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.53423337580396,0,0,0,0,0,0,0,0,0,6.12147177269813,-2.24863817357921,0,0,3.89475556447808,0
"SRR6724446",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51849000756805,0,0,0,0,0,0,0,0,0,0,0,-4.26435610390154,0,0,0,-3.20503894313257,0,0,0,-2.49764775443482,0,0,-5.55129028974247,0,-5.43084419408015,0,0,0,0,-4.32605281009142,0,-2.88906335694137,0,0,-0.092651394143893,0,0,5.00400452050796,0,0
"SRR6724447",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.67874063777473,0,0,0,0,0,0,-4.63971488492529,0,0,0,0,0,-2.49831818679622,0,5.22666117063064,0,0,0,0,-2.43871327609202,0,0,0,0,-4.32721403300441,0,0,0,-3.0778439664091,0,4.22397529928412,0,-2.44378666268054,0,0,-5.33098212758988,0,-5.7779033509448,0,0,0,0,-4.23276266262189,0,-2.99454976754823,0,0,0.280819424586138,0,0,5.18671234318711,0,0
"SRR6724448",0,4.13853268597194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.11194673790156,0,0,0,0,0,0,0,0,0,0,-0.57833623177939,0,-5.47088787485811,0,0,0,0,-5.57502741542448,0,0,0,0,-1.34085995682391,0,-2.67800931000366,0,0,-0.613368489399919,0,0,4.63844818806882,0,0
"SRR6724449",0,5.65080104792985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.67207043260854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62816175068054,0,0,0,1.94202904051405,0,0,0,0,0,0,-2.5202983411147,0,0,0,4.44046226204118,0,-2.8699099451023,0,0,0,-2.48471719483634,-2.58904831895083,4.36528477704222,0,0,0,4.9708298380644,0,-3.09260426289561,-4.30365642389655,0,-4.48436323167363,0,0,5.35654771103929,0,0
"SRR6724450",0,5.97276531166618,0,0,0,0,0,0,0,-2.33992858264692,0,0,0,0,0,4.05287519122709,0,0,0,-2.49430687529592,0,0,-2.29890045463122,0,0,0,0,-2.36273101789274,0,-3.98181238896446,0,0,0,0,0,0,0,0,4.3202662376809,0,4.09237016760915,0,4.85687455488257,0,0,0,0,0,0,0,0,0,0,0,0,-2.68552458654173,0,0,0,0,-2.84541180391761,0,0,0,0,4.65146502886568,0,-2.86075834301241,0,0,-4.92839781284152,0,0,4.95497879827406,0,0
"SRR6724451",0,5.89611055322883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.61046626770715,0,0,0,0,0,0,0,-2.25098396768315,0,0,0,0,0,0,0,0,0,0,4.52146020711348,0,3.8988185990502,0,2.57925034545147,0,0,0,0,0,0,0,0,0,0,3.94331330527858,0,-2.57517321025487,0,0,0,-2.45677785847792,-2.93304667429634,0,0,0,0,4.46033083845169,0,-2.98885813231714,-4.25526407379401,0,-5.08018586085218,0,0,5.17685414178871,0,0
"SRR6724452",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.94784007542197,0,0,0,0,0,0,0,0,0,0,-2.60521699608332,0,-2.44439869372392,0,0,0,0,0,5.10580878321852,0,0,0,0,4.23382273148482,4.51236820195829,0,0,0,0,0,0,0,-2.54173441062632,0,0,-2.57756782928863,0,0,0,0,-6.22440268266563,0,4.40241313855092,0,0,4.46447844028292,0,-2.84278215809086,0,0,0.80996806662298,0,0,4.92384313266368,0,0
"SRR6724453",0,5.4330107568753,0,0,0,0,0,0,0,-2.64411474764264,0,0,-3.96864831532975,0,0,-4.57974108395921,0,0,0,0,0,0,0,0,0,0,0,-2.31545483406105,0,0,0,0,0,0,0,0,0,6.2163514221814,0,0,-4.01048541522471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.1247843253366,0,0,0,0,0,0,-2.27709827306237,0,0,-0.924444915018228,0,0,3.94404990277138,0,0
"SRR6724454",0,5.12998234003978,0,0,0,0,0,0,0,-2.52236102973257,0,0,0,0,0,-4.36885745852856,0,0,0,0,0,4.79032920878121,0,0,0,0,0,-2.35852190616037,0,0,0,0,0,0,0,0,-2.47952498565947,0,0,0,4.08507977223395,0,-2.89250893404688,0,0,4.2946632537987,0,0,0,-2.33743927476756,0,0,0,-5.0099724351161,0,-2.7500241843726,0,0,0,0,0,-4.04856358350437,0,0,0,-4.7631816093765,0,-2.51754846768391,0,0,0,0,0,-4.36052185654571,0,0
"SRR6724455",0,5.26136670443323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.17633456056064,0,0,0,0,0,0,0,0,0,0,0,0,-0.261145181963644,0,0,0,0,0,0,0,0,0,0,-2.56694419311225,0,0,0,-4.97213622519137,0,0,-4.44607776266431,0,-2.90875102972269,0,0,0,0,-0.108037473895626,0,-2.88422322752026,0,0,-5.03810457004798,-2.36593555373097,0,4.99562117043538,4.09792058649565,0
"SRR6724456",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.93024510246472,0,0,0,-2.22281593765586,0,0,0,-2.29014495312972,0,0,0,0,0,0,0,0,-2.46350538664009,0,5.07533339609877,0,3.96664741551811,0,0,0,0,4.26691649438025,0,0,0,0,0,0,-2.79701517482335,0,0,0,0,0,0,0,-5.84803361738743,0,4.84457239233518,0,0,0,0,-2.88752982166492,0,0,1.92173687699506,0,0,5.00134835949394,0,-3.8500301398938
"SRR6724457",0,5.19853398076976,0,0,0,0,0,0,0,-2.41428062146319,0,0,0,0,0,-4.18165670010321,0,0,0,-2.42865030020755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20654571377688,0,0,0,-2.28171911460507,0,0,0,0,0,0,0,0,0,-2.51243840268261,3.95205343509705,0,0,0,0,0,0,-5.96831548974121,0,4.35167096433348,0,0,0,0,-2.39740188345621,0,0,-0.0643369602846613,-2.47365305095052,0,4.15242186830748,4.28449276454406,0
"SRR6724458",0,5.48964840451311,0,0,0,0,0,0,0,2.90147157495992,0,0,0,0,0,-3.92920796010529,0,0,0,0,0,0,0,0,0,0,0,-2.51664091764301,0,0,0,0,0,0,0,-2.36746849574541,-2.60114777459045,0,0,0,4.35894993376445,0,0,0,0,4.50532010358537,0,-4.10057571994972,0,0,0,0,0,0,0,-2.6918685044811,0,0,0,-2.34267791739969,-2.97105422542655,0,0,0,0,4.66245301705572,0,0,-4.0576371787059,0,-5.14601687048098,0,0,0,0,0
"SRR6724459",0,5.73654778011769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0436116850923,0,0,0,-4.84813078127247,-4.99918964994044,0,0,0,0,-5.27169007709019,0,-2.24451060578617,-0.0693769565083553,0,-0.878408615810108,6.52608294572344,0,-3.88760640734884,0,0
"SRR6724460",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.16041993005814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.34144138692096,0,0,0,0,0,0,0,0,0,0,7.69761758280247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32344463752276,0,0,0,0,0,0,0,-1.87267881104896,0,0,3.24357484699447,0
