,D008103
102684__1735_39492,-0.15706407790032562
821__907,0.3180138023564817
1735__39492,0.04131383237756695
1267__28126_33959,-0.00924027892094026
28125__45254,-0.002092238661840078
28126__33959,-0.06786626316365457
1579__1633_29348,-0.033348089886772084
52226__1264_39777,-0.2995113556349338
29363__261299_425254,0.31490186261703
84032__166486_187327,-0.20103310339433025
729__36745,0.04930738913280805
261299__425254,0.5617592016890929
376804__454154,-0.11452681009265772
97478__1623_138595,0.18864333627957533
228603__876_214856,0.5950408346838847
166486__187327,-0.3555570059751759
1633__29348,-0.07536727049032302
623__1307,-0.506461311636057
1613__159896,0.080614371096866
39488__28116_650643,0.2561212192907573
1559__33038,-0.3408761002365147
328813__626937,-0.6415143706894301
1598__1512_218538,0.19727303761941672
1328__840_310298,0.5374558719275842
28129__28137,0.06957582704215888
287__84026,-0.0528413715854429
1681__1680_28026,-0.7650968527943776
328814__40520_204516,0.20755537781678354
1624__329854,1.146274400879546
1512__218538,-0.8425321526148153
861__818_208479,-0.3314662728969863
39029__84030_371601,0.10870205558850624
328812__573_47678,-0.19570757676672046
33043__46503_487175,-0.07152788891605014
876__214856,-0.9331837385736179
1161942__1630_28111,-0.3164777755062922
2374__246787_387661,0.006128855798457527
1515__1255_45851,0.5872544195381437
28116__650643,0.3946860991813817
1264__39777,0.8440366294198721
40520__204516,-0.0018191387707767368
282125__39484_341225,-0.9717158566157575
338188__39491_40518,-0.08594647109527495
573__47678,-0.32728946416558
818__208479,0.16230817209515433
246787__387661,1.2020539528662542
84030__371601,-0.3830942440018866
1630__28111,-1.044459105590973
1352__29466_301301,-0.9228045205836388
40519__28117_351091,0.8982674006650015
46503__487175,0.7137293526515662
2021__387090_397865,-0.1493231175214759
536633__817_74426,0.005689479869017078
39491__40518,-0.4633270198307258
39484__341225,-0.7917107227144005
851__823_46506,-0.4413689578695933
1358__216816,-0.17585489516693792
1680__28026,-1.0800205008918538
387090__397865,-0.06659593671629066
309120__39485_437898,0.18478832151993865
239935__357276_1755626,-0.9076408959317
28117__351091,0.27632780093841736
817__74426,0.27453298478595184
1255__45851,1.3469986733232702
562__1502,-0.47241612283326395
823__46506,0.7462771854869833
29466__301301,0.3850213626705656
905__820_69825,-0.116806979840469
39485__437898,-0.707610339950856
310297__454155,0.028277298548868738
357276__1755626,0.5062995446292178
349096__1304_165179,-0.3134432455556139
1623__138595,-0.029080910696186787
820__69825,-0.2315090203142895
1304__165179,0.6676359115395597
840__310298,0.8592205019453617
