oldID,newID
102684_and_1735_and_39492,102684__1735_39492
821_and_907,821__907
1735_and_39492,1735__39492
1267_and_28126_and_33959,1267__28126_33959
28125_and_45254,28125__45254
28126_and_33959,28126__33959
1579_and_1633_and_29348,1579__1633_29348
1264_and_39777_and_52226,52226__1264_39777
261299_and_29363_and_425254,29363__261299_425254
166486_and_187327_and_84032,84032__166486_187327
36745_and_729,729__36745
261299_and_425254,261299__425254
376804_and_454154,376804__454154
138595_and_1623_and_97478,97478__1623_138595
214856_and_228603_and_876,228603__876_214856
166486_and_187327,166486__187327
1633_and_29348,1633__29348
1307_and_623,623__1307
159896_and_1613,1613__159896
28116_and_39488_and_650643,39488__28116_650643
1559_and_33038,1559__33038
328813_and_626937,328813__626937
1512_and_1598_and_218538,1598__1512_218538
1328_and_310298_and_840,1328__840_310298
28129_and_28137,28129__28137
287_and_84026,287__84026
1680_and_1681_and_28026,1681__1680_28026
204516_and_328814_and_40520,328814__40520_204516
1624_and_329854,1624__329854
1512_and_218538,1512__218538
208479_and_818_and_861,861__818_208479
371601_and_39029_and_84030,39029__84030_371601
328812_and_47678_and_573,328812__573_47678
33043_and_46503_and_487175,33043__46503_487175
214856_and_876,876__214856
1161942_and_1630_and_28111,1161942__1630_28111
2374_and_246787_and_387661,2374__246787_387661
1255_and_1515_and_45851,1515__1255_45851
28116_and_650643,28116__650643
1264_and_39777,1264__39777
204516_and_40520,40520__204516
282125_and_341225_and_39484,282125__39484_341225
338188_and_39491_and_40518,338188__39491_40518
47678_and_573,573__47678
208479_and_818,818__208479
246787_and_387661,246787__387661
371601_and_84030,84030__371601
1630_and_28111,1630__28111
1352_and_29466_and_301301,1352__29466_301301
28117_and_351091_and_40519,40519__28117_351091
46503_and_487175,46503__487175
2021_and_387090_and_397865,2021__387090_397865
536633_and_74426_and_817,536633__817_74426
39491_and_40518,39491__40518
341225_and_39484,39484__341225
46506_and_823_and_851,851__823_46506
1358_and_216816,1358__216816
1680_and_28026,1680__28026
387090_and_397865,387090__397865
309120_and_39485_and_437898,309120__39485_437898
1755626_and_239935_and_357276,239935__357276_1755626
28117_and_351091,28117__351091
74426_and_817,817__74426
1255_and_45851,1255__45851
1502_and_562,562__1502
46506_and_823,823__46506
29466_and_301301,29466__301301
69825_and_820_and_905,905__820_69825
39485_and_437898,39485__437898
310297_and_454155,310297__454155
1755626_and_357276,357276__1755626
1304_and_165179_and_349096,349096__1304_165179
138595_and_1623,1623__138595
69825_and_820,820__69825
1304_and_165179,1304__165179
310298_and_840,840__310298
