featureid,D006262
40520,-20.586018716741325
45851,0.9498587334254079
454154,0.9159755171950207
1623,4.7205142462892145
187327,10.932411617180152
573,0.7946685147647321
84026,5.588735730322065
28116,7.939182516698455
1755626,-9.989513537890355
294,5.466871790398915
1515,4.499723674191646
28117,0.21643899532074495
310297,1.350095454077139
46506,12.934191759826783
397865,2.624563236338359
39488,-18.960174735779482
39496,4.699112979323821
309120,0.23199974602258777
69825,7.492696369933234
357276,4.876005344409636
218538,5.389266773468238
487175,5.971849701831832
821,16.296584243218092
1547,2.436042294437041
729,-1.1461975567163385
1559,-2.105355075384081
40518,13.532888650336758
78346,-1.5974648840110872
239935,5.8589329809784445
633701,2.4914643211975323
1630,4.106951101634273
310298,25.05818856188934
46503,2.705778157701449
1604,-2.076536145061758
39492,-1.6827425228121093
341225,0.9100215929410473
165179,-0.8454351497358727
1363,-1.9061314463216024
907,4.708186774275471
1680,10.678416946728449
47877,1.7255494868305299
28026,-21.736627190227143
