featureid,D006262
562,0.0
28126,0.0
303,0.0
1260,0.0
1681,0.0
40520,0.0
291644,0.0
261299,0.0
411489,0.0
40214,0.0
296,0.0
823,0.0
1623,0.0
818,0.0
33038,0.0
28125,0.0
28130,0.0
39486,0.0
47770,0.0
322095,0.0
376804,0.0
246787,0.0
457412,0.0
582,0.0
624,0.0
1118061,0.0
1286,0.0
1354,0.0
1363,0.0
33039,0.0
239935,0.0
29382,0.0
291645,0.0
626933,0.0
665951,0.0
116085,0.0
147802,0.0
626929,0.0
1318,0.0
1353,0.0
454155,0.0
43765,0.0
154046,0.0
1689,0.0
147207,0.0
40324,0.0
552398,0.0
626932,0.0
40519,0.0
1304,0.0
1747,0.0
158836,0.0
1282,0.0
53345,0.0
1735,0.0
218538,0.0
1078764,0.0
387090,0.0
