classes,fpr,tpr,auc
D007230,0.0,0.0,0.9253125
D007230,0.0,0.0125,0.9253125
D007230,0.0,0.1375,0.9253125
D007230,0.0125,0.1375,0.9253125
D007230,0.0125,0.5625,0.9253125
D007230,0.025,0.5625,0.9253125
D007230,0.025,0.5875,0.9253125
D007230,0.0375,0.5875,0.9253125
D007230,0.0375,0.6,0.9253125
D007230,0.05,0.6,0.9253125
D007230,0.05,0.7,0.9253125
D007230,0.0875,0.7,0.9253125
D007230,0.0875,0.7375,0.9253125
D007230,0.1125,0.7375,0.9253125
D007230,0.1125,0.75,0.9253125
D007230,0.125,0.75,0.9253125
D007230,0.125,0.7625,0.9253125
D007230,0.1625,0.7625,0.9253125
D007230,0.1625,0.825,0.9253125
D007230,0.2,0.825,0.9253125
D007230,0.2,0.85,0.9253125
D007230,0.2125,0.85,0.9253125
D007230,0.2125,0.8625,0.9253125
D007230,0.225,0.8625,0.9253125
D007230,0.225,0.8875,0.9253125
D007230,0.2375,0.8875,0.9253125
D007230,0.2375,0.925,0.9253125
D007230,0.2625,0.925,0.9253125
D007230,0.2625,0.9625,0.9253125
D007230,0.2875,0.9625,0.9253125
D007230,0.2875,0.975,0.9253125
D007230,0.3625,0.975,0.9253125
D007230,0.3625,0.9875,0.9253125
D007230,0.5375,0.9875,0.9253125
D007230,0.5375,1.0,0.9253125
D007230,1.0,1.0,0.9253125
