,D007230
1623__28037,-0.043429445218762935
29466__28080_28125,0.14321471254925308
28026__1382_29389,-0.07897105340329003
907__78448_158787,0.031927381159780166
820__46503,-0.0759780703945727
33038__133926,0.07165386207152591
1596__1308_349096,0.005720727337276336
36835__197_823,-0.17643881757011082
1303__103892,-0.025536655119864776
1613__817_1547,-0.2968250461357917
1352__35760,0.0
84109__1343_106648,-0.13643098791767186
1382__29389,0.2506061527683541
28118__818_821,-0.2522051795073362
40214__29348_40216,-0.26190138791171025
397865__1630_28135,0.496350813598154
52226__1304_1681,-0.11819513673500075
28080__28125,0.4341174346331585
1308__349096,0.05616632765328102
1496__850_39778,-0.16069966615709574
1680__2130,0.04462186568805515
729__28161,-0.6395230802225019
1492__1502,-0.06960086662794232
1121298__1559_187327,0.2661689337739709
817__1547,-0.23879120915126664
1343__106648,-0.15346552943502229
261299__239935_1755626,0.15308802791937054
1379__43675_208479,-0.04048176926425242
47678__69825,-0.2617869051556391
197__823,0.3364853811816829
1304__1681,-0.14522810276801842
1349__589436,-0.4147794786400007
818__821,0.20363394775795893
1630__28135,0.09455799300243896
33039__1203033,-0.5300844269878472
1363__28025,0.4825854276803373
1633__47770,0.2715432786118992
1358__329854,0.5658678384730391
1660__52787,-0.25220478675892594
851__37734,-0.7401457798421706
29430__39485,-0.44259135449684345
35833__137591,-0.2296164303432361
1512__169435,-0.1348151071459756
1597__114702,-0.5849782678817672
1582__33072,-0.010744441762467792
351091__487175,0.3409387933392383
584__309120,0.23944610608147426
437898__454154,-0.4529490931979474
228603__310297,0.4335013740140202
736__520083_633701,0.0651010886313731
179995__165179_218538,-0.1463205636645493
1535__40520_97478,-0.08551029559637723
1694__1685_216816,-0.3474766611679993
40518__536633,-0.5838578823393747
850__39778,0.2648452202181636
1685__216816,0.0
341225__387661,-0.21828197943215635
29348__40216,-0.16934870676617975
84026__118748,-0.464024914867401
29363__562_521157,-0.2710355459263891
198__197614_762210,-0.05842774714817507
239935__1755626,-0.08219251998145062
43675__208479,-0.15577083156775884
78448__158787,0.2955019104991604
1559__187327,-0.7557415886795209
40520__97478,0.11085609401629563
84032__1735_310298,0.367398568107594
520083__633701,-0.8753962424643077
562__521157,-0.24332391242769025
165179__218538,0.056121775534632004
197614__762210,0.18235800722747145
1735__310298,0.5441828280044712
