"","Part","BalanceID","Component","Group","d.group"
"1238","-1","338188__46503_46506","46506","338188__46503_46506-1","p__FCB group"
"1259","1","338188__46503_46506","338188","338188__46503_465061","p__FCB group"
"1283","1","1308__310297_357276","1308","1308__310297_3572761","p__Terrabacteria group"
"1322","-1","1308__310297_357276","310297","1308__310297_357276-1","p__FCB group"
"1327","-1","1308__310297_357276","357276","1308__310297_357276-1","p__FCB group"
"1358","1","28111__360807","28111","28111__3608071","p__FCB group"
"1395","-1","28111__360807","360807","28111__360807-1","p__Terrabacteria group"
"1413","1","818__187327","818","818__1873271","p__FCB group"
"1446","-1","818__187327","187327","818__187327-1","p__Terrabacteria group"
"1519","1","246787__291644","246787","246787__2916441","p__FCB group"
"1521","-1","246787__291644","291644","246787__291644-1","p__FCB group"
"1582","1","214856__261299_328813","214856","214856__261299_3288131","p__FCB group"
"1587","-1","214856__261299_328813","261299","214856__261299_328813-1","p__Terrabacteria group"
"1591","-1","214856__261299_328813","328813","214856__261299_328813-1","p__FCB group"
"1632","-1","328814__39485_45851","39485","328814__39485_45851-1","p__Terrabacteria group"
"1637","-1","328814__39485_45851","45851","328814__39485_45851-1","p__Terrabacteria group"
"1659","1","328814__39485_45851","328814","328814__39485_458511","p__FCB group"
"1697","1","33039__204516","33039","33039__2045161","p__Terrabacteria group"
"1715","-1","33039__204516","204516","33039__204516-1","p__FCB group"
"1749","-1","28118__820_1680","820","28118__820_1680-1","p__FCB group"
"1754","-1","28118__820_1680","1680","28118__820_1680-1","p__Terrabacteria group"
"1763","1","28118__820_1680","28118","28118__820_16801","p__FCB group"
"1825","1","1747__411489","1747","1747__4114891","p__Terrabacteria group"
"1868","-1","1747__411489","411489","1747__411489-1","p__Terrabacteria group"
"1928","1","329854__457412_658082","329854","329854__457412_6580821","p__FCB group"
"1936","-1","329854__457412_658082","457412","329854__457412_658082-1","p__Terrabacteria group"
"1942","-1","329854__457412_658082","658082","329854__457412_658082-1","p__Terrabacteria group"
"1945","1","562__292800","562","562__2928001","p__Proteobacteria"
"1991","-1","562__292800","292800","562__292800-1","p__Terrabacteria group"
"2019","1","853__1502","853","853__15021","p__Terrabacteria group"
"2021","-1","853__1502","1502","853__1502-1","p__Terrabacteria group"
"2108","1","46503__46506","46503","46503__465061","p__FCB group"
"2109","-1","46503__46506","46506","46503__46506-1","p__FCB group"
"2190","1","261299__328813","261299","261299__3288131","p__Terrabacteria group"
"2194","-1","261299__328813","328813","261299__328813-1","p__FCB group"
"2260","1","310297__357276","310297","310297__3572761","p__FCB group"
"2265","-1","310297__357276","357276","310297__357276-1","p__FCB group"
"2338","1","457412__658082","457412","457412__6580821","p__Terrabacteria group"
"2344","-1","457412__658082","658082","457412__658082-1","p__Terrabacteria group"
"2352","1","820__1680","820","820__16801","p__FCB group"
"2357","-1","820__1680","1680","820__1680-1","p__Terrabacteria group"
"2436","1","39485__45851","39485","39485__458511","p__Terrabacteria group"
"2441","-1","39485__45851","45851","39485__45851-1","p__Terrabacteria group"
