,D003922
165179__74426_88431,0.010277060889379448
40518__487174,-0.3834362331394745
573__28117_216816,0.4844160561241978
74426__88431,0.2429371816556186
410072__47678_487173,0.0006684532574353269
817__550_39492,0.16776259756487855
28117__216816,0.10867856506951024
100886__1735_363265,0.3047637904044873
2173__39491_469588,-0.019912594998688467
166486__28111_360807,0.2086085168724449
47678__487173,-0.3278068552892249
658081__33039_204516,-0.1869167627359002
384638__751585,-1.016940265730203
550__39492,-0.30787288224860265
729__562_292800,-0.1081733183587104
39491__469588,0.0786276225951524
33043__853_1502,0.19385628893952234
1735__363265,0.3500918718619393
338188__46503_46506,-0.2328034351990843
1308__310297_357276,0.6615559946931316
28111__360807,0.010736124479328923
818__187327,0.2931440623012068
246787__291644,0.4935636626604994
214856__261299_328813,0.4222217921871756
328814__39485_45851,0.3746598326857905
33039__204516,0.2539081796981144
28118__820_1680,0.08718258989249353
1747__411489,-0.3334801488648932
329854__457412_658082,0.2692697478740229
562__292800,0.4793190369094609
853__1502,0.2604597142108806
46503__46506,0.1736658485325653
261299__328813,-0.28109708023707336
310297__357276,-0.5537279824737369
457412__658082,0.4701883170863607
820__1680,0.5296678777791566
39485__45851,0.7194412988801308
