@relation otu_table.xls.balance
@attribute 165179__74426_88431 numeric
@attribute 40518__487174 numeric
@attribute 573__28117_216816 numeric
@attribute 74426__88431 numeric
@attribute 410072__47678_487173 numeric
@attribute 817__550_39492 numeric
@attribute 28117__216816 numeric
@attribute 100886__1735_363265 numeric
@attribute 2173__39491_469588 numeric
@attribute 166486__28111_360807 numeric
@attribute 47678__487173 numeric
@attribute 658081__33039_204516 numeric
@attribute 384638__751585 numeric
@attribute 550__39492 numeric
@attribute 729__562_292800 numeric
@attribute 39491__469588 numeric
@attribute 33043__853_1502 numeric
@attribute 1735__363265 numeric
@attribute 338188__46503_46506 numeric
@attribute 1308__310297_357276 numeric
@attribute 28111__360807 numeric
@attribute 818__187327 numeric
@attribute 246787__291644 numeric
@attribute 214856__261299_328813 numeric
@attribute 328814__39485_45851 numeric
@attribute 33039__204516 numeric
@attribute 28118__820_1680 numeric
@attribute 1747__411489 numeric
@attribute 329854__457412_658082 numeric
@attribute 562__292800 numeric
@attribute 853__1502 numeric
@attribute 46503__46506 numeric
@attribute 261299__328813 numeric
@attribute 310297__357276 numeric
@attribute 457412__658082 numeric
@attribute 820__1680 numeric
@attribute 39485__45851 numeric
@attribute Disease.MESH.ID {'D006262', 'D003922'}
@data
6.073132669033071,4.79535696400621,-2.73362156524261,0.0,0.0,0.0,4.734771439666161,-2.58697065227906,-2.5576720556289705,0.0,0.0,0.0,0.0,0.0,-2.58896013139144,4.4300179494485095,-2.68433479268992,4.48076460743693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8022472546748705,0.0,0.0,4.48421048634017,4.64940424546381,0.0,0.0,0.0,0.0,4.85363462046729,0.0,D003922
5.95467014523571,4.54654702971377,-2.8779360574301203,0.0,0.0,0.0,4.984731472403441,0.0,-5.78239051535571,0.0,0.0,0.0,0.0,0.0,0.0,-0.548275971333101,-2.5761829133274903,0.0,-2.4656614505269703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8480573990866804,0.0,0.0,0.0,4.46207969547402,4.27065090657669,0.0,0.0,0.0,4.9329801180906,0.0,D003922
2.5041818333685,0.0,0.0,-4.54975733782408,-5.5390766622615395,0.0,0.0,0.0,5.34181185117721,0.0,0.120635868822073,0.0,-4.33851526521848,0.0,0.0,0.0,-2.9668188921103003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5813718664262404,0.0,0.0,0.0,5.13868105799025,0.0,0.0,0.0,0.0,-4.471067225879151,0.0,D003922
4.977586198680281,0.0,0.0,-4.05501126912145,-2.77247434106928,0.0,0.0,-2.33816903428384,-2.66992727098599,0.0,-4.80206642141304,0.0,0.0,0.0,4.64281992902981,4.6244496858614506,-2.4026082296904905,4.04982756406387,0.0,0.0,0.0,0.0,0.0,0.0,-2.35573098039808,0.0,0.0,-4.018530636795529,0.0,0.0,4.16143952450705,0.0,0.0,0.0,0.0,0.0,4.08024574701353,D003922
4.15698752705082,4.97228442365496,-2.557749683109,-4.23500757511907,-2.7714773437612794,0.0,4.43015240418799,0.0,0.16046865027227,0.0,-4.80033957142057,0.0,0.0,0.0,0.0,0.900889228188557,-2.60073845258927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.50461113708268,0.0,0.0,0.0,0.0,0.0,0.0,D006262
7.12994100363168,4.93883000745581,0.0,0.0,-2.52672086725359,0.0,0.0,0.0,2.11155236485937,-2.5528736022467,-4.3764089186277095,0.0,0.0,0.0,0.0,4.63061249924665,-2.55284822287827,0.0,0.0,0.0,-4.4217067843926605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.42166282603709,0.0,0.0,0.0,0.0,0.0,0.0,D006262
0.0,0.98854122208049,-2.5874572732599503,0.0,0.0,0.0,4.481607459699849,0.0,-3.0713345793842204,-2.96946669038448,0.0,0.0,0.0,0.0,-3.14635999329815,5.31970753853666,-2.6500038707001803,0.0,-2.48457297039139,0.0,5.14326717912933,0.0,0.0,0.0,-2.4784239772563703,0.0,0.0,0.0,0.0,5.44965536729447,4.58994134430689,4.30340661983021,0.0,0.0,0.0,0.0,4.292756251304961,D003922
0.0,0.31299533186644396,-2.63617846768636,0.0,0.0,0.0,4.5659950438518395,0.0,-2.6588934209526003,-3.2939907596977003,0.0,0.0,0.0,0.0,0.0,4.60533849700053,-2.67176755351257,0.0,-2.54192776832449,0.0,5.70535935545881,0.0,0.0,0.0,-2.7542157536692407,0.0,0.0,0.0,0.0,0.0,4.62763714869778,4.402748043908191,0.0,0.0,0.0,0.0,4.770441620361731,D003922
0.0,0.823760713269984,2.98739294778481,0.0,0.0,0.0,4.20969333926449,0.0,-3.19712174535447,-5.5871973747335995,0.0,0.0,0.0,0.0,0.0,5.53757730093722,-2.93971633749323,0.0,0.0,0.0,1.07935773480144,0.0,0.0,0.0,-2.98408037911067,0.0,0.0,0.0,0.0,0.0,5.09173805637858,0.0,0.0,0.0,0.0,0.0,5.16857883048909,D003922
0.0,5.72357319148891,0.0,0.0,0.0,0.0,0.0,0.0,-3.2098815787817,0.0,0.0,0.0,0.0,0.0,0.0,5.55967798072932,-2.48672019197979,0.0,0.0,-2.59746765320588,0.0,0.0,0.0,2.5084001958883198,2.08667588871601,0.0,0.0,0.0,-2.41034874115704,0.0,4.30712571671643,0.0,-4.91565397377336,-4.49894594636929,4.17484648364368,0.0,5.547179386320231,D003922
0.0,5.177433772066441,0.0,0.0,0.0,-2.55741637773311,0.0,0.0,-2.8420432483852203,0.0,0.0,0.0,0.0,-4.429575102342509,0.0,4.92256330351129,-2.70090875440827,0.0,-2.4036476556840602,-3.3320617323815798,0.0,0.0,0.0,-2.38230598987357,-3.30187344172129,0.0,0.0,0.0,-2.39060993912152,0.0,4.67811118924269,4.16323986313862,-4.12627501363669,-5.7713002144408705,4.14065787563762,0.0,5.7190125612235905,D003922
0.0,5.49971692245201,0.0,0.0,0.0,-2.61535640680652,0.0,0.0,-2.82450463249385,0.0,0.0,0.0,0.0,-4.52993017648968,0.0,4.892185529693,-2.5947161900818703,0.0,0.0,-3.3034853113063596,0.0,0.0,0.0,-2.60590127328663,-3.0239560416583298,0.0,0.0,-4.79700368081654,-2.48168561284509,0.0,4.49418027244335,0.0,-4.51355340484087,-5.72180440124011,4.29840556986041,0.0,5.2376455040071,D003922
-2.57697544160112,0.0,-2.85354819293227,-4.463452394710389,0.0,0.0,4.94249045200505,-2.75773046631768,0.0,0.0,0.0,0.0,0.0,0.0,-2.5611223381137402,0.0,-2.4804305561655,4.77652928124283,0.0,-2.49873876093996,0.0,0.0,0.0,0.0,0.0,0.0,-2.8621727195942097,0.0,-2.5476032824019,4.43599401401259,4.29623174792498,0.0,0.0,-4.32794248878972,4.41257832264933,4.95742857037476,0.0,D003922
0.0,0.0,-2.58695731203054,0.0,0.0,0.0,4.4807415014487,0.0,-2.8762620120945095,-2.9872620150276,0.0,0.0,0.0,0.0,0.0,4.98183194082797,-2.40819442787998,0.0,0.0,-2.4602813015542098,5.17408958554838,0.0,0.0,-2.7952274284542997,0.0,0.0,-3.53047288299739,0.0,0.0,0.0,4.1711151035923795,0.0,-4.84147592479295,-4.261332215203581,0.0,6.11495840809564,0.0,D003922
0.0,4.1675738496321495,0.0,0.0,0.0,0.0,0.0,0.0,-2.63213198937752,-2.98480722226108,0.0,0.0,0.0,0.0,0.0,4.55898633782921,2.1319601747051697,0.0,0.0,-2.51859148318124,5.16983775975472,0.0,0.0,0.0,0.0,0.0,-3.57743581809964,0.0,0.0,0.0,4.490925117759691,0.0,0.0,-4.36232841238016,0.0,6.19630059776531,0.0,D003922
0.0,0.0,-2.5307658377684,0.0,0.0,0.0,4.38341501307449,0.0,-2.76002732228774,-3.10289870265971,0.0,0.0,0.0,0.0,0.0,4.780507552480651,-2.70934893917483,0.0,0.0,-2.64031792019762,5.374378203746179,0.0,0.0,-2.401399801207,0.0,0.0,-3.4790078106228797,0.0,0.0,0.0,4.6927300180836395,0.0,-4.15934646497633,-4.5731647859168705,0.0,6.025818287927789,0.0,D003922
0.0,0.41865859385466203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0466866084059016,0.0,0.0,0.0,-2.75078068176763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.15997336076139,0.0,0.0,0.0,0.0,0.0,4.764491901300491,0.0,0.0,0.0,0.0,0.0,-0.156526260239489,D006262
0.0,0.43309119341373703,3.5720326033017202,0.0,0.0,0.0,4.39414726558634,-2.5131400469214102,-2.50980301102939,-2.70540815937982,0.0,0.0,0.0,0.0,0.0,4.34710633209225,0.0,4.3528862478039105,0.0,0.0,4.68590438725724,0.0,0.0,0.0,-2.50277417437755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.33493202989317,D006262
0.0,-0.122111019819583,-2.68436194125445,0.0,0.0,0.0,4.6494512681569296,0.0,-2.6241420590056204,-2.94145924076531,0.0,0.0,0.0,0.0,0.0,4.54514737247615,-2.70245735937096,0.0,0.0,0.0,5.0947568533985,0.0,0.0,-2.5466877745965,0.0,0.0,0.0,0.0,0.0,0.0,4.680793451718929,0.0,-4.41099261661565,0.0,0.0,0.0,0.0,D006262
0.0,5.424120166171121,0.0,0.0,0.0,1.8611972045829699,0.0,0.0,-2.77095915969266,0.0,0.0,0.0,0.0,-5.6352467842318,0.0,4.79944205028605,-2.91829441360368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.54045411902597,0.0,0.0,0.0,-2.7351122310733698,0.0,5.054634195806,0.0,0.0,0.0,4.73735334862215,0.0,4.400195608450611,D003922
0.0,5.3329851794998495,0.0,0.0,0.0,1.30933015061152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.104284409174251,0.0,0.0,-2.7693188692647404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.39427814296516,0.0,4.7966009839257095,0.0,0.0,0.0,4.14701139106731,0.0,0.0,D003922
0.0,0.0,-2.65837110900384,0.0,0.0,-2.5090381447029997,-4.60443382616788,0.0,0.0,0.0,0.0,0.0,0.0,-4.34578154475395,0.0,0.0,-2.92950150920789,0.0,0.0,-2.73033517741673,0.0,0.0,0.0,-2.48745139882484,-2.54061479986931,0.0,-3.05720468453152,-4.6399347521358605,-2.51837323959117,0.0,5.074045454797781,0.0,-4.3083922041228995,-4.7290792489783495,4.36195040339374,5.29523384274617,4.4004739158350805,D003922
0.0,0.0,-2.61883930905033,0.0,0.0,-3.0389027049215604,-4.535962740133741,0.0,0.0,0.0,0.0,0.0,0.0,-5.26353388418264,0.0,0.0,-2.5637819531940202,0.0,0.0,2.27593682355753,0.0,0.0,0.0,0.0,-2.33152487168773,0.0,-2.82695504508856,-4.8874987357806505,0.0,0.0,4.44060060246021,0.0,0.0,-4.60252537895459,0.0,4.896429768806559,4.03831953687365,D003922
0.0,0.0,0.0,0.0,-2.75369808295345,0.0,0.0,0.0,-2.89213688944928,-2.9153906945784502,4.76954498838039,0.0,0.0,0.0,0.0,5.00932803497037,-2.9274344638562404,0.0,-2.95434566543704,0.0,-5.0496048069234005,0.0,0.0,-2.60715168757766,-5.5347175539735405,0.0,-2.4968536591337998,0.0,0.0,0.0,5.07046522722716,-5.11707679565783,4.51571918592345,0.0,0.0,4.32467739668401,-0.5775993496185611,D006262
-2.71420146221102,0.0,-5.490269077703121,4.7011348345272195,0.0,0.0,0.29232739254385,0.0,0.0,0.0,0.0,-2.83108105016064,0.0,0.0,0.0,0.0,-2.6423098895168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.90357621922368,-2.90446471913898,0.0,0.0,0.0,4.576614977984809,0.0,0.0,0.0,0.0,-5.030680462339981,0.0,D006262
-2.4767250868813,0.0,-5.598986859461019,4.28981368685885,0.0,0.0,0.0589314083498781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6240923248013197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.822819358580401,0.0,-2.51008627952896,0.0,4.54506123030741,0.0,0.0,0.0,4.347596967525701,-0.401810614502551,0.0,D006262
0.0,0.0,-5.649281364575829,0.0,0.0,0.0,-0.290953402698903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.62901192580764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.8477212578563895,0.0,0.0,0.0,4.5535822292033306,0.0,0.0,0.0,0.0,-0.872759893940756,0.0,D006262
