oldID,newID
1681_and_817_and_84026,1681__817_84026
169435_and_185294_and_28111,28111__169435_185294
310298_and_39492_and_821,39492__821_310298
1465754_and_187327_and_35833,1465754__35833_187327
817_and_84026,817__84026
1515_and_650643,1515__650643
218538_and_28447_and_29348,28447__29348_218538
31971_and_46506_and_818,31971__818_46506
214856_and_29363_and_88431,29363__88431_214856
261299_and_454155,261299__454155
310298_and_821,821__310298
1304_and_216947_and_626932,1304__216947_626932
310297_and_39497,39497__310297
1686_and_762212_and_78345,78345__1686_762212
1343_and_2088,1343__2088
216947_and_626932,216947__626932
1541_and_729,729__1541
1630_and_2139,1630__2139
216816_and_40520_and_536633,536633__40520_216816
225004_and_387090,225004__387090
1267_and_154046_and_44749,154046__1267_44749
228603_and_28125_and_47678,28125__47678_228603
218538_and_29348,29348__218538
1689_and_36847_and_574375,1689__36847_574375
46506_and_818,818__46506
151276_and_246787,151276__246787
1492_and_1547_and_28026,1547__1492_28026
103892_and_562,562__103892
165179_and_308994_and_45851,45851__165179_308994
169435_and_185294,169435__185294
204516_and_357276_and_745368,745368__204516_357276
37734_and_39485_and_43131,37734__39485_43131
1303_and_1735_and_89014,1303__1735_89014
28118_and_626937,28118__626937
29466_and_39777_and_652716,39777__29466_652716
143393_and_508460,143393__508460
214856_and_88431,88431__214856
321327_and_876,876__321327
1532_and_39490,1532__39490
216816_and_40520,40520__216816
645466_and_852,852__645466
1307_and_208479,1307__208479
544645_and_905,905__544645
626931_and_901,901__626931
1322_and_1623_and_28037,28037__1322_1623
228603_and_47678,47678__228603
33038_and_397865_and_74426,33038__74426_397865
1161942_and_1265_and_1504,1265__1504_1161942
1308_and_310514_and_454154,310514__1308_454154
1264_and_328814_and_35785,35785__1264_328814
1492_and_28026,1492__28026
187327_and_35833,35833__187327
1632_and_1823,1632__1823
164393_and_29533,29533__164393
28025_and_288965,28025__288965
1535_and_39484_and_40518,39484__1535_40518
28136_and_294,294__28136
105841_and_76759,76759__105841
314275_and_840,840__314275
1261_and_1358,1261__1358
1267_and_44749,1267__44749
166486_and_189722_and_40519,189722__40519_166486
28116_and_423605_and_820,423605__820_28116
204516_and_357276,204516__357276
1352_and_28117_and_46503,1352__28117_46503
1322_and_1623,1322__1623
234908_and_33043_and_36745,36745__33043_234908
1686_and_762212,1686__762212
1520_and_29367_and_341225,1520__29367_341225
29466_and_652716,29466__652716
39485_and_43131,39485__43131
1535_and_40518,1535__40518
36847_and_574375,36847__574375
1161942_and_1504,1504__1161942
1735_and_89014,1735__89014
180311_and_28135,28135__180311
52226_and_633701,52226__633701
351091_and_39488_and_39491,39488__39491_351091
1416614_and_1590651_and_47246,1416614__47246_1590651
1264_and_328814,1264__328814
437898_and_589437_and_839,589437__839_437898
165179_and_308994,165179__308994
397865_and_74426,74426__397865
291644_and_301301_and_472113,291644__301301_472113
29367_and_341225,29367__341225
1308_and_454154,1308__454154
301302_and_487175_and_90728,90728__301302_487175
234908_and_33043,33043__234908
28117_and_46503,28117__46503
166486_and_40519,40519__166486
28116_and_820,820__28116
437898_and_839,839__437898
351091_and_39491,39491__351091
1590651_and_47246,47246__1590651
1680_and_371601_and_853,371601__853_1680
301301_and_472113,301301__472113
301302_and_487175,301302__487175
1297750_and_1755626_and_823,823__1297750_1755626
1680_and_853,853__1680
1297750_and_1755626,1297750__1755626
