"","Part","BalanceID","Component","Group","d.group"
"6480","-1","28118__626937","626937","28118__626937-1","p__Terrabacteria group"
"6562","-1","39777__29466_652716","29466","39777__29466_652716-1","p__Terrabacteria group"
"6579","1","39777__29466_652716","39777","39777__29466_6527161","p__Terrabacteria group"
"6675","-1","39777__29466_652716","652716","39777__29466_652716-1","p__FCB group"
"6797","1","143393__508460","143393","143393__5084601","p__Terrabacteria group"
"6852","-1","143393__508460","508460","143393__508460-1","p__Synergistetes"
"6982","1","88431__214856","88431","88431__2148561","p__Terrabacteria group"
"7005","-1","88431__214856","214856","88431__214856-1","p__FCB group"
"7080","1","876__321327","876","876__3213271","p__Proteobacteria"
"7216","-1","876__321327","321327","876__321327-1","p__Terrabacteria group"
"7292","1","1532__39490","1532","1532__394901","p__Terrabacteria group"
"7339","-1","1532__39490","39490","1532__39490-1","p__Terrabacteria group"
"7538","1","40520__216816","40520","40520__2168161","p__Terrabacteria group"
"7579","-1","40520__216816","216816","40520__216816-1","p__Terrabacteria group"
"7651","1","852__645466","852","852__6454661","p__Fusobacteria"
"7819","-1","852__645466","645466","852__645466-1","p__Terrabacteria group"
"7854","1","1307__208479","1307","1307__2084791","p__Terrabacteria group"
"7959","-1","1307__208479","208479","1307__208479-1","p__Terrabacteria group"
"8037","1","905__544645","905","905__5446451","p__Terrabacteria group"
"8192","-1","905__544645","544645","905__544645-1","p__FCB group"
"8227","1","901__626931","901","901__6269311","p__Proteobacteria"
"8387","-1","901__626931","626931","901__626931-1","p__FCB group"
"8429","-1","28037__1322_1623","1322","28037__1322_1623-1","p__Terrabacteria group"
"8444","-1","28037__1322_1623","1623","28037__1322_1623-1","p__Terrabacteria group"
"8459","1","28037__1322_1623","28037","28037__1322_16231","p__Terrabacteria group"
"8692","1","47678__228603","47678","47678__2286031","p__FCB group"
"8729","-1","47678__228603","228603","47678__228603-1","p__FCB group"
"8857","1","33038__74426_397865","33038","33038__74426_3978651","p__Terrabacteria group"
"8885","-1","33038__74426_397865","74426","33038__74426_397865-1","p__Terrabacteria group"
"8945","-1","33038__74426_397865","397865","33038__74426_397865-1","p__FCB group"
"8996","1","1265__1504_1161942","1265","1265__1504_11619421","p__Terrabacteria group"
"9007","-1","1265__1504_1161942","1504","1265__1504_1161942-1","p__Terrabacteria group"
"9162","-1","1265__1504_1161942","1161942","1265__1504_1161942-1","p__Terrabacteria group"
"9192","-1","310514__1308_454154","1308","310514__1308_454154-1","p__Terrabacteria group"
"9315","1","310514__1308_454154","310514","310514__1308_4541541","p__FCB group"
"9331","-1","310514__1308_454154","454154","310514__1308_454154-1","p__FCB group"
"9377","-1","35785__1264_328814","1264","35785__1264_328814-1","p__Terrabacteria group"
"9432","1","35785__1264_328814","35785","35785__1264_3288141","p__Terrabacteria group"
"9510","-1","35785__1264_328814","328814","35785__1264_328814-1","p__FCB group"
"9579","1","1492__28026","1492","1492__280261","p__Terrabacteria group"
"9604","-1","1492__28026","28026","1492__28026-1","p__Terrabacteria group"
"9815","1","35833__187327","35833","35833__1873271","p__Proteobacteria"
"9866","-1","35833__187327","187327","35833__187327-1","p__Terrabacteria group"
"9974","1","1632__1823","1632","1632__18231","p__Terrabacteria group"
"9982","-1","1632__1823","1823","1632__1823-1","p__Terrabacteria group"
"10192","1","29533__164393","29533","29533__1643931","p__FCB group"
"10241","-1","29533__164393","164393","29533__164393-1","p__Terrabacteria group"
"10367","1","28025__288965","28025","28025__2889651","p__Terrabacteria group"
"10454","-1","28025__288965","288965","28025__288965-1","p__Terrabacteria group"
"10540","-1","39484__1535_40518","1535","39484__1535_40518-1","p__Terrabacteria group"
"10583","1","39484__1535_40518","39484","39484__1535_405181","p__Terrabacteria group"
"10592","-1","39484__1535_40518","40518","39484__1535_40518-1","p__Terrabacteria group"
"10697","1","294__28136","294","294__281361","p__Proteobacteria"
"10758","-1","294__28136","28136","294__28136-1","p__FCB group"
"10987","1","76759__105841","76759","76759__1058411","p__Proteobacteria"
"10997","-1","76759__105841","105841","76759__105841-1","p__Terrabacteria group"
"11088","1","840__314275","840","840__3142751","p__FCB group"
"11226","-1","840__314275","314275","840__314275-1","p__Proteobacteria"
"11286","1","1261__1358","1261","1261__13581","p__Terrabacteria group"
"11297","-1","1261__1358","1358","1261__1358-1","p__Terrabacteria group"
"11480","1","1267__44749","1267","1267__447491","p__Terrabacteria group"
"11551","-1","1267__44749","44749","1267__44749-1","p__Terrabacteria group"
"11739","-1","189722__40519_166486","40519","189722__40519_166486-1","p__Terrabacteria group"
"11771","-1","189722__40519_166486","166486","189722__40519_166486-1","p__Terrabacteria group"
"11777","1","189722__40519_166486","189722","189722__40519_1664861","p__FCB group"
"11848","-1","423605__820_28116","820","423605__820_28116-1","p__FCB group"
"11899","-1","423605__820_28116","28116","423605__820_28116-1","p__FCB group"
"12003","1","423605__820_28116","423605","423605__820_281161","p__Elusimicrobia"
"12160","1","204516__357276","204516","204516__3572761","p__FCB group"
"12188","-1","204516__357276","357276","204516__357276-1","p__FCB group"
"12251","1","1352__28117_46503","1352","1352__28117_465031","p__Terrabacteria group"
"12282","-1","1352__28117_46503","28117","1352__28117_46503-1","p__FCB group"
"12317","-1","1352__28117_46503","46503","1352__28117_46503-1","p__FCB group"
"12440","1","1322__1623","1322","1322__16231","p__Terrabacteria group"
"12455","-1","1322__1623","1623","1322__1623-1","p__Terrabacteria group"
"12678","-1","36745__33043_234908","33043","36745__33043_234908-1","p__Terrabacteria group"
"12681","1","36745__33043_234908","36745","36745__33043_2349081","p__Terrabacteria group"
"12742","-1","36745__33043_234908","234908","36745__33043_234908-1","p__Proteobacteria"
"12843","1","1686__762212","1686","1686__7622121","p__Terrabacteria group"
"12980","-1","1686__762212","762212","1686__762212-1","p__Terrabacteria group"
"13021","1","1520__29367_341225","1520","1520__29367_3412251","p__Terrabacteria group"
"13055","-1","1520__29367_341225","29367","1520__29367_341225-1","p__Terrabacteria group"
"13141","-1","1520__29367_341225","341225","1520__29367_341225-1","p__Terrabacteria group"
"13247","1","29466__652716","29466","29466__6527161","p__Terrabacteria group"
"13360","-1","29466__652716","652716","29466__652716-1","p__FCB group"
"13449","1","39485__43131","39485","39485__431311","p__Terrabacteria group"
"13460","-1","39485__43131","43131","39485__43131-1","p__Terrabacteria group"
"13596","1","1535__40518","1535","1535__405181","p__Terrabacteria group"
"13648","-1","1535__40518","40518","1535__40518-1","p__Terrabacteria group"
"13828","1","36847__574375","36847","36847__5743751","p__Terrabacteria group"
"13923","-1","36847__574375","574375","36847__574375-1","p__Terrabacteria group"
"13973","1","1504__1161942","1504","1504__11619421","p__Terrabacteria group"
"14128","-1","1504__1161942","1161942","1504__1161942-1","p__Terrabacteria group"
"14183","1","1735__89014","1735","1735__890141","p__Terrabacteria group"
"14241","-1","1735__89014","89014","1735__89014-1","p__Terrabacteria group"
"14386","1","28135__180311","28135","28135__1803111","p__FCB group"
"14447","-1","28135__180311","180311","28135__180311-1","p__Terrabacteria group"
"14614","1","52226__633701","52226","52226__6337011","p__Terrabacteria group"
"14694","-1","52226__633701","633701","52226__633701-1","p__FCB group"
"14787","1","39488__39491_351091","39488","39488__39491_3510911","p__Terrabacteria group"
"14789","-1","39488__39491_351091","39491","39488__39491_351091-1","p__Terrabacteria group"
"14861","-1","39488__39491_351091","351091","39488__39491_351091-1","p__Terrabacteria group"
"14994","-1","1416614__47246_1590651","47246","1416614__47246_1590651-1","p__Terrabacteria group"
"15085","1","1416614__47246_1590651","1416614","1416614__47246_15906511","p__Terrabacteria group"
"15087","-1","1416614__47246_1590651","1590651","1416614__47246_1590651-1","p__Terrabacteria group"
"15107","1","1264__328814","1264","1264__3288141","p__Terrabacteria group"
"15240","-1","1264__328814","328814","1264__328814-1","p__FCB group"
"15289","-1","589437__839_437898","839","589437__839_437898-1","p__FCB group"
"15442","-1","589437__839_437898","437898","589437__839_437898-1","p__Proteobacteria"
"15453","1","589437__839_437898","589437","589437__839_4378981","p__FCB group"
"15590","1","165179__308994","165179","165179__3089941","p__FCB group"
"15615","-1","165179__308994","308994","165179__308994-1","p__Terrabacteria group"
"15761","1","74426__397865","74426","74426__3978651","p__Terrabacteria group"
"15821","-1","74426__397865","397865","74426__397865-1","p__FCB group"
"15994","1","291644__301301_472113","291644","291644__301301_4721131","p__FCB group"
"15995","-1","291644__301301_472113","301301","291644__301301_472113-1","p__Terrabacteria group"
"16018","-1","291644__301301_472113","472113","291644__301301_472113-1","p__FCB group"
"16111","1","29367__341225","29367","29367__3412251","p__Terrabacteria group"
"16197","-1","29367__341225","341225","29367__341225-1","p__Terrabacteria group"
"16259","1","1308__454154","1308","1308__4541541","p__Terrabacteria group"
"16398","-1","1308__454154","454154","1308__454154-1","p__FCB group"
"16534","1","90728__301302_487175","90728","90728__301302_4871751","p__Proteobacteria"
"16569","-1","90728__301302_487175","301302","90728__301302_487175-1","p__Terrabacteria group"
"16592","-1","90728__301302_487175","487175","90728__301302_487175-1","p__Proteobacteria"
"16689","1","33043__234908","33043","33043__2349081","p__Terrabacteria group"
"16753","-1","33043__234908","234908","33043__234908-1","p__Proteobacteria"
"16866","1","28117__46503","28117","28117__465031","p__FCB group"
"16901","-1","28117__46503","46503","28117__46503-1","p__FCB group"
"17087","1","40519__166486","40519","40519__1664861","p__Terrabacteria group"
"17119","-1","40519__166486","166486","40519__166486-1","p__Terrabacteria group"
"17196","1","820__28116","820","820__281161","p__FCB group"
"17247","-1","820__28116","28116","820__28116-1","p__FCB group"
"17390","1","839__437898","839","839__4378981","p__FCB group"
"17543","-1","839__437898","437898","839__437898-1","p__Proteobacteria"
"17654","1","39491__351091","39491","39491__3510911","p__Terrabacteria group"
"17726","-1","39491__351091","351091","39491__351091-1","p__Terrabacteria group"
"17859","1","47246__1590651","47246","47246__15906511","p__Terrabacteria group"
"17952","-1","47246__1590651","1590651","47246__1590651-1","p__Terrabacteria group"
"17966","-1","371601__853_1680","853","371601__853_1680-1","p__Terrabacteria group"
"17997","-1","371601__853_1680","1680","371601__853_1680-1","p__Terrabacteria group"
"18110","1","371601__853_1680","371601","371601__853_16801","p__FCB group"
"18287","1","301301__472113","301301","301301__4721131","p__Terrabacteria group"
"18310","-1","301301__472113","472113","301301__472113-1","p__FCB group"
"18479","1","301302__487175","301302","301302__4871751","p__Terrabacteria group"
"18502","-1","301302__487175","487175","301302__487175-1","p__Proteobacteria"
"18535","1","823__1297750_1755626","823","823__1297750_17556261","p__FCB group"
"18713","-1","823__1297750_1755626","1297750","823__1297750_1755626-1","p__FCB group"
"18718","-1","823__1297750_1755626","1755626","823__1297750_1755626-1","p__Terrabacteria group"
"18730","1","853__1680","853","853__16801","p__Terrabacteria group"
"18761","-1","853__1680","1680","853__1680-1","p__Terrabacteria group"
"19095","1","1297750__1755626","1297750","1297750__17556261","p__FCB group"
"19100","-1","1297750__1755626","1755626","1297750__1755626-1","p__Terrabacteria group"
