"","1681__817_84026","28111__169435_185294","39492__821_310298","1465754__35833_187327","817__84026","1515__650643","28447__29348_218538","31971__818_46506","29363__88431_214856","261299__454155","821__310298","1304__216947_626932","39497__310297","78345__1686_762212","1343__2088","216947__626932","729__1541","1630__2139","536633__40520_216816","225004__387090","154046__1267_44749","28125__47678_228603","29348__218538","1689__36847_574375","818__46506","151276__246787","1547__1492_28026","562__103892","45851__165179_308994","169435__185294","745368__204516_357276","37734__39485_43131","1303__1735_89014","28118__626937","39777__29466_652716","143393__508460","88431__214856","876__321327","1532__39490","40520__216816","852__645466","1307__208479","905__544645","901__626931","28037__1322_1623","47678__228603","33038__74426_397865","1265__1504_1161942","310514__1308_454154","35785__1264_328814","1492__28026","35833__187327","1632__1823","29533__164393","28025__288965","39484__1535_40518","294__28136","76759__105841","840__314275","1261__1358","1267__44749","189722__40519_166486","423605__820_28116","204516__357276","1352__28117_46503","1322__1623","36745__33043_234908","1686__762212","1520__29367_341225","29466__652716","39485__43131","1535__40518","36847__574375","1504__1161942","1735__89014","28135__180311","52226__633701","39488__39491_351091","1416614__47246_1590651","1264__328814","589437__839_437898","165179__308994","74426__397865","291644__301301_472113","29367__341225","1308__454154","90728__301302_487175","33043__234908","28117__46503","40519__166486","820__28116","839__437898","39491__351091","47246__1590651","371601__853_1680","301301__472113","301302__487175","823__1297750_1755626","853__1680","1297750__1755626"
"SRR5057615",-2.13752636720916,0,-2.43021932171966,0,3.70230427052439,0,-2.18440679181101,0,0,0,4.20926333875403,0,0,0,0,0,0,0,0,0,0,-1.8303930389286,-3.7835035478152,0,0,0,0,3.39793874507946,-6.07892439821345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17033374124473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64624435635882,0,-2.03843371382282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10421259586815,0,0,0,0,0,0,3.53067076020244,0,0,0,0,0,0,0,0,0,0,0
"SRR5057616",0,0,-5.09727077491989,0,0,0,0,0,0,0,-1.67290734947562,0,-3.97914364645552,0,0,0,0,0,0,0,0,-1.49991650708314,0,0,0,0,0,0,0,0,0,0,0,0,2.93544296928583,0,0,0,0,0,0,0,0,0,0,2.59793159737924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43916776458834,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.57024295542301,0,0,0,0,0,0,-4.22476249645121,0,0,0,-2.71974057901976,0,0,-2.31314551040423,0,0,0,4.00648554931998,0
"SRR5057617",-2.37473813133288,0,0,0,4.11316709813972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.59216126822712,0,0,0,0,-1.68266648382634,0,-6.87992653420906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.48975501798155,0,0,0,0,-2.9144638421805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.83788011039384,0,0,0,0,0,0,0,0,2.56450870134978,0,0,-1.61257733152071,0,0,1.14287597784362,0,0,0,0,0,-3.18330172942242,0,0,0,0,0,-2.79306586932772,0,0,0,0,0,0
"SRR5057618",-1.70426086565348,0,0,0,-2.95186640866314,0,-3.67033965225038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.35721475873234,0,0,0,-1.87109746706127,0,-5.95602019979235,0,0,0,0,-4.42901905248314,0,0,0,3.6986068882797,0,0,0,0,0,0,0,0,-1.66298877484805,0,0,0,-3.24083587886355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.01428949435567,0,0,0,-0.301753290303595,-2.88038105045355,0,0,0,0,0,0,0,0,0,-3.48885174537625,0,0,0,0,0,0,0
"SRR5057619",0,0,-6.15573174364099,0,0,0,-2.58596164502751,-2.49842564478924,0,0,0.325739157094136,0,-4.19014870316604,0,0,0,0,0,0,0,0,-2.66042159479302,-4.47901695561204,0,4.327400155708,0,0,0,-3.25077582531884,0,0,-2.60615587629611,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60798537173493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.80567105134753,0,0,0,0,0,0,0,4.51399439018906,0,0,0,0,0,0,0,0,0,0,5.63050889346888,0,0,0,0,0,0,0,0,4.85956481025911,0,0,0,0,0,0,0,0,0
"SRR5057620",0,-2.03639760113364,0,0,0,0,0,0,0,3.17107532047491,0,0,0,0,0,0,0,0,3.45871730342658,0,0,0,0,0,0,0,0,0,6.62275236417181,3.52714410957485,0,0,0,0,0,-1.5660964243883,0,0,0,0,0,0,0,3.22964144299253,0,0,0,0,0,0,0,0,0,0,0,-1.86983541348346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.23864993794491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3278762974343,0,0,0,4.03200002089153,0
"SRR5057621",0,0,-2.50167142545274,0,0,0,-2.81730358917705,-1.70083761777894,0,0,4.3330220127274,0,0,0,0,0,0,0,0,0,0,-2.04253182945381,-4.8797129568008,0,2.94593716941754,0,0,0,-3.77287225964532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5377689046906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.02609191607375,0,0,0,0,0,0,0,0,0,0,0,0,-1.61133115916342,0,0,0,6.5348064441729,0,0,0,0,0,0,1.38335289156687,0,0,0,-2.7909074354899,0,-1.4793330601584,0,0,0,2.56228002151069,0
"SRR5057622",-2.69581150143388,0,0,0,4.66928248811202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.97438241975178,0,0,0,0,0,-1.26055199978742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.18334010921436,0,0,0,0,0,0,-2.19939780935361,0,0,0,0.0168810137833147,3.00623174334397,0,0,0,0,0,0,0,0,0,3.85358843843905,0,0,-1.62969256270523,0,0,0,2.82271031932258,0
"SRR5057623",-2.32570238802136,0,0,0,4.02823469933727,0,-2.5983881511313,0,0,0,0,0,0,0,0,0,0,0,1.74892783537132,0,0,0,-4.50054029554437,0,0,0,0,2.05227201741819,-5.89681228909771,0,0,0,0,0,0,0,0,0,0,2.62280105709723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.79293536318923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07125075069577,0,0,0,0,0,0,0,0,3.10545514373071,0,0,0,-1.45316772695178,0,0,0,2.51696033499985,0
"SRR5057624",-2.26047239476248,0,0,0,3.91525303683551,0,-2.6511030131245,0,0,0,0,0,0,0,0,0,0,0,3.41195339061096,0,0,2.63177925408217,-4.59184511483057,0,0,0,0,0,-5.90316501177206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48947687551956,0,0,0,0,-2.00399111650226,3.01748574818986,0,0,0,0,0,0,0,0,0,3.4710144316986,0,0,0,0,0,0,0,0
"SRR5057625",-3.03211916604886,0,-4.04600917026748,0,5.2517844502,0,-1.68554463548825,0,0,0,-1.13893729621132,0,-3.07128671038415,0,0,0,0,0,0,0,0,0,-2.91944894709081,0,0,0,0,2.61114913583148,-5.74093787992811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23088123627909,0,0,0,0,0,0,0,0,0,0,0,0,-1.80024075702951,0,0,0,3.11810845703136,0
"SRR5057626",0,0,-1.91651534560132,0,0,0,0,-1.9566226160114,0,0,3.31950195206691,0,0,-4.51821660742396,0,0,0,0,0,0,0,0,0,0,-3.38896978217007,0,0,4.10980782220068,-2.9326760037145,0,-2.04600117789301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.54377799245646,0,0,0,-0.493137924904082,0,0,0,0,0,0,0,0,0,0,-1.97317043194521,0,0,-5.07954384057158,0,0,0,0,0,0,0,0,0,0,0,-3.41763144012174,-2.49972705536081,0,0,0,4.32965426493945,0
"SRR5057627",0,0,-3.45950533822424,0,0,0,0,-1.97505875803584,0,0,-5.99203901486013,0,-4.58915137145402,0,0,0,0,0,0,0,0,0,0,0,-3.42090211685196,0,-1.84575110309723,4.99728931908575,-2.36643810085108,0,-2.14338679282643,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.04632225863586,0,0,0,0,0,-3.1969346886907,0,0,0,0,0,0,0,0,0,0,0,0,3.71245482544749,0,-3.54433412061642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.09879102364088,0,0,0,0,0,0,0,0,0,0,0,0,-2.39323882278624,0,0,0,4.14521123571209,0
"SRR5057628",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6875050128989,-1.56362786728957,0,-7.07566865427662,0,0,0,0,0,1.30133823508431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.70828291027611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52577196885008,0,0,0,0,0,0,0,-1.4455368304585,0,0,0,-0.0580186336360918,0,0,0,0,0,0,0,0,0,0,-2.50374323456621,0,-1.66804982374646,0,0,0,2.88914704428518,0
"SRR639024",0,0,-2.52246323489579,0,0,0,-2.79490941165878,0,0,0,4.36903448306405,0,0,0,0,0,0,0,0,0,0,0,-4.84092510354544,0,0,0,0,0,0,0,0,0,0,-0.271559920636428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.67258634788604,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58214173440006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51675258706972,0,0,0,0,0,0,0,-4.62905534215358,0,0,0,0,4.47240067632492,0,-4.35914335088518,0,-2.98398989042795,0,0,0,5.16842209949309,0
"SRR639086",0,0,0,0,0,4.35197046676928,0,-2.23649620175895,0,0,0,0,0,4.59417683023824,0,0,0,0,-2.8078562773347,0,0,0,0,0,3.87372505238131,0,0,0,0,0,-2.55838257123131,0,0,0,0,0,0,0,0,-4.8633497326949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.92525981681275,-4.43124859857133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71473877443238,0,0,0,-0.332847828156184,0,0,0,4.48380536030473,0,4.70206548659414,0,0,0
"SRR639100",-2.04557937582723,0,0,0,3.54304740984779,0,-1.87884663174605,-1.7378529597702,0,0,0,0,0,0,0,0,0,0,-2.24044802449107,0,0,0,3.25425782581381,0,3.01004962240593,0,0,0,0,0,0,0,0,0,0,4.04144838211267,0,0,0,-3.88056981013586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.92652979760456,0,0,0,0,0,0,-1.85273929990076,0,0,0,0,0,0,0,0,3.33684749174649,0,0,0,0,0,0,0,0,0,0,0,3.48584901841687,0,0,0,0,0,0,3.20903860060771,0,0,0,0,0,0,-2.70070425793892,0,4.67775699096781
"SRR639299",0,0,-2.36241761772738,0,0,0,0,-2.3705024975938,0,0,4.09182734259965,0,0,2.9188879949424,0,0,0,0,-2.44693078281589,0,0,0,0,4.70416402344411,4.10583076530138,0,-3.05800713628719,0,0,0,0,0,0,0,0,0,0,0,0,-4.2382084384414,0,0,0,0,0,0,0,0,0,0,-5.29662372995762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.19065381470978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78202820439122,0,0,0,-4.81861419809521,0
"SRR639300",-2.3799023964546,0,-2.4549884182675,0,-4.1221118677143,0,-2.37397093703681,0,0,0,4.25216467243246,0,0,0,0,0,0,0,0,0,0,0,-4.11183827863966,0,0,0,0,0,-2.93541787061105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.33891105959558,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62699954238147,0,0,0,-2.31401630723156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08429289334399,0,0,0,-5.78316359717318,0,-4.00799381366797,0,0,4.5500966788649,0,0,0,-2.96455622647578,0,0,0,5.13476200615072,0
"SRR639308",0,0,0,0,0,0,0,0,0,0,0,0,0,5.29713640195573,0,0,0,0,0,0,-2.51601260686156,0,0,0,0,0,-2.63877802251926,0,0,0,-2.64075493054356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66839465206369,0,0,0,-4.57049760489949,0,0,0,0,-5.31965063344007,0,0,0,0,-4.35786166756804,0,0,-4.57392171003946,0,0,0,0,0,0,0,-0.479756115488892,0,0,0,0,0,0,0,0,0,0,-4.62179511201939,0,0,0,0,0,0,0,0,0,0,0,-2.36752222387329,0,0,0,4.10066877979699,0
"SRR639382",0,0,0,0,0,0,-2.58167242069906,0,0,0,0,0,0,3.97988709584816,0,0,0,0,-5.84995409710342,0,0,0,4.4715878011501,0,0,0,-2.868326128347,0,0,0,4.46968089258285,0,0,0,0,0,0,0,0,-0.785603540096731,0,0,0,0,0,0,0,0,0,0,-4.96808658697434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.58414551090345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.97522461145161,0,0,0,0,0,0,0,-2.44338308050962,0,-5.15324019096355,0,4.23206363779681,0
"SRR639387",0,5.61396743950372,-2.33552887905958,0,0,0,0,0,0,0,-4.04525468107558,0,0,4.71168598245014,0,0,0,0,-2.56040431299365,0,3.23740910129588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43475035802348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.99285270560931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30076193171799,0,3.98503656185587
"SRR639389",0,0,-2.63128016425559,0,0,0,0,-3.53873764701744,0,0,4.55751093343886,0,0,5.1177231166774,0,0,0,0,-2.6283848770917,0,0,0,0,0,-6.12927339929095,0,-2.30093891910697,0,0,0,0,0,0,0,0,0,0,0,0,-4.55249614896851,0,0,0,0,0,0,0,0,0,0,-3.98534311300589,0,0,0,0,0,0,0,0,0,0,0,-5.16852424490388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142740994744327,0,0,0,-2.44427644806414,0,0,-2.56399724145458,4.23361099579109,4.44097349266579
"SRR639392",4.1218203215482,0,0,0,0,0,0,0,0,0,0,0,0,1.87217433931705,0,0,0,0,-3.48257371421625,0,0,0,0,4.1942695678903,0,0,-3.16674650994343,0,0,0,0,0,0,-4.04499799858394,0,0,0,0,0,-6.03199461412641,0,0,0,0,0,0,0,0,0,0,-5.48496584991344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341534689312607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR639394",0,0,-2.29770974097865,0,0,0,-4.68648559638341,-2.71494112879379,0,0,3.97975001242095,0,0,0,0,0,0,0,0,0,0,0,0.261572812016438,0,-4.70241597462925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46203356517701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26436722482652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38808417454704,0,0,0,4.13628312306665,0
"SRR639395",0,0,1.85219756448171,0,0,0,0,-5.72796137391525,0,0,4.51654312017981,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.05669968500546,0,0,0,0,0,-3.62559361740345,0,0,3.53208844140165,0,0,0,0,0,0,3.53208844140165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78817751614421,-6.2797123529402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35265666035347,0,0,0,4.82926511848296,0,0,0,0,0,-4.07492086849753,0,0,0
"SRR639401",-2.80199974901051,0,-2.75508516849409,0,-4.85320592808145,0,0,0,0,0,-4.77194749101122,0,-4.45305562801372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42018152146537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.68198939506355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.63476163635693,4.19187735871737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.64534189761098,0,0,0,-2.46341247566593,0,0,0,4.56354102000352,0,0,0,-2.81951689663773,0,4.26675556785243,0,4.88354651777547,0
