,D001321
1681__817_84026,-0.26733001830267106
28111__169435_185294,0.24226569447070945
39492__821_310298,0.13980006756504956
1465754__35833_187327,0.673232496882065
817__84026,-0.07225267902674302
1515__650643,-0.2519355718462074
28447__29348_218538,-0.4401964619814122
31971__818_46506,-0.009852573623848244
29363__88431_214856,-0.0
261299__454155,-0.17345874448513274
821__310298,-0.04568682574696088
1304__216947_626932,-0.17598615910246398
39497__310297,-0.12736491864789184
78345__1686_762212,0.14087142745826794
1343__2088,-0.13032650536971027
216947__626932,-0.0
729__1541,-0.0
1630__2139,0.2247205430606997
536633__40520_216816,0.01560822767179598
225004__387090,0.2900893511871919
154046__1267_44749,0.40623453172479945
28125__47678_228603,-0.6029747470957516
29348__218538,0.3796503869192895
1689__36847_574375,0.014625937305929959
818__46506,-0.23405450520446885
151276__246787,0.6007313749816221
1547__1492_28026,0.18893186280182825
562__103892,-0.0
45851__165179_308994,-0.04092316702946002
169435__185294,-0.2780599934356108
745368__204516_357276,0.1015398767379714
37734__39485_43131,-0.0
1303__1735_89014,-0.6201709393755327
28118__626937,-0.04684751488789857
39777__29466_652716,-0.6124605870358742
143393__508460,-0.2019985076354064
88431__214856,0.13497289195843312
876__321327,0.1850822929893415
1532__39490,-0.14221977993817675
40520__216816,-0.13038251644568788
852__645466,0.5521242299394031
1307__208479,-0.0
905__544645,0.34475452727667155
901__626931,1.0655023685500804
28037__1322_1623,-0.0
47678__228603,0.1745720679096044
33038__74426_397865,0.08929532562628935
1265__1504_1161942,0.3762666648906335
310514__1308_454154,-0.04798080642445715
35785__1264_328814,0.4829032230145643
1492__28026,0.0296038243622854
35833__187327,-0.5794904740435137
1632__1823,-0.6452725555360753
29533__164393,0.4395110632015069
28025__288965,-1.385881037847002
39484__1535_40518,0.6652875171693015
294__28136,0.26497588317738224
76759__105841,0.07967584809635313
840__314275,0.9553609781581519
1261__1358,-0.4686488380079159
1267__44749,-0.3482274560809447
189722__40519_166486,0.4470417875599525
423605__820_28116,0.1769712328246185
204516__357276,0.1536349105005815
1352__28117_46503,-0.0
1322__1623,-0.22414457282287167
36745__33043_234908,-0.22282289642172248
1686__762212,0.2959766478318061
1520__29367_341225,-0.0731336737782552
29466__652716,0.4366165290434097
39485__43131,0.4195175868571048
1535__40518,-0.31240581106792426
36847__574375,-0.6804687128647069
1504__1161942,-0.019945086105315927
1735__89014,0.2045853348921368
28135__180311,0.9718013630977648
52226__633701,0.5729287544585219
39488__39491_351091,-0.16517406782792793
1416614__47246_1590651,-0.4883410042059449
1264__328814,-0.013431901558317848
589437__839_437898,0.2330326969388855
165179__308994,-0.3202314976026785
74426__397865,-0.0557217333131434
291644__301301_472113,0.4240366732974432
29367__341225,-0.8031906716363021
1308__454154,0.4859339871063072
90728__301302_487175,-0.017650127399138262
33043__234908,0.4932199480173725
28117__46503,-0.3192470035826006
40519__166486,-0.6413299906591263
820__28116,-0.24648554864206398
839__437898,-0.08791378945808304
39491__351091,-0.11723422424636955
47246__1590651,-0.7351073674111437
371601__853_1680,-0.11256942132220864
301301__472113,0.05341729287083501
301302__487175,-0.32774458391254563
823__1297750_1755626,-0.28442807322346586
853__1680,-0.050745874927902015
1297750__1755626,-1.0210676345427512
