featureid,D006262
853,1.4543342307627742
1736,-0.04249319221603129
469588,-1.138101367686297
39483,-11.918441809499273
1598,-16.3165912278401
901,-55.374113801643965
100886,22.98088104914439
46503,-24.6327014192096
387090,-25.97085842582538
1686,11.2992177415842
46228,-53.957403575886445
239935,-10.91444220518268
33038,-23.448126366313925
410072,-38.99616800556015
47678,-26.204767486749144
45851,-7.406087577866051
208479,4.010481661930372
46506,-10.732159150116953
310297,-8.905825194622782
1318,-16.534762228404514
28026,-5.197569823197524
39492,-9.31725199363493
360807,-30.82857504931332
74426,-20.787994567412905
328814,-26.329011498534236
88431,-20.295887130167923
905,-31.795384532281016
28117,-17.76706682402643
338188,-5.328855638828953
33043,-2.0513046371223598
1343,-5.738947591817194
457412,-5.587329252435701
158847,-29.476185005820486
39491,-15.189083692175972
384638,2.485746256390723
387661,-28.163181640901854
33959,-7.6580859789456
658082,-0.5981457434603004
665950,-5.603194194905752
1254,-10.453210005217828
165179,-9.93708741753658
310298,-15.732943661661439
47770,-11.38508747549852
357276,0.8690563199441547
150055,-3.292609081231628
729,-2.5264565956791674
39496,-19.0614742475412
40520,-16.569793717836802
1683,2.1907600826239997
28111,-10.227107430250442
1502,-2.799821707223104
2173,-1.859194801804619
39777,-1.6809842069979197
301301,-31.92794180568154
28118,-0.8144842207032315
820,-4.383874980627041
100884,1.746106652998187
487173,-23.476207535384148
333367,1.4175012500643978
626940,-10.959809856253226
39486,3.1456107381639185
1118060,-5.382904272128746
33039,1.1768117893463201
52226,0.3842214116369092
1351,-4.242838735725219
1735,3.4313331821679203
197614,2.1858217453497684
665951,-0.5333900079940872
908612,2.4085433036403368
