oldID,newID
187101_and_204516_and_290053,204516__187101_290053
208479_and_69825_and_876,69825__876_208479
1735_and_28125_and_397865,1735__28125_397865
1755626_and_562_and_90742,562__90742_1755626
218538_and_47678,47678__218538
169435_and_351091_and_905,169435__905_351091
33043_and_84026,33043__84026
39485_and_45851,39485__45851
28137_and_294_and_39483,28137__294_39483
29389_and_33987_and_626937,29389__33987_626937
179995_and_840,840__179995
1755626_and_90742,90742__1755626
1623_and_33035_and_852,1623__852_33035
239935_and_40519_and_84030,84030__40519_239935
1671366_and_850,850__1671366
28117_and_55507,28117__55507
1456_and_158787_and_33039,33039__1456_158787
1161942_and_856,856__1161942
1596_and_246787,1596__246787
1510_and_46124_and_483,46124__483_1510
1364_and_1680,1364__1680
301302_and_33031_and_41976,41976__33031_301302
351091_and_905,905__351091
1264_and_47770,1264__47770
165179_and_28111_and_820,28111__820_165179
1365_and_39492,1365__39492
122355_and_1535_and_861,122355__861_1535
853_and_89014,853__89014
197614_and_74426_and_818,74426__818_197614
1308_and_1633,1308__1633
310298_and_40520_and_762210,762210__40520_310298
536633_and_901,901__536633
36847_and_384638,36847__384638
1303_and_823,823__1303
1352_and_46228,1352__46228
539_and_97478,539__97478
328814_and_38986,38986__328814
349096_and_40543,40543__349096
1297750_and_151276_and_28135,28135__151276_1297750
1385387_and_859,859__1385387
46503_and_907,907__46503
185293_and_301301,185293__301301
1304_and_330920_and_487175,330920__1304_487175
310297_and_328813_and_821,328813__821_310297
1515_and_371601_and_387090,1515__371601_387090
1265_and_47246_and_623,623__1265_47246
1537_and_261299_and_454154,1537__261299_454154
28125_and_397865,28125__397865
165179_and_820,820__165179
187101_and_290053,187101__290053
294_and_39483,294__39483
1358_and_29370,1358__29370
52226_and_851,851__52226
1510_and_483,483__1510
310514_and_33932,33932__310514
228604_and_44749,44749__228604
39497_and_582850,39497__582850
34086_and_376804,34086__376804
1343_and_160453_and_39488,1343__39488_160453
208479_and_876,876__208479
33035_and_852,852__33035
1630_and_28037_and_729,729__1630_28037
33033_and_817,817__33033
239935_and_40519,40519__239935
310298_and_40520,40520__310298
1535_and_861,861__1535
301302_and_33031,33031__301302
28108_and_39486_and_545533,545533__28108_39486
310297_and_821,821__310297
1304_and_487175,1304__487175
1428_and_29348_and_437898,437898__1428_29348
1366_and_228603_and_34062,34062__1366_228603
1811976_and_341225_and_37734,1811976__37734_341225
197614_and_818,818__197614
13689_and_33051,13689__33051
371601_and_387090,371601__387090
1456_and_158787,1456__158787
33987_and_626937,33987__626937
1265_and_47246,1265__47246
261299_and_454154,261299__454154
28116_and_33038_and_703,703__28116_33038
160453_and_39488,39488__160453
1630_and_28037,1630__28037
28108_and_39486,28108__39486
1297750_and_151276,151276__1297750
341225_and_37734,37734__341225
1366_and_228603,1366__228603
1428_and_29348,1428__29348
28116_and_33038,28116__33038
40518_and_410072_and_46506,410072__40518_46506
40518_and_46506,40518__46506
