,D012778
1613__1681_150055,-0.2371062384594005
658082__39777_103892,0.0
1596__1531_47715,0.0
545__571_851,0.0
100886__1598_165179,0.0
638849__33039_33959,0.0
1531__47715,0.0
33043__626940,0.0
1598__165179,-0.0420071224374868
571__851,0.0
28026__33945,0.4591418634429763
1681__150055,0.10229375030036107
1680__584_1686,0.0
28025__573_1358,0.0
457412__33038_46228,0.0
658089__187326_649756,-0.10147415951012248
1308__582_29348,0.0
357276__853_1351,0.0
582__29348,0.059118725667926614
853__1351,0.0
584__1686,0.1243555568755101
39777__103892,0.18943174407811256
573__1358,0.3435940023542706
624__29466_216816,-0.07134982615024144
187326__649756,0.24920896372478002
562__1304,0.3915679867230238
33039__33959,-0.11292838600739845
328812__166486_360807,0.049398820609141685
166486__360807,0.0
29466__216816,0.4231138944540817
1633__29361,0.2356394098089461
33038__46228,-0.02205559317917616
