"","Part","BalanceID","Component","Group","d.group"
"969","-1","457412__33038_46228","46228","457412__33038_46228-1","p__Terrabacteria group"
"984","1","457412__33038_46228","457412","457412__33038_462281","p__Terrabacteria group"
"1044","-1","658089__187326_649756","187326","658089__187326_649756-1","p__Terrabacteria group"
"1053","-1","658089__187326_649756","649756","658089__187326_649756-1","p__Terrabacteria group"
"1055","1","658089__187326_649756","658089","658089__187326_6497561","p__Terrabacteria group"
"1062","-1","1308__582_29348","582","1308__582_29348-1","p__Proteobacteria"
"1070","1","1308__582_29348","1308","1308__582_293481","p__Terrabacteria group"
"1091","-1","1308__582_29348","29348","1308__582_29348-1","p__Terrabacteria group"
"1133","-1","357276__853_1351","853","357276__853_1351-1","p__Terrabacteria group"
"1137","-1","357276__853_1351","1351","357276__853_1351-1","p__Terrabacteria group"
"1180","1","357276__853_1351","357276","357276__853_13511","p__FCB group"
"1194","1","582__29348","582","582__293481","p__Proteobacteria"
"1223","-1","582__29348","29348","582__29348-1","p__Terrabacteria group"
"1265","1","853__1351","853","853__13511","p__Terrabacteria group"
"1269","-1","853__1351","1351","853__1351-1","p__Terrabacteria group"
"1327","1","584__1686","584","584__16861","p__Proteobacteria"
"1350","-1","584__1686","1686","584__1686-1","p__Terrabacteria group"
"1429","1","39777__103892","39777","39777__1038921","p__Terrabacteria group"
"1435","-1","39777__103892","103892","39777__103892-1","p__Terrabacteria group"
"1457","1","573__1358","573","573__13581","p__Proteobacteria"
"1469","-1","573__1358","1358","573__1358-1","p__Terrabacteria group"
"1526","1","624__29466_216816","624","624__29466_2168161","p__Proteobacteria"
"1555","-1","624__29466_216816","29466","624__29466_216816-1","p__Terrabacteria group"
"1573","-1","624__29466_216816","216816","624__29466_216816-1","p__Terrabacteria group"
"1638","1","187326__649756","187326","187326__6497561","p__Terrabacteria group"
"1647","-1","187326__649756","649756","187326__649756-1","p__Terrabacteria group"
"1653","1","562__1304","562","562__13041","p__Proteobacteria"
"1663","-1","562__1304","1304","562__1304-1","p__Terrabacteria group"
"1755","1","33039__33959","33039","33039__339591","p__Terrabacteria group"
"1758","-1","33039__33959","33959","33039__33959-1","p__Terrabacteria group"
"1835","-1","328812__166486_360807","166486","328812__166486_360807-1","p__Terrabacteria group"
"1839","1","328812__166486_360807","328812","328812__166486_3608071","p__FCB group"
"1841","-1","328812__166486_360807","360807","328812__166486_360807-1","p__Terrabacteria group"
"1901","1","166486__360807","166486","166486__3608071","p__Terrabacteria group"
"1907","-1","166486__360807","360807","166486__360807-1","p__Terrabacteria group"
"1951","1","29466__216816","29466","29466__2168161","p__Terrabacteria group"
"1969","-1","29466__216816","216816","29466__216816-1","p__Terrabacteria group"
"2005","1","1633__29361","1633","1633__293611","p__Terrabacteria group"
"2016","-1","1633__29361","29361","1633__29361-1","p__Terrabacteria group"
"2084","1","33038__46228","33038","33038__462281","p__Terrabacteria group"
"2091","-1","33038__46228","46228","33038__46228-1","p__Terrabacteria group"
