oldID,newID
1535_and_589437,1535__589437
1680_and_216816_and_536633,1680__216816_536633
2139_and_44749,2139__44749
1633_and_1685,1633__1685
47678_and_626930_and_823,626930__823_47678
122355_and_1463864,122355__1463864
163202_and_310297,163202__310297
28111_and_47879,28111__47879
1463837_and_882211,882211__1463837
29348_and_34038,29348__34038
1515_and_46228,1515__46228
1584_and_301301_and_39484,301301__1584_39484
310298_and_341225_and_454154,341225__310298_454154
328813_and_36848,36848__328813
69825_and_879,879__69825
216816_and_536633,216816__536633
187327_and_39029,39029__187327
1113922_and_246787_and_840,246787__840_1113922
47678_and_823,823__47678
1265_and_39492_and_46503,1265__39492_46503
310298_and_454154,310298__454154
2088_and_46506_and_817,2088__817_46506
487175_and_57706_and_818,57706__818_487175
163877_and_239935_and_40520,163877__40520_239935
39492_and_46503,39492__46503
28117_and_397865_and_671267,671267__28117_397865
46506_and_817,817__46506
33043_and_67269_and_821,67269__821_33043
239935_and_40520,40520__239935
487175_and_818,818__487175
28117_and_397865,28117__397865
33043_and_821,821__33043
1630_and_165179,1630__165179
218538_and_907,907__218538
261299_and_574375,261299__574375
77095_and_839,839__77095
79883_and_84032,79883__84032
1113922_and_840,840__1113922
1584_and_39484,1584__39484
28129_and_477666,28129__477666
