,D001289
33039__45851,-0.08278776124135433
39492__214856,0.2854927279830876
1735__817_39485,-0.0019379605743670468
46503__357276,0.6219369890554929
28130__116085_371601,0.014683152277140663
817__39485,0.26903619764273473
584__287_582,0.09079424879956616
454155__729_40520,-0.060439527413760574
1358__1304_1363,-0.4355976799603799
33043__147802,-0.04111249621531023
40519__1680_216816,0.6926398808238231
573__487174,0.0763880714581261
39488__239935_301301,-0.16117799763964571
116085__371601,0.03287150765657864
548__360807_626940,0.10298303569835
310297__154046_552398,-0.35176505261219365
54291__158836,-0.3450996157572977
29361__28111_40545,0.07446378260377012
410072__28116_751585,0.4713700419291466
287__582,-0.2181549666360544
1623__363265,0.013072676586796431
296__624_1070699,-0.2551473258045506
823__821_28117,0.4224846283690324
1680__216816,0.1945806757792116
329854__147207_665950,-0.4238378793894266
239935__301301,-0.11356394828548735
1286__550_1118061,0.43232841845662506
665951__47678_246787,0.3734260290803264
28116__751585,0.12225972581184727
360807__626940,0.2469156353245845
1354__1283_328814,0.09285721488217268
28111__40545,-0.2226792656208888
571__546_562,0.23427895841369675
550__1118061,0.8691252720727672
626929__820_39491,-0.07404340398124998
47678__246787,0.40372947180829305
329__818_204516,-0.31222053313635223
821__28117,0.4471461365224216
28126__218538_338188,-0.2820242825114965
674529__46506_166486,0.8709998924283855
546__562,0.8827231459508585
1283__328814,0.574335433055901
387090__853_40518,0.2828529540397636
39486__1351_165179,-0.09554034512675053
820__39491,0.5356983868293426
1582__1078764,0.2754697087179141
1747__501496,1.0262945510894583
218538__338188,-0.9627412488589072
154046__552398,0.317963498749791
1282__29382,0.5347236745440272
328812__626930,0.3553413613930525
1304__1363,0.4657678171531615
818__204516,0.7267753088426399
1351__165179,0.8587915793602315
729__40520,-0.20040302572218371
46506__166486,1.6804009516079246
853__40518,-1.3687660709919998
43765__48296_72556,-0.5628414243019121
1352__1353,1.0094854521228191
46228__47770,1.1866299621348346
1689__33038,-1.6645791635044336
624__1070699,-0.4573730230629453
147207__665950,-0.18419235539301967
48296__72556,0.10771056670851788
40214__40324,-0.7012356464778848
