"","Part","BalanceID","Component","Group","d.group"
"4956","1","674529__46506_166486","674529","674529__46506_1664861","p__FCB group"
"4964","1","546__562","546","546__5621","p__Proteobacteria"
"4967","-1","546__562","562","546__562-1","p__Proteobacteria"
"5106","1","1283__328814","1283","1283__3288141","p__Terrabacteria group"
"5180","-1","1283__328814","328814","1283__328814-1","p__FCB group"
"5227","-1","387090__853_40518","853","387090__853_40518-1","p__Terrabacteria group"
"5265","-1","387090__853_40518","40518","387090__853_40518-1","p__Terrabacteria group"
"5313","1","387090__853_40518","387090","387090__853_405181","p__FCB group"
"5358","-1","39486__1351_165179","1351","39486__1351_165179-1","p__Terrabacteria group"
"5383","1","39486__1351_165179","39486","39486__1351_1651791","p__Terrabacteria group"
"5412","-1","39486__1351_165179","165179","39486__1351_165179-1","p__FCB group"
"5472","1","820__39491","820","820__394911","p__FCB group"
"5509","-1","820__39491","39491","820__39491-1","p__Terrabacteria group"
"5612","1","1582__1078764","1582","1582__10787641","p__Terrabacteria group"
"5703","-1","1582__1078764","1078764","1582__1078764-1","p__Terrabacteria group"
"5741","1","1747__501496","1747","1747__5014961","p__Terrabacteria group"
"5815","-1","1747__501496","501496","1747__501496-1","p__FCB group"
"5913","1","218538__338188","218538","218538__3381881","p__Terrabacteria group"
"5926","-1","218538__338188","338188","218538__338188-1","p__FCB group"
"6030","1","154046__552398","154046","154046__5523981","p__Terrabacteria group"
"6064","-1","154046__552398","552398","154046__552398-1","p__Terrabacteria group"
"6097","1","1282__29382","1282","1282__293821","p__Terrabacteria group"
"6121","-1","1282__29382","29382","1282__29382-1","p__Terrabacteria group"
"6294","1","328812__626930","328812","328812__6269301","p__FCB group"
"6314","-1","328812__626930","626930","328812__626930-1","p__FCB group"
"6348","1","1304__1363","1304","1304__13631","p__Terrabacteria group"
"6355","-1","1304__1363","1363","1304__1363-1","p__Terrabacteria group"
"6463","1","818__204516","818","818__2045161","p__FCB group"
"6530","-1","818__204516","204516","818__204516-1","p__FCB group"
"6598","1","1351__165179","1351","1351__1651791","p__Terrabacteria group"
"6652","-1","1351__165179","165179","1351__165179-1","p__FCB group"
"6709","1","729__40520","729","729__405201","p__Proteobacteria"
"6755","-1","729__40520","40520","729__40520-1","p__Terrabacteria group"
"6885","1","46506__166486","46506","46506__1664861","p__FCB group"
"6901","-1","46506__166486","166486","46506__166486-1","p__Terrabacteria group"
"6963","1","853__40518","853","853__405181","p__Terrabacteria group"
"7001","-1","853__40518","40518","853__40518-1","p__Terrabacteria group"
"7129","1","43765__48296_72556","43765","43765__48296_725561","p__Terrabacteria group"
"7136","-1","43765__48296_72556","48296","43765__48296_72556-1","p__Proteobacteria"
"7139","-1","43765__48296_72556","72556","43765__48296_72556-1","p__Proteobacteria"
"7219","1","1352__1353","1352","1352__13531","p__Terrabacteria group"
"7220","-1","1352__1353","1353","1352__1353-1","p__Terrabacteria group"
"7379","1","46228__47770","46228","46228__477701","p__Terrabacteria group"
"7383","-1","46228__47770","47770","46228__47770-1","p__Terrabacteria group"
"7475","1","1689__33038","1689","1689__330381","p__Terrabacteria group"
"7486","-1","1689__33038","33038","1689__33038-1","p__Terrabacteria group"
"7576","1","624__1070699","624","624__10706991","p__Proteobacteria"
"7686","-1","624__1070699","1070699","624__1070699-1","p__Terrabacteria group"
"7764","1","147207__665950","147207","147207__6659501","p__Terrabacteria group"
"7806","-1","147207__665950","665950","147207__665950-1","p__Terrabacteria group"
"7880","1","48296__72556","48296","48296__725561","p__Proteobacteria"
"7883","-1","48296__72556","72556","48296__72556-1","p__Proteobacteria"
"7991","1","40214__40324","40214","40214__403241","p__Proteobacteria"
"7992","-1","40214__40324","40324","40214__40324-1","p__Proteobacteria"
