,0,1
0,16.536308,-7.337391
1,15.878673,22.648918
2,5.2787776,36.931484
3,19.0683,-36.227272
4,4.3856726,-22.723743
5,14.117473,-37.610725
6,29.543304,-13.102233
7,-0.86783636,-16.6465
8,-4.1053305,-29.220798
9,23.034246,1.348197
10,22.760424,1.4261574
11,-13.448832,13.516675
12,16.05462,16.175692
13,11.462023,28.559238
14,-8.322731,16.054077
15,-15.488116,21.386427
16,36.666954,0.68066597
17,-3.1899934,-17.946646
18,23.583635,-6.918047
19,-42.52912,7.4597883
20,-6.5076437,-19.657896
21,7.6893916,-25.315868
22,-5.092464,26.116081
23,8.014709,2.2231314
24,22.641691,-11.463935
25,7.5446577,-23.309258
26,12.193386,-36.640842
27,-1.6356117,18.721956
28,15.900785,-23.73308
29,0.6465812,6.885999
30,-4.330754,0.71134627
31,-10.251573,32.525967
32,-7.9290504,16.856825
33,-14.734817,43.75838
34,11.178531,21.179405
35,27.686983,25.213171
36,-34.945946,10.3106575
37,20.912537,0.68930733
38,-26.446905,-15.061135
39,5.16081,41.53416
40,16.943014,-37.06666
41,-4.6792912,7.4482174
42,-22.935335,-8.757521
43,35.467995,8.748157
44,-13.717805,32.956112
45,13.291379,9.654797
46,-23.23212,-6.89469
47,23.740461,15.591509
48,16.593704,-42.8113
49,29.59555,7.605386
50,15.227337,-34.23971
51,22.670843,1.4654456
52,22.460619,0.9659685
53,-9.954464,16.967882
54,23.91731,23.925987
55,6.542924,39.3213
56,40.116337,3.8330183
57,11.669987,-38.653458
58,25.798199,7.547864
59,22.932968,-0.8094491
60,-21.812075,27.977137
61,-15.054659,25.087725
62,5.22536,-40.78779
63,-6.598895,24.47318
64,1.2161018,-26.7546
65,17.602585,-13.243429
66,-9.568026,-27.069868
67,-36.676254,2.478695
68,-1.9886575,-28.187258
69,-4.2261033,-33.39909
70,-29.132996,19.621038
71,-4.1867304,-33.84816
72,-21.23666,11.180031
73,-37.84924,-17.26235
74,-4.4801927,-11.285043
75,-7.916443,-16.863611
76,-9.18904,-25.245335
77,7.2136674,3.4381888
78,-20.892921,-3.8185177
79,21.458233,13.979491
80,-9.801728,35.829563
81,-8.081041,-28.40529
82,-6.074736,-28.77231
83,31.194916,28.579126
84,-29.737223,-8.808902
85,35.53092,2.3209605
86,7.988475,-40.239437
87,6.8113103,-43.067192
88,9.898698,4.4172573
89,20.240835,-3.1574051
90,13.367875,10.456237
91,-7.989661,-32.644455
92,-17.466467,-29.222422
