"","Part","BalanceID","Component","Group","d.group"
"1773","1","457415__901_197614","457415","457415__901_1976141","p__Synergistetes"
"1830","-1","328812__1352_487173","1352","328812__1352_487173-1","p__Terrabacteria group"
"1914","1","328812__1352_487173","328812","328812__1352_4871731","p__FCB group"
"1940","-1","328812__1352_487173","487173","328812__1352_487173-1","p__Terrabacteria group"
"1972","1","562__33038","562","562__330381","p__Proteobacteria"
"2023","-1","562__33038","33038","562__33038-1","p__Terrabacteria group"
"2215","1","100886__487174","100886","100886__4871741","p__Terrabacteria group"
"2269","-1","100886__487174","487174","100886__487174-1","p__FCB group"
"2367","-1","329854__46228_457412","46228","329854__46228_457412-1","p__Terrabacteria group"
"2409","1","329854__46228_457412","329854","329854__46228_4574121","p__FCB group"
"2428","-1","329854__46228_457412","457412","329854__46228_457412-1","p__Terrabacteria group"
"2542","-1","1211813__100884_626930","100884","1211813__100884_626930-1","p__Terrabacteria group"
"2601","-1","1211813__100884_626930","626930","1211813__100884_626930-1","p__FCB group"
"2623","1","1211813__100884_626930","1211813","1211813__100884_6269301","p__FCB group"
"2633","-1","322095__818_28116","818","322095__818_28116-1","p__FCB group"
"2666","-1","322095__818_28116","28116","322095__818_28116-1","p__FCB group"
"2733","1","322095__818_28116","322095","322095__818_281161","p__FCB group"
"2895","-1","384638__310297_376804","310297","384638__310297_376804-1","p__FCB group"
"2910","-1","384638__310297_376804","376804","384638__310297_376804-1","p__FCB group"
"2911","1","384638__310297_376804","384638","384638__310297_3768041","p__Terrabacteria group"
"2954","-1","415425__546_626933","546","415425__546_626933-1","p__Proteobacteria"
"3079","1","415425__546_626933","415425","415425__546_6269331","p__FCB group"
"3095","-1","415425__546_626933","626933","415425__546_626933-1","p__FCB group"
"3191","-1","665943__52226_1118060","52226","665943__52226_1118060-1","p__Terrabacteria group"
"3268","1","665943__52226_1118060","665943","665943__52226_11180601","p__Terrabacteria group"
"3276","-1","665943__52226_1118060","1118060","665943__52226_1118060-1","p__Terrabacteria group"
"3342","-1","84030__39490_371601","39490","84030__39490_371601-1","p__Terrabacteria group"
"3359","1","84030__39490_371601","84030","84030__39490_3716011","p__Terrabacteria group"
"3401","-1","84030__39490_371601","371601","84030__39490_371601-1","p__FCB group"
"3532","1","165179__218538","165179","165179__2185381","p__FCB group"
"3541","-1","165179__218538","218538","165179__218538-1","p__Terrabacteria group"
"3649","-1","147207__28111_411489","28111","147207__28111_411489-1","p__FCB group"
"3693","1","147207__28111_411489","147207","147207__28111_4114891","p__Terrabacteria group"
"3734","-1","147207__28111_411489","411489","147207__28111_411489-1","p__Terrabacteria group"
"3777","1","571__1161942","571","571__11619421","p__Proteobacteria"
"3934","-1","571__1161942","1161942","571__1161942-1","p__Terrabacteria group"
"3939","1","550__363265","550","550__3632651","p__Proteobacteria"
"4056","-1","550__363265","363265","550__363265-1","p__FCB group"
"4145","-1","290053__28123_40545","28123","290053__28123_40545-1","p__FCB group"
"4169","-1","290053__28123_40545","40545","290053__28123_40545-1","p__Proteobacteria"
"4202","1","290053__28123_40545","290053","290053__28123_405451","p__FCB group"
"4290","1","1352__487173","1352","1352__4871731","p__Terrabacteria group"
"4400","-1","1352__487173","487173","1352__487173-1","p__Terrabacteria group"
"4452","1","1318__39496","1318","1318__394961","p__Terrabacteria group"
"4493","-1","1318__39496","39496","1318__39496-1","p__Terrabacteria group"
"4624","-1","188913__1680_357276","1680","188913__1680_357276-1","p__Terrabacteria group"
"4683","1","188913__1680_357276","188913","188913__1680_3572761","p__Fusobacteria"
"4710","-1","188913__1680_357276","357276","188913__1680_357276-1","p__FCB group"
"4781","-1","1496__1351_154046","1351","1496__1351_154046-1","p__Terrabacteria group"
"4783","1","1496__1351_154046","1496","1496__1351_1540461","p__Terrabacteria group"
"4842","-1","1496__1351_154046","154046","1496__1351_154046-1","p__Terrabacteria group"
"4937","1","901__197614","901","901__1976141","p__Proteobacteria"
"5012","-1","901__197614","197614","901__197614-1","p__Terrabacteria group"
"5219","1","469590__665956","469590","469590__6659561","p__FCB group"
"5239","-1","469590__665956","665956","469590__665956-1","p__Terrabacteria group"
"5319","1","46228__457412","46228","46228__4574121","p__Terrabacteria group"
"5380","-1","46228__457412","457412","46228__457412-1","p__Terrabacteria group"
"5449","-1","563193__1735_246787","1735","563193__1735_246787-1","p__Terrabacteria group"
"5511","-1","563193__1735_246787","246787","563193__1735_246787-1","p__FCB group"
"5551","1","563193__1735_246787","563193","563193__1735_2467871","p__FCB group"
"5658","1","100884__626930","100884","100884__6269301","p__Terrabacteria group"
"5717","-1","100884__626930","626930","100884__626930-1","p__FCB group"
"5746","1","573__39492_74426","573","573__39492_744261","p__Proteobacteria"
"5804","-1","573__39492_74426","39492","573__39492_74426-1","p__Terrabacteria group"
"5818","-1","573__39492_74426","74426","573__39492_74426-1","p__Terrabacteria group"
"6011","1","310297__376804","310297","310297__3768041","p__FCB group"
"6026","-1","310297__376804","376804","310297__376804-1","p__FCB group"
"6104","1","1689__665950","1689","1689__6659501","p__Terrabacteria group"
"6221","-1","1689__665950","665950","1689__665950-1","p__Terrabacteria group"
"6241","1","818__28116","818","818__281161","p__FCB group"
"6274","-1","818__28116","28116","818__28116-1","p__FCB group"
"6483","1","158847__328813_410072","158847","158847__328813_4100721","p__Terrabacteria group"
"6507","-1","158847__328813_410072","328813","158847__328813_410072-1","p__FCB group"
"6521","-1","158847__328813_410072","410072","158847__328813_410072-1","p__Terrabacteria group"
"6610","-1","351091__28133_658089","28133","351091__28133_658089-1","p__FCB group"
"6677","1","351091__28133_658089","351091","351091__28133_6580891","p__Terrabacteria group"
"6710","-1","351091__28133_658089","658089","351091__28133_658089-1","p__Terrabacteria group"
"6754","-1","28132__1623_28131","1623","28132__1623_28131-1","p__Terrabacteria group"
"6772","-1","28132__1623_28131","28131","28132__1623_28131-1","p__FCB group"
"6773","1","28132__1623_28131","28132","28132__1623_281311","p__FCB group"
"6929","1","28111__411489","28111","28111__4114891","p__FCB group"
"7014","-1","28111__411489","411489","28111__411489-1","p__Terrabacteria group"
"7127","1","52226__1118060","52226","52226__11180601","p__Terrabacteria group"
"7212","-1","52226__1118060","1118060","52226__1118060-1","p__Terrabacteria group"
"7218","1","546__626933","546","546__6269331","p__Proteobacteria"
"7359","-1","546__626933","626933","546__626933-1","p__FCB group"
"7442","1","39490__371601","39490","39490__3716011","p__Terrabacteria group"
"7501","-1","39490__371601","371601","39490__371601-1","p__FCB group"
"7589","1","28123__40545","28123","28123__405451","p__FCB group"
"7613","-1","28123__40545","40545","28123__40545-1","p__Proteobacteria"
"7716","-1","1264__817_310298","817","1264__817_310298-1","p__FCB group"
"7729","1","1264__817_310298","1264","1264__817_3102981","p__Terrabacteria group"
"7816","-1","1264__817_310298","310298","1264__817_310298-1","p__FCB group"
"7904","1","1680__357276","1680","1680__3572761","p__Terrabacteria group"
"7990","-1","1680__357276","357276","1680__357276-1","p__FCB group"
"8061","1","1351__154046","1351","1351__1540461","p__Terrabacteria group"
"8122","-1","1351__154046","154046","1351__154046-1","p__Terrabacteria group"
"8263","-1","457394__39491_360807","39491","457394__39491_360807-1","p__Terrabacteria group"
"8319","-1","457394__39491_360807","360807","457394__39491_360807-1","p__Terrabacteria group"
"8330","1","457394__39491_360807","457394","457394__39491_3608071","p__FCB group"
"8382","1","905__387090","905","905__3870901","p__Terrabacteria group"
"8488","-1","905__387090","387090","905__387090-1","p__FCB group"
"8585","-1","446660__33043_40520","33043","446660__33043_40520-1","p__Terrabacteria group"
"8596","-1","446660__33043_40520","40520","446660__33043_40520-1","p__Terrabacteria group"
"8656","1","446660__33043_40520","446660","446660__33043_405201","p__Terrabacteria group"
"8705","-1","261299__849_28025","849","261299__849_28025-1","p__Fusobacteria"
"8731","-1","261299__849_28025","28025","261299__849_28025-1","p__Terrabacteria group"
"8793","1","261299__849_28025","261299","261299__849_280251","p__Terrabacteria group"
"8863","1","729__1304_47678","729","729__1304_476781","p__Proteobacteria"
"8878","-1","729__1304_47678","1304","729__1304_47678-1","p__Terrabacteria group"
"8930","-1","729__1304_47678","47678","729__1304_47678-1","p__FCB group"
"9090","-1","253239__45851_239935","45851","253239__45851_239935-1","p__Terrabacteria group"
"9118","-1","253239__45851_239935","239935","253239__45851_239935-1","p__PVC group"
"9120","1","253239__45851_239935","253239","253239__45851_2399351","p__Terrabacteria group"
"9248","1","39492__74426","39492","39492__744261","p__Terrabacteria group"
"9262","-1","39492__74426","74426","39492__74426-1","p__Terrabacteria group"
"9379","1","1624__1686_291644","1624","1624__1686_2916441","p__Terrabacteria group"
"9383","-1","1624__1686_291644","1686","1624__1686_291644-1","p__Terrabacteria group"
"9451","-1","1624__1686_291644","291644","1624__1686_291644-1","p__FCB group"
"9545","1","1681__341694","1681","1681__3416941","p__Terrabacteria group"
"9628","-1","1681__341694","341694","1681__341694-1","p__Terrabacteria group"
"9713","1","1735__246787","1735","1735__2467871","p__Terrabacteria group"
"9775","-1","1735__246787","246787","1735__246787-1","p__FCB group"
"9913","-1","454155__46506_166486","46506","454155__46506_166486-1","p__FCB group"
"9929","-1","454155__46506_166486","166486","454155__46506_166486-1","p__Terrabacteria group"
"9969","1","454155__46506_166486","454155","454155__46506_1664861","p__FCB group"
"10115","1","328813__410072","328813","328813__4100721","p__FCB group"
"10129","-1","328813__410072","410072","328813__410072-1","p__Terrabacteria group"
"10202","1","1683__328814_751585","1683","1683__328814_7515851","p__Terrabacteria group"
"10280","-1","1683__328814_751585","328814","1683__328814_751585-1","p__FCB group"
"10325","-1","1683__328814_751585","751585","1683__328814_751585-1","p__Terrabacteria group"
"10382","1","28133__658089","28133","28133__6580891","p__FCB group"
"10482","-1","28133__658089","658089","28133__658089-1","p__Terrabacteria group"
"10515","1","907__29466_39488","907","907__29466_394881","p__Terrabacteria group"
"10549","-1","907__29466_39488","29466","907__29466_39488-1","p__Terrabacteria group"
"10557","-1","907__29466_39488","39488","907__29466_39488-1","p__Terrabacteria group"
"10690","1","1623__28131","1623","1623__281311","p__Terrabacteria group"
"10708","-1","1623__28131","28131","1623__28131-1","p__FCB group"
"10832","1","817__310298","817","817__3102981","p__FCB group"
"10932","-1","817__310298","310298","817__310298-1","p__FCB group"
"10998","-1","626929__820_40518","820","626929__820_40518-1","p__FCB group"
"11054","-1","626929__820_40518","40518","626929__820_40518-1","p__Terrabacteria group"
"11128","1","626929__820_40518","626929","626929__820_405181","p__FCB group"
"11192","-1","97478__28026_28118","28026","97478__28026_28118-1","p__Terrabacteria group"
"11196","-1","97478__28026_28118","28118","97478__28026_28118-1","p__FCB group"
"11233","1","97478__28026_28118","97478","97478__28026_281181","p__Terrabacteria group"
"11339","-1","626932__1308_39483","1308","626932__1308_39483-1","p__Terrabacteria group"
"11374","-1","626932__1308_39483","39483","626932__1308_39483-1","p__Terrabacteria group"
"11458","1","626932__1308_39483","626932","626932__1308_394831","p__FCB group"
"11550","1","45851__239935","45851","45851__2399351","p__Terrabacteria group"
"11578","-1","45851__239935","239935","45851__239935-1","p__PVC group"
"11666","1","1304__47678","1304","1304__476781","p__Terrabacteria group"
"11718","-1","1304__47678","47678","1304__47678-1","p__FCB group"
"11821","1","849__28025","849","849__280251","p__Fusobacteria"
"11847","-1","849__28025","28025","849__28025-1","p__Terrabacteria group"
"12035","1","39491__360807","39491","39491__3608071","p__Terrabacteria group"
"12091","-1","39491__360807","360807","39491__360807-1","p__Terrabacteria group"
"12193","1","33043__40520","33043","33043__405201","p__Terrabacteria group"
"12204","-1","33043__40520","40520","33043__40520-1","p__Terrabacteria group"
"12343","-1","1118061__28117_216816","28117","1118061__28117_216816-1","p__FCB group"
"12396","-1","1118061__28117_216816","216816","1118061__28117_216816-1","p__Terrabacteria group"
"12461","1","1118061__28117_216816","1118061","1118061__28117_2168161","p__FCB group"
"12499","1","1686__291644","1686","1686__2916441","p__Terrabacteria group"
"12567","-1","1686__291644","291644","1686__291644-1","p__FCB group"
"12701","1","46506__166486","46506","46506__1664861","p__FCB group"
"12717","-1","46506__166486","166486","46506__166486-1","p__Terrabacteria group"
"12845","1","29466__39488","29466","29466__394881","p__Terrabacteria group"
"12853","-1","29466__39488","39488","29466__39488-1","p__Terrabacteria group"
"13068","1","328814__751585","328814","328814__7515851","p__FCB group"
"13113","-1","328814__751585","751585","328814__751585-1","p__Terrabacteria group"
"13130","1","820__40518","820","820__405181","p__FCB group"
"13186","-1","820__40518","40518","820__40518-1","p__Terrabacteria group"
"13324","1","28026__28118","28026","28026__281181","p__Terrabacteria group"
"13328","-1","28026__28118","28118","28026__28118-1","p__FCB group"
"13507","-1","1226323__39485_46503","39485","1226323__39485_46503-1","p__Terrabacteria group"
"13520","-1","1226323__39485_46503","46503","1226323__39485_46503-1","p__FCB group"
"13612","1","1226323__39485_46503","1226323","1226323__39485_465031","p__Terrabacteria group"
"13655","1","28117__216816","28117","28117__2168161","p__FCB group"
"13708","-1","28117__216816","216816","28117__216816-1","p__Terrabacteria group"
"13799","1","1308__39483","1308","1308__394831","p__Terrabacteria group"
"13834","-1","1308__39483","39483","1308__39483-1","p__Terrabacteria group"
"13999","1","39485__46503","39485","39485__465031","p__Terrabacteria group"
"14012","-1","39485__46503","46503","39485__46503-1","p__FCB group"
