,D015179
908612__2173_88431,-0.4770094817247479
204516__821_853,0.05277372298939369
2173__88431,-0.060316968563724524
301301__33039_674529,0.070227922640157
1531__562_33038,-0.4186927601266981
208479__333367,0.0
649756__100886_487174,0.17948378437801862
821__853,-0.039820176391279966
33039__674529,0.06227445716587768
457402__165179_218538,-0.08323909795356976
457415__901_197614,0.04423351617364943
328812__1352_487173,0.1549187503045643
562__33038,-0.3656051187934444
100886__487174,0.031345891245639385
329854__46228_457412,-0.15605293166005327
1211813__100884_626930,0.5509191825709855
322095__818_28116,0.2762431269532977
384638__310297_376804,0.4817721467729478
415425__546_626933,0.5549288047272347
665943__52226_1118060,0.04508054788056301
84030__39490_371601,0.04454814553744287
165179__218538,-0.2308248873557375
147207__28111_411489,0.06474322310846989
571__1161942,0.5463575627113051
550__363265,1.0397576573120686
290053__28123_40545,-0.6529670652776952
1352__487173,0.41613800411278334
1318__39496,0.8844755286740593
188913__1680_357276,-0.15923085094378028
1496__1351_154046,-1.0577252820403724
901__197614,0.36628851506728016
469590__665956,0.8080238923241586
46228__457412,0.16259456993235616
563193__1735_246787,-0.06316960490858976
100884__626930,-0.08631070880488652
573__39492_74426,-0.1422024309982875
310297__376804,-0.032042829502711805
1689__665950,1.0639178430405365
818__28116,0.26930175558467084
158847__328813_410072,0.2744617597749068
351091__28133_658089,0.0
28132__1623_28131,0.16327931915579644
28111__411489,0.1796928444250908
52226__1118060,0.6571655320310721
546__626933,0.9204985775651836
39490__371601,-0.06152774440398893
28123__40545,0.8793237921503572
1264__817_310298,-0.033198790632714734
1680__357276,-0.004308422339535219
1351__154046,-0.27195184463157124
457394__39491_360807,-0.12561129090966114
905__387090,1.5378017759197329
446660__33043_40520,-1.1024541888334523
261299__849_28025,-0.5031232262981847
729__1304_47678,0.13707860640037295
253239__45851_239935,0.1108008989066044
39492__74426,-0.09916256445520724
1624__1686_291644,-0.14481558833544894
1681__341694,-0.40158944192030416
1735__246787,-0.1253357660673934
454155__46506_166486,-0.099659046720772
328813__410072,0.02234522951141576
1683__328814_751585,0.17205893688761348
28133__658089,0.6458007667976116
907__29466_39488,-0.6831674752292748
1623__28131,-1.0702239816934522
817__310298,0.30351949123490995
626929__820_40518,0.03626011184405552
97478__28026_28118,-0.2705947579487959
626932__1308_39483,-1.0984939191977747
45851__239935,-0.07685939621043046
1304__47678,-0.17775519590741204
849__28025,0.6010277319374066
39491__360807,-0.1651131501534079
33043__40520,0.7136043651846303
1118061__28117_216816,0.06507884622466734
1686__291644,-0.9253656464574708
46506__166486,0.16060400004387995
29466__39488,0.6134989907087002
328814__751585,0.3372156188240147
820__40518,0.14671004540750926
28026__28118,-1.2903237374393732
1226323__39485_46503,-0.03741900196705947
28117__216816,0.020350783565303933
1308__39483,-1.2727602788206478
39485__46503,-0.3628157371019394
