"","908612__2173_88431","204516__821_853","2173__88431","301301__33039_674529","1531__562_33038","208479__333367","649756__100886_487174","821__853","33039__674529","457402__165179_218538","457415__901_197614","328812__1352_487173","562__33038","100886__487174","329854__46228_457412","1211813__100884_626930","322095__818_28116","384638__310297_376804","415425__546_626933","665943__52226_1118060","84030__39490_371601","165179__218538","147207__28111_411489","571__1161942","550__363265","290053__28123_40545","1352__487173","1318__39496","188913__1680_357276","1496__1351_154046","901__197614","469590__665956","46228__457412","563193__1735_246787","100884__626930","573__39492_74426","310297__376804","1689__665950","818__28116","158847__328813_410072","351091__28133_658089","28132__1623_28131","28111__411489","52226__1118060","546__626933","39490__371601","28123__40545","1264__817_310298","1680__357276","1351__154046","457394__39491_360807","905__387090","446660__33043_40520","261299__849_28025","729__1304_47678","253239__45851_239935","39492__74426","1624__1686_291644","1681__341694","1735__246787","454155__46506_166486","328813__410072","1683__328814_751585","28133__658089","907__29466_39488","1623__28131","817__310298","626929__820_40518","97478__28026_28118","626932__1308_39483","45851__239935","1304__47678","849__28025","39491__360807","33043__40520","1118061__28117_216816","1686__291644","46506__166486","29466__39488","328814__751585","820__40518","28026__28118","1226323__39485_46503","28117__216816","1308__39483","39485__46503"
"ERR479118",0,-3.0129787458783,0,-2.47370880153023,0,0,0,-5.21863226998638,4.28458932738067,-2.40488623180629,0,0,0,0,-2.7224559023571,0,0,0,0,0,0,4.16538513991136,0,0,0,0,0,0,0,0,0,0,-4.71543194424827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.06337172097676,0,0,0,0,-3.40182555847969,0,0,0,0,0,0,0,-2.63114170530384,0,0,0,-5.30591546320146,-5.8921347057732,0,-2.5330782198202,4.55727111549967,0,4.38742017627471
"ERR479119",0,-3.0095028993535,0,-2.54015420186384,0,0,0,-5.2126119272061,4.39967613668774,-2.42718310786922,0,0,0,0,-2.72618148209298,0,0,0,0,0,0,4.20400446210242,0,0,0,0,0,0,0,0,0,0,-4.72188483763846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.06803754515923,0,0,0,0,-3.4025830998631,0,0,0,0,0,0,0,-2.63632514069171,0,0,0,-5.31399690774468,-5.89344680593809,0,-2.55695776916943,4.56624908894921,0,4.42878076900942
"ERR479120",0,-2.98690837228209,0,-2.49906197581183,0,0,0,-5.17347705834544,4.32850231336955,-2.4150214933853,0,0,0,0,-2.71633039551658,0,0,0,0,0,0,4.1829399279142,0,0,0,0,0,0,0,0,0,0,-4.70482225517837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.07041864492564,0,0,0,0,-3.39688990920544,0,0,0,0,0,0,0,-2.62185797052969,0,0,0,-5.318121093518,-5.88358591046186,0,-2.53584045300752,4.54119121518684,0,4.3922045044975
"ERR479121",0,-2.99996270303365,0,-2.53821226525156,0,0,0,-5.19608782246595,4.39631260381019,-2.4076326386531,0,0,0,0,-2.7017616960659,0,0,0,0,0,0,4.17014205610829,0,0,0,0,0,0,0,0,0,0,-4.6795885275296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.06151260675742,0,0,0,0,-3.40363107619277,0,0,0,0,0,0,0,-2.6278684418101,0,0,0,-5.30269538291649,-5.89526195418621,0,-2.55220685042505,4.55160165682195,0,4.42055193636153
"ERR479124",-2.48766532130046,-3.10939255666153,4.30876272871955,0,0,0,0,-5.38562588881426,0,-2.81125685898746,0,0,0,0,-2.64622474195749,0,0,-3.23230471605285,0,0,0,4.86923971289277,0,0,0,0,0,0,0,0,0,0,4.58339570131621,0,0,0,-5.59851599374803,0,0,0,0,-2.52669512541689,0,0,0,0,0,0,0,0,-2.65049602688177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.37636433245866,0,0,-2.60617258668089,0,0,0,0,-4.59079378381867,0,0,0,0,0,0,0,-4.51402333342451,0,0,0,0
"ERR479125",-2.50208934767407,-3.09735716207906,4.33374587524835,0,0,0,0,-5.36477997390829,0,-2.80576343130802,0,0,0,0,-2.65107882797062,0,0,-3.21787438564324,0,0,0,4.85972481704428,0,0,0,0,0,0,0,0,0,0,4.59180322491526,0,0,0,-5.57352192830858,0,0,0,0,-2.54104086738276,0,0,0,0,0,0,0,0,-2.64587944575684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.40121188641583,0,0,-2.6059041854798,0,0,0,0,-4.58279763075302,0,0,0,0,0,0,0,-4.5135584489074,0,0,0,0
"ERR479126",-2.47529303968894,-3.10880780881598,4.28733330836285,0,0,0,0,-5.38461307583616,0,-2.80793785106569,0,0,0,0,-2.64670324918408,0,0,-3.22685295619688,0,0,0,4.86349102254155,0,0,0,0,0,0,0,0,0,0,4.58422450014445,0,0,0,-5.58907326868683,0,0,0,0,-2.50738245711117,0,0,0,0,0,0,0,0,-2.63824926771111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.34291380972344,0,0,-2.59326559174309,0,0,0,0,-4.56958177470702,0,0,0,0,0,0,0,-4.49166776241921,0,0,0,0
"ERR479127",-2.48726958683926,-3.10414327326019,4.30807729652645,0,0,0,0,-5.37653386325981,0,-2.79977616811978,0,0,0,0,-2.62770750821564,0,0,-3.23049324184958,0,0,0,4.84935457300396,0,0,0,0,0,0,0,0,0,0,4.5513229116597,0,0,0,-5.59537842839136,0,0,0,0,-2.51945722387875,0,0,0,0,0,0,0,0,-2.64678294588908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.36382791925443,0,0,-2.59251291471215,0,0,0,0,-4.58436253888671,0,0,0,0,0,0,0,-4.49036408755992,0,0,0,0
"ERR479128",0,0,0,-2.7451391377828,-5.78523350584117,0,0,0,4.75472046048563,0,0,0,0.924229065137647,0,-2.75348904210138,-2.41464190090822,0,0,0,0,-2.54187719885036,0,0,0,0,0,0,0,-3.03461800867307,0,0,0,-4.76918291900375,0,4.18228245445774,0,0,0,0,0,-2.79083114013927,0,0,0,0,4.40266045500968,0,0,5.25611257258525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.83386133006659,-3.08397024226815,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.34159314863893,0,0,0,0,0,0,0
"ERR479129",0,0,0,-2.65895901504256,-5.78054279812361,0,0,0,4.60545210929701,0,0,0,0.874409787393773,0,-2.7485205745081,0,0,0,0,0,-2.53951915313694,0,0,0,0,0,0,0,-3.04887700999553,0,0,0,-4.76057728069642,0,0,0,0,0,0,0,-2.82422595159736,0,0,0,0,4.39857620002746,0,0,5.28080988734095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.8917028402212,-3.0845029288273,0,0,0,-2.40608605521576,0,0,0,0,0,0,0,0,0,-5.3425157888239,0,0,4.16746329501667,0,0,0,0
"ERR479130",0,0,0,-2.67169845729957,-5.80813556402116,0,0,0,4.62751747054625,0,0,0,0.892488610007811,0,-2.75032677602432,0,0,0,0,0,-2.54306970116462,0,0,0,0,0,0,0,-3.04621855096108,0,0,0,-4.76370571349124,0,0,0,0,0,0,0,-2.82478754981145,0,0,0,0,4.40472592960613,0,0,5.27620530122344,0,0,0,-2.3932209748663,0,0,0,0,0,0,0,0,0,0,-4.89267555686143,-3.0991776384157,0,0,0,0,0,0,0,0,0,-4.14518032220795,0,0,0,-5.36793313141732,0,0,0,0,0,0,0
"ERR479131",0,0,0,-2.68569831349327,-5.79754321005802,0,0,0,4.6517659327724,0,0,0,0.891855270882074,0,-2.75595445724691,0,0,0,0,0,-2.55523251124339,0,0,0,0,0,0,0,-3.05291951155779,0,0,0,-4.77345314329755,0,0,0,0,0,0,0,-2.83036389599284,0,0,0,0,4.42579253462536,0,0,5.28781170543645,0,0,0,-2.41541257881294,0,0,0,0,0,0,0,0,0,0,-4.9023340717682,-3.08880136840227,0,0,0,0,0,0,0,0,0,-4.18361730774498,0,0,0,-5.349960904561,0,0,0,0,0,0,0
"ERR479132",-3.4995139045901,0,6.06133588454379,-2.33930716748365,0,0,0,0,4.05179886859172,0,0,0,0,0,5.15648361876746,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.94598967698005,0,0,0,0,0,0,-2.40834434263069,0,0,0,0,0,0,0,0,0,0,0,0,5.10260379910287,0,0,0,0,0,0,-3.04190825186951,-4.17137476355743,0,0,0,0,0,-2.3730949816088,0,0,0,0,0,0,5.19719911993003,-5.26873964420101,0,0,0,0,0,0,0,0,-4.11032107933318,0,0,0,0,0,0
"ERR479133",-3.48374545668399,-2.49646594523568,6.03402413161391,-2.4188283383681,0,0,0,4.32400585651365,4.18953357684095,0,0,0,0,0,5.14284508077452,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.93519867038193,0,0,0,0,0,0,-2.43658677362072,0,0,0,0,0,0,0,0,0,0,0,0,5.08391322741012,0,0,0,0,0,0,-3.04452960693905,-4.22029208896142,0,0,0,0,0,0,0,0,0,0,0,0,5.20900618380073,-5.27327996436614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR479134",-3.49117765383093,0,6.04689707468428,-2.46010088115145,0,0,0,0,4.26101971789928,0,0,0,0,0,5.16137257004643,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9467930066837,0,0,0,0,0,0,-2.42535570904226,0,0,0,0,0,0,0,0,0,0,0,0,5.10399520696482,0,0,0,0,0,0,-3.0393176773671,-4.20083931448843,0,0,0,0,0,-2.38944067164663,0,0,0,0,0,0,5.19846003206392,-5.26425263754204,0,0,0,0,0,0,0,0,-4.13863264496347,0,0,0,0,0,0
"ERR479135",-3.49280298032159,0,6.049712222745,-2.4250004856633,0,0,0,0,4.20022404954804,0,0,4.76429250400078,0,0,5.12562762449787,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.93981894896021,0,0,0,0,0,0,-2.39865560979245,0,0,0,0,0,0,0,0,0,0,0,0,5.09191578465282,0,0,0,0,0,0,-3.03693584031027,-4.15459338602062,0,0,0,0,0,0,0,0,0,0,0,0,5.22677787671153,-5.26012717474426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR479138",-3.03182735262142,-2.43730111620928,5.25127901451734,-2.72450949473108,0,0,0,-4.22152936661881,4.71898887057804,0,0,0,0,0,-2.53404491423504,0,0,0,0,0,0,0,-2.44592476911362,0,0,0,0,0,0,0,0,0,4.38909454011661,0,0,0,0,0,0,0,0,0,4.23646597159597,0,0,0,0,0,0,0,0,0,0,0,0,-3.1949304638016,0,0,0,0,0,0,0,0,0,0,0,-2.55076270943092,0,0,5.53378188995396,0,0,0,0,-2.48776029721357,0,0,0,0,-4.4180506107864,0,-2.35121083221625,4.30892723182656,0,4.07241662070486
"ERR479139",-3.03742290889127,-2.4517095397645,5.26097080227333,-2.69880479938766,0,0,0,-4.24648548827341,4.67446703225016,0,0,0,0,0,-2.55766661778942,0,0,0,0,0,0,0,-2.46236817256968,0,0,0,0,0,0,0,0,0,4.43000853083413,0,0,0,0,0,0,0,0,0,4.26494678183122,0,0,0,0,0,0,0,0,0,0,0,0,-3.20075571080753,0,0,0,0,0,0,0,0,0,0,0,-2.56714261780403,0,0,5.54387151373488,0,0,0,0,-2.5137784514589,0,0,0,0,-4.44642144431195,0,-2.35690611350371,4.35399199689864,0,4.08228113725812
"ERR479140",0,-2.78710153192072,0,-2.80717565776788,0,0,0,4.82740145913974,4.86217086502455,-3.3493527095878,0,0,0,0,0,0,0,0,0,0,0,5.80124906547456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54815251240714,0,0,-2.75571409910604,0,0,0,0,0,0,0,0,0,-2.78627278237909,0,0,0,0,0,4.41352961692345,0,0,0,0,0,0,-4.77303683078557,0,0,0,4.82596602282688,0,0,0,0,0,0,0,0
"ERR479141",0,-5.34169803809068,0,-2.85316644709056,0,0,0,0.420830021578112,4.94182924881162,-3.34400351132047,0,0,0,0,0,0,0,0,0,0,0,5.79198398229578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.61579497689663,0,0,-2.77802510342313,0,0,0,0,0,0,0,0,0,-2.78662397956439,0,0,0,0,0,4.53068980216843,0,0,0,0,0,0,-4.81168062383064,0,0,0,4.82657431419531,0,0,0,0,0,0,0,0
"ERR479142",0,-2.51473749214708,0,0,0,0,0,-4.35565310409708,0,0,0,0,0,0,-2.44128644037901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.22843215056541,0,0,-2.52752019085706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.07645882500286,0,-3.11332473751558,0,0,0,4.37779338772061,0,0,0,0,0,0,0,-2.43728988903045,0,0,-6.159464550137,0,0,0,0,0,5.3285829922986,5.39243662583802,0,0,0,-4.22150992057464,0,-0.36598248796237,0,0,0,0,0
"ERR479143",-2.41948897514917,-2.53724033313926,4.19067783331111,0,0,0,0,-4.39462916801019,0,0,0,0,0,0,-2.46487037256806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.26928071935911,0,0,-2.5643758303369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.10571236693607,0,-3.14836825697812,0,0,0,4.44162922784513,0,0,0,0,0,0,0,-2.47968115276797,0,0,-6.21544547526848,0,0,0,0,0,5.37925161322827,5.45313378202316,0,0,0,-4.29493374316508,0,-0.3599823829171,0,0,0,0,0
"ERR479144",0,-2.49517354423349,0,0,0,0,0,-4.32176735231412,0,0,0,0,0,0,-2.42172617740308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.19455278128169,0,0,-2.52304021631357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.07739949353943,0,-3.11680063924903,0,0,0,4.37003384419467,0,0,0,0,0,0,0,-2.4311425844934,0,0,-6.15126733752909,0,0,0,0,0,5.33021227799703,5.39845706424248,0,0,0,-4.21086247678689,0,-0.347113731799841,0,0,0,0,0
"ERR479145",-2.41997120173344,-2.54729097575779,4.19151307425583,0,0,0,0,-4.4120373916742,0,0,0,0,0,0,-2.46958182188315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.27744118895012,0,0,-2.55972283246622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.10914205299265,0,-3.15112972965524,0,0,0,4.43356999912562,0,0,0,0,0,0,0,-2.4751863480385,0,0,-6.23001467097339,0,0,0,0,0,5.38519200373228,5.45791679300366,0,0,0,-4.28714851300354,0,-0.358573480472995,0,0,0,0,0
"ERR479146",0,0,0,0,-5.63042584319201,0,0,0,0,0,0,0,0.116514521756176,0,0,0,-2.58901182076096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.48430001495439,-2.73300005074243,0,0,0,0,0,0,0,-2.66199684495703,0,0,0,0,0,0,0,0,0,0,5.49031371679832,0,0,-4.73369494497421,0,0,0,0,4.61071378505364,-2.95288947471501,0,0,0,0,0,0,0,-5.60164509968539,0,0,0,0,5.11455459934177,0,0,-0.572537376275303,0,0
"ERR479147",0,0,0,0,-5.58247225832478,0,0,0,0,0,0,0,0.0509998296413265,0,0,0,-2.56688931749917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.44598271531436,-2.71633687323188,0,0,0,0,0,0,0,-2.67842178710814,0,0,0,0,0,0,0,0,0,0,5.53077905016186,0,0,-4.7048334749104,0,0,0,0,4.63916261937072,-2.94012046727643,0,0,0,0,0,0,0,-5.6143315113102,0,0,0,0,5.09243802969592,0,0,-0.577550103742091,0,0
"ERR479148",0,-5.93066716475945,0,0,0,0,0,0.289191746695119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55846603105054,0,0,0,0,0,0,0,0,0,0,0,0,-2.78068823224535,0,0,0,0,0,0,4.43139315521863,0,0,0,0,0,0,0,0,0,0,0,-2.73309176468473,0,4.81629329825784,0,0,0,0,0,0,0,0,0,0,-5.20277269673166,0,0,0,-4.73385379818204,0,0,0,-2.84752288758021,0,0,0,0,0.161214048547815,0,-2.65691398335066,4.93205431700417,0,4.60191001050355
"ERR479149",0,-5.59108411290528,0,0,0,0,0,-0.418327287404198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56641965427083,0,0,0,0,0,0,0,0,0,0,0,0,-2.79691947387282,0,0,0,0,0,0,4.44516923474043,0,0,0,0,0,0,0,0,0,0,0,-2.73740538916237,0,4.84440663342654,0,0,0,0,0,0,0,0,0,0,-5.26050777387145,0,0,0,-4.74132521494208,0,0,0,-2.8639310127714,0,0,0,0,0.218801723084606,0,-2.67400518758116,4.96047402349225,0,4.63151284459332
"ERR479150",0,-2.78952832966255,0,-2.75734531133399,0,0,0,-4.83160479612828,4.7758621732423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5985131202498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50075674840699,0,-5.65167219488038,0,0,0,0,0,0,0,0,0,-2.82264074189187,0,0,0,0,0,0,-3.08033141479989,0,0,0,0,0,1.14019806137777,0,-5.65672567487658,0,-4.88895717647063,0,0,-5.33529051458393,0,0,-0.677465562310526,0,0
"ERR479151",0,-2.78002650155734,0,-2.7390354467064,0,0,0,-4.81514714708528,4.74414855742761,0,0,0,0,0,-2.62206713006773,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58236255713901,0,0,0,-4.54155349013361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47278315252826,0,-3.13319001375273,0,0,0,0,0,0,0,0,0,-2.79511624145854,0,0,0,0,0,0,-3.05623623555661,0,0,0,0,0,5.42684429358716,0,-5.62428420801557,0,-4.84128334326716,0,0,-5.29355643991709,0,0,-0.67739902641308,0,0
"ERR479152",0,-2.77387379452115,0,-2.75143461152172,0,0,0,-4.80449034589451,4.76562454085915,0,0,0,0,0,-2.64048918068118,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57032405057117,0,0,0,-4.57346141777573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45193184750551,0,-3.13668371773701,0,0,0,0,0,0,0,0,0,-2.79829037330128,0,0,0,0,0,0,-3.0640183428902,0,0,0,0,0,5.43289556639454,0,-5.6392406836763,0,-4.8467811008887,0,0,-5.30703544520882,0,0,-0.687992122771027,0,0
"ERR479153",0,-2.77712677499557,0,-2.79194684207802,0,0,0,-4.81012467335224,4.83579378251061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.59960631406095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51014105209751,4.50265021563041,0,-3.15667161539279,0,0,0,0,0,0,0,0,0,-2.81235146560677,0,0,0,0,0,4.34769183639728,-3.07516984140816,0,0,0,0,0,5.46751562067084,0,-5.64247883044855,0,-4.87113562717171,0,0,-5.32635040722246,0,0,-0.666467711692881,0,0
"ERR479157",0,-2.72743000912312,0,-2.98983844028716,5.19299861194408,5.26053633197277,0,4.72404734988928,5.17855208499985,0,0,0,0,0,0,-2.63909446708429,-5.8452403270215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57104570296389,0,0,0,1.28338837495052,0,-2.43176572410322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.2119417862513,0,0,0,0,0,0,0,0,0,0,0,-2.57205370093282,0,0,0,0,0,0,0,4.4549276898112,0,0
"ERR479158",0,-3.22033438209086,0,-2.93882291897653,5.05440492272663,5.15607280022871,0,5.57778276714229,5.09019061011523,0,0,0,0,0,0,-2.68466709161308,-5.72620206604629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64997980408202,0,0,0,1.28161957444661,0,-2.38479596468178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.13058777651408,0,0,0,0,0,0,0,0,0,0,0,-2.4939803525557,0,0,0,0,0,0,0,4.31970068370501,0,0
"ERR479159",0,-3.24596585897556,0,-2.89123370112353,5.08491801974774,5.14382590455016,0,5.62217778737963,5.00776366690136,0,0,0,0,0,0,-2.34574016664223,-5.78400345489342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06294114997942,0,0,0,1.268756976659,0,-2.40175918608363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.15996893784213,0,0,0,0,0,0,0,0,0,0,0,-2.49224288505034,0,0,0,0,0,0,0,4.31669130170924,0,0
"ERR479160",0,-2.59212562761926,0,-3.00730147562215,5.21236214159595,5.27649279636113,0,4.48969328663793,5.20879894945443,0,0,0,0,0,0,-2.54099857036878,-5.8682272044385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40113862583861,0,0,0,1.27156033310469,0,-2.45560178651892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25322705740768,0,0,0,0,0,0,0,0,0,0,0,-2.57456175488775,0,0,0,0,0,0,0,4.45927176668928,0,0
"ERR479165",0,-2.52293359894844,0,0,-3.45483821137351,0,0,-4.3698491775013,0,0,0,0,5.9839553140293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.72306476302219,-2.24712301407875,0,0,0,0,0,-2.23746220748912,0,0,0,0,0,0,0,0,0,0,0,0,-0.956172283967539,-3.89213123124171,0,0,0,0,0,-3.26573387338609,3.87539822338637,0,0,0,0,0,0,0,0,0,0,-2.40964906602585,0,0,-5.65641699270342,0,0,0,0,-2.49005848609646,0,0,0,0,4.17363461076766,0,0,-4.31290781173711,0,0
"ERR479166",0,-2.51614936580117,0,0,-3.44804869654212,0,0,-4.35809854099983,0,0,0,0,5.9721955293826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.71374512975478,-2.23201201983357,0,0,0,0,0,-2.23267974612002,0,0,0,0,0,0,0,0,0,0,0,0,-0.966474799765763,-3.86595822145618,0,0,0,0,0,-3.25879885796065,3.86711475730985,0,0,0,0,0,0,0,0,0,0,-2.32335442292635,0,0,-5.64440519363528,0,0,0,0,-2.78361848564463,0,0,0,0,4.0241679044983,0,0,-4.82136864602443,0,0
"ERR479167",0,-2.52083721203778,0,0,0,0,0,4.36621812885971,0,0,0,0,0,0,0,0,0,-2.62626331112954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54882148893044,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.87654155090606,0,0,0,0,-2.66321047136333,0,0,0,0,0,0,-3.21834579173549,0,0,0,0,-2.87791740134952,0,0,4.61281584765075,0,0,4.98231611625227,0,0,0,0,0,-5.57433842761135,-4.98469915912397,0,-5.38642038009152,0,0,0.0434934396972287
"ERR479168",0,-2.54557350105663,0,-2.54456346364699,0,0,0,4.40906263823107,4.40731320212003,0,0,0,0,0,0,0,0,-2.61731892971851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53332936588425,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.88371465674426,0,0,0,0,-2.64676086281823,0,0,0,0,0,0,-3.21472644862116,0,0,0,0,-2.86795702815718,0,0,4.58432428988601,0,0,4.9947403000121,0,0,0,0,0,-5.56806954144731,-4.96744728669248,0,-5.4005794263665,0,0,0.0932194399250121
"ERR479169",0,-2.90322050649292,0,0,0,0,0,-5.02852542282159,0,0,0,0,0,0,0,0,-2.70934543768244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.69272395332092,0,0,0,0,0,0,0,0,0,0,0,-2.88343190317839,0,0,0,-2.80626979733046,0,0,0,0,0,-5.31643671788648,0,0,0,0,0,0,-5.68180630919036,0,0,0,4.86060186872237,0,4.99425055646999,0,0,0,0.143099695431177,0,0,-0.692671171613824,0,-2.71590182832382,0,0,4.70407995502607
"ERR479170",0,-2.88559754511294,0,0,0,0,0,-4.99800155833164,0,0,0,0,0,0,0,0,-2.71492473212053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70238757475808,0,0,0,0,0,0,0,0,0,0,0,-2.88058650459226,0,0,0,-2.81068531912205,0,0,0,0,0,-5.3168047829905,0,0,0,0,0,0,-5.68835868894043,0,0,0,4.86824977680733,0,4.98932218155103,0,0,0,0.125395630121959,0,0,-0.680485814042408,0,-2.71880789604034,0,0,4.70911341196132
"ERR479171",0,-2.88610698253595,0,0,0,0,0,-4.99888392983157,0,0,0,0,0,0,0,0,-2.69266726371424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.66383650863052,0,0,0,0,0,0,0,0,0,0,0,-2.86963081312754,0,0,0,-2.80283384277471,0,0,0,0,0,-5.30863948555397,0,0,0,0,0,0,-5.67468991641762,0,0,0,4.85465062085931,0,4.97034636730209,0,0,0,0.137694119559576,0,0,-0.681185544139297,0,-2.72524376300121,0,0,4.7202606605283
"ERR479172",0,-2.890509244157,0,0,0,0,0,-5.00650887062743,0,0,0,0,0,0,0,0,-2.70706651701503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.68877674693856,0,0,0,0,0,0,0,0,0,0,0,-2.8690118164191,0,0,0,-2.81792802961587,0,0,0,0,0,-5.33029102991811,0,0,0,0,0,0,-5.68108663659751,0,0,0,4.88079451936714,0,4.96927423355336,0,0,0,0.130184016428398,0,0,-0.682445177926792,0,-2.7076641155503,0,0,4.68981181796418
"ERR479173",0,-2.85111526912591,0,0,-2.69403269545324,0,0,4.93827650436149,0,0,0,0,4.66620150577674,0,0,-2.74237189652474,-2.84343508008047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8205371644587,4.74992745802986,-2.99174088393833,0,0,-4.92497402672306,-2.79333518374257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18184721406221,0,0,-4.88531367347872,0,4.83819846081188,0,0,0,0,0,-3.31036794024743,-2.82181862138088,0,0,0,0,0,0,0,0,0,0,0,-5.73372546425569,-4.88753322197565,0,0,0,0
"ERR479174",0,-2.86753513132826,0,0,-5.06758653071156,0,0,4.96671653994925,0,0,0,0,0.678679616184605,0,0,0,-2.83873516562043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.80822306463969,0,-3.01157859906124,0,0,-4.91683353608703,-2.84617778878306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21620714456117,0,0,-4.86398502694272,0,4.9297245375463,0,0,0,0,0,-3.31958880381342,-2.82840138286714,0,0,0,0,0,0,0,0,0,0,0,-5.74969646844164,-4.89893489932397,0,0,0,0
"ERR479175",0,-5.48577273358939,0,0,0,0,0,1.96369127625742,0,0,0,0,0,0,0,0,-2.94371585633437,0,0,0,0,0,0,0,0,0,0,0,-3.37265451657851,0,0,0,0,0,0,0,0,0,-5.09866542621725,0,0,0,0,0,0,0,0,-2.46111129787143,-5.84160897909063,0,-2.64267614089707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2627698109951,-3.10967998255744,0,0,0,0,0,4.57724934398377,0,-2.37397810257912,0,0,0,0,5.38612372506938,0,0,-4.11185068972299,0,0
