"","55197__28091_239974","29370__1467_28446","28038__310514_1844653","1522__34038_36745","329854__821_28116","1465521__1613_118748","147802__1710_28025","47770__29355_185293","1010__41276_999468","511__1264_301301","535744__1280_1282","2173__285_191295","1113741__1401_290588","1888__67269_83617","157687__228604","28130__76517_386414","1613__118748","529__294_587753","1311__38288_1223514","106648__1267_216935","93064__153721_1611423","100884__45067_173480","1467__28446","108980__46503_536633","1755629__79880_136857","28091__239974","1144673__40216_216778","187452__29552_35825","310514__1844653","13690__52787_56810","239935__310298","225991__32013_80866","370979__490189","28454__1113609","28090__271420","28135__477666","41276__999468","1352__37734","1264__301301","76517__386414","153721__1611423","34038__36745","34087__196024","1746653__488_41976","29461__53408_1661050","46503__536633","243924__1453492","1710__28025","1401__290588","43770__291644_871324","47877__1661032","60133__28132_470565","29355__185293","67269__83617","1532__1308_1535","1597__1582_2741","1254__28901_882211","1547__29360_84030","53363__28127_43131","1725__1487956","1408__584_102862","29430__202956","470__137732","40681__376804","76759__83263","1504__39489","285__191295","40216__216778","216947__423605","38288__1223514","821__28116","1280__1282","1727__191493","1267__216935","52787__56810","294__587753","626937__122355_189722","79880__136857","1308__1535","179995__40519_163877","79883__84032","288965__28117_204516","1670__1646377","349096__291645_1148157","33039__387661","39497__45254","1465754__1691_29356","626931__33043_487175","729__218538","633701__88688_237258","584__102862","208479__358742","228603__1571_1902","1582__2741","1859290__1260_1827099","410072__316_251535","1623__138595","291644__871324","29552__35825","308892__40214_40324","122355__189722","166486__29524_1113922","28117__204516","39496__907_261299","47879__28111_397865","28137__33038_39778","28901__882211","33043__487175","317__143393_284042","57706__39485_40520","28125__28136","70775__328812_387090","421767__823_187327","1584__28026_39484","483012__29348_216816","1472__820_1755626","33935__293_1630","28111__397865","77095__454155_589436","441500__287_40518","33038__39778","671267__39492_454154","907__261299","39485__40520","33034__582_1680","78346__28128_1161942","626930__818_69825","328812__387090","82135__1685_28037","823__187327","28026__39484","29348__216816","214856__44749_45851","341225__310297_328813","40214__40324","293__1630","1735__626932","287__40518","39492__454154","820__1755626","28128__1161942","582__1680","1633__817_46506","454155__589436","1685__28037","860__43675","818__69825","29360__84030","1303__1379","1265__1515_246787","310297__328813","1506__47678_165179","28127__43131","29466__425941","40519__163877","588__1034636","1260__1827099","488__41976","106654__516075","33031__184870","817__46506","44749__45851","471__48296","1510__328814","1689__28126","47678__165179","1687__36835","53408__1661050","562__310300","1515__246787","28132__470565","36874__187491","32013__80866","47880__101564","291645__1148157","1691__29356","88688__237258","53412__658457","1571__1902","143393__284042","180282__290309","452084__1463864","1463837__303_1661055","879__851_467210","29524__1113922","316__251535","303__1661055","851__467210","45067__173480"
"ERR1090581",0,0,0,0,-3.0402125397459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53443299006082,0,0,0,0,0,0,4.49639786761014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38976670716405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26580258464792,0,0,0,0,0,0,0,0,0,0,-2.52583840207332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37488044409957,0,0,0,0,0,0,0,0,0,0,0,0,-2.96556512864375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.13650947596551,0,0,-2.45679897645638,0,0,0,0,0,0,0,0,-5.77344881213817,0,0,0,0,0,0,0,0,-4.25530065120566,0,0,0,0,-0.684273641940431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1090587",0,0,0,0,-1.91320149006706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.08075785145171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.60397831696221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31376218591262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.87823255648922,0,0,0,-2.15451509788143,-2.18223140934556,-2.89572279421979,0,0,0,0,0,0,0,-3.2531942162693,-1.90395772880316,0,0,0,-1.98303813789912,0,3.73172961520487,-3.77973567485915,0,0,0,0,0,0,0,-5.01553900422399,0,-3.29775152175051,0,0,3.43472280818806,0,0,0,0,-1.91924934889654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3242373846823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1090588",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.04814273330348,0,-1.96390596860629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54748727523461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40158491891387,0,0,0,0,0,0,-1.5961611260669,-2.21136019959521,-1.57466992213591,0,0,0,0,0,0,0,0,-2.0583917323076,0,0,0,-2.08452719441725,0,2.76463216741422,-3.83018821953455,0,0,0,0,0,0,0,-2.72740831028993,0,-3.56523906223648,0,0,3.61050701048968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1090609",0,0,0,0,-5.5180466707956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.654148535767266,0,0,0,0,0,0,0,0,0,0,-4.75660970679144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42660733405008,-2.30894726892433,-2.29354018240146,0,0,0,0,0,0,0,0,0,0,-5.74650557436568,0,3.97252812512012,0,-2.91403901580968,0,0,3.99921398177434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.04726363062037,0,-1.33671225470022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1090610",0,0,0,0,-5.5361514913417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.36912112267609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76091651032397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53714929667108,-3.94949177687736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.81419459646921,0,0,-4.39447148822195,0,0,0,0,0,0,-2.32314759023353,-2.26958001145873,0,4.87432802347047,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02380965976568,0,0,0,0,0,0,0,3.93102789168928,0,0,-2.78163561054301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81793420560337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1090619",0,0,0,0,-5.87277666144023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.67011900839213,0,0,0,0,0,0,0,0,0,0,0,0,0.348232415839603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21074326025517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.92708338431713,0,0,-1.99154698842191,0,0,0,0,0,0,0,0,0,0,-4.52896018735056,0,0,-3.33780633205904,0,0,0,0,0,0,0,0,0,3.44946056960754,0,0,0,0,0,0,0.314962507190457,-2.89273097722172,0,0,0,-2.00285648677425,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46904919536191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1090620",0,0,0,0,-6.25296930858412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.83829142095098,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120058152913337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91606494777396,0,0,-2.15921643318578,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73987256681542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7067858079208,0,0,-0.462547834503113,0,0,0,-2.72733565986771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1090633",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6457640423997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70391557788713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89103833960574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.34072639879155,0,0,0,0,0.861251733586225,-2.5481747987683,0,0,0,0,0,0,0,-4.0542570493247,0,0,0,0,0,0,0,0.0843596609668205,0,0,0,0,0,0,0,-4.4135682180333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1090637",0,0,0,0,-2.43036550944083,0,0,0,0,-2.09803079353895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63389593025351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20951654331454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.94935709725605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.45228543658104,0,0,0,0,0,-2.71334247649726,0,0,0,0,0,-2.65402672509538,0,4.24748297081958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59690913251083,-4.69964702762802,0,0,0,0,0,0,0,0,0,0,0,-2.06562951123814,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.57777526307812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1090640",0,0,0,0,-1.84447470745134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.82599887011236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16272281759797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19472390658146,0,0,0,0,0,0,0,0,0,0,-2.0955271011491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62955940782777,0,-1.88893082643024,0,0,0,0,0,0,0,-2.1108594761425,0,0,-1.96819439827316,0,-3.27172416336024,0,-2.75800908709147,0,0,0,0,0,0,-2.06722062826688,0,0,3.65611586031703,0,0,0,0,0,0,0,4.77701186657908,0,3.40901269698156,0,0,0,0,0,0,3.5805311586127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.14280335419474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1090644",0,0,0,0,-2.14617237065714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04235162783532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71727958777871,0,0,0,0,0,0,0,0,0,0,-1.90852877044765,0,0,0,0,0,0,-5.48746412604511,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30566879812228,0,0,0,0,0,0,0,0,0,0,0,-1.88166063249291,-2.51410022840553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.25913181807992,0,0,0,0,0,0,0,-4.35454933091891,0,0,0,0,0,0,0,0,0,-2.15904526787002,0,-2.74289880274008,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.75084008636566,0,0,0,3.73957609979203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1090645",0,0,0,0,-6.58030197710253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2017397694062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.81352514565653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693468889400635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38862597737649,-3.93751991792878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.13722155309495,0,-2.35963869037632,0,0,-2.72719112711388,0,0,-3.12545331882124,0,0,0,0,0,0,0,4.08701409923707,0,0,0,0,0,4.72363359411227,0,0,0,0,0,0,0,0,0,-5.41344394488315,0,0,0,0,0,0,0,0,0,0,0,-2.5771726011828,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46379388512304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1090651",0,0,4.71362904492695,0,-2.99843844388436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51507163247079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35623185211461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19344772817546,0,0,0,0,0,0,0,0,4.62519668088856,0,0,-4.74578447030108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.31259834044428,0,0,0,0,0,-3.04357872035777,-2.98386089774138,0,0,0,0,0,0,-4.00553782314896,0,0,0,0,0,0,0,0,0,0,0,-5.16819867760616,0,0,0,-5.27163298049513,0,0,0,0,0,0,0,0,0,0,0,-2.73997994144427,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.74578447030108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1090662",0,0,0,0,-6.09285844711381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.74998890700831,0,0,0,0,0,0,4.0700514131095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.7631205071892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574173166944543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37674929914831,0,0,0,0,0,-5.3557910639874,0,0,0,0,0,0,0,-4.11665054297859,0,0,-2.50826993204038,0,0,0,0,0,0,0,0,0,0,0,0,-0.673830865075121,0,0,0,0,0,0,4.34445096139128,0,0,0,0,-2.63779657179218,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56879768237507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1090669",0,0,0,0,-2.1920129199066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.89454162520987,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79667774812564,0,0,0,0,0,-1.75520476061221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04010382306711,0,0,0,0,0,-3.2814423519176,0,0,0,0,0,0,0,-2.09463714585129,-2.18603569605863,-1.80097680467066,0,0,0,0,-1.9409833392877,0,0,-1.92073548202248,0,0,0,-1.99439841331899,0,0,-3.6280179600355,0,0,0,-3.11938332894263,0,0,-3.36188176029099,3.78632489273274,0,-3.32681144276323,0,0,3.45439938240325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1090685",0,0,0,0,-5.33572379225727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.931929813222115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.9023168266814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.18691611364421,0,0,-5.07393280509338,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78784982072285,0,0,0,0,0,0,0,0,0,-0.132070722850537,0,0,-2.78060010167087,0,0,0,0,0,0,0,0,-4.7605415936622,0,0,0,0,0,0,0,0,-4.81614065162514,0,0,0,0,-0.552781790776132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1090706",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47735247226057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29090035021168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28180157316828,0,0,0,0,0,4.3384918015354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.95219625751805,0,0,0,0,0,0,0,0,0,0,0,0,-5.08652921523679,0,0,0,-2.81811452225967,0,0,0,0,-2.49450505536731,0,0,0,0,0,0,0,0,0,0,0,0,4.88111753410144,0,0.083018787404516,0,4.32060949563359,0,0,0,0,0,0,0,-2.62311702646177,0,-2.68893196173749,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.65736677582518,0,0,0,-4.54337196403077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1090708",0,0,0,0,-3.26236511558977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.31538563607209,0,0,0,0,0,0,4.63386077910396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01036556079205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6505821330418,0,0,0,0,0,0,0,0,0,0,-2.70017152659857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.67683427321955,0,-2.10767551837613,0,0,0,0,0,0,0,0,0,0,-5.56198157885058,0,-3.65060108369653,0,0,0,-2.37867545736178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.11998674686775,-1.29790914949503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1090714",0,0,0,0,-2.50554922228137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33365647312049,0,0,0,0,0,0,4.39689672891124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.04201157885669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33973855385603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80446060295024,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99586019502955,0,0,0,-2.1472963742158,0,0,-2.61982514908268,0,0,-3.21282948789824,0,0,0,0,3.4569312625955,0,0,3.71922641905019,0,0,0,0,0,4.53767026515792,0,0,0,0,0,0,0,0,0,-5.56478390909524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.48189089977634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1090715",0,0,0,0,-5.76082527481156,0,0,0,0,-2.236565611512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.87384527360014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37314935122677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52642537451106,0,0,0,-2.24344793388322,0,-5.85459632234594,0,0,0,0,0,0,0,4.37589711018438,0,0,-2.20330732620336,0,0,0,-3.88576580562117,0,0,-2.89500114288152,0,0,0,0,0,-1.10853088388876,0,0,0,0,0,0,3.81624023367295,0,0,0,5.01428906744075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1090718",0,0,0,0,-5.89264253533262,0,0,0,0,-2.22355147623631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.85130413008606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7602810189504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.97033246514645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60303237237011,0,0,0,0,0,0,0,-2.46256762832609,0,0,-2.96038461722552,0,4.50858432269158,0,0,0,0,0,0,0,0,-2.40574709809798,0,0,4.26529224933518,0,0,0,0,0,0,0,0,0,-5.12753656697995,0,0,0,0,0,0,4.16687620406709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1090727",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.85699259314634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.37347282875131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11723664274152,0,0,0,0,-2.7315455345339,-2.82120267235664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.88646636697079,0,0,0,-4.73117564900061,0,0,0,0,0,0,0,0,0,0,0,-3.28981011339424,0.136788640384469,0,0,0,0.599309372039897,0,0,0,0,0,0,0,0,-5.69811826365276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1160297",0,0,0,0,-2.51951816356001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.22467874553125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85325661777872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36393346987857,0,0,0,0,0,0,0,0,0,0,-4.39105318689963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212850638261543,0,0,0,0,0,0,0,0,0,0,0,0,-2.99935016953591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30459125449075,0,0,0,0,0,-5.19502688332653,0,0,0,0,0,0,0,0,0,0,-3.99166914345688,-2.45784184262254,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25710694839095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1160300",0,0,0,0,-2.17029896715881,4.07317304609389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.23640825603469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75906807873331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87357272591859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.36418097453339,-2.18670877876591,0,0,0,0,0,0,0,0,-5.46584751431616,0,0,0,-3.29860080776648,0,0,-5.8269323737484,0,0,0,0,0,0,0,3.78749070617944,0,-1.78733749034383,0,0,5.71334419293929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1160306",0,0,0,0,-4.70581843167714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.66086750435477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52479580082628,0,0,0,0,-3.48174734635509,0,0,0,0,0,0,-2.10776899086658,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522519313748618,0,0,0,0,0,0,2.87670690218259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615256691184872,0,0,0,0,0,0,0,0,3.65076298279911,0,0,0,0,0,0,0,0,-4.21593224687935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147210689156664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1160320",0,0,0,0,-2.40213799995922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27856153711789,0,0,0,0,0,0,3.63115511619364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94658435046043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16062506272126,0,0,0,0,0,0,0,0,0,0,-2.28373098732747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95553810087061,0,0,0,0,0,0,0,0,0,0,0,0,-3.1497097423263,0,0,0,0,0,1.41523154811162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90628057908861,-5.45545730280383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
