"","Part","BalanceID","Component","Group","d.group"
"3471","1","511__1264_301301","511","511__1264_3013011","p__Proteobacteria"
"3499","-1","511__1264_301301","1264","511__1264_301301-1","p__Terrabacteria group"
"3751","-1","511__1264_301301","301301","511__1264_301301-1","p__Terrabacteria group"
"3886","-1","535744__1280_1282","1280","535744__1280_1282-1","p__Terrabacteria group"
"3887","-1","535744__1280_1282","1282","535744__1280_1282-1","p__Terrabacteria group"
"4180","1","535744__1280_1282","535744","535744__1280_12821","p__Proteobacteria"
"4228","-1","2173__285_191295","285","2173__285_191295-1","p__Proteobacteria"
"4320","1","2173__285_191295","2173","2173__285_1912951","p__Euryarchaeota"
"4488","-1","2173__285_191295","191295","2173__285_191295-1","p__Proteobacteria"
"4663","-1","1113741__1401_290588","1401","1113741__1401_290588-1","p__Terrabacteria group"
"4900","-1","1113741__1401_290588","290588","1113741__1401_290588-1","p__Terrabacteria group"
"4968","1","1113741__1401_290588","1113741","1113741__1401_2905881","p__Terrabacteria group"
"5084","1","1888__67269_83617","1888","1888__67269_836171","p__Terrabacteria group"
"5201","-1","1888__67269_83617","67269","1888__67269_83617-1","p__Terrabacteria group"
"5214","-1","1888__67269_83617","83617","1888__67269_83617-1","p__Proteobacteria"
"5622","1","157687__228604","157687","157687__2286041","p__Fusobacteria"
"5655","-1","157687__228604","228604","157687__228604-1","p__FCB group"
"5874","1","28130__76517_386414","28130","28130__76517_3864141","p__FCB group"
"5972","-1","28130__76517_386414","76517","28130__76517_386414-1","p__Proteobacteria"
"6076","-1","28130__76517_386414","386414","28130__76517_386414-1","p__FCB group"
"6221","1","1613__118748","1613","1613__1187481","p__Terrabacteria group"
"6380","-1","1613__118748","118748","1613__118748-1","p__Terrabacteria group"
"6535","-1","529__294_587753","294","529__294_587753-1","p__Proteobacteria"
"6544","1","529__294_587753","529","529__294_5877531","p__Proteobacteria"
"6871","-1","529__294_587753","587753","529__294_587753-1","p__Proteobacteria"
"6963","1","1311__38288_1223514","1311","1311__38288_12235141","p__Terrabacteria group"
"7068","-1","1311__38288_1223514","38288","1311__38288_1223514-1","p__Terrabacteria group"
"7278","-1","1311__38288_1223514","1223514","1311__38288_1223514-1","p__Terrabacteria group"
"7341","-1","106648__1267_216935","1267","106648__1267_216935-1","p__Terrabacteria group"
"7528","1","106648__1267_216935","106648","106648__1267_2169351","p__Proteobacteria"
"7570","-1","106648__1267_216935","216935","106648__1267_216935-1","p__Terrabacteria group"
"7906","1","93064__153721_1611423","93064","93064__153721_16114231","p__Proteobacteria"
"7925","-1","93064__153721_1611423","153721","93064__153721_1611423-1","p__FCB group"
"8054","-1","93064__153721_1611423","1611423","93064__153721_1611423-1","p__FCB group"
"8248","-1","100884__45067_173480","45067","100884__45067_173480-1","p__Proteobacteria"
"8291","1","100884__45067_173480","100884","100884__45067_1734801","p__Terrabacteria group"
"8316","-1","100884__45067_173480","173480","100884__45067_173480-1","p__FCB group"
"8507","1","1467__28446","1467","1467__284461","p__Terrabacteria group"
"8567","-1","1467__28446","28446","1467__28446-1","p__Terrabacteria group"
"9020","-1","108980__46503_536633","46503","108980__46503_536633-1","p__FCB group"
"9066","1","108980__46503_536633","108980","108980__46503_5366331","p__Proteobacteria"
"9173","-1","108980__46503_536633","536633","108980__46503_536633-1","p__Terrabacteria group"
"9433","-1","1755629__79880_136857","79880","1755629__79880_136857-1","p__Terrabacteria group"
"9454","-1","1755629__79880_136857","136857","1755629__79880_136857-1","p__Terrabacteria group"
"9597","1","1755629__79880_136857","1755629","1755629__79880_1368571","p__PVC group"
"9704","1","28091__239974","28091","28091__2399741","p__Proteobacteria"
"9882","-1","28091__239974","239974","28091__239974-1","p__Terrabacteria group"
"10155","-1","1144673__40216_216778","40216","1144673__40216_216778-1","p__Proteobacteria"
"10256","-1","1144673__40216_216778","216778","1144673__40216_216778-1","p__Proteobacteria"
"10347","1","1144673__40216_216778","1144673","1144673__40216_2167781","p__Proteobacteria"
"10500","-1","187452__29552_35825","29552","187452__29552_35825-1","p__Terrabacteria group"
"10515","-1","187452__29552_35825","35825","187452__29552_35825-1","p__Terrabacteria group"
"10629","1","187452__29552_35825","187452","187452__29552_358251","p__Terrabacteria group"
"11054","1","310514__1844653","310514","310514__18446531","p__FCB group"
"11135","-1","310514__1844653","1844653","310514__1844653-1","p__Terrabacteria group"
"11234","1","13690__52787_56810","13690","13690__52787_568101","p__Proteobacteria"
"11335","-1","13690__52787_56810","52787","13690__52787_56810-1","p__Terrabacteria group"
"11341","-1","13690__52787_56810","56810","13690__52787_56810-1","p__Proteobacteria"
"11801","1","239935__310298","239935","239935__3102981","p__PVC group"
"11820","-1","239935__310298","310298","239935__310298-1","p__FCB group"
"12037","-1","225991__32013_80866","32013","225991__32013_80866-1","p__Proteobacteria"
"12123","-1","225991__32013_80866","80866","225991__32013_80866-1","p__Proteobacteria"
"12181","1","225991__32013_80866","225991","225991__32013_808661","p__Proteobacteria"
"12599","1","370979__490189","370979","370979__4901891","p__FCB group"
"12626","-1","370979__490189","490189","370979__490189-1","p__FCB group"
"12792","1","28454__1113609","28454","28454__11136091","p__FCB group"
"13031","-1","28454__1113609","1113609","28454__1113609-1","p__FCB group"
"13159","1","28090__271420","28090","28090__2714201","p__Proteobacteria"
"13344","-1","28090__271420","271420","28090__271420-1","p__Proteobacteria"
"13556","1","28135__477666","28135","28135__4776661","p__FCB group"
"13772","-1","28135__477666","477666","28135__477666-1","p__FCB group"
"14001","1","41276__999468","41276","41276__9994681","p__Proteobacteria"
"14181","-1","41276__999468","999468","41276__999468-1","p__FCB group"
"14260","1","1352__37734","1352","1352__377341","p__Terrabacteria group"
"14362","-1","1352__37734","37734","1352__37734-1","p__Terrabacteria group"
"14635","1","1264__301301","1264","1264__3013011","p__Terrabacteria group"
"14887","-1","1264__301301","301301","1264__301301-1","p__Terrabacteria group"
"15188","1","76517__386414","76517","76517__3864141","p__Proteobacteria"
"15292","-1","76517__386414","386414","76517__386414-1","p__FCB group"
"15605","1","153721__1611423","153721","153721__16114231","p__FCB group"
"15734","-1","153721__1611423","1611423","153721__1611423-1","p__FCB group"
"15889","1","34038__36745","34038","34038__367451","p__Proteobacteria"
"15893","-1","34038__36745","36745","34038__36745-1","p__Terrabacteria group"
"16274","1","34087__196024","34087","34087__1960241","p__FCB group"
"16394","-1","34087__196024","196024","34087__196024-1","p__Proteobacteria"
"16526","-1","1746653__488_41976","488","1746653__488_41976-1","p__Proteobacteria"
"16690","-1","1746653__488_41976","41976","1746653__488_41976-1","p__FCB group"
"16891","1","1746653__488_41976","1746653","1746653__488_419761","p__Terrabacteria group"
"17025","1","29461__53408_1661050","29461","29461__53408_16610501","p__Proteobacteria"
"17097","-1","29461__53408_1661050","53408","29461__53408_1661050-1","p__Proteobacteria"
"17273","-1","29461__53408_1661050","1661050","29461__53408_1661050-1","p__Proteobacteria"
"17468","1","46503__536633","46503","46503__5366331","p__FCB group"
"17621","-1","46503__536633","536633","46503__536633-1","p__Terrabacteria group"
"17947","1","243924__1453492","243924","243924__14534921","p__Proteobacteria"
"18032","-1","243924__1453492","1453492","243924__1453492-1","p__FCB group"
"18136","1","1710__28025","1710","1710__280251","p__Terrabacteria group"
"18147","-1","1710__28025","28025","1710__28025-1","p__Terrabacteria group"
"18487","1","1401__290588","1401","1401__2905881","p__Terrabacteria group"
"18724","-1","1401__290588","290588","1401__290588-1","p__Terrabacteria group"
"18998","1","43770__291644_871324","43770","43770__291644_8713241","p__Terrabacteria group"
"19109","-1","43770__291644_871324","291644","43770__291644_871324-1","p__FCB group"
"19171","-1","43770__291644_871324","871324","43770__291644_871324-1","p__FCB group"
"19393","1","47877__1661032","47877","47877__16610321","p__Proteobacteria"
"19576","-1","47877__1661032","1661032","47877__1661032-1","p__Proteobacteria"
"19699","-1","60133__28132_470565","28132","60133__28132_470565-1","p__FCB group"
"19792","1","60133__28132_470565","60133","60133__28132_4705651","p__FCB group"
"19915","-1","60133__28132_470565","470565","60133__28132_470565-1","p__FCB group"
"20091","1","29355__185293","29355","29355__1852931","p__Terrabacteria group"
"20226","-1","29355__185293","185293","29355__185293-1","p__FCB group"
"20561","1","67269__83617","67269","67269__836171","p__Terrabacteria group"
"20574","-1","67269__83617","83617","67269__83617-1","p__Proteobacteria"
"20786","-1","1532__1308_1535","1308","1532__1308_1535-1","p__Terrabacteria group"
"20803","1","1532__1308_1535","1532","1532__1308_15351","p__Terrabacteria group"
"20804","-1","1532__1308_1535","1535","1532__1308_1535-1","p__Terrabacteria group"
"21193","-1","1597__1582_2741","1582","1597__1582_2741-1","p__Terrabacteria group"
"21196","1","1597__1582_2741","1597","1597__1582_27411","p__Terrabacteria group"
"21217","-1","1597__1582_2741","2741","1597__1582_2741-1","p__Terrabacteria group"
"21545","1","1254__28901_882211","1254","1254__28901_8822111","p__Terrabacteria group"
"21625","-1","1254__28901_882211","28901","1254__28901_882211-1","p__Proteobacteria"
"21860","-1","1254__28901_882211","882211","1254__28901_882211-1","p__Proteobacteria"
"21957","1","1547__29360_84030","1547","1547__29360_840301","p__Terrabacteria group"
"22013","-1","1547__29360_84030","29360","1547__29360_84030-1","p__Terrabacteria group"
"22111","-1","1547__29360_84030","84030","1547__29360_84030-1","p__Terrabacteria group"
"22383","-1","53363__28127_43131","28127","53363__28127_43131-1","p__FCB group"
"22451","-1","53363__28127_43131","43131","53363__28127_43131-1","p__Terrabacteria group"
"22472","1","53363__28127_43131","53363","53363__28127_431311","p__Terrabacteria group"
"22745","1","1725__1487956","1725","1725__14879561","p__Terrabacteria group"
"23029","-1","1725__1487956","1487956","1725__1487956-1","p__Terrabacteria group"
"23059","-1","1408__584_102862","584","1408__584_102862-1","p__Proteobacteria"
"23097","1","1408__584_102862","1408","1408__584_1028621","p__Terrabacteria group"
"23269","-1","1408__584_102862","102862","1408__584_102862-1","p__Proteobacteria"
"23552","1","29430__202956","29430","29430__2029561","p__Proteobacteria"
"23692","-1","29430__202956","202956","29430__202956-1","p__Proteobacteria"
"23820","1","470__137732","470","470__1377321","p__Proteobacteria"
"24048","-1","470__137732","137732","470__137732-1","p__Terrabacteria group"
"24368","1","40681__376804","40681","40681__3768041","p__Proteobacteria"
"24504","-1","40681__376804","376804","40681__376804-1","p__FCB group"
"24789","1","76759__83263","76759","76759__832631","p__Proteobacteria"
"24797","-1","76759__83263","83263","76759__83263-1","p__Proteobacteria"
"25021","1","1504__39489","1504","1504__394891","p__Terrabacteria group"
"25124","-1","1504__39489","39489","1504__39489-1","p__Terrabacteria group"
"25348","1","285__191295","285","285__1912951","p__Proteobacteria"
"25608","-1","285__191295","191295","285__191295-1","p__Proteobacteria"
"25899","1","40216__216778","40216","40216__2167781","p__Proteobacteria"
"26000","-1","40216__216778","216778","40216__216778-1","p__Proteobacteria"
"26387","1","216947__423605","216947","216947__4236051","p__Terrabacteria group"
"26435","-1","216947__423605","423605","216947__423605-1","p__Elusimicrobia"
"26652","1","38288__1223514","38288","38288__12235141","p__Terrabacteria group"
"26862","-1","38288__1223514","1223514","38288__1223514-1","p__Terrabacteria group"
"26907","1","821__28116","821","821__281161","p__FCB group"
"26986","-1","821__28116","28116","821__28116-1","p__FCB group"
"27310","1","1280__1282","1280","1280__12821","p__Terrabacteria group"
"27311","-1","1280__1282","1282","1280__1282-1","p__Terrabacteria group"
"27738","1","1727__191493","1727","1727__1914931","p__Terrabacteria group"
"27913","-1","1727__191493","191493","1727__191493-1","p__Terrabacteria group"
"28077","1","1267__216935","1267","1267__2169351","p__Terrabacteria group"
"28306","-1","1267__216935","216935","1267__216935-1","p__Terrabacteria group"
"28615","1","52787__56810","52787","52787__568101","p__Terrabacteria group"
"28621","-1","52787__56810","56810","52787__56810-1","p__Proteobacteria"
"28807","1","294__587753","294","294__5877531","p__Proteobacteria"
"29143","-1","294__587753","587753","294__587753-1","p__Proteobacteria"
"29421","-1","626937__122355_189722","122355","626937__122355_189722-1","p__Proteobacteria"
"29447","-1","626937__122355_189722","189722","626937__122355_189722-1","p__FCB group"
"29535","1","626937__122355_189722","626937","626937__122355_1897221","p__Terrabacteria group"
"29785","1","79880__136857","79880","79880__1368571","p__Terrabacteria group"
"29806","-1","79880__136857","136857","79880__136857-1","p__Terrabacteria group"
"30002","1","1308__1535","1308","1308__15351","p__Terrabacteria group"
"30020","-1","1308__1535","1535","1308__1535-1","p__Terrabacteria group"
"30510","-1","179995__40519_163877","40519","179995__40519_163877-1","p__Terrabacteria group"
"30584","-1","179995__40519_163877","163877","179995__40519_163877-1","p__Terrabacteria group"
"30589","1","179995__40519_163877","179995","179995__40519_1638771","p__Proteobacteria"
"30938","1","79883__84032","79883","79883__840321","p__Terrabacteria group"
"30944","-1","79883__84032","84032","79883__84032-1","p__Terrabacteria group"
"31211","-1","288965__28117_204516","28117","288965__28117_204516-1","p__FCB group"
"31373","-1","288965__28117_204516","204516","288965__28117_204516-1","p__FCB group"
"31394","1","288965__28117_204516","288965","288965__28117_2045161","p__Terrabacteria group"
"31569","1","1670__1646377","1670","1670__16463771","p__Terrabacteria group"
"31863","-1","1670__1646377","1646377","1670__1646377-1","p__Proteobacteria"
"32166","-1","349096__291645_1148157","291645","349096__291645_1148157-1","p__FCB group"
"32180","1","349096__291645_1148157","349096","349096__291645_11481571","p__Terrabacteria group"
"32236","-1","349096__291645_1148157","1148157","349096__291645_1148157-1","p__Proteobacteria"
"32396","1","33039__387661","33039","33039__3876611","p__Terrabacteria group"
"32574","-1","33039__387661","387661","33039__387661-1","p__FCB group"
"32808","1","39497__45254","39497","39497__452541","p__Terrabacteria group"
"32825","-1","39497__45254","45254","39497__45254-1","p__FCB group"
"33111","-1","1465754__1691_29356","1691","1465754__1691_29356-1","p__Terrabacteria group"
"33148","-1","1465754__1691_29356","29356","1465754__1691_29356-1","p__Terrabacteria group"
"33396","1","1465754__1691_29356","1465754","1465754__1691_293561","p__FCB group"
"33549","-1","626931__33043_487175","33043","626931__33043_487175-1","p__Terrabacteria group"
"33743","-1","626931__33043_487175","487175","626931__33043_487175-1","p__Proteobacteria"
"33756","1","626931__33043_487175","626931","626931__33043_4871751","p__FCB group"
"33815","1","729__218538","729","729__2185381","p__Proteobacteria"
"34068","-1","729__218538","218538","729__218538-1","p__Terrabacteria group"
"34401","-1","633701__88688_237258","88688","633701__88688_237258-1","p__Proteobacteria"
"34456","-1","633701__88688_237258","237258","633701__88688_237258-1","p__FCB group"
"34528","1","633701__88688_237258","633701","633701__88688_2372581","p__FCB group"
"34579","1","584__102862","584","584__1028621","p__Proteobacteria"
"34789","-1","584__102862","102862","584__102862-1","p__Proteobacteria"
"35214","1","208479__358742","208479","208479__3587421","p__Terrabacteria group"
"35254","-1","208479__358742","358742","208479__358742-1","p__Terrabacteria group"
"35399","-1","228603__1571_1902","1571","228603__1571_1902-1","p__Terrabacteria group"
"35421","-1","228603__1571_1902","1902","228603__1571_1902-1","p__Terrabacteria group"
"35606","1","228603__1571_1902","228603","228603__1571_19021","p__FCB group"
"35785","1","1582__2741","1582","1582__27411","p__Terrabacteria group"
"35809","-1","1582__2741","2741","1582__2741-1","p__Terrabacteria group"
"36138","-1","1859290__1260_1827099","1260","1859290__1260_1827099-1","p__Terrabacteria group"
"36478","-1","1859290__1260_1827099","1827099","1859290__1260_1827099-1","p__Terrabacteria group"
"36480","1","1859290__1260_1827099","1859290","1859290__1260_18270991","p__Terrabacteria group"
"36490","-1","410072__316_251535","316","410072__316_251535-1","p__Proteobacteria"
"36765","-1","410072__316_251535","251535","410072__316_251535-1","p__Proteobacteria"
"36801","1","410072__316_251535","410072","410072__316_2515351","p__Terrabacteria group"
"36942","1","1623__138595","1623","1623__1385951","p__Terrabacteria group"
"37105","-1","1623__138595","138595","1623__138595-1","p__Terrabacteria group"
"37541","1","291644__871324","291644","291644__8713241","p__FCB group"
"37603","-1","291644__871324","871324","291644__871324-1","p__FCB group"
"37764","1","29552__35825","29552","29552__358251","p__Terrabacteria group"
"37779","-1","29552__35825","35825","29552__35825-1","p__Terrabacteria group"
"38186","-1","308892__40214_40324","40214","308892__40214_40324-1","p__Proteobacteria"
"38188","-1","308892__40214_40324","40324","308892__40214_40324-1","p__Proteobacteria"
"38313","1","308892__40214_40324","308892","308892__40214_403241","p__Terrabacteria group"
"38637","1","122355__189722","122355","122355__1897221","p__Proteobacteria"
"38663","-1","122355__189722","189722","122355__189722-1","p__FCB group"
"38915","-1","166486__29524_1113922","29524","166486__29524_1113922-1","p__FCB group"
"39034","1","166486__29524_1113922","166486","166486__29524_11139221","p__Terrabacteria group"
"39145","-1","166486__29524_1113922","1113922","166486__29524_1113922-1","p__Proteobacteria"
"39275","1","28117__204516","28117","28117__2045161","p__FCB group"
"39437","-1","28117__204516","204516","28117__204516-1","p__FCB group"
"39591","-1","39496__907_261299","907","39496__907_261299-1","p__Terrabacteria group"
"39719","1","39496__907_261299","39496","39496__907_2612991","p__Terrabacteria group"
"39839","-1","39496__907_261299","261299","39496__907_261299-1","p__Terrabacteria group"
"40041","-1","47879__28111_397865","28111","47879__28111_397865-1","p__FCB group"
"40130","1","47879__28111_397865","47879","47879__28111_3978651","p__Proteobacteria"
"40255","-1","47879__28111_397865","397865","47879__28111_397865-1","p__FCB group"
"40438","1","28137__33038_39778","28137","28137__33038_397781","p__FCB group"
"40459","-1","28137__33038_39778","33038","28137__33038_39778-1","p__Terrabacteria group"
"40489","-1","28137__33038_39778","39778","28137__33038_39778-1","p__Terrabacteria group"
"40825","1","28901__882211","28901","28901__8822111","p__Proteobacteria"
"41060","-1","28901__882211","882211","28901__882211-1","p__Proteobacteria"
"41229","1","33043__487175","33043","33043__4871751","p__Terrabacteria group"
"41423","-1","33043__487175","487175","33043__487175-1","p__Proteobacteria"
"41483","1","317__143393_284042","317","317__143393_2840421","p__Proteobacteria"
"41714","-1","317__143393_284042","143393","317__143393_284042-1","p__Terrabacteria group"
"41761","-1","317__143393_284042","284042","317__143393_284042-1","p__Terrabacteria group"
"42018","-1","57706__39485_40520","39485","57706__39485_40520-1","p__Terrabacteria group"
"42031","-1","57706__39485_40520","40520","57706__39485_40520-1","p__Terrabacteria group"
"42062","1","57706__39485_40520","57706","57706__39485_405201","p__Proteobacteria"
"42349","1","28125__28136","28125","28125__281361","p__FCB group"
"42357","-1","28125__28136","28136","28125__28136-1","p__FCB group"
"42835","1","70775__328812_387090","70775","70775__328812_3870901","p__Proteobacteria"
"42927","-1","70775__328812_387090","328812","70775__328812_387090-1","p__FCB group"
"42941","-1","70775__328812_387090","387090","70775__328812_387090-1","p__FCB group"
"43036","-1","421767__823_187327","823","421767__823_187327-1","p__FCB group"
"43268","-1","421767__823_187327","187327","421767__823_187327-1","p__Terrabacteria group"
"43330","1","421767__823_187327","421767","421767__823_1873271","p__Terrabacteria group"
"43466","1","1584__28026_39484","1584","1584__28026_394841","p__Terrabacteria group"
"43492","-1","1584__28026_39484","28026","1584__28026_39484-1","p__Terrabacteria group"
"43553","-1","1584__28026_39484","39484","1584__28026_39484-1","p__Terrabacteria group"
"43898","-1","483012__29348_216816","29348","483012__29348_216816-1","p__Terrabacteria group"
"44049","-1","483012__29348_216816","216816","483012__29348_216816-1","p__Terrabacteria group"
"44110","1","483012__29348_216816","483012","483012__29348_2168161","p__Terrabacteria group"
"44186","-1","1472__820_1755626","820","1472__820_1755626-1","p__FCB group"
"44220","1","1472__820_1755626","1472","1472__820_17556261","p__Terrabacteria group"
"44540","-1","1472__820_1755626","1755626","1472__820_1755626-1","p__Terrabacteria group"
"44550","-1","33935__293_1630","293","33935__293_1630-1","p__Proteobacteria"
"44623","-1","33935__293_1630","1630","33935__293_1630-1","p__Terrabacteria group"
"44687","1","33935__293_1630","33935","33935__293_16301","p__Terrabacteria group"
"45033","1","28111__397865","28111","28111__3978651","p__FCB group"
"45247","-1","28111__397865","397865","28111__397865-1","p__FCB group"
"45526","1","77095__454155_589436","77095","77095__454155_5894361","p__FCB group"
"45641","-1","77095__454155_589436","454155","77095__454155_589436-1","p__FCB group"
"45657","-1","77095__454155_589436","589436","77095__454155_589436-1","p__FCB group"
"45701","-1","441500__287_40518","287","441500__287_40518-1","p__Proteobacteria"
"45869","-1","441500__287_40518","40518","441500__287_40518-1","p__Terrabacteria group"
"46022","1","441500__287_40518","441500","441500__287_405181","p__Terrabacteria group"
"46219","1","33038__39778","33038","33038__397781","p__Terrabacteria group"
"46249","-1","33038__39778","39778","33038__39778-1","p__Terrabacteria group"
"46630","-1","671267__39492_454154","39492","671267__39492_454154-1","p__Terrabacteria group"
"46792","-1","671267__39492_454154","454154","671267__39492_454154-1","p__FCB group"
"46818","1","671267__39492_454154","671267","671267__39492_4541541","p__FCB group"
"46887","1","907__261299","907","907__2612991","p__Terrabacteria group"
"47135","-1","907__261299","261299","907__261299-1","p__Terrabacteria group"
"47394","1","39485__40520","39485","39485__405201","p__Terrabacteria group"
"47407","-1","39485__40520","40520","39485__40520-1","p__Terrabacteria group"
"47634","-1","33034__582_1680","582","33034__582_1680-1","p__Proteobacteria"
"47698","-1","33034__582_1680","1680","33034__582_1680-1","p__Terrabacteria group"
"47753","1","33034__582_1680","33034","33034__582_16801","p__Terrabacteria group"
"48112","-1","78346__28128_1161942","28128","78346__28128_1161942-1","p__FCB group"
"48216","1","78346__28128_1161942","78346","78346__28128_11619421","p__Terrabacteria group"
"48365","-1","78346__28128_1161942","1161942","78346__28128_1161942-1","p__Terrabacteria group"
"48409","-1","626930__818_69825","818","626930__818_69825-1","p__FCB group"
"48594","-1","626930__818_69825","69825","626930__818_69825-1","p__Terrabacteria group"
"48731","1","626930__818_69825","626930","626930__818_698251","p__FCB group"
"49071","1","328812__387090","328812","328812__3870901","p__FCB group"
"49085","-1","328812__387090","387090","328812__387090-1","p__FCB group"
"49236","-1","82135__1685_28037","1685","82135__1685_28037-1","p__Terrabacteria group"
"49253","-1","82135__1685_28037","28037","82135__1685_28037-1","p__Terrabacteria group"
"49372","1","82135__1685_28037","82135","82135__1685_280371","p__Terrabacteria group"
"49564","1","823__187327","823","823__1873271","p__FCB group"
"49796","-1","823__187327","187327","823__187327-1","p__Terrabacteria group"
"50020","1","28026__39484","28026","28026__394841","p__Terrabacteria group"
"50081","-1","28026__39484","39484","28026__39484-1","p__Terrabacteria group"
"50426","1","29348__216816","29348","29348__2168161","p__Terrabacteria group"
"50577","-1","29348__216816","216816","29348__216816-1","p__Terrabacteria group"
"50871","-1","214856__44749_45851","44749","214856__44749_45851-1","p__Terrabacteria group"
"50874","-1","214856__44749_45851","45851","214856__44749_45851-1","p__Terrabacteria group"
"50959","1","214856__44749_45851","214856","214856__44749_458511","p__FCB group"
"51371","-1","341225__310297_328813","310297","341225__310297_328813-1","p__FCB group"
"51376","-1","341225__310297_328813","328813","341225__310297_328813-1","p__FCB group"
"51379","1","341225__310297_328813","341225","341225__310297_3288131","p__Terrabacteria group"
"51626","1","40214__40324","40214","40214__403241","p__Proteobacteria"
"51628","-1","40214__40324","40324","40214__40324-1","p__Proteobacteria"
"51846","1","293__1630","293","293__16301","p__Proteobacteria"
"51919","-1","293__1630","1630","293__1630-1","p__Terrabacteria group"
"52315","1","1735__626932","1735","1735__6269321","p__Terrabacteria group"
"52573","-1","1735__626932","626932","1735__626932-1","p__FCB group"
"52613","1","287__40518","287","287__405181","p__Proteobacteria"
"52781","-1","287__40518","40518","287__40518-1","p__Terrabacteria group"
"53158","1","39492__454154","39492","39492__4541541","p__Terrabacteria group"
"53320","-1","39492__454154","454154","39492__454154-1","p__FCB group"
"53402","1","820__1755626","820","820__17556261","p__FCB group"
"53756","-1","820__1755626","1755626","820__1755626-1","p__Terrabacteria group"
"53872","1","28128__1161942","28128","28128__11619421","p__FCB group"
"54125","-1","28128__1161942","1161942","28128__1161942-1","p__Terrabacteria group"
"54162","1","582__1680","582","582__16801","p__Proteobacteria"
"54226","-1","582__1680","1680","582__1680-1","p__Terrabacteria group"
"54552","-1","1633__817_46506","817","1633__817_46506-1","p__FCB group"
"54608","1","1633__817_46506","1633","1633__817_465061","p__Terrabacteria group"
"54717","-1","1633__817_46506","46506","1633__817_46506-1","p__FCB group"
"55241","1","454155__589436","454155","454155__5894361","p__FCB group"
"55257","-1","454155__589436","589436","454155__589436-1","p__FCB group"
"55380","1","1685__28037","1685","1685__280371","p__Terrabacteria group"
"55397","-1","1685__28037","28037","1685__28037-1","p__Terrabacteria group"
"55714","1","860__43675","860","860__436751","p__Fusobacteria"
"55861","-1","860__43675","43675","860__43675-1","p__Terrabacteria group"
"56089","1","818__69825","818","818__698251","p__FCB group"
"56274","-1","818__69825","69825","818__69825-1","p__Terrabacteria group"
"56573","1","29360__84030","29360","29360__840301","p__Terrabacteria group"
"56671","-1","29360__84030","84030","29360__84030-1","p__Terrabacteria group"
"56880","1","1303__1379","1303","1303__13791","p__Terrabacteria group"
"56886","-1","1303__1379","1379","1303__1379-1","p__Terrabacteria group"
"57260","1","1265__1515_246787","1265","1265__1515_2467871","p__Terrabacteria group"
"57281","-1","1265__1515_246787","1515","1265__1515_246787-1","p__Terrabacteria group"
"57500","-1","1265__1515_246787","246787","1265__1515_246787-1","p__FCB group"
"57899","1","310297__328813","310297","310297__3288131","p__FCB group"
"57904","-1","310297__328813","328813","310297__328813-1","p__FCB group"
"58046","1","1506__47678_165179","1506","1506__47678_1651791","p__Terrabacteria group"
"58174","-1","1506__47678_165179","47678","1506__47678_165179-1","p__FCB group"
"58233","-1","1506__47678_165179","165179","1506__47678_165179-1","p__FCB group"
"58479","1","28127__43131","28127","28127__431311","p__FCB group"
"58547","-1","28127__43131","43131","28127__43131-1","p__Terrabacteria group"
