"","Part","BalanceID","Component","Group","d.group"
"60034","1","57732__294_28118","57732","57732__294_281181","p__Terrabacteria group"
"60355","1","529__101564","529","529__1015641","p__Proteobacteria"
"60697","-1","529__101564","101564","529__101564-1","p__Proteobacteria"
"61151","1","28446__36847","28446","28446__368471","p__Terrabacteria group"
"61201","-1","28446__36847","36847","28446__36847-1","p__Terrabacteria group"
"61697","1","1550__53408_1121298","1550","1550__53408_11212981","p__Terrabacteria group"
"61889","-1","1550__53408_1121298","53408","1550__53408_1121298-1","p__Proteobacteria"
"62168","-1","1550__53408_1121298","1121298","1550__53408_1121298-1","p__Terrabacteria group"
"62332","1","1599__202611","1599","1599__2026111","p__Terrabacteria group"
"62637","-1","1599__202611","202611","1599__202611-1","p__Terrabacteria group"
"63077","-1","520085__39029_83617","39029","520085__39029_83617-1","p__Terrabacteria group"
"63168","-1","520085__39029_83617","83617","520085__39029_83617-1","p__Proteobacteria"
"63367","1","520085__39029_83617","520085","520085__39029_836171","p__Terrabacteria group"
"63624","1","28123__28134_470565","28123","28123__28134_4705651","p__FCB group"
"63634","-1","28123__28134_470565","28134","28123__28134_470565-1","p__FCB group"
"63974","-1","28123__28134_470565","470565","28123__28134_470565-1","p__FCB group"
"64070","-1","1328__200_243924","200","1328__200_243924-1","p__Proteobacteria"
"64148","1","1328__200_243924","1328","1328__200_2439241","p__Terrabacteria group"
"64527","-1","1328__200_243924","243924","1328__200_243924-1","p__Proteobacteria"
"64787","1","1428__508460","1428","1428__5084601","p__Terrabacteria group"
"65228","-1","1428__508460","508460","1428__508460-1","p__Synergistetes"
"65472","1","2173__47877","2173","2173__478771","p__Euryarchaeota"
"65611","-1","2173__47877","47877","2173__47877-1","p__Proteobacteria"
"66204","1","40215__384638","40215","40215__3846381","p__Proteobacteria"
"66443","-1","40215__384638","384638","40215__384638-1","p__Terrabacteria group"
"66888","1","76759__160808","76759","76759__1608081","p__Proteobacteria"
"66956","-1","76759__160808","160808","76759__160808-1","p__Proteobacteria"
"67560","1","137591__671224","137591","137591__6712241","p__Terrabacteria group"
"67742","-1","137591__671224","671224","137591__671224-1","p__Terrabacteria group"
"68021","-1","43990__33031_1827099","33031","43990__33031_1827099-1","p__Terrabacteria group"
"68085","1","43990__33031_1827099","43990","43990__33031_18270991","p__Terrabacteria group"
"68418","-1","43990__33031_1827099","1827099","43990__33031_1827099-1","p__Terrabacteria group"
"68752","-1","1411150__74426_410072","74426","1411150__74426_410072-1","p__Terrabacteria group"
"68938","-1","1411150__74426_410072","410072","1411150__74426_410072-1","p__Terrabacteria group"
"69021","1","1411150__74426_410072","1411150","1411150__74426_4100721","p__Spirochaetes"
"69210","1","13690__107580","13690","13690__1075801","p__Proteobacteria"
"69416","-1","13690__107580","107580","13690__107580-1","p__FCB group"
"70045","1","133926__604330","133926","133926__6043301","p__Terrabacteria group"
"70219","-1","133926__604330","604330","133926__604330-1","p__Terrabacteria group"
"70593","-1","943673__52226_158847","52226","943673__52226_158847-1","p__Terrabacteria group"
"70686","-1","943673__52226_158847","158847","943673__52226_158847-1","p__Terrabacteria group"
"70865","1","943673__52226_158847","943673","943673__52226_1588471","p__Terrabacteria group"
"71161","1","38304__544645","38304","38304__5446451","p__Terrabacteria group"
"71456","-1","38304__544645","544645","38304__544645-1","p__FCB group"
"71703","1","28090__866801","28090","28090__8668011","p__Proteobacteria"
"72105","-1","28090__866801","866801","28090__866801-1","p__Terrabacteria group"
"72369","1","29524__999468","29524","29524__9994681","p__FCB group"
"72733","-1","29524__999468","999468","29524__999468-1","p__FCB group"
"72777","1","199__28137","199","199__281371","p__Proteobacteria"
"72967","-1","199__28137","28137","199__28137-1","p__FCB group"
"73758","1","100884__626931","100884","100884__6269311","p__Terrabacteria group"
"73953","-1","100884__626931","626931","100884__626931-1","p__FCB group"
"74562","1","520083__1223514","520083","520083__12235141","p__Terrabacteria group"
"74616","-1","520083__1223514","1223514","520083__1223514-1","p__Terrabacteria group"
"74823","-1","1114008__28126_40324","28126","1114008__28126_40324-1","p__FCB group"
"74914","-1","1114008__28126_40324","40324","1114008__28126_40324-1","p__Proteobacteria"
"75228","1","1114008__28126_40324","1114008","1114008__28126_403241","p__Terrabacteria group"
"75291","-1","1349__582_1689","582","1349__582_1689-1","p__Proteobacteria"
"75349","1","1349__582_1689","1349","1349__582_16891","p__Terrabacteria group"
"75411","-1","1349__582_1689","1689","1349__582_1689-1","p__Terrabacteria group"
"75963","1","1308__1358","1308","1308__13581","p__Terrabacteria group"
"75975","-1","1308__1358","1358","1308__1358-1","p__Terrabacteria group"
"76626","-1","1604__1559_36745","1559","1604__1559_36745-1","p__Terrabacteria group"
"76639","1","1604__1559_36745","1604","1604__1559_367451","p__Terrabacteria group"
"76748","-1","1604__1559_36745","36745","1604__1559_36745-1","p__Terrabacteria group"
"77270","-1","480930__1660_1725","1660","480930__1660_1725-1","p__Terrabacteria group"
"77281","-1","480930__1660_1725","1725","480930__1660_1725-1","p__Terrabacteria group"
"77660","1","480930__1660_1725","480930","480930__1660_17251","p__Terrabacteria group"
"77915","1","2751__40214_78345","2751","2751__40214_783451","p__Terrabacteria group"
"78021","-1","2751__40214_78345","40214","2751__40214_78345-1","p__Proteobacteria"
"78088","-1","2751__40214_78345","78345","2751__40214_78345-1","p__Terrabacteria group"
"78381","-1","102862__287_584","287","102862__287_584-1","p__Proteobacteria"
"78402","-1","102862__287_584","584","102862__287_584-1","p__Proteobacteria"
"78738","1","102862__287_584","102862","102862__287_5841","p__Proteobacteria"
"79350","1","87650__180164_376804","87650","87650__180164_3768041","p__Terrabacteria group"
"79409","-1","87650__180164_376804","180164","87650__180164_376804-1","p__Terrabacteria group"
"79502","-1","87650__180164_376804","376804","87650__180164_376804-1","p__FCB group"
"79857","-1","57480__35833_626930","35833","57480__35833_626930-1","p__Proteobacteria"
"79936","1","57480__35833_626930","57480","57480__35833_6269301","p__Proteobacteria"
"80172","-1","57480__35833_626930","626930","57480__35833_626930-1","p__FCB group"
"80401","1","2736__423605","2736","2736__4236051","p__PVC group"
"80759","-1","2736__423605","423605","2736__423605-1","p__Elusimicrobia"
"81142","-1","84031__41976_349931","41976","84031__41976_349931-1","p__FCB group"
"81210","1","84031__41976_349931","84031","84031__41976_3499311","p__Terrabacteria group"
"81358","-1","84031__41976_349931","349931","84031__41976_349931-1","p__Terrabacteria group"
"81971","1","328812__437898","328812","328812__4378981","p__FCB group"
"82005","-1","328812__437898","437898","328812__437898-1","p__Proteobacteria"
"82293","1","28133__169435_574963","28133","28133__169435_5749631","p__FCB group"
"82515","-1","28133__169435_574963","169435","28133__169435_574963-1","p__Terrabacteria group"
"82654","-1","28133__169435_574963","574963","28133__169435_574963-1","p__FCB group"
"82791","-1","39488__907_214856","907","39488__907_214856-1","p__Terrabacteria group"
"82986","1","39488__907_214856","39488","39488__907_2148561","p__Terrabacteria group"
"83171","-1","39488__907_214856","214856","39488__907_214856-1","p__FCB group"
"83737","-1","204038__147207_191493","147207","204038__147207_191493-1","p__Terrabacteria group"
"83779","-1","204038__147207_191493","191493","204038__147207_191493-1","p__Terrabacteria group"
"83789","1","204038__147207_191493","204038","204038__147207_1914931","p__Proteobacteria"
"84072","-1","82375__1492_216935","1492","82375__1492_216935-1","p__Terrabacteria group"
"84314","1","82375__1492_216935","82375","82375__1492_2169351","p__Terrabacteria group"
"84418","-1","82375__1492_216935","216935","82375__1492_216935-1","p__Terrabacteria group"
"85041","-1","341225__216947_931533","216947","341225__216947_931533-1","p__Terrabacteria group"
"85088","1","341225__216947_931533","341225","341225__216947_9315331","p__Terrabacteria group"
"85170","-1","341225__216947_931533","931533","341225__216947_931533-1","p__Terrabacteria group"
"85424","1","29385__1611423","29385","29385__16114231","p__Terrabacteria group"
"85826","-1","29385__1611423","1611423","29385__1611423-1","p__FCB group"
"86048","1","29391__261299_994609","29391","29391__261299_9946091","p__Terrabacteria group"
"86303","-1","29391__261299_994609","261299","29391__261299_994609-1","p__Terrabacteria group"
"86416","-1","29391__261299_994609","994609","29391__261299_994609-1","p__Terrabacteria group"
"86469","1","294__28118","294","294__281181","p__Proteobacteria"
"86637","-1","294__28118","28118","294__28118-1","p__FCB group"
"87095","1","470__1582_179995","470","470__1582_1799951","p__Proteobacteria"
"87204","-1","470__1582_179995","1582","470__1582_179995-1","p__Terrabacteria group"
"87494","-1","470__1582_179995","179995","470__1582_179995-1","p__Proteobacteria"
"87911","-1","626935__29375_84112","29375","626935__29375_84112-1","p__Terrabacteria group"
"88054","-1","626935__29375_84112","84112","626935__29375_84112-1","p__Terrabacteria group"
"88262","1","626935__29375_84112","626935","626935__29375_841121","p__Terrabacteria group"
"88635","1","53408__1121298","53408","53408__11212981","p__Proteobacteria"
"88914","-1","53408__1121298","1121298","53408__1121298-1","p__Terrabacteria group"
"89057","1","1520__633701_1195760","1520","1520__633701_11957601","p__Terrabacteria group"
"89509","-1","1520__633701_1195760","633701","1520__633701_1195760-1","p__FCB group"
"89543","-1","1520__633701_1195760","1195760","1520__633701_1195760-1","p__FCB group"
"89686","-1","69824__1547_328814","1547","69824__1547_328814-1","p__Terrabacteria group"
"89896","1","69824__1547_328814","69824","69824__1547_3288141","p__Terrabacteria group"
"90059","-1","69824__1547_328814","328814","69824__1547_328814-1","p__FCB group"
"90380","1","28134__470565","28134","28134__4705651","p__FCB group"
"90720","-1","28134__470565","470565","28134__470565-1","p__FCB group"
"91095","-1","166485__43131_465721","43131","166485__43131_465721-1","p__Terrabacteria group"
"91220","1","166485__43131_465721","166485","166485__43131_4657211","p__Terrabacteria group"
"91341","-1","166485__43131_465721","465721","166485__43131_465721-1","p__Proteobacteria"
"91689","1","39029__83617","39029","39029__836171","p__Terrabacteria group"
"91780","-1","39029__83617","83617","39029__83617-1","p__Proteobacteria"
"92075","-1","36834__495_309120","495","36834__495_309120-1","p__Proteobacteria"
"92299","1","36834__495_309120","36834","36834__495_3091201","p__Terrabacteria group"
"92539","-1","36834__495_309120","309120","36834__495_309120-1","p__Terrabacteria group"
"92813","1","1613__1465521","1613","1613__14655211","p__Terrabacteria group"
"93283","-1","1613__1465521","1465521","1613__1465521-1","p__Terrabacteria group"
"93483","1","28126__40324","28126","28126__403241","p__FCB group"
"93574","-1","28126__40324","40324","28126__40324-1","p__Proteobacteria"
"94049","-1","520080__1589_1465754","1589","520080__1589_1465754-1","p__Terrabacteria group"
"94465","1","520080__1589_1465754","520080","520080__1589_14657541","p__Terrabacteria group"
"94528","-1","520080__1589_1465754","1465754","520080__1589_1465754-1","p__FCB group"
"94748","1","29360__39483","29360","29360__394831","p__Terrabacteria group"
"94800","-1","29360__39483","39483","29360__39483-1","p__Terrabacteria group"
"95195","1","582__1689","582","582__16891","p__Proteobacteria"
"95315","-1","582__1689","1689","582__1689-1","p__Terrabacteria group"
"96095","1","52226__158847","52226","52226__1588471","p__Terrabacteria group"
"96188","-1","52226__158847","158847","52226__158847-1","p__Terrabacteria group"
"96831","1","184870__360807","184870","184870__3608071","p__Terrabacteria group"
"96913","-1","184870__360807","360807","184870__360807-1","p__Terrabacteria group"
"97041","1","287__584","287","287__5841","p__Proteobacteria"
"97062","-1","287__584","584","287__584-1","p__Proteobacteria"
"97668","-1","187326__317_84030","317","187326__317_84030-1","p__Proteobacteria"
"98003","-1","187326__317_84030","84030","187326__317_84030-1","p__Terrabacteria group"
"98078","1","187326__317_84030","187326","187326__317_840301","p__Terrabacteria group"
"98547","1","40214__78345","40214","40214__783451","p__Proteobacteria"
"98614","-1","40214__78345","78345","40214__78345-1","p__Terrabacteria group"
"99006","-1","46124__1510_1624","1510","46124__1510_1624-1","p__Terrabacteria group"
"99036","-1","46124__1510_1624","1624","46124__1510_1624-1","p__Terrabacteria group"
"99191","1","46124__1510_1624","46124","46124__1510_16241","p__Terrabacteria group"
"99524","1","200__243924","200","200__2439241","p__Proteobacteria"
"99981","-1","200__243924","243924","200__243924-1","p__Proteobacteria"
