oldID,newID
1535_and_187327,1535__187327
117207_and_239935_and_82135,239935__82135_117207
1681_and_376805_and_40519,40519__1681_376805
106648_and_39486_and_79880,39486__79880_106648
228604_and_28026_and_47678,228604__28026_47678
101564_and_529_and_585,585__529_101564
28127_and_33029,28127__33029
163202_and_196024,163202__196024
2088_and_535744,2088__535744
1633_and_39490_and_626933,39490__1633_626933
1379_and_52787,1379__52787
158787_and_225991_and_285,225991__285_158787
28026_and_47678,28026__47678
291644_and_43770_and_850,43770__850_291644
199_and_28137_and_52227,52227__199_28137
183417_and_89014_and_905,183417__905_89014
589437_and_78346,78346__589437
1504_and_1623_and_671267,671267__1504_1623
626937_and_823_and_84026,84026__823_626937
138595_and_157687,138595__157687
106648_and_79880,79880__106648
1597_and_48296_and_574375,574375__1597_48296
36835_and_38986_and_876,876__36835_38986
216778_and_84032,84032__216778
28446_and_36847_and_47246,47246__28446_36847
28025_and_901,901__28025
2736_and_29355_and_423605,29355__2736_423605
1590_and_187452,1590__187452
1661050_and_28135_and_726,726__28135_1661050
202956_and_28090_and_866801,202956__28090_866801
658457_and_83771,83771__658457
626937_and_823,823__626937
28136_and_310300,28136__310300
103892_and_28129,28129__103892
2173_and_46228_and_47877,46228__2173_47877
1307_and_166486_and_853,1307__853_166486
288965_and_36874,36874__288965
271420_and_762212,271420__762212
1311_and_860,860__1311
100884_and_2139_and_626931,2139__100884_626931
338188_and_77095,77095__338188
189426_and_34087,34087__189426
1406_and_1488214,1406__1488214
253239_and_483,483__253239
1501_and_1584,1501__1584
290588_and_315405,290588__315405
1113741_and_160453,160453__1113741
40682_and_587753,40682__587753
28124_and_452084,28124__452084
117207_and_82135,82135__117207
305719_and_863643,305719__863643
255723_and_32013,32013__255723
1134563_and_153721,153721__1134563
291644_and_850,850__291644
1401_and_147709,1401__147709
421767_and_881,881__421767
103_and_239974,103__239974
1506_and_341220,1506__341220
1249_and_56810,1249__56810
35825_and_78257,35825__78257
1844653_and_48466,48466__1844653
1746653_and_61635,61635__1746653
1488215_and_29461,29461__1488215
1681_and_376805,1681__376805
158787_and_285,285__158787
1223514_and_227943_and_520083,227943__520083_1223514
1308_and_1358_and_741091,741091__1308_1358
1504_and_1623,1504__1623
89014_and_905,905__89014
146817_and_28454,28454__146817
1113609_and_35787,35787__1113609
1338_and_147802,1338__147802
384638_and_40215_and_633417,633417__40215_384638
1661032_and_53446,53446__1661032
202955_and_29360_and_39483,202955__29360_39483
1580_and_281920,1580__281920
33032_and_390877,33032__390877
28114_and_376806,28114__376806
29356_and_97084,29356__97084
104663_and_86958,86958__104663
1465521_and_1539_and_1613,1539__1613_1465521
28130_and_76517,28130__76517
1229909_and_59310,59310__1229909
36835_and_38986,36835__38986
58172_and_80866,58172__80866
1687_and_1691,1687__1691
47770_and_691816,47770__691816
511_and_871324,511__871324
143393_and_182710,143393__182710
1661050_and_28135,28135__1661050
1335_and_328812_and_437898,1335__328812_437898
1611423_and_29385_and_517011,517011__29385_1611423
166486_and_853,853__166486
1597_and_48296,1597__48296
1010_and_41276,1010__41276
1633_and_626933,1633__626933
28118_and_294_and_57732,57732__294_28118
101564_and_529,529__101564
28446_and_36847,28446__36847
1121298_and_1550_and_53408,1550__53408_1121298
1599_and_202611,1599__202611
39029_and_520085_and_83617,520085__39029_83617
28123_and_28134_and_470565,28123__28134_470565
1328_and_200_and_243924,1328__200_243924
1428_and_508460,1428__508460
2173_and_47877,2173__47877
384638_and_40215,40215__384638
160808_and_76759,76759__160808
137591_and_671224,137591__671224
1827099_and_33031_and_43990,43990__33031_1827099
1411150_and_410072_and_74426,1411150__74426_410072
107580_and_13690,13690__107580
133926_and_604330,133926__604330
158847_and_52226_and_943673,943673__52226_158847
38304_and_544645,38304__544645
28090_and_866801,28090__866801
29524_and_999468,29524__999468
199_and_28137,199__28137
100884_and_626931,100884__626931
1223514_and_520083,520083__1223514
1114008_and_28126_and_40324,1114008__28126_40324
1349_and_1689_and_582,1349__582_1689
1308_and_1358,1308__1358
1559_and_1604_and_36745,1604__1559_36745
1660_and_1725_and_480930,480930__1660_1725
2751_and_40214_and_78345,2751__40214_78345
102862_and_287_and_584,102862__287_584
180164_and_376804_and_87650,87650__180164_376804
35833_and_57480_and_626930,57480__35833_626930
2736_and_423605,2736__423605
349931_and_41976_and_84031,84031__41976_349931
328812_and_437898,328812__437898
169435_and_28133_and_574963,28133__169435_574963
214856_and_39488_and_907,39488__907_214856
147207_and_191493_and_204038,204038__147207_191493
1492_and_216935_and_82375,82375__1492_216935
216947_and_341225_and_931533,341225__216947_931533
1611423_and_29385,29385__1611423
261299_and_29391_and_994609,29391__261299_994609
28118_and_294,294__28118
1582_and_179995_and_470,470__1582_179995
29375_and_626935_and_84112,626935__29375_84112
1121298_and_53408,53408__1121298
1195760_and_1520_and_633701,1520__633701_1195760
1547_and_328814_and_69824,69824__1547_328814
28134_and_470565,28134__470565
166485_and_43131_and_465721,166485__43131_465721
39029_and_83617,39029__83617
309120_and_36834_and_495,36834__495_309120
1465521_and_1613,1613__1465521
28126_and_40324,28126__40324
1465754_and_1589_and_520080,520080__1589_1465754
29360_and_39483,29360__39483
1689_and_582,582__1689
158847_and_52226,52226__158847
184870_and_360807,184870__360807
287_and_584,287__584
187326_and_317_and_84030,187326__317_84030
40214_and_78345,40214__78345
1510_and_1624_and_46124,46124__1510_1624
200_and_243924,200__243924
1113922_and_73098,73098__1113922
1827099_and_33031,33031__1827099
1529_and_1686_and_328813,1529__1686_328813
1260_and_163665_and_2145,163665__1260_2145
1660_and_1725,1660__1725
35833_and_626930,35833__626930
1110546_and_31971_and_47884,1110546__31971_47884
410072_and_74426,74426__410072
349931_and_41976,41976__349931
180164_and_376804,180164__376804
214856_and_907,907__214856
28125_and_29363_and_55508,55508__28125_29363
