"","Part","BalanceID","Component","Group","d.group"
"963","-1","1365__1547","1547","1365__1547-1","p__Terrabacteria group"
"1082","1","97478__397865","97478","97478__3978651","p__Terrabacteria group"
"1099","-1","97478__397865","397865","97478__397865-1","p__FCB group"
"1136","1","29375__487175","29375","29375__4871751","p__Terrabacteria group"
"1181","-1","29375__487175","487175","29375__487175-1","p__Proteobacteria"
"1194","1","1264__1623_261299","1264","1264__1623_2612991","p__Terrabacteria group"
"1203","-1","1264__1623_261299","1623","1264__1623_261299-1","p__Terrabacteria group"
"1248","-1","1264__1623_261299","261299","1264__1623_261299-1","p__Terrabacteria group"
"1269","1","820__2173","820","820__21731","p__FCB group"
"1288","-1","820__2173","2173","820__2173-1","p__Euryarchaeota"
"1374","-1","454154__29389_39496","29389","454154__29389_39496-1","p__Terrabacteria group"
"1383","-1","454154__29389_39496","39496","454154__29389_39496-1","p__Terrabacteria group"
"1417","1","454154__29389_39496","454154","454154__29389_394961","p__FCB group"
"1425","1","573__44749","573","573__447491","p__Proteobacteria"
"1466","-1","573__44749","44749","573__44749-1","p__Terrabacteria group"
"1527","-1","45851__28116_410072","28116","45851__28116_410072-1","p__FCB group"
"1546","1","45851__28116_410072","45851","45851__28116_4100721","p__Terrabacteria group"
"1574","-1","45851__28116_410072","410072","45851__28116_410072-1","p__Terrabacteria group"
"1584","1","729__46503","729","729__465031","p__Proteobacteria"
"1627","-1","729__46503","46503","729__46503-1","p__FCB group"
"1679","1","1630__46228","1630","1630__462281","p__Terrabacteria group"
"1705","-1","1630__46228","46228","1630__46228-1","p__Terrabacteria group"
"1760","1","1686__84026","1686","1686__840261","p__Terrabacteria group"
"1791","-1","1686__84026","84026","1686__84026-1","p__Terrabacteria group"
"1833","1","1559__39484","1559","1559__394841","p__Terrabacteria group"
"1852","-1","1559__39484","39484","1559__39484-1","p__Terrabacteria group"
"1937","1","40518__74426","40518","40518__744261","p__Terrabacteria group"
"1947","-1","40518__74426","74426","40518__74426-1","p__Terrabacteria group"
"1983","1","907__574375","907","907__5743751","p__Terrabacteria group"
"2052","-1","907__574375","574375","907__574375-1","p__Terrabacteria group"
"2090","1","39485__165179","39485","39485__1651791","p__Terrabacteria group"
"2111","-1","39485__165179","165179","39485__165179-1","p__FCB group"
"2189","1","102684__218538_349096","102684","102684__218538_3490961","p__Terrabacteria group"
"2194","-1","102684__218538_349096","218538","102684__218538_349096-1","p__Terrabacteria group"
"2202","-1","102684__218538_349096","349096","102684__218538_349096-1","p__Terrabacteria group"
"2243","1","29389__39496","29389","29389__394961","p__Terrabacteria group"
"2252","-1","29389__39496","39496","29389__39496-1","p__Terrabacteria group"
"2312","1","1680__216816","1680","1680__2168161","p__Terrabacteria group"
"2351","-1","1680__216816","216816","1680__216816-1","p__Terrabacteria group"
"2376","-1","29363__821_166486","821","29363__821_166486-1","p__FCB group"
"2399","1","29363__821_166486","29363","29363__821_1664861","p__Terrabacteria group"
"2428","-1","29363__821_166486","166486","29363__821_166486-1","p__Terrabacteria group"
"2467","1","1623__261299","1623","1623__2612991","p__Terrabacteria group"
"2512","-1","1623__261299","261299","1623__261299-1","p__Terrabacteria group"
"2538","1","1304__187327","1304","1304__1873271","p__Terrabacteria group"
"2587","-1","1304__187327","187327","1304__187327-1","p__Terrabacteria group"
"2633","1","28116__410072","28116","28116__4100721","p__FCB group"
"2680","-1","28116__410072","410072","28116__410072-1","p__Terrabacteria group"
"2714","1","29348__40520_69825","29348","29348__40520_698251","p__Terrabacteria group"
"2729","-1","29348__40520_69825","40520","29348__40520_69825-1","p__Terrabacteria group"
"2736","-1","29348__40520_69825","69825","29348__40520_69825-1","p__Terrabacteria group"
"2790","-1","78346__28026_310298","28026","78346__28026_310298-1","p__Terrabacteria group"
"2817","1","78346__28026_310298","78346","78346__28026_3102981","p__Terrabacteria group"
"2832","-1","78346__28026_310298","310298","78346__28026_310298-1","p__FCB group"
"2905","1","218538__349096","218538","218538__3490961","p__Terrabacteria group"
"2913","-1","218538__349096","349096","218538__349096-1","p__Terrabacteria group"
"2929","1","821__166486","821","821__1664861","p__FCB group"
"2981","-1","821__166486","166486","821__166486-1","p__Terrabacteria group"
"3039","-1","1755626__39488_46506","39488","1755626__39488_46506-1","p__Terrabacteria group"
"3050","-1","1755626__39488_46506","46506","1755626__39488_46506-1","p__FCB group"
"3081","1","1755626__39488_46506","1755626","1755626__39488_465061","p__Terrabacteria group"
"3106","1","28026__310298","28026","28026__3102981","p__Terrabacteria group"
"3148","-1","28026__310298","310298","28026__310298-1","p__FCB group"
"3203","1","40520__69825","40520","40520__698251","p__Terrabacteria group"
"3210","-1","40520__69825","69825","40520__69825-1","p__Terrabacteria group"
"3276","1","39488__46506","39488","39488__465061","p__Terrabacteria group"
"3287","-1","39488__46506","46506","39488__46506-1","p__FCB group"
