,D003920
1735__853_291645,0.08480436337602329
817__322095_357276,-0.4268457364002497
853__291645,-0.1595385646108732
53345__40214_40324,-0.2583063684460825
322095__357276,0.3995085933156088
33043__147802,-0.012276089026622828
1304__218538_310298,-0.0
1283__1352_1354,-0.2623481142941066
40519__296_487174,0.4892207083421315
310297__1353_552398,-0.2771074302764128
54291__158836,-0.08698832641225238
1260__74426,-0.0
218538__310298,-0.0
28111__28117_40518,0.20500070721569336
154046__39492_40545,0.26104427800014995
47678__571_573,-0.2165103936852998
216816__1689_33038,-0.5587585733843872
457412__751585,0.3367288736827332
296__487174,0.16893246750845772
1078764__823_33039,0.2479902076138259
626940__147207_387661,-0.5428671764626972
1286__550_328814,0.021519734602498074
28126__821_1118061,0.6552852309399245
1363__287_1351,0.14398177123303427
39492__40545,0.4009046633330947
28117__40518,0.3368152525541953
1623__45851_46506,0.5212434600553386
550__328814,0.5059980122421781
821__1118061,0.04741879284304862
454155__562_818,0.9995642887261093
40520__39485_329854,-0.1617291522317463
338188__328813_360807,0.6931051751609363
287__1351,0.7239928614362758
823__33039,-0.4266301832149529
45851__46506,-0.09812220445445932
562__818,0.10026066798571308
39486__165179_246787,0.04822435397277722
626929__820_46503,0.7247376007558011
39485__329854,-0.9782616944757238
328813__360807,0.2780003195641557
1680__239935,-0.2582601212346279
301301__28116_39491,-0.31863441305046225
166486__204516,-0.601262451142792
328812__626930,0.2604234607966823
1352__1354,0.4462552647985471
501496__626933,-0.2603946502074318
1353__552398,0.5670423778687531
165179__246787,-0.3157760381872308
571__573,-0.023168835621887797
820__46503,0.5819258648301949
28116__39491,0.8169733707556367
624__303_76759,-0.8556184312256567
40214__40324,0.3671146585945729
303__76759,0.05242037334170839
72556__80866,-0.0
293__310575,-0.0
1689__33038,-0.902405104280366
147207__387661,-0.9164711704252472
