"","Part","BalanceID","Component","Group","d.group"
"2662","1","626940__147207_387661","626940","626940__147207_3876611","p__Terrabacteria group"
"2675","-1","1286__550_328814","550","1286__550_328814-1","p__Proteobacteria"
"2692","1","1286__550_328814","1286","1286__550_3288141","p__Terrabacteria group"
"2767","-1","1286__550_328814","328814","1286__550_328814-1","p__FCB group"
"2813","-1","28126__821_1118061","821","28126__821_1118061-1","p__FCB group"
"2838","1","28126__821_1118061","28126","28126__821_11180611","p__FCB group"
"2921","-1","28126__821_1118061","1118061","28126__821_1118061-1","p__FCB group"
"2922","-1","1363__287_1351","287","1363__287_1351-1","p__Proteobacteria"
"2949","-1","1363__287_1351","1351","1363__287_1351-1","p__Terrabacteria group"
"2954","1","1363__287_1351","1363","1363__287_13511","p__Terrabacteria group"
"3104","1","39492__40545","39492","39492__405451","p__Terrabacteria group"
"3110","-1","39492__40545","40545","39492__40545-1","p__Proteobacteria"
"3217","1","28117__40518","28117","28117__405181","p__FCB group"
"3234","-1","28117__40518","40518","28117__40518-1","p__Terrabacteria group"
"3337","1","1623__45851_46506","1623","1623__45851_465061","p__Terrabacteria group"
"3366","-1","1623__45851_46506","45851","1623__45851_46506-1","p__Terrabacteria group"
"3369","-1","1623__45851_46506","46506","1623__45851_46506-1","p__FCB group"
"3437","1","550__328814","550","550__3288141","p__Proteobacteria"
"3529","-1","550__328814","328814","550__328814-1","p__FCB group"
"3575","1","821__1118061","821","821__11180611","p__FCB group"
"3683","-1","821__1118061","1118061","821__1118061-1","p__FCB group"
"3692","-1","454155__562_818","562","454155__562_818-1","p__Proteobacteria"
"3700","-1","454155__562_818","818","454155__562_818-1","p__FCB group"
"3796","1","454155__562_818","454155","454155__562_8181","p__FCB group"
"3862","-1","40520__39485_329854","39485","40520__39485_329854-1","p__Terrabacteria group"
"3871","1","40520__39485_329854","40520","40520__39485_3298541","p__Terrabacteria group"
"3911","-1","40520__39485_329854","329854","40520__39485_329854-1","p__FCB group"
"4036","-1","338188__328813_360807","328813","338188__328813_360807-1","p__FCB group"
"4039","1","338188__328813_360807","338188","338188__328813_3608071","p__FCB group"
"4041","-1","338188__328813_360807","360807","338188__328813_360807-1","p__Terrabacteria group"
"4065","1","287__1351","287","287__13511","p__Proteobacteria"
"4092","-1","287__1351","1351","287__1351-1","p__Terrabacteria group"
"4211","1","823__33039","823","823__330391","p__FCB group"
"4240","-1","823__33039","33039","823__33039-1","p__Terrabacteria group"
"4382","1","45851__46506","45851","45851__465061","p__Terrabacteria group"
"4385","-1","45851__46506","46506","45851__46506-1","p__FCB group"
"4454","1","562__818","562","562__8181","p__Proteobacteria"
"4462","-1","562__818","818","562__818-1","p__FCB group"
"4625","1","39486__165179_246787","39486","39486__165179_2467871","p__Terrabacteria group"
"4655","-1","39486__165179_246787","165179","39486__165179_246787-1","p__FCB group"
"4662","-1","39486__165179_246787","246787","39486__165179_246787-1","p__FCB group"
"4717","-1","626929__820_46503","820","626929__820_46503-1","p__FCB group"
"4765","-1","626929__820_46503","46503","626929__820_46503-1","p__FCB group"
"4817","1","626929__820_46503","626929","626929__820_465031","p__FCB group"
"4878","1","39485__329854","39485","39485__3298541","p__Terrabacteria group"
"4927","-1","39485__329854","329854","39485__329854-1","p__FCB group"
"5052","1","328813__360807","328813","328813__3608071","p__FCB group"
"5057","-1","328813__360807","360807","328813__360807-1","p__Terrabacteria group"
"5116","1","1680__239935","1680","1680__2399351","p__Terrabacteria group"
"5169","-1","1680__239935","239935","1680__239935-1","p__PVC group"
"5248","-1","301301__28116_39491","28116","301301__28116_39491-1","p__FCB group"
"5262","-1","301301__28116_39491","39491","301301__28116_39491-1","p__Terrabacteria group"
"5300","1","301301__28116_39491","301301","301301__28116_394911","p__Terrabacteria group"
"5418","1","166486__204516","166486","166486__2045161","p__Terrabacteria group"
"5419","-1","166486__204516","204516","166486__204516-1","p__FCB group"
"5559","1","328812__626930","328812","328812__6269301","p__FCB group"
"5580","-1","328812__626930","626930","328812__626930-1","p__FCB group"
"5617","1","1352__1354","1352","1352__13541","p__Terrabacteria group"
"5619","-1","1352__1354","1354","1352__1354-1","p__Terrabacteria group"
"5831","1","501496__626933","501496","501496__6269331","p__FCB group"
"5836","-1","501496__626933","626933","501496__626933-1","p__FCB group"
"5872","1","1353__552398","1353","1353__5523981","p__Terrabacteria group"
"5959","-1","1353__552398","552398","1353__552398-1","p__Terrabacteria group"
"6052","1","165179__246787","165179","165179__2467871","p__FCB group"
"6059","-1","165179__246787","246787","165179__246787-1","p__FCB group"
"6106","1","571__573","571","571__5731","p__Proteobacteria"
"6107","-1","571__573","573","571__573-1","p__Proteobacteria"
"6241","1","820__46503","820","820__465031","p__FCB group"
"6289","-1","820__46503","46503","820__46503-1","p__FCB group"
"6391","1","28116__39491","28116","28116__394911","p__FCB group"
"6405","-1","28116__39491","39491","28116__39491-1","p__Terrabacteria group"
"6481","-1","624__303_76759","303","624__303_76759-1","p__Proteobacteria"
"6491","1","624__303_76759","624","624__303_767591","p__Proteobacteria"
"6551","-1","624__303_76759","76759","624__303_76759-1","p__Proteobacteria"
"6661","1","40214__40324","40214","40214__403241","p__Proteobacteria"
"6662","-1","40214__40324","40324","40214__40324-1","p__Proteobacteria"
"6735","1","303__76759","303","303__767591","p__Proteobacteria"
"6805","-1","303__76759","76759","303__76759-1","p__Proteobacteria"
"6930","1","72556__80866","72556","72556__808661","p__Proteobacteria"
"6933","-1","72556__80866","80866","72556__80866-1","p__Proteobacteria"
"6987","1","293__310575","293","293__3105751","p__Proteobacteria"
"7081","-1","293__310575","310575","293__310575-1","p__Proteobacteria"
"7149","1","1689__33038","1689","1689__330381","p__Terrabacteria group"
"7160","-1","1689__33038","33038","1689__33038-1","p__Terrabacteria group"
"7318","1","147207__387661","147207","147207__3876611","p__Terrabacteria group"
"7349","-1","147207__387661","387661","147207__387661-1","p__FCB group"
