,D015518
371601__40518_328813,0.027307201410495443
821__46503,0.13442170216719887
218538__301302,-0.012294701765443537
40518__328813,0.0
1161942__29466_310298,0.0
1264__165179,0.04396244386282163
39778__1465754,0.0842383180761505
1547__470565,0.018527685631120942
33959__47678,0.3529430372534085
29466__310298,0.06090008421474735
28137__158847,-0.054105345173957285
861__360807,0.26538916060843304
308994__216816_357276,-0.0037499108047766494
39777__84026,0.07554432777266537
817__40520,0.05859397975276474
907__39485,0.3080051319759294
905__1515,0.04151786672357829
729__487175,-0.05072749601826152
358743__823_397865,0.0
187327__239935,0.2024120930086961
33038__351091_1297750,-0.02588672762705618
820__28116,0.009209064136963813
39490__818_204516,-0.1180086951629904
1685__28117_46506,-0.2199265094281308
853__1535,-0.01191042823556115
823__397865,0.4728459130335492
818__204516,0.2164866209886975
216816__357276,0.3056151416272109
28117__46506,-0.5726901082455403
351091__1297750,-0.3985929078154316
