featureid,D006262
853,-1.6490891291440057
29367,4.190073852134735
1755626,-42.94275861255931
28135,-0.7748091612586918
1304,3.4838011016738424
52226,-2.8056696486690527
1689,0.6688674055988256
234908,7.662958710483922
1686,-16.352293433323762
371601,13.530025393351341
397865,7.453827471006559
39492,1.5103348211381027
1297750,18.671371187757835
562,-8.167710299003403
820,3.6578022584600274
1267,-0.28932545541071386
261299,0.5791549957020062
839,4.352745539205314
31971,-1.7262926546389872
165179,0.4828105479524354
745368,0.6590510449897223
158787,3.4426485521027694
214856,-2.0889988554438914
1680,-9.69123153047904
1559,1.8417726182041494
40518,-6.312788134367566
246787,-5.038044246865776
301302,12.261900582460916
218538,2.130621151136562
158847,1.27461617620359
328814,5.749539967697833
1681,5.331854712918638
1535,2.7469438772916104
821,-5.606578655394378
633701,0.18489371794529647
1492,-0.7475639533483275
1515,6.198843372177802
645466,0.20685618605771336
45851,-6.707992802912278
472113,12.837032197073547
28026,0.7293742449148596
89014,0.635296956013936
817,-4.7028851845676884
40519,4.8639508620664005
454154,5.249130174211044
28117,19.808173719596475
180311,1.803703175917184
39777,-0.26300139279745327
1264,-1.693271189532425
762212,4.653251142513448
310298,-1.4057366826289397
357276,0.7697365812178896
29363,-7.158385242013706
40520,-3.072919353189401
626937,-2.086209859587493
28125,0.1313505463703042
239935,0.7538629793016559
818,-6.347571765816101
39491,8.434995452233366
1343,6.17563404409394
204516,-7.617983689083182
650643,-2.96339813418885
308994,-25.815269944051963
28116,-0.1458873771501446
47246,7.580626491548259
78345,-10.523340175539245
652716,0.7436462675931874
74426,-5.989344655980826
47678,-0.383470760418983
39778,-5.728898631421847
84026,-4.178726778462989
28447,-6.60829734826179
46506,-2.742277261437661
43131,6.987497684495682
351091,-7.672626426890018
228603,-8.023739101906136
29348,-12.860101520413291
143393,0.7752394938064819
328813,-1.6750401294369635
216816,5.874987940162288
310297,1.2951622474822457
1504,5.73627658534655
1630,5.291703412732679
301301,-5.895192760306784
228604,-2.771327804064422
1161942,-6.754274269481879
28118,1.1117276383643784
46503,-5.148958772450059
28111,-7.570285570435679
83771,-2.5645314961069055
33038,1.11762058354027
536633,0.19852158531605008
823,-7.659698860968169
36847,5.142537060269486
487175,-12.798075579761441
44749,0.2617042286553015
185294,0.5527955329245295
437898,-5.22323324482365
329854,2.298081117673567
423605,-0.3392341290826565
