features,j_cmi,MIfy
820,0.15237846207905706,0.15237846207905706
46503,-0.0015531233640656214,0.05786934266837576
47678,-0.0013439956151319599,0.056728585145268934
40518,0.0006888985695727157,0.05628190521906476
239935,-2.5804115555735918e-05,0.05628190521906476
487174,0.00016652409572227855,0.05606056166726417
33039,0.0005468546873895197,0.054335709034665364
823,0.007858456486499257,0.053708975535443876
546,-0.0016528420009568265,0.029684526269432993
204516,-0.0014802549527374795,0.02916863719606369
328814,-0.0020077572796029924,0.028154417236266688
1351,0.0013583285047511738,0.028154417236266688
1118061,-7.686469424110845e-05,0.027655824195614104
329,0.012015342912441267,0.027162741598054346
88431,0.002366703638084975,0.026918228909721648
296,-0.00012267133961727655,0.026918228909721648
751585,0.003198232914410945,0.026918228909721648
37734,0.011842757315397228,0.026675048960363462
550,0.004328170489453914,0.026675048960363462
310298,0.009364160583979968,0.02643318729899638
74426,0.005900497816361549,0.02643318729899638
100886,0.012202320281695938,0.026192629708430032
214856,0.012205937465441066,0.02571537100993898
626932,0.008286137457509977,0.02571537100993898
40324,0.011982582158164909,0.025478642592114825
154046,0.012389891083783685,0.02547864259211477
658081,0.01480725445286086,0.02524316361591214
106648,0.013507582261916121,0.02524316361591214
28031,0.019673599222099783,0.02524316361591214
2173,0.009686748725646377,0.02524316361591214
293,0.0019278070982601814,0.02524316361591214
1747,-0.0018726447023972785,0.0008263976545209162
1318,-0.00024650327678304486,0.000549471352425196
158836,-0.0012349988387658345,0.000549471352425196
1282,-0.0018690250981080563,0.0005494713524251404
1358,-0.0019094033020804558,0.0005494713524251404
626930,-0.00022582446271466976,0.0005494713524251404
29382,-0.0013310911053061297,0.0002740106116960461
1286,-0.0012919755676032128,0.0002740106116960461
1354,-0.00018550384842795376,0.0002740106116960461
147802,-0.0023357337142171893,0.0002740106116960461
40214,-0.0022961533005401275,0.0002740106116960461
457412,-0.002334291990923588,0.0002740106116960461
28126,-0.0023787021547234622,0.0002740106116960461
116085,-0.0024241181610619683,0.0002740106116960461
28125,-0.0024697114503889335,0.0002740106116960461
1689,-0.0001663682654901981,0.0002740106116960461
43765,-0.0001564758336942335,0.0002740106116960461
147207,-0.0001414006486981987,0.0002740106116960461
624,-0.0018867757010010344,0.0002740106116960461
1260,-0.0019158006154048478,0.0002740106116960461
291645,-0.00012744214407224048,0.0002740106116960461
582,-0.001893050031411814,0.0002740106116960461
454155,-0.00013504261472469973,0.0002740106116960461
626933,-0.001949473565235778,0.0002740106116960461
1623,-0.001384683767194258,0.0002740106116960461
28130,-0.0020331292032357445,0.0002740106116960461
665951,-0.0013159245203416604,0.0002740106116960461
322095,-0.0014135848208998202,0.0002740106116960461
552398,-0.0012090334025850703,0.0002740106116960461
47770,-0.0012402534365560831,0.0002740106116960461
1363,-0.0013700791547769204,0.0002740106116960461
39486,-0.00227551276533782,0.0002740106116960461
