"","Part","BalanceID","Component","Group","d.group"
"2685","1","1282__29382","1282","1282__293821","p__Terrabacteria group"
"2714","-1","1282__29382","29382","1282__29382-1","p__Terrabacteria group"
"2828","-1","1363__1304_1358","1304","1363__1304_1358-1","p__Terrabacteria group"
"2834","-1","1363__1304_1358","1358","1363__1304_1358-1","p__Terrabacteria group"
"2835","1","1363__1304_1358","1363","1363__1304_13581","p__Terrabacteria group"
"2979","-1","37734__1680_487174","1680","37734__1680_487174-1","p__Terrabacteria group"
"2998","1","37734__1680_487174","37734","37734__1680_4871741","p__Terrabacteria group"
"3065","-1","37734__1680_487174","487174","37734__1680_487174-1","p__FCB group"
"3096","-1","28126__817_218538","817","28126__817_218538-1","p__FCB group"
"3131","1","28126__817_218538","28126","28126__817_2185381","p__FCB group"
"3178","-1","28126__817_218538","218538","28126__817_218538-1","p__Terrabacteria group"
"3222","-1","665951__293_54291","293","665951__293_54291-1","p__Proteobacteria"
"3300","-1","665951__293_54291","54291","665951__293_54291-1","p__Proteobacteria"
"3355","1","665951__293_54291","665951","665951__293_542911","p__Terrabacteria group"
"3409","1","28117__1118061","28117","28117__11180611","p__FCB group"
"3500","-1","28117__1118061","1118061","28117__1118061-1","p__FCB group"
"3594","-1","291645__166486_204516","166486","291645__166486_204516-1","p__Terrabacteria group"
"3595","-1","291645__166486_204516","204516","291645__166486_204516-1","p__FCB group"
"3602","1","291645__166486_204516","291645","291645__166486_2045161","p__FCB group"
"3748","-1","454155__328813_360807","328813","454155__328813_360807-1","p__FCB group"
"3753","-1","454155__328813_360807","360807","454155__328813_360807-1","p__Terrabacteria group"
"3762","1","454155__328813_360807","454155","454155__328813_3608071","p__FCB group"
"3797","1","818__1078764","818","818__10787641","p__FCB group"
"3919","-1","818__1078764","1078764","818__1078764-1","p__Terrabacteria group"
"4021","-1","457412__291644_751585","291644","457412__291644_751585-1","p__FCB group"
"4043","1","457412__291644_751585","457412","457412__291644_7515851","p__Terrabacteria group"
"4058","-1","457412__291644_751585","751585","457412__291644_751585-1","p__Terrabacteria group"
"4066","1","546__573","546","546__5731","p__Proteobacteria"
"4071","-1","546__573","573","546__573-1","p__Proteobacteria"
"4231","1","1352__1353","1352","1352__13531","p__Terrabacteria group"
"4232","-1","1352__1353","1353","1352__1353-1","p__Terrabacteria group"
"4348","-1","40520__550_46228","550","40520__550_46228-1","p__Proteobacteria"
"4409","1","40520__550_46228","40520","40520__550_462281","p__Terrabacteria group"
"4413","-1","40520__550_46228","46228","40520__550_46228-1","p__Terrabacteria group"
"4589","1","328814__363265","328814","328814__3632651","p__FCB group"
"4594","-1","328814__363265","363265","328814__363265-1","p__FCB group"
"4727","-1","410072__328812_626940","328812","410072__328812_626940-1","p__FCB group"
"4740","1","410072__328812_626940","410072","410072__328812_6269401","p__Terrabacteria group"
"4753","-1","410072__328812_626940","626940","410072__328812_626940-1","p__Terrabacteria group"
"4781","-1","387090__853_39492","853","387090__853_39492-1","p__Terrabacteria group"
"4823","-1","387090__853_39492","39492","387090__853_39492-1","p__Terrabacteria group"
"4878","1","387090__853_39492","387090","387090__853_394921","p__FCB group"
"4950","1","28125__40545_329854","28125","28125__40545_3298541","p__FCB group"
"4970","-1","28125__40545_329854","40545","28125__40545_329854-1","p__Proteobacteria"
"5010","-1","28125__40545_329854","329854","28125__40545_329854-1","p__FCB group"
"5070","1","1351__384638","1351","1351__3846381","p__Terrabacteria group"
"5157","-1","1351__384638","384638","1351__384638-1","p__Terrabacteria group"
"5196","1","817__218538","817","817__2185381","p__FCB group"
"5278","-1","817__218538","218538","817__218538-1","p__Terrabacteria group"
"5340","-1","1735__823_1283","823","1735__823_1283-1","p__FCB group"
"5346","-1","1735__823_1283","1283","1735__823_1283-1","p__Terrabacteria group"
"5361","1","1735__823_1283","1735","1735__823_12831","p__Terrabacteria group"
"5500","1","1689__28031","1689","1689__280311","p__Terrabacteria group"
"5506","-1","1689__28031","28031","1689__28031-1","p__Terrabacteria group"
"5639","1","1680__487174","1680","1680__4871741","p__Terrabacteria group"
"5725","-1","1680__487174","487174","1680__487174-1","p__FCB group"
"5745","-1","1354__329_2173","329","1354__329_2173-1","p__Proteobacteria"
"5773","1","1354__329_2173","1354","1354__329_21731","p__Terrabacteria group"
"5783","-1","1354__329_2173","2173","1354__329_2173-1","p__Euryarchaeota"
"5908","1","1304__1358","1304","1304__13581","p__Terrabacteria group"
"5914","-1","1304__1358","1358","1304__1358-1","p__Terrabacteria group"
"6044","1","1270__216816","1270","1270__2168161","p__Terrabacteria group"
"6117","-1","1270__216816","216816","1270__216816-1","p__Terrabacteria group"
"6256","1","214856__338188","214856","214856__3381881","p__FCB group"
"6271","-1","214856__338188","338188","214856__338188-1","p__FCB group"
"6408","1","328813__360807","328813","328813__3608071","p__FCB group"
"6413","-1","328813__360807","360807","328813__360807-1","p__Terrabacteria group"
"6462","1","901__491921","901","901__4919211","p__Proteobacteria"
"6566","-1","901__491921","491921","901__491921-1","p__Terrabacteria group"
"6645","1","40214__40324","40214","40214__403241","p__Proteobacteria"
"6646","-1","40214__40324","40324","40214__40324-1","p__Proteobacteria"
"6802","1","76759__626929","76759","76759__6269291","p__Proteobacteria"
"6849","-1","76759__626929","626929","76759__626929-1","p__FCB group"
"6912","1","28130__116085","28130","28130__1160851","p__FCB group"
"6947","-1","28130__116085","116085","28130__116085-1","p__Terrabacteria group"
"7045","1","28026__626932","28026","28026__6269321","p__Terrabacteria group"
"7131","-1","28026__626932","626932","28026__626932-1","p__FCB group"
"7219","1","53346__158836","53346","53346__1588361","p__Terrabacteria group"
"7231","-1","53346__158836","158836","53346__158836-1","p__Proteobacteria"
"7317","1","1582__158847","1582","1582__1588471","p__Terrabacteria group"
"7372","-1","1582__158847","158847","1582__158847-1","p__Terrabacteria group"
"7514","1","166486__204516","166486","166486__2045161","p__Terrabacteria group"
"7515","-1","166486__204516","204516","166486__204516-1","p__FCB group"
"7570","-1","33038__571_39488","571","33038__571_39488-1","p__Proteobacteria"
"7615","1","33038__571_39488","33038","33038__571_394881","p__Terrabacteria group"
"7621","-1","33038__571_39488","39488","33038__571_39488-1","p__Terrabacteria group"
"7819","1","387661__552398","387661","387661__5523981","p__FCB group"
"7828","-1","387661__552398","552398","387661__552398-1","p__Terrabacteria group"
"7908","1","40519__749535","40519","40519__7495351","p__Terrabacteria group"
"7977","-1","40519__749535","749535","40519__749535-1","p__Proteobacteria"
"7984","1","303__43765","303","303__437651","p__Proteobacteria"
"8051","-1","303__43765","43765","303__43765-1","p__Terrabacteria group"
"8134","-1","658089__624_39496","624","658089__624_39496-1","p__Proteobacteria"
"8184","-1","658089__624_39496","39496","658089__624_39496-1","p__Terrabacteria group"
"8254","1","658089__624_39496","658089","658089__624_394961","p__Terrabacteria group"
"8289","1","1318__1747","1318","1318__17471","p__Terrabacteria group"
"8302","-1","1318__1747","1747","1318__1747-1","p__Terrabacteria group"
"8448","-1","626930__28116_39491","28116","626930__28116_39491-1","p__FCB group"
"8462","-1","626930__28116_39491","39491","626930__28116_39491-1","p__Terrabacteria group"
"8530","1","626930__28116_39491","626930","626930__28116_394911","p__FCB group"
"8641","1","291644__751585","291644","291644__7515851","p__FCB group"
"8678","-1","291644__751585","751585","291644__751585-1","p__Terrabacteria group"
"8688","1","550__46228","550","550__462281","p__Proteobacteria"
"8753","-1","550__46228","46228","550__46228-1","p__Terrabacteria group"
"8906","1","106648__411489","106648","106648__4114891","p__Proteobacteria"
"8941","-1","106648__411489","411489","106648__411489-1","p__Terrabacteria group"
"8967","1","548__103892","548","548__1038921","p__Proteobacteria"
"9045","-1","548__103892","103892","548__103892-1","p__Terrabacteria group"
"9102","1","293__54291","293","293__542911","p__Proteobacteria"
"9180","-1","293__54291","54291","293__54291-1","p__Proteobacteria"
"9324","1","100886__487173","100886","100886__4871731","p__Terrabacteria group"
"9364","-1","100886__487173","487173","100886__487173-1","p__Terrabacteria group"
"9395","1","729__371601","729","729__3716011","p__Proteobacteria"
"9495","-1","729__371601","371601","729__371601-1","p__FCB group"
"9541","1","853__39492","853","853__394921","p__Terrabacteria group"
"9583","-1","853__39492","39492","853__39492-1","p__Terrabacteria group"
"9696","-1","147207__1531_45851","1531","147207__1531_45851-1","p__Terrabacteria group"
"9732","-1","147207__1531_45851","45851","147207__1531_45851-1","p__Terrabacteria group"
"9748","1","147207__1531_45851","147207","147207__1531_458511","p__Terrabacteria group"
"9870","1","40545__329854","40545","40545__3298541","p__Proteobacteria"
"9910","-1","40545__329854","329854","40545__329854-1","p__FCB group"
"10000","1","39486__165179_239935","39486","39486__165179_2399351","p__Terrabacteria group"
"10033","-1","39486__165179_239935","165179","39486__165179_239935-1","p__FCB group"
"10039","-1","39486__165179_239935","239935","39486__165179_239935-1","p__PVC group"
"10100","1","823__1283","823","823__12831","p__FCB group"
"10106","-1","823__1283","1283","823__1283-1","p__Terrabacteria group"
"10327","1","328812__626940","328812","328812__6269401","p__FCB group"
"10353","-1","328812__626940","626940","328812__626940-1","p__Terrabacteria group"
"10374","1","624__39496","624","624__394961","p__Proteobacteria"
"10424","-1","624__39496","39496","624__39496-1","p__Terrabacteria group"
"10544","1","28025__501496","28025","28025__5014961","p__Terrabacteria group"
"10627","-1","28025__501496","501496","28025__501496-1","p__FCB group"
"10676","1","1531__45851","1531","1531__458511","p__Terrabacteria group"
"10712","-1","1531__45851","45851","1531__45851-1","p__Terrabacteria group"
"10828","1","28116__39491","28116","28116__394911","p__FCB group"
"10842","-1","28116__39491","39491","28116__39491-1","p__Terrabacteria group"
"10925","1","329__2173","329","329__21731","p__Proteobacteria"
"10963","-1","329__2173","2173","329__2173-1","p__Euryarchaeota"
"11070","1","571__39488","571","571__394881","p__Proteobacteria"
"11121","-1","571__39488","39488","571__39488-1","p__Terrabacteria group"
"11293","1","165179__239935","165179","165179__2399351","p__FCB group"
"11299","-1","165179__239935","239935","165179__239935-1","p__PVC group"
