,D013959
46506__357276_626933,0.1203389325977152
28111__39485_47770,0.12112483490972875
562__674529,0.05148935552780056
820__310297,-0.1533752383219866
88431__53346_158836,-0.02064494408829549
287__818_1078764,-0.01162152685146599
33043__246787,0.09104592015396913
296__28117_1118061,0.0041248477674419
322095__1318_1747,-0.18427478325362898
53345__546_573,0.02187702665854729
1260__40518_147802,0.0
74426__328814_363265,0.23517446206663245
357276__626933,0.09112258035844384
584__106648_411489,0.005766855354659686
1623__214856_338188,-0.0033123188941465965
40518__147802,0.2303427559625051
39485__47770,0.3280802725277275
582__1351_384638,-0.20077525536287907
1286__1270_216816,-0.35647274929264555
1282__29382,0.0802708829215674
1363__1304_1358,0.1150474579665144
37734__1680_487174,0.11040947362169536
28126__817_218538,-0.16048995911427155
665951__293_54291,-0.08396677338270005
28117__1118061,-0.005906045664834744
291645__166486_204516,0.1716413816205819
454155__328813_360807,-0.13666330107914967
818__1078764,-0.1095608254327085
457412__291644_751585,0.3031682908112033
546__573,0.19561867490367896
1352__1353,-0.5154925384002209
40520__550_46228,-0.3135721013870664
328814__363265,0.07794326911976457
410072__328812_626940,-0.07087388769704271
387090__853_39492,0.057932309566113865
28125__40545_329854,-0.01041649888708176
1351__384638,-0.35972849545488444
817__218538,0.030705349542630662
1735__823_1283,0.246886770898056
1689__28031,-0.5295777191192108
1680__487174,-0.22140413674998366
1354__329_2173,0.7201880478250388
1304__1358,0.3989212415090417
1270__216816,0.4789412018326206
214856__338188,0.11413839779130952
328813__360807,-0.024064264946780003
901__491921,0.0
40214__40324,-0.2430474964303235
76759__626929,0.6497474921068622
28130__116085,-0.10683337924288808
28026__626932,0.7781933899926474
53346__158836,0.99162447959052
1582__158847,-0.9045235022227152
166486__204516,-0.21735749851455116
33038__571_39488,0.4485822829465928
387661__552398,0.9411001769204448
40519__749535,-0.3821143016709824
303__43765,0.4896736475787424
658089__624_39496,0.2841740472234097
1318__1747,0.27631835235947244
626930__28116_39491,-0.10835257121640644
291644__751585,0.4046541007987197
550__46228,0.1124829084838465
106648__411489,0.7117613431162171
548__103892,-0.6295071560674056
293__54291,0.3814002318683624
100886__487173,-0.8030334302336437
729__371601,-0.3937596537917379
853__39492,-0.13527787925257515
147207__1531_45851,-0.12418766866377234
40545__329854,-0.3645067510190633
39486__165179_239935,-0.061340875258502375
823__1283,0.1952622236151024
328812__626940,0.6883083629342066
624__39496,-0.8242946227109059
28025__501496,0.8361075838005343
1531__45851,0.4918495994521751
28116__39491,0.2088527924520191
329__2173,-1.0732590547171672
571__39488,-1.0281707062119032
165179__239935,-0.3359465727110985
