,0,1
0,0.049043015,-5.8719544
1,-4.903983,-7.8780065
2,2.9647589,-10.085947
3,-7.048193,-4.9646287
4,-1.1313403,-6.3155437
5,-1.0418005,-7.718506
6,-0.5717481,-6.1237216
7,1.4365185,-12.533613
8,3.0609806,-10.28611
9,-1.3654219,-10.2134
10,-0.05587365,-6.3555307
11,2.1752968,-4.504266
12,-0.061866377,-6.3833265
13,-7.1063724,-7.617008
14,-0.9546259,-5.943727
15,-0.15168019,-6.4452233
16,2.7912662,-6.40634
17,-1.9742644,-5.801758
18,-2.638669,-5.657051
19,2.3416529,-4.3429837
20,0.7920236,-10.554385
21,-2.9267786,-5.050889
22,-4.6154547,3.02632
23,-2.3302002,2.0340006
24,-8.980163,2.3037884
25,1.0354934,5.477662
26,5.2088785,8.248354
27,-2.076706,-4.3435574
28,-4.7950754,7.503096
29,-2.4385028,-8.418264
30,-3.287744,0.44586948
31,7.6022773,-6.9692464
32,-0.033515576,6.371311
33,-1.7898573,-7.6494727
34,-0.4774317,8.701318
35,-5.975614,2.2231133
36,-1.3513147,-2.971645
37,-8.319412,5.7479715
38,5.394114,9.215379
39,8.78039,5.7354336
40,-4.370326,8.421138
41,-8.611817,-3.3411412
42,-9.772598,-0.32458162
43,-4.176403,0.108776614
44,4.1228423,-7.399605
45,4.433076,-3.7096388
46,-0.7735675,4.121209
47,-6.4246693,7.0621123
48,5.6869526,-9.740091
49,-4.093439,-9.650792
50,-10.12837,1.492947
51,4.2497993,-1.8080322
52,3.7381492,4.1352696
53,7.1773887,-3.8540545
54,1.7442137,0.6770561
55,8.844481,-5.6142545
56,-1.3964881,-13.300513
57,-3.01032,-6.617522
58,4.126786,2.9255834
59,0.9230911,-4.000343
60,-2.5761023,4.952469
61,1.3181412,-2.2637923
62,2.5732625,-2.3064392
63,-5.0719953,-5.0666127
64,-1.6429443,-3.8670402
65,-3.1798122,-7.757797
66,-11.690218,1.8962545
67,-3.8593144,9.611867
68,-1.612794,8.169837
69,-0.6845732,-0.5597329
70,0.32513848,7.445042
71,-0.5038418,-3.916113
72,-9.090384,0.27135906
73,-1.1332561,-1.3036387
74,0.043369073,-11.753945
75,-0.19530877,1.1774213
76,-7.4648633,3.8215065
77,3.4182208,8.349919
78,3.6960175,-12.327649
79,-11.078951,-0.7220486
80,-4.4543405,7.153617
81,-4.274985,-4.7199616
82,-1.3253292,-4.567132
83,-2.0345945,-6.779558
84,0.73821324,-2.171167
85,1.3598992,-6.1276035
86,-3.3107889,-2.0465214
87,6.411943,-6.410354
88,9.154478,1.8941268
89,2.7597482,7.4392366
90,5.6401744,4.572506
91,6.681413,-0.30962792
92,-3.191583,6.001526
93,-9.768374,1.3950933
94,5.044743,9.483337
95,5.171142,9.707309
96,7.4405847,1.1557877
97,7.511842,3.9494996
98,8.40524,-6.355364
99,-3.209131,-9.392665
100,4.044207,8.480354
101,-8.393189,7.0115976
102,-9.044996,0.23038301
103,-9.83617,3.7545736
104,2.9218786,4.9987373
105,4.916021,5.1539125
106,8.802627,6.1735287
107,2.9615266,7.1707435
108,-4.854343,-11.374562
109,0.097015426,-3.0807948
110,4.3903,-9.946289
111,-4.6966443,-3.0401523
112,0.25702724,2.7026446
113,-5.4220085,4.7792645
114,0.9306584,-0.90399456
115,7.161595,-3.8348632
116,2.7108521,-0.75228995
117,-1.6122594,8.147455
118,0.19817367,12.332754
119,6.186449,-0.1343307
120,-5.146246,4.270731
121,-4.4033127,-3.0029376
122,9.768327,2.0641015
123,-2.6642952,3.7000124
124,1.5400437,2.6331253
125,-7.77818,3.79597
126,6.715708,9.448148
127,2.827438,6.9156938
128,5.775068,2.0797873
129,-7.9568114,-7.433175
130,6.642467,2.680453
131,-2.1109152,9.610359
132,6.39131,7.0377994
133,-2.6032271,11.811036
134,4.0816383,9.772005
135,8.468249,4.9532204
136,-5.0922465,-6.33422
137,-2.6026425,7.2097497
138,-1.7841014,-1.6307476
139,-4.6839967,6.3300123
140,-10.913282,1.9193062
141,2.6102655,9.491479
142,-6.0407686,-9.523544
143,-3.2465856,5.5599427
144,-3.1583138,1.2394675
145,-5.445961,8.5756855
146,2.2655964,5.2704563
147,-9.117464,2.4380782
148,-10.939238,1.016072
149,6.9668784,9.598959
150,4.5389524,-5.7053847
151,1.7765179,8.064986
152,-0.14300899,2.3320205
153,0.835479,5.0462513
154,4.995678,0.81549275
155,0.5437817,4.660469
156,1.3460995,4.2637043
157,0.4012214,9.775765
158,1.3523732,3.3053224
159,5.2988367,-2.7919672
160,3.9417386,-11.008342
161,6.8074236,4.1784306
162,-2.7199626,7.569758
163,1.6103034,1.1657778
164,-1.5291885,9.993338
165,-1.6354964,-11.069214
166,6.912066,7.4451146
167,-1.970377,2.9241912
168,-4.4803452,10.577775
169,4.4282913,-9.290773
170,0.21741502,12.35347
171,-3.9415333,9.614811
172,-1.7040781,3.9027658
173,-2.6347795,8.905155
174,-3.320255,0.19171415
175,5.359793,8.9697695
176,-1.6801138,3.91105
177,8.426283,-6.3740544
178,6.87978,7.3612733
179,-3.2958312,-7.256245
180,-5.8280964,6.3020883
181,-5.9033284,6.4172316
182,6.396407,2.4090059
183,4.823768,1.0958824
184,3.6453726,1.8079242
185,-2.0104818,8.887956
186,-4.423077,0.06611229
187,5.5031533,10.663316
188,-0.96470135,7.8067718
189,0.47110757,9.929326
190,9.299067,-0.55060625
191,-3.102841,-11.672556
192,6.5474315,4.4432316
193,7.20422,6.2203174
194,-4.6399117,3.749272
195,1.0906636,-7.5393004
196,-0.46514204,-7.0523705
197,-0.667542,-5.196879
198,0.030969735,-4.721197
199,2.7303126,-5.837208
200,-7.0490828,-5.14592
201,-0.60325944,-5.774884
202,1.8808278,-6.8004827
203,2.1236987,-7.8212466
204,2.8135087,-9.0696945
205,3.444087,-7.369653
206,1.7117202,-8.897829
207,0.8458992,-5.6895065
208,-0.2146053,-5.614285
209,2.1666324,-7.821693
210,0.23009121,-6.48904
211,-0.1372143,-8.084626
212,0.9973667,-9.7453985
213,1.6437658,-12.019841
214,-0.0431251,-5.81482
215,3.1190488,-10.58462
216,0.1162754,-9.395299
217,-4.8204985,-7.882037
218,1.0964571,-7.2689123
219,0.5076312,-7.756736
220,-0.820987,-6.945924
221,-0.052425932,-8.489539
222,-1.6738377,-5.399548
223,0.052983657,-9.664587
224,-0.555414,-6.264233
225,0.04315153,-9.303477
226,2.1246524,-10.243348
227,-1.3896983,-10.363222
228,-3.0674472,-8.730605
229,-1.0799911,-8.973426
230,-6.032819,2.1895745
231,-4.0554137,3.593633
232,-2.110683,0.28067508
233,-9.308536,-1.3725371
234,5.557383,5.4665585
235,3.4617198,-5.0338416
236,-0.8728975,-1.4924943
237,1.1741298,-4.938258
238,2.6726558,-13.341382
239,-1.8604255,6.1100106
240,2.0195537,5.07921
241,-8.261212,0.8653109
242,-3.694197,-1.4329056
243,2.4053822,1.5094107
244,5.08718,4.059529
245,-4.1882706,1.5575813
246,-1.2115407,4.758739
247,10.148342,0.38942033
248,-9.8657,3.9472587
249,-3.86438,-5.98352
250,-2.9876528,-3.7279613
251,2.6890848,-0.6783747
252,4.0729823,2.6047645
253,7.521879,3.9197495
254,0.39027575,2.6797104
255,5.244156,0.5972517
256,1.6697773,7.149004
257,7.515051,8.292074
258,-6.490098,-1.8827821
259,-10.240162,2.630697
260,-7.9893913,6.1275067
261,-8.361834,-0.46388942
262,4.747164,-0.8147675
