"","Part","BalanceID","Component","Group","d.group"
"8175","1","157687__228604","157687","157687__2286041","p__Fusobacteria"
"8209","-1","157687__228604","228604","157687__228604-1","p__FCB group"
"8436","1","28130__76517_386414","28130","28130__76517_3864141","p__FCB group"
"8534","-1","28130__76517_386414","76517","28130__76517_386414-1","p__Proteobacteria"
"8644","-1","28130__76517_386414","386414","28130__76517_386414-1","p__FCB group"
"8858","1","33043__47678","33043","33043__476781","p__Terrabacteria group"
"8908","-1","33043__47678","47678","33043__47678-1","p__FCB group"
"9125","1","529__587753","529","529__5877531","p__Proteobacteria"
"9462","-1","529__587753","587753","529__587753-1","p__Proteobacteria"
"9544","-1","305719__907_33038","907","305719__907_33038-1","p__Terrabacteria group"
"9648","-1","305719__907_33038","33038","305719__907_33038-1","p__Terrabacteria group"
"9810","1","305719__907_33038","305719","305719__907_330381","p__FCB group"
"9971","1","1532__143393_1746653","1532","1532__143393_17466531","p__Terrabacteria group"
"10151","-1","1532__143393_1746653","143393","1532__143393_1746653-1","p__Terrabacteria group"
"10291","-1","1532__143393_1746653","1746653","1532__143393_1746653-1","p__Terrabacteria group"
"10431","-1","36835__29461_39029","29461","36835__29461_39029-1","p__Proteobacteria"
"10452","1","36835__29461_39029","36835","36835__29461_390291","p__Terrabacteria group"
"10461","-1","36835__29461_39029","39029","36835__29461_39029-1","p__Terrabacteria group"
"10736","-1","671267__1264_1161942","1264","671267__1264_1161942-1","p__Terrabacteria group"
"11057","1","671267__1264_1161942","671267","671267__1264_11619421","p__FCB group"
"11069","-1","671267__1264_1161942","1161942","671267__1264_1161942-1","p__Terrabacteria group"
"11122","-1","1755629__856_1710","856","1755629__856_1710-1","p__Fusobacteria"
"11181","-1","1755629__856_1710","1710","1755629__856_1710-1","p__Terrabacteria group"
"11481","1","1755629__856_1710","1755629","1755629__856_17101","p__PVC group"
"11500","1","511__34087_196024","511","511__34087_1960241","p__Proteobacteria"
"11635","-1","511__34087_196024","34087","511__34087_196024-1","p__FCB group"
"11760","-1","511__34087_196024","196024","511__34087_196024-1","p__Proteobacteria"
"11990","1","28091__136857_871324","28091","28091__136857_8713241","p__Proteobacteria"
"12127","-1","28091__136857_871324","136857","28091__136857_871324-1","p__Terrabacteria group"
"12246","-1","28091__136857_871324","871324","28091__136857_871324-1","p__FCB group"
"12289","-1","13690__470_1472","470","13690__470_1472-1","p__Proteobacteria"
"12340","-1","13690__470_1472","1472","13690__470_1472-1","p__Terrabacteria group"
"12380","1","13690__470_1472","13690","13690__470_14721","p__Proteobacteria"
"12738","-1","310514__1506_29355","1506","310514__1506_29355-1","p__Terrabacteria group"
"12801","-1","310514__1506_29355","29355","310514__1506_29355-1","p__Terrabacteria group"
"12985","1","310514__1506_29355","310514","310514__1506_293551","p__FCB group"
"13355","1","225991__290309","225991","225991__2903091","p__Proteobacteria"
"13369","-1","225991__290309","290309","225991__290309-1","p__Proteobacteria"
"13787","1","370979__490189","370979","370979__4901891","p__FCB group"
"13813","-1","370979__490189","490189","370979__490189-1","p__FCB group"
"13936","-1","1034636__1571_1670","1571","1034636__1571_1670-1","p__Terrabacteria group"
"13946","-1","1034636__1571_1670","1670","1034636__1571_1670-1","p__Terrabacteria group"
"14229","1","1034636__1571_1670","1034636","1034636__1571_16701","p__Proteobacteria"
"14380","-1","60133__28137_470565","28137","60133__28137_470565-1","p__FCB group"
"14470","1","60133__28137_470565","60133","60133__28137_4705651","p__FCB group"
"14598","-1","60133__28137_470565","470565","60133__28137_470565-1","p__FCB group"
"14778","1","28454__1113609","28454","28454__11136091","p__FCB group"
"15023","-1","28454__1113609","1113609","28454__1113609-1","p__FCB group"
"15077","-1","28128__823_46506","823","28128__823_46506-1","p__FCB group"
"15166","1","28128__823_46506","28128","28128__823_465061","p__FCB group"
"15243","-1","28128__823_46506","46506","28128__823_46506-1","p__FCB group"
"15662","1","76517__386414","76517","76517__3864141","p__Proteobacteria"
"15772","-1","76517__386414","386414","76517__386414-1","p__FCB group"
"15977","1","29552__189722","29552","29552__1897221","p__Terrabacteria group"
"16113","-1","29552__189722","189722","29552__189722-1","p__FCB group"
"16292","-1","33035__1382_40681","1382","33035__1382_40681-1","p__Terrabacteria group"
"16379","1","33035__1382_40681","33035","33035__1382_406811","p__Terrabacteria group"
"16418","-1","33035__1382_40681","40681","33035__1382_40681-1","p__Proteobacteria"
"16668","1","876__166486_216935","876","876__166486_2169351","p__Proteobacteria"
"16891","-1","876__166486_216935","166486","876__166486_216935-1","p__Terrabacteria group"
"16916","-1","876__166486_216935","216935","876__166486_216935-1","p__Terrabacteria group"
"17051","1","726__1379","726","726__13791","p__Proteobacteria"
"17083","-1","726__1379","1379","726__1379-1","p__Terrabacteria group"
"17538","-1","39483__28118_410072","28118","39483__28118_410072-1","p__FCB group"
"17590","1","39483__28118_410072","39483","39483__28118_4100721","p__Terrabacteria group"
"17757","-1","39483__28118_410072","410072","39483__28118_410072-1","p__Terrabacteria group"
"17929","1","28090__40216","28090","28090__402161","p__Proteobacteria"
"17997","-1","28090__40216","40216","28090__40216-1","p__Proteobacteria"
"18350","-1","271420__29430_216778","29430","271420__29430_216778-1","p__Proteobacteria"
"18498","-1","271420__29430_216778","216778","271420__29430_216778-1","p__Proteobacteria"
"18514","1","271420__29430_216778","271420","271420__29430_2167781","p__Proteobacteria"
"18719","-1","39778__28037_43675","28037","39778__28037_43675-1","p__Terrabacteria group"
"18787","1","39778__28037_43675","39778","39778__28037_436751","p__Terrabacteria group"
"18799","-1","39778__28037_43675","43675","39778__28037_43675-1","p__Terrabacteria group"
"19102","-1","184870__1717_341225","1717","184870__1717_341225-1","p__Terrabacteria group"
"19275","1","184870__1717_341225","184870","184870__1717_3412251","p__Terrabacteria group"
"19326","-1","184870__1717_341225","341225","184870__1717_341225-1","p__Terrabacteria group"
"19572","-1","93064__39485_187327","39485","93064__39485_187327-1","p__Terrabacteria group"
"19636","1","93064__39485_187327","93064","93064__39485_1873271","p__Proteobacteria"
"19674","-1","93064__39485_187327","187327","93064__39485_187327-1","p__Terrabacteria group"
"19874","1","1559__105229_163877","1559","1559__105229_1638771","p__Terrabacteria group"
"20039","-1","1559__105229_163877","105229","1559__105229_163877-1","p__Terrabacteria group"
"20057","-1","1559__105229_163877","163877","1559__105229_163877-1","p__Terrabacteria group"
"20255","-1","33029__1404_1687","1404","33029__1404_1687-1","p__Terrabacteria group"
"20286","-1","33029__1404_1687","1687","33029__1404_1687-1","p__Terrabacteria group"
"20335","1","33029__1404_1687","33029","33029__1404_16871","p__Terrabacteria group"
"20600","-1","488__300_1691","300","488__300_1691-1","p__Proteobacteria"
"20607","1","488__300_1691","488","488__300_16911","p__Proteobacteria"
"20684","-1","488__300_1691","1691","488__300_1691-1","p__Terrabacteria group"
"21031","-1","33034__1260_1223514","1260","33034__1260_1223514-1","p__Terrabacteria group"
"21130","1","33034__1260_1223514","33034","33034__1260_12235141","p__Terrabacteria group"
"21366","-1","33034__1260_1223514","1223514","33034__1260_1223514-1","p__Terrabacteria group"
"21424","1","907__33038","907","907__330381","p__Terrabacteria group"
"21528","-1","907__33038","33038","907__33038-1","p__Terrabacteria group"
"22073","1","243924__1453492","243924","243924__14534921","p__Proteobacteria"
"22160","-1","243924__1453492","1453492","243924__1453492-1","p__FCB group"
"22190","1","471__106654","471","471__1066541","p__Proteobacteria"
"22417","-1","471__106654","106654","471__106654-1","p__Proteobacteria"
"22874","1","290588__1113741","290588","290588__11137411","p__Terrabacteria group"
"22944","-1","290588__1113741","1113741","290588__1113741-1","p__Terrabacteria group"
"23012","1","1264__1161942","1264","1264__11619421","p__Terrabacteria group"
"23345","-1","1264__1161942","1161942","1264__1161942-1","p__Terrabacteria group"
"23523","1","36874__187491","36874","36874__1874911","p__FCB group"
"23636","-1","36874__187491","187491","36874__187491-1","p__Terrabacteria group"
"23959","-1","1661032__47877_47880","47877","1661032__47877_47880-1","p__Proteobacteria"
"23961","-1","1661032__47877_47880","47880","1661032__47877_47880-1","p__Proteobacteria"
"24148","1","1661032__47877_47880","1661032","1661032__47877_478801","p__Proteobacteria"
"24353","1","47715__69825_351091","47715","47715__69825_3510911","p__Terrabacteria group"
"24372","-1","47715__69825_351091","69825","47715__69825_351091-1","p__Terrabacteria group"
"24476","-1","47715__69825_351091","351091","47715__69825_351091-1","p__Terrabacteria group"
"24721","1","39486__214856_291644","39486","39486__214856_2916441","p__Terrabacteria group"
"24833","-1","39486__214856_291644","214856","39486__214856_291644-1","p__FCB group"
"24855","-1","39486__214856_291644","291644","39486__214856_291644-1","p__FCB group"
"24979","-1","202956__840_137732","840","202956__840_137732-1","p__FCB group"
"25197","-1","202956__840_137732","137732","202956__840_137732-1","p__Terrabacteria group"
"25226","1","202956__840_137732","202956","202956__840_1377321","p__Proteobacteria"
"25425","1","1597__2741","1597","1597__27411","p__Terrabacteria group"
"25447","-1","1597__2741","2741","1597__2741-1","p__Terrabacteria group"
"25807","-1","288965__1510_328814","1510","288965__1510_328814-1","p__Terrabacteria group"
"26040","1","288965__1510_328814","288965","288965__1510_3288141","p__Terrabacteria group"
"26056","-1","288965__1510_328814","328814","288965__1510_328814-1","p__FCB group"
"26164","-1","39490__821_1755626","821","39490__821_1755626-1","p__FCB group"
"26307","1","39490__821_1755626","39490","39490__821_17556261","p__Terrabacteria group"
"26528","-1","39490__821_1755626","1755626","39490__821_1755626-1","p__Terrabacteria group"
"26565","-1","1254__852_251535","852","1254__852_251535-1","p__Fusobacteria"
"26574","1","1254__852_251535","1254","1254__852_2515351","p__Terrabacteria group"
"26827","-1","1254__852_251535","251535","1254__852_251535-1","p__Proteobacteria"
"27001","1","1547__29360","1547","1547__293601","p__Terrabacteria group"
"27059","-1","1547__29360","29360","1547__29360-1","p__Terrabacteria group"
"27598","1","191295__588932","191295","191295__5889321","p__Proteobacteria"
"27679","-1","191295__588932","588932","191295__588932-1","p__Proteobacteria"
"27725","-1","106648__287_28901","287","106648__287_28901-1","p__Proteobacteria"
"27847","-1","106648__287_28901","28901","106648__287_28901-1","p__Proteobacteria"
"27960","1","106648__287_28901","106648","106648__287_289011","p__Proteobacteria"
"28145","1","823__46506","823","823__465061","p__FCB group"
"28311","-1","823__46506","46506","823__46506-1","p__FCB group"
"28685","-1","487316__39496_516075","39496","487316__39496_516075-1","p__Terrabacteria group"
"28859","1","487316__39496_516075","487316","487316__39496_5160751","p__Proteobacteria"
"28862","-1","487316__39496_516075","516075","487316__39496_516075-1","p__Proteobacteria"
"29127","1","76759__83263","76759","76759__832631","p__Proteobacteria"
"29135","-1","76759__83263","83263","76759__83263-1","p__Proteobacteria"
"29472","1","39485__187327","39485","39485__1873271","p__Terrabacteria group"
"29574","-1","39485__187327","187327","39485__187327-1","p__Terrabacteria group"
"29739","-1","78346__905_1408","905","78346__905_1408-1","p__Terrabacteria group"
"29761","-1","78346__905_1408","1408","78346__905_1408-1","p__Terrabacteria group"
"29922","1","78346__905_1408","78346","78346__905_14081","p__Terrabacteria group"
"30355","1","166486__216935","166486","166486__2169351","p__Terrabacteria group"
"30380","-1","166486__216935","216935","166486__216935-1","p__Terrabacteria group"
"30560","1","1512__216947","1512","1512__2169471","p__Terrabacteria group"
"30777","-1","1512__216947","216947","1512__216947-1","p__Terrabacteria group"
"31022","1","29430__216778","29430","29430__2167781","p__Proteobacteria"
"31170","-1","29430__216778","216778","29430__216778-1","p__Proteobacteria"
"31286","1","245__850_1358","245","245__850_13581","p__FCB group"
"31316","-1","245__850_1358","850","245__850_1358-1","p__Fusobacteria"
"31338","-1","245__850_1358","1358","245__850_1358-1","p__Terrabacteria group"
"31794","1","28118__410072","28118","28118__4100721","p__FCB group"
"32013","-1","28118__410072","410072","28118__410072-1","p__Terrabacteria group"
"32292","1","69825__351091","69825","69825__3510911","p__Terrabacteria group"
"32396","-1","69825__351091","351091","69825__351091-1","p__Terrabacteria group"
"32544","1","1535__28026","1535","1535__280261","p__Terrabacteria group"
"32578","-1","1535__28026","28026","1535__28026-1","p__Terrabacteria group"
"33013","1","33039__52787_100884","33039","33039__52787_1008841","p__Terrabacteria group"
"33073","-1","33039__52787_100884","52787","33039__52787_100884-1","p__Terrabacteria group"
"33101","-1","33039__52787_100884","100884","33039__52787_100884-1","p__Terrabacteria group"
"33380","-1","1859290__28126_1827099","28126","1859290__28126_1827099-1","p__FCB group"
"33658","-1","1859290__28126_1827099","1827099","1859290__28126_1827099-1","p__Terrabacteria group"
"33660","1","1859290__28126_1827099","1859290","1859290__28126_18270991","p__Terrabacteria group"
"33941","1","214856__291644","214856","214856__2916441","p__FCB group"
"33963","-1","214856__291644","291644","214856__291644-1","p__FCB group"
"34068","-1","41276__317_47884","317","41276__317_47884-1","p__Proteobacteria"
"34239","1","41276__317_47884","41276","41276__317_478841","p__Proteobacteria"
"34258","-1","41276__317_47884","47884","41276__317_47884-1","p__Proteobacteria"
"34549","-1","55197__1735_33069","1735","55197__1735_33069-1","p__Terrabacteria group"
"34599","-1","55197__1735_33069","33069","55197__1735_33069-1","p__Proteobacteria"
"34662","1","55197__1735_33069","55197","55197__1735_330691","p__FCB group"
"34870","-1","1467__588_1646377","588","1467__588_1646377-1","p__Proteobacteria"
"34911","1","1467__588_1646377","1467","1467__588_16463771","p__Terrabacteria group"
"35235","-1","1467__588_1646377","1646377","1467__588_1646377-1","p__Proteobacteria"
"35314","-1","239974__1522_40519","1522","239974__1522_40519-1","p__Terrabacteria group"
"35424","-1","239974__1522_40519","40519","239974__1522_40519-1","p__Terrabacteria group"
"35536","1","239974__1522_40519","239974","239974__1522_405191","p__Terrabacteria group"
"35683","1","1260__1223514","1260","1260__12235141","p__Terrabacteria group"
"36018","-1","1260__1223514","1223514","1260__1223514-1","p__Terrabacteria group"
"36200","-1","308892__38986_454155","38986","308892__38986_454155-1","p__Terrabacteria group"
"36344","1","308892__38986_454155","308892","308892__38986_4541551","p__Terrabacteria group"
"36377","-1","308892__38986_454155","454155","308892__38986_454155-1","p__FCB group"
"36549","-1","53363__28127_43131","28127","53363__28127_43131-1","p__FCB group"
"36617","-1","53363__28127_43131","43131","53363__28127_43131-1","p__Terrabacteria group"
"36638","1","53363__28127_43131","53363","53363__28127_431311","p__Terrabacteria group"
"36859","1","840__137732","840","840__1377321","p__FCB group"
"37077","-1","840__137732","137732","840__137732-1","p__Terrabacteria group"
"37439","1","67269__328813_454154","67269","67269__328813_4541541","p__Terrabacteria group"
"37539","-1","67269__328813_454154","328813","67269__328813_454154-1","p__FCB group"
"37564","-1","67269__328813_454154","454154","67269__328813_454154-1","p__FCB group"
"37648","1","821__1755626","821","821__17556261","p__FCB group"
"38012","-1","821__1755626","1755626","821__1755626-1","p__Terrabacteria group"
"38295","-1","421767__204516_239935","204516","421767__204516_239935-1","p__FCB group"
"38307","-1","421767__204516_239935","239935","421767__204516_239935-1","p__PVC group"
"38350","1","421767__204516_239935","421767","421767__204516_2399351","p__Terrabacteria group"
"38479","1","1510__328814","1510","1510__3288141","p__Terrabacteria group"
"38728","-1","1510__328814","328814","1510__328814-1","p__FCB group"
"38961","1","35825__328812_633701","35825","35825__328812_6337011","p__Terrabacteria group"
"39122","-1","35825__328812_633701","328812","35825__328812_633701-1","p__FCB group"
"39171","-1","35825__328812_633701","633701","35825__328812_633701-1","p__FCB group"
"39377","1","39496__516075","39496","39496__5160751","p__Terrabacteria group"
"39554","-1","39496__516075","516075","39496__516075-1","p__Proteobacteria"
"39605","1","287__28901","287","287__289011","p__Proteobacteria"
"39727","-1","287__28901","28901","287__28901-1","p__Proteobacteria"
"40021","-1","56810__817_818","817","56810__817_818-1","p__FCB group"
"40022","-1","56810__817_818","818","56810__817_818-1","p__FCB group"
"40207","1","56810__817_818","56810","56810__817_8181","p__Proteobacteria"
"40621","-1","358742__84030_208479","84030","358742__84030_208479-1","p__Terrabacteria group"
"40672","-1","358742__84030_208479","208479","358742__84030_208479-1","p__Terrabacteria group"
"40714","1","358742__84030_208479","358742","358742__84030_2084791","p__Terrabacteria group"
"41033","1","122355__882211","122355","122355__8822111","p__Proteobacteria"
"41155","-1","122355__882211","882211","122355__882211-1","p__Proteobacteria"
"41271","-1","187452__1680_44749","1680","187452__1680_44749-1","p__Terrabacteria group"
"41373","-1","187452__1680_44749","44749","187452__1680_44749-1","p__Terrabacteria group"
"41455","1","187452__1680_44749","187452","187452__1680_447491","p__Terrabacteria group"
"41710","-1","38288__29356_309120","29356","38288__29356_309120-1","p__Terrabacteria group"
"41742","1","38288__29356_309120","38288","38288__29356_3091201","p__Terrabacteria group"
"41889","-1","38288__29356_309120","309120","38288__29356_309120-1","p__Terrabacteria group"
"42150","-1","1611423__39497_329854","39497","1611423__39497_329854-1","p__Terrabacteria group"
"42293","-1","1611423__39497_329854","329854","1611423__39497_329854-1","p__FCB group"
"42362","1","1611423__39497_329854","1611423","1611423__39497_3298541","p__FCB group"
"42411","1","905__1408","905","905__14081","p__Terrabacteria group"
"42433","-1","905__1408","1408","905__1408-1","p__Terrabacteria group"
"42817","-1","28132__1303_29466","1303","28132__1303_29466-1","p__Terrabacteria group"
"42889","1","28132__1303_29466","28132","28132__1303_294661","p__FCB group"
"42904","-1","28132__1303_29466","29466","28132__1303_29466-1","p__Terrabacteria group"
"43297","-1","153721__29375_40214","29375","153721__29375_40214-1","p__Terrabacteria group"
"43340","-1","153721__29375_40214","40214","153721__29375_40214-1","p__Proteobacteria"
"43418","1","153721__29375_40214","153721","153721__29375_402141","p__FCB group"
"43592","1","850__1358","850","850__13581","p__Fusobacteria"
"43614","-1","850__1358","1358","850__1358-1","p__Terrabacteria group"
"43994","1","901__35833","901","901__358331","p__Proteobacteria"
"44110","-1","901__35833","35833","901__35833-1","p__Proteobacteria"
"44358","-1","32013__293_294","293","32013__293_294-1","p__Proteobacteria"
"44359","-1","32013__293_294","294","32013__293_294-1","p__Proteobacteria"
"44490","1","32013__293_294","32013","32013__293_2941","p__Proteobacteria"
"45072","-1","1844653__376804_437898","376804","1844653__376804_437898-1","p__FCB group"
"45085","-1","1844653__376804_437898","437898","1844653__376804_437898-1","p__Proteobacteria"
"45143","1","1844653__376804_437898","1844653","1844653__376804_4378981","p__Terrabacteria group"
"45222","-1","1725__1582_191493","1582","1725__1582_191493-1","p__Terrabacteria group"
"45239","1","1725__1582_191493","1725","1725__1582_1914931","p__Terrabacteria group"
"45419","-1","1725__1582_191493","191493","1725__1582_191493-1","p__Terrabacteria group"
"45637","1","1735__33069","1735","1735__330691","p__Terrabacteria group"
"45687","-1","1735__33069","33069","1735__33069-1","p__Proteobacteria"
"46103","-1","441500__39484_40518","39484","441500__39484_40518-1","p__Terrabacteria group"
"46115","-1","441500__39484_40518","40518","441500__39484_40518-1","p__Terrabacteria group"
"46274","1","441500__39484_40518","441500","441500__39484_405181","p__Terrabacteria group"
"46536","1","52226__349096","52226","52226__3490961","p__Terrabacteria group"
"46651","-1","52226__349096","349096","52226__349096-1","p__Terrabacteria group"
"47043","1","328813__454154","328813","328813__4541541","p__FCB group"
"47068","-1","328813__454154","454154","328813__454154-1","p__FCB group"
"47154","-1","477666__839_53408","839","477666__839_53408-1","p__FCB group"
"47331","-1","477666__839_53408","53408","477666__839_53408-1","p__Proteobacteria"
"47467","1","477666__839_53408","477666","477666__839_534081","p__FCB group"
"47712","-1","1121298__45851_310297","45851","1121298__45851_310297-1","p__Terrabacteria group"
"47830","-1","1121298__45851_310297","310297","1121298__45851_310297-1","p__FCB group"
"47894","1","1121298__45851_310297","1121298","1121298__45851_3102971","p__Terrabacteria group"
"47943","-1","384638__820_46503","820","384638__820_46503-1","p__FCB group"
"48110","-1","384638__820_46503","46503","384638__820_46503-1","p__FCB group"
"48243","1","384638__820_46503","384638","384638__820_465031","p__Terrabacteria group"
"48591","1","204516__239935","204516","204516__2399351","p__FCB group"
"48603","-1","204516__239935","239935","204516__239935-1","p__PVC group"
"48823","-1","38304__28125_228603","28125","38304__28125_228603-1","p__FCB group"
"48871","1","38304__28125_228603","38304","38304__28125_2286031","p__Terrabacteria group"
"48996","-1","38304__28125_228603","228603","38304__28125_228603-1","p__FCB group"
"49228","1","28137__470565","28137","28137__4705651","p__FCB group"
"49446","-1","28137__470565","470565","28137__470565-1","p__FCB group"
"49535","1","860__425941","860","860__4259411","p__Fusobacteria"
"49836","-1","860__425941","425941","860__425941-1","p__FCB group"
"50060","1","38986__454155","38986","38986__4541551","p__Terrabacteria group"
"50237","-1","38986__454155","454155","38986__454155-1","p__FCB group"
"50497","1","52787__100884","52787","52787__1008841","p__Terrabacteria group"
"50525","-1","52787__100884","100884","52787__100884-1","p__Terrabacteria group"
"50908","1","77095__310298_589436","77095","77095__310298_5894361","p__FCB group"
"50999","-1","77095__310298_589436","310298","77095__310298_589436-1","p__FCB group"
"51044","-1","77095__310298_589436","589436","77095__310298_589436-1","p__FCB group"
"51200","1","28126__1827099","28126","28126__18270991","p__FCB group"
"51478","-1","28126__1827099","1827099","28126__1827099-1","p__Terrabacteria group"
"51605","1","28446__36847","28446","28446__368471","p__Terrabacteria group"
"51637","-1","28446__36847","36847","28446__36847-1","p__Terrabacteria group"
"51963","1","1680__44749","1680","1680__447491","p__Terrabacteria group"
"52065","-1","1680__44749","44749","1680__44749-1","p__Terrabacteria group"
"52471","1","47877__47880","47877","47877__478801","p__Proteobacteria"
"52473","-1","47877__47880","47880","47877__47880-1","p__Proteobacteria"
"52842","1","39497__329854","39497","39497__3298541","p__Terrabacteria group"
"52985","-1","39497__329854","329854","39497__329854-1","p__FCB group"
"53109","-1","1633__1265_1685","1265","1633__1265_1685-1","p__Terrabacteria group"
"53149","1","1633__1265_1685","1633","1633__1265_16851","p__Terrabacteria group"
"53153","-1","1633__1265_1685","1685","1633__1265_1685-1","p__Terrabacteria group"
"53588","-1","253239__29348_487175","29348","253239__29348_487175-1","p__Terrabacteria group"
"53756","1","253239__29348_487175","253239","253239__29348_4871751","p__Terrabacteria group"
"53806","-1","253239__29348_487175","487175","253239__29348_487175-1","p__Proteobacteria"
"53973","1","28127__43131","28127","28127__431311","p__FCB group"
"54041","-1","28127__43131","43131","28127__43131-1","p__Terrabacteria group"
"54277","1","817__818","817","817__8181","p__FCB group"
"54278","-1","817__818","818","817__818-1","p__FCB group"
"54670","1","588__1646377","588","588__16463771","p__Proteobacteria"
"55035","-1","588__1646377","1646377","588__1646377-1","p__Proteobacteria"
"55120","1","1571__1670","1571","1571__16701","p__Terrabacteria group"
"55130","-1","1571__1670","1670","1571__1670-1","p__Terrabacteria group"
"55573","1","29375__40214","29375","29375__402141","p__Terrabacteria group"
"55616","-1","29375__40214","40214","29375__40214-1","p__Proteobacteria"
"56150","1","328812__633701","328812","328812__6337011","p__FCB group"
"56199","-1","328812__633701","633701","328812__633701-1","p__FCB group"
"56302","1","1522__40519","1522","1522__405191","p__Terrabacteria group"
"56412","-1","1522__40519","40519","1522__40519-1","p__Terrabacteria group"
"56779","1","34087__196024","34087","34087__1960241","p__FCB group"
"56904","-1","34087__196024","196024","34087__196024-1","p__Proteobacteria"
"57191","1","39484__40518","39484","39484__405181","p__Terrabacteria group"
"57203","-1","39484__40518","40518","39484__40518-1","p__Terrabacteria group"
"57489","-1","1584__1515_301301","1515","1584__1515_301301-1","p__Terrabacteria group"
"57499","1","1584__1515_301301","1584","1584__1515_3013011","p__Terrabacteria group"
"57725","-1","1584__1515_301301","301301","1584__1515_301301-1","p__Terrabacteria group"
"57923","1","28037__43675","28037","28037__436751","p__Terrabacteria group"
"58003","-1","28037__43675","43675","28037__43675-1","p__Terrabacteria group"
"58342","1","29356__309120","29356","29356__3091201","p__Terrabacteria group"
"58521","-1","29356__309120","309120","29356__309120-1","p__Terrabacteria group"
"58654","1","1267__626933_1148157","1267","1267__626933_11481571","p__Terrabacteria group"
"58969","-1","1267__626933_1148157","626933","1267__626933_1148157-1","p__FCB group"
"58984","-1","1267__626933_1148157","1148157","1267__626933_1148157-1","p__Proteobacteria"
"59008","1","285__83617","285","285__836171","p__Proteobacteria"
"59232","-1","285__83617","83617","285__83617-1","p__Proteobacteria"
