oldID,newID
40520_and_626930,40520__626930
1308_and_1465754,1308__1465754
729_and_78342,729__78342
40324_and_582,582__40324
1504_and_79883_and_84032,79883__1504_84032
1590_and_169435_and_36848,36848__1590_169435
1428_and_47879,1428__47879
1727_and_28038_and_46228,28038__1727_46228
218538_and_28111,28111__218538
1406_and_39492_and_397865,1406__39492_397865
1504_and_84032,1504__84032
1580_and_82135,1580__82135
1590_and_169435,1590__169435
1229909_and_33043_and_47678,1229909__33043_47678
1113609_and_28454_and_626932,626932__28454_1113609
122355_and_1623_and_882211,1623__122355_882211
118748_and_1465521_and_1613,1465521__1613_118748
39492_and_397865,39492__397865
28116_and_536633,28116__536633
1113741_and_290588_and_481743,481743__290588_1113741
157687_and_228604,157687__228604
28130_and_386414_and_76517,28130__76517_386414
33043_and_47678,33043__47678
529_and_587753,529__587753
305719_and_33038_and_907,305719__907_33038
143393_and_1532_and_1746653,1532__143393_1746653
29461_and_36835_and_39029,36835__29461_39029
1161942_and_1264_and_671267,671267__1264_1161942
1710_and_1755629_and_856,1755629__856_1710
196024_and_34087_and_511,511__34087_196024
136857_and_28091_and_871324,28091__136857_871324
13690_and_1472_and_470,13690__470_1472
1506_and_29355_and_310514,310514__1506_29355
225991_and_290309,225991__290309
370979_and_490189,370979__490189
1034636_and_1571_and_1670,1034636__1571_1670
28137_and_470565_and_60133,60133__28137_470565
1113609_and_28454,28454__1113609
28128_and_46506_and_823,28128__823_46506
386414_and_76517,76517__386414
189722_and_29552,29552__189722
1382_and_33035_and_40681,33035__1382_40681
166486_and_216935_and_876,876__166486_216935
1379_and_726,726__1379
28118_and_39483_and_410072,39483__28118_410072
28090_and_40216,28090__40216
216778_and_271420_and_29430,271420__29430_216778
28037_and_39778_and_43675,39778__28037_43675
1717_and_184870_and_341225,184870__1717_341225
187327_and_39485_and_93064,93064__39485_187327
105229_and_1559_and_163877,1559__105229_163877
1404_and_1687_and_33029,33029__1404_1687
1691_and_300_and_488,488__300_1691
1223514_and_1260_and_33034,33034__1260_1223514
33038_and_907,907__33038
1453492_and_243924,243924__1453492
106654_and_471,471__106654
1113741_and_290588,290588__1113741
1161942_and_1264,1264__1161942
187491_and_36874,36874__187491
1661032_and_47877_and_47880,1661032__47877_47880
351091_and_47715_and_69825,47715__69825_351091
214856_and_291644_and_39486,39486__214856_291644
137732_and_202956_and_840,202956__840_137732
1597_and_2741,1597__2741
1510_and_288965_and_328814,288965__1510_328814
1755626_and_39490_and_821,39490__821_1755626
1254_and_251535_and_852,1254__852_251535
1547_and_29360,1547__29360
191295_and_588932,191295__588932
106648_and_287_and_28901,106648__287_28901
46506_and_823,823__46506
39496_and_487316_and_516075,487316__39496_516075
76759_and_83263,76759__83263
187327_and_39485,39485__187327
1408_and_78346_and_905,78346__905_1408
166486_and_216935,166486__216935
1512_and_216947,1512__216947
216778_and_29430,29430__216778
1358_and_245_and_850,245__850_1358
28118_and_410072,28118__410072
351091_and_69825,69825__351091
1535_and_28026,1535__28026
100884_and_33039_and_52787,33039__52787_100884
1827099_and_1859290_and_28126,1859290__28126_1827099
