,D012400
216816__650643,0.2591057988640467
165179__39485_187327,0.06165935294707728
47678__1304_1308,0.062107647438983275
487175__1492_39488,0.14320626150931776
1615__1596_46506,0.16508341135217208
1590__1735,0.25023702606219
60519__1755626,-0.3444995335112364
40518__28026_536633,0.04422303360891595
155617__1624_338188,0.055579020348720684
818__33035_633701,0.10978013707198417
341694__1559_39486,0.031456532243857666
78343__1685_33038,0.20397019254457951
1490__1515,0.13819532210966315
39950__28117_208479,0.02185319991934956
33039__820_28116,-0.12153440957981712
1522__1352_39029,0.002015034793491277
166486__562_84030,0.08157410903535989
1304__1308,0.09181975105036208
851__357276,0.3222882379640369
214856__156456_397865,-0.2033720791966232
341225__310298_351091,-0.027770310309123598
1354__40519,0.3231733465784818
137591__1680_309120,-0.07613796227533441
39485__187327,-0.6444246822976061
33905__29466_74426,0.07638685919054945
52226__88431,0.3150010493427384
33035__633701,-0.32040416074045824
1492__39488,0.3556915248610638
29363__358743,0.1664097782496688
1264__39491,-0.3480779227070648
1161942__29375_39777,0.02404185930714627
84026__218538_301301,-0.29073401739024546
1366__817_907,0.038398107837491
1267__1681,0.18551698079012235
1596__46506,0.65600128202368
39490__143393_349096,0.0041138144441202696
1630__40520_410072,-0.2615556405174663
28026__536633,0.7655301674845445
1559__39486,0.27744206773822605
1689__69825,-0.30888843098494884
1624__338188,0.2722430557023777
1502__33043,0.2912012737415636
28117__208479,-0.27649148155120906
39484__204516_288965,-0.14320115847774048
562__84030,0.4407894424585221
1352__39029,0.4555859378976242
156456__397865,-0.867174627434803
1685__33038,0.4403769406004557
29466__74426,-0.03833668761683688
1680__309120,-0.3026726515174201
820__28116,-0.17906759998025887
29375__39777,-0.34420840105689504
143393__349096,-0.3936696321466043
310298__351091,0.6109319759263664
817__907,0.8630751225798365
218538__301301,-0.3913440178441751
729__1623_39778,0.1740243377659265
40520__410072,-0.3812299796050608
204516__288965,0.8137496452316759
1623__39778,-0.8033899305260983
