"","BalanceID","SampleValue","Index","LineWidth","n.group","Group"
"1","1161942__29375_39777",0,"1",0.00431554602442533,"D012400","1161942__29375_39777 D012400"
"2","1161942__29375_39777",0,"2",0.00431554602442533,"D012400","1161942__29375_39777 D012400"
"3","1161942__29375_39777",0,"3",0.00431554602442533,"D012400","1161942__29375_39777 D012400"
"4","1161942__29375_39777",0,"4",0.00431554602442533,"D012400","1161942__29375_39777 D012400"
"5","1161942__29375_39777",-2.5365936834579,"5",0.00431554602442533,"D012400","1161942__29375_39777 D012400"
"6","1161942__29375_39777",0,"6",0.00431554602442533,"D012400","1161942__29375_39777 D012400"
"7","1161942__29375_39777",0,"7",0.00431554602442533,"D012400","1161942__29375_39777 D012400"
"8","1161942__29375_39777",0,"8",0.00431554602442533,"D012400","1161942__29375_39777 D012400"
"9","1161942__29375_39777",0,"9",0.00431554602442533,"D012400","1161942__29375_39777 D012400"
"10","1161942__29375_39777",0,"10",0.00431554602442533,"D012400","1161942__29375_39777 D012400"
"11","1161942__29375_39777",-2.23676417251012,"11",0.00431554602442533,"D006262","1161942__29375_39777 D006262"
"12","1161942__29375_39777",0,"12",0.00431554602442533,"D012400","1161942__29375_39777 D012400"
"13","1161942__29375_39777",0,"13",0.00431554602442533,"D012400","1161942__29375_39777 D012400"
"14","1161942__29375_39777",0,"14",0.00431554602442533,"D012400","1161942__29375_39777 D012400"
"15","1161942__29375_39777",0,"15",0.00431554602442533,"D012400","1161942__29375_39777 D012400"
"16","1161942__29375_39777",0,"16",0.00431554602442533,"D012400","1161942__29375_39777 D012400"
"17","1161942__29375_39777",0,"17",0.00431554602442533,"D012400","1161942__29375_39777 D012400"
"18","1161942__29375_39777",0,"18",0.00431554602442533,"D012400","1161942__29375_39777 D012400"
"19","1161942__29375_39777",0,"19",0.00431554602442533,"D012400","1161942__29375_39777 D012400"
"20","1161942__29375_39777",0,"20",0.00431554602442533,"D012400","1161942__29375_39777 D012400"
"21","1161942__29375_39777",0,"21",0.00431554602442533,"D012400","1161942__29375_39777 D012400"
