oldID,newID
216816_and_650643,216816__650643
165179_and_187327_and_39485,165179__39485_187327
1304_and_1308_and_47678,47678__1304_1308
1492_and_39488_and_487175,487175__1492_39488
1596_and_1615_and_46506,1615__1596_46506
1590_and_1735,1590__1735
1755626_and_60519,60519__1755626
28026_and_40518_and_536633,40518__28026_536633
155617_and_1624_and_338188,155617__1624_338188
33035_and_633701_and_818,818__33035_633701
1559_and_341694_and_39486,341694__1559_39486
1685_and_33038_and_78343,78343__1685_33038
1490_and_1515,1490__1515
208479_and_28117_and_39950,39950__28117_208479
28116_and_33039_and_820,33039__820_28116
1352_and_1522_and_39029,1522__1352_39029
166486_and_562_and_84030,166486__562_84030
1304_and_1308,1304__1308
357276_and_851,851__357276
156456_and_214856_and_397865,214856__156456_397865
310298_and_341225_and_351091,341225__310298_351091
1354_and_40519,1354__40519
137591_and_1680_and_309120,137591__1680_309120
187327_and_39485,39485__187327
29466_and_33905_and_74426,33905__29466_74426
52226_and_88431,52226__88431
33035_and_633701,33035__633701
1492_and_39488,1492__39488
29363_and_358743,29363__358743
1264_and_39491,1264__39491
1161942_and_29375_and_39777,1161942__29375_39777
218538_and_301301_and_84026,84026__218538_301301
1366_and_817_and_907,1366__817_907
1267_and_1681,1267__1681
1596_and_46506,1596__46506
143393_and_349096_and_39490,39490__143393_349096
1630_and_40520_and_410072,1630__40520_410072
28026_and_536633,28026__536633
1559_and_39486,1559__39486
1689_and_69825,1689__69825
1624_and_338188,1624__338188
1502_and_33043,1502__33043
208479_and_28117,28117__208479
204516_and_288965_and_39484,39484__204516_288965
562_and_84030,562__84030
1352_and_39029,1352__39029
156456_and_397865,156456__397865
1685_and_33038,1685__33038
29466_and_74426,29466__74426
1680_and_309120,1680__309120
28116_and_820,820__28116
29375_and_39777,29375__39777
143393_and_349096,143393__349096
310298_and_351091,310298__351091
817_and_907,817__907
218538_and_301301,218538__301301
1623_and_39778_and_729,729__1623_39778
40520_and_410072,40520__410072
204516_and_288965,204516__288965
1623_and_39778,1623__39778
