"","Part","BalanceID","Component","Group","d.group"
"3246","-1","1264__39491","39491","1264__39491-1","p__Terrabacteria group"
"3341","-1","1161942__29375_39777","29375","1161942__29375_39777-1","p__Terrabacteria group"
"3357","-1","1161942__29375_39777","39777","1161942__29375_39777-1","p__Terrabacteria group"
"3409","1","1161942__29375_39777","1161942","1161942__29375_397771","p__Terrabacteria group"
"3484","1","84026__218538_301301","84026","84026__218538_3013011","p__Terrabacteria group"
"3499","-1","84026__218538_301301","218538","84026__218538_301301-1","p__Terrabacteria group"
"3502","-1","84026__218538_301301","301301","84026__218538_301301-1","p__Terrabacteria group"
"3524","-1","1366__817_907","817","1366__817_907-1","p__FCB group"
"3529","-1","1366__817_907","907","1366__817_907-1","p__Terrabacteria group"
"3536","1","1366__817_907","1366","1366__817_9071","p__Terrabacteria group"
"3641","1","1267__1681","1267","1267__16811","p__Terrabacteria group"
"3662","-1","1267__1681","1681","1267__1681-1","p__Terrabacteria group"
"3766","1","1596__46506","1596","1596__465061","p__Terrabacteria group"
"3804","-1","1596__46506","46506","1596__46506-1","p__FCB group"
"3905","1","39490__143393_349096","39490","39490__143393_3490961","p__Terrabacteria group"
"3929","-1","39490__143393_349096","143393","39490__143393_349096-1","p__Terrabacteria group"
"3949","-1","39490__143393_349096","349096","39490__143393_349096-1","p__Terrabacteria group"
"3990","1","1630__40520_410072","1630","1630__40520_4100721","p__Terrabacteria group"
"4022","-1","1630__40520_410072","40520","1630__40520_410072-1","p__Terrabacteria group"
"4064","-1","1630__40520_410072","410072","1630__40520_410072-1","p__Terrabacteria group"
"4106","1","28026__536633","28026","28026__5366331","p__Terrabacteria group"
"4176","-1","28026__536633","536633","28026__536633-1","p__Terrabacteria group"
"4204","1","1559__39486","1559","1559__394861","p__Terrabacteria group"
"4233","-1","1559__39486","39486","1559__39486-1","p__Terrabacteria group"
"4324","1","1689__69825","1689","1689__698251","p__Terrabacteria group"
"4359","-1","1689__69825","69825","1689__69825-1","p__Terrabacteria group"
"4429","1","1624__338188","1624","1624__3381881","p__Terrabacteria group"
"4496","-1","1624__338188","338188","1624__338188-1","p__FCB group"
"4529","1","1502__33043","1502","1502__330431","p__Terrabacteria group"
"4557","-1","1502__33043","33043","1502__33043-1","p__Terrabacteria group"
"4659","1","28117__208479","28117","28117__2084791","p__FCB group"
"4706","-1","28117__208479","208479","28117__208479-1","p__Terrabacteria group"
"4781","1","39484__204516_288965","39484","39484__204516_2889651","p__Terrabacteria group"
"4815","-1","39484__204516_288965","204516","39484__204516_288965-1","p__FCB group"
"4821","-1","39484__204516_288965","288965","39484__204516_288965-1","p__Terrabacteria group"
"4841","1","562__84030","562","562__840301","p__Proteobacteria"
"4915","-1","562__84030","84030","562__84030-1","p__Terrabacteria group"
"4964","1","1352__39029","1352","1352__390291","p__Terrabacteria group"
"5000","-1","1352__39029","39029","1352__39029-1","p__Terrabacteria group"
"5141","1","156456__397865","156456","156456__3978651","p__Terrabacteria group"
"5163","-1","156456__397865","397865","156456__397865-1","p__FCB group"
"5203","1","1685__33038","1685","1685__330381","p__Terrabacteria group"
"5215","-1","1685__33038","33038","1685__33038-1","p__Terrabacteria group"
"5322","1","29466__74426","29466","29466__744261","p__Terrabacteria group"
"5350","-1","29466__74426","74426","29466__74426-1","p__Terrabacteria group"
"5421","1","1680__309120","1680","1680__3091201","p__Terrabacteria group"
"5483","-1","1680__309120","309120","1680__309120-1","p__Terrabacteria group"
"5506","1","820__28116","820","820__281161","p__FCB group"
"5538","-1","820__28116","28116","820__28116-1","p__FCB group"
"5651","1","29375__39777","29375","29375__397771","p__Terrabacteria group"
"5667","-1","29375__39777","39777","29375__39777-1","p__Terrabacteria group"
"5799","1","143393__349096","143393","143393__3490961","p__Terrabacteria group"
"5819","-1","143393__349096","349096","143393__349096-1","p__Terrabacteria group"
"5924","1","310298__351091","310298","310298__3510911","p__FCB group"
"5930","-1","310298__351091","351091","310298__351091-1","p__Terrabacteria group"
"5944","1","817__907","817","817__9071","p__FCB group"
"5949","-1","817__907","907","817__907-1","p__Terrabacteria group"
"6139","1","218538__301301","218538","218538__3013011","p__Terrabacteria group"
"6142","-1","218538__301301","301301","218538__301301-1","p__Terrabacteria group"
"6163","1","729__1623_39778","729","729__1623_397781","p__Proteobacteria"
"6188","-1","729__1623_39778","1623","729__1623_39778-1","p__Terrabacteria group"
"6218","-1","729__1623_39778","39778","729__1623_39778-1","p__Terrabacteria group"
"6332","1","40520__410072","40520","40520__4100721","p__Terrabacteria group"
"6374","-1","40520__410072","410072","40520__410072-1","p__Terrabacteria group"
"6465","1","204516__288965","204516","204516__2889651","p__FCB group"
"6471","-1","204516__288965","288965","204516__288965-1","p__Terrabacteria group"
"6518","1","1623__39778","1623","1623__397781","p__Terrabacteria group"
"6548","-1","1623__39778","39778","1623__39778-1","p__Terrabacteria group"
