classes,fpr,tpr,auc
D015497,0.0,0.0,0.9300279888044781
D015497,0.0,0.01639344262295082,0.9300279888044781
D015497,0.0,0.6065573770491803,0.9300279888044781
D015497,0.024390243902439025,0.6065573770491803,0.9300279888044781
D015497,0.024390243902439025,0.7540983606557377,0.9300279888044781
D015497,0.07317073170731707,0.7540983606557377,0.9300279888044781
D015497,0.07317073170731707,0.819672131147541,0.9300279888044781
D015497,0.0975609756097561,0.819672131147541,0.9300279888044781
D015497,0.0975609756097561,0.8852459016393442,0.9300279888044781
D015497,0.12195121951219512,0.8852459016393442,0.9300279888044781
D015497,0.12195121951219512,0.9016393442622951,0.9300279888044781
D015497,0.2926829268292683,0.9016393442622951,0.9300279888044781
D015497,0.2926829268292683,0.9180327868852459,0.9300279888044781
D015497,0.36585365853658536,0.9180327868852459,0.9300279888044781
D015497,0.36585365853658536,0.9344262295081968,0.9300279888044781
D015497,0.43902439024390244,0.9344262295081968,0.9300279888044781
D015497,0.43902439024390244,0.9508196721311475,0.9300279888044781
D015497,0.5365853658536586,0.9508196721311475,0.9300279888044781
D015497,0.5365853658536586,0.9672131147540983,0.9300279888044781
D015497,0.7560975609756098,0.9672131147540983,0.9300279888044781
D015497,0.7560975609756098,0.9836065573770492,0.9300279888044781
D015497,0.8536585365853658,0.9836065573770492,0.9300279888044781
D015497,0.8536585365853658,1.0,0.9300279888044781
D015497,1.0,1.0,0.9300279888044781
