featureid,D008881
1755626,-0.7335579139021304
303,4.678339348149349
28112,14.39946940521654
1561,0.8274063014686344
28132,4.713079368243801
1611423,0.47384481817165575
52787,7.054374642651285
208479,-8.355406744952099
316,2.068784748432602
35833,-3.211625689864124
626937,23.32644064009001
33069,-0.746503421709191
818,20.378203247523448
84032,15.17148704781109
29466,2.420224492401636
44749,26.553369565133814
328813,9.290028490311983
1680,-4.074451047447843
84030,19.598986285198766
122355,4.48757910216181
46506,-1.077215198849756
40519,10.866107254119237
29348,15.793992142229191
626931,7.273221489372576
351091,1.2100174026080688
511,11.268366191906843
183417,3.6718760205982
1260,9.396732809433534
487175,-3.2486493598632125
1308,-4.068157907908596
218538,0.6774990987678731
40324,-2.7765618340836005
246787,-0.9761738766684401
1265,12.85097484527986
488,11.966195703579181
69825,-2.603700834896617
187327,0.6423393602644543
437898,18.31605422762512
239935,-0.7515517120119106
39486,3.9837591375605705
329854,-4.3573984225141755
287,0.7229518383327659
166486,-1.5833277598473885
820,9.304876357436266
59310,9.735491646223593
860,18.900547644834344
243924,0.7497606427141066
840,9.458383625162046
585,11.106584913907925
294,0.017094549406568238
1630,5.0877670663834085
626930,3.042390760222549
28026,4.843906321608754
328812,14.314920321938086
821,-1.290346815071959
40215,1.3490738254059866
163665,4.976499281160556
839,-1.4360508362897504
28037,-5.689390479563495
28446,-1.0407659817252652
191493,-4.102118426695932
901,3.667572735494339
1661050,-8.130708196116396
40520,6.275692234610178
40214,-5.771045512852373
823,-0.605542131578352
584,-3.3038258135857053
41276,9.13842566446203
41976,-1.7145327231112584
43770,4.319430349250774
39485,0.3448644961119558
29370,5.362711747691741
100884,4.617692805739285
817,-0.6076276162910236
1034636,0.6002844865648039
882211,-2.1573243124041572
39778,-5.390484417960746
1827099,1.66150572547155
204516,-3.852320578436581
271420,11.08504561745863
169435,-2.5688852607251156
216816,-5.0499431102426025
28125,-0.7004005999725896
225991,0.6336596488427043
28116,-1.6540146793377881
852,9.17275165902017
106648,13.91849005475614
28130,4.882201592770278
189722,-8.273030819642836
29375,2.1924104447012644
1515,-2.5132786734227333
28091,9.676659039342537
410072,-0.13552091593642338
536633,-13.844083678092074
293,-14.020374536976986
317,-0.8502051345099354
28117,-4.581193188914019
633701,-4.398394068482581
490189,1.4800856811643313
28135,8.176693956282035
376804,0.3677285692688774
43675,-3.295098324030289
1522,0.8900503024385505
46503,-7.914486125084047
53408,7.321235662558296
291645,0.9735072821974737
1264,2.565217424370687
78342,-2.1236471125921006
45851,-5.740865766013881
28118,5.2475016971888895
39492,-3.0681130912693733
1512,-1.8997064541452158
40518,-12.230176367820134
397865,-8.153087293610449
33029,-0.22378851871005928
165179,-1.2096181128131636
29354,3.3471332755294956
28111,-5.987939204948383
588,3.706291324866438
301301,-2.9912555591284757
1535,-13.361173640076446
310297,-10.13027862905731
47678,-1.431409734849046
291644,3.9355170253207303
102862,0.5314369184665061
1685,-2.6934073430611294
53412,-0.5197461427185702
1571,1.7628551300059565
454154,-8.37599398688675
33035,-0.04645912261606407
1735,0.9570035566546108
28901,-17.698766637419883
39484,1.750202558903697
1510,-0.8819546330561128
1303,-7.433202385509223
214856,-11.384806623397656
33043,-16.513491363067747
1613,28.4736376080163
387661,2.8646311757769936
1725,-7.2397800327141
33034,4.325811418580553
328814,-13.317275907500465
29552,-1.9130897954213952
310298,-9.003440793132421
33038,-15.94930952488503
856,6.636549468400927
2139,1.7116979643028432
143393,2.8645525943731776
1465754,-8.797107290922844
905,-1.9190051550258254
729,-5.803062918279561
28126,-2.7234478948419274
47884,-1.7214007916485865
39490,-0.020310702836280135
36835,13.50508900826584
1223514,-1.0373473405217142
288965,1.4149047192038964
37734,-0.6178293770981634
1280,-4.002954118243788
261299,-13.695222635981837
562,-0.2250944438951415
1590,-10.685424470202538
1532,2.895019945142154
516075,6.954770074022341
850,-4.009918852587147
1582,-13.435881948483754
79880,-0.04497636588165596
28025,-0.36602672785620993
1504,-5.859473793414107
405446,5.020012150821894
454155,-2.5105788242601585
1161942,-25.392857350117428
180282,0.2707967163012676
658457,-3.901336598570944
1010,-0.8511118713565728
228603,-8.55136863860663
33032,-2.9994324228657003
309120,-7.8458296502529965
39497,-0.6782764553980888
29430,0.8579563774555466
80866,-1.3068708985378592
43263,-0.864049891808625
157687,3.6519926089084045
582,-13.931717111139443
36874,-6.160975810987966
77095,2.0445459076334944
1249,2.8835967676271452
907,-15.660423661689727
198616,2.0024052258273723
48296,-7.328748763992975
102684,2.005668217942829
589436,-11.954055802211325
196024,3.652856274951495
76759,-8.358069340716089
529,-0.21556491258167468
33031,-7.413911476782222
237258,0.22289705658114073
39960,4.986894754136173
284042,0.09078469982537962
47880,13.932467542418305
2173,4.24295622572555
28127,-0.6991997472312487
470565,-5.676717237072074
387090,-29.62609426682204
1670,0.40266568796268193
185294,3.603859267964961
301,2.620460486967656
1559,-3.8661616517772783
574375,1.1265727362505387
28128,-9.692924105624106
290588,-2.408972590664276
46228,1.614320741412974
28139,0.9161115746472569
47877,-6.9415360394359515
28129,-0.24099993283529694
39489,-0.6658750944292974
1646377,-4.709631557230635
876,-2.0756440166060734
38986,0.23337839267843782
423605,0.2125355512826946
1267,2.635359910514194
671267,2.271008820960763
28136,0.9798127707768169
179995,-6.583409249607851
137732,-2.3221046141245805
216935,-7.607291989872307
384638,-5.418734723047585
