,0,1
0,4.7384586,6.499136
1,1.5633293,6.6277156
2,-8.9011545,-3.095608
3,-6.5308156,-2.263607
4,-0.13001783,-1.8475773
5,-4.19466,3.823262
6,3.528962,3.650612
7,-7.876016,-0.14029594
8,-4.755445,1.3433539
9,7.787969,0.7024842
10,-4.5994725,-4.6246476
11,4.7540216,1.2182404
12,-7.127341,7.1877117
13,-1.9541532,2.892689
14,-8.289182,-3.0166411
15,1.4494815,-5.1813116
16,6.7495184,1.0332061
17,7.8668737,-2.3021846
18,-0.82228935,-0.6540183
19,6.366167,4.597452
20,0.38852257,0.5797643
21,-0.7546817,-3.4569476
22,-4.1645555,3.7278388
23,8.465693,-0.5063799
24,5.100862,-5.8285327
25,8.337469,2.7254639
26,-9.024868,6.542504
27,-5.7251863,9.041842
28,-4.0086985,6.1858892
29,-1.1176677,5.482433
30,-0.36344257,-4.7639985
31,0.45775697,3.3168368
32,-5.1580496,4.9930882
33,-1.6167206,-0.9609326
34,-8.355746,4.1554985
35,-3.3837724,-5.1681113
36,1.5944232,-4.7968807
37,-5.5947905,-6.4918203
38,0.68912053,-1.0956756
39,-2.5508173,6.8506136
40,-7.602646,9.600689
41,4.3168616,-0.7225243
42,0.1454065,1.9217443
43,2.0935204,5.344347
44,1.6121757,0.968838
45,-8.136959,1.8619521
46,-9.578354,-1.2524458
47,-11.413143,-4.122192
48,-1.1132231,-6.2197156
49,-7.1898727,-2.953679
50,0.16982959,-6.239089
51,1.7685989,2.3735151
52,-3.9010808,-6.4156795
53,7.2900286,3.8823075
54,4.9359207,0.32437515
55,4.088523,-2.1675706
56,-6.0952725,-0.23033164
57,1.9894861,6.0585
58,-4.4901366,-4.397836
59,-9.493698,-3.3357353
60,9.509307,1.0550475
61,-4.6515145,-1.1051683
62,2.4471672,-4.5857077
63,-9.708465,1.979446
64,6.126145,5.443897
65,1.5115513,2.2257957
66,-8.886449,-7.0240564
67,-3.4993556,-6.655571
68,0.75961775,-3.2343097
69,1.0163989,-0.78130984
70,-6.2064466,4.6445837
71,4.689611,2.5792136
72,8.286377,1.3595792
73,1.0241238,-2.1002784
74,-6.604495,6.046417
75,0.120594844,-3.7389123
76,-12.066743,0.5449213
77,-2.1282768,4.5832634
78,-5.910401,2.0342803
79,-0.8201171,0.006121734
80,-10.663907,2.7802477
81,5.0251265,4.158624
82,5.040413,-3.822773
83,-8.91379,-5.534155
84,-7.2672725,4.951357
85,5.264581,3.676174
86,-6.079096,-3.9985263
87,-4.902938,-7.81305
88,-5.9482217,-8.4756565
89,-4.713723,-1.8670177
90,2.4354603,1.130546
91,5.3768992,-3.728834
92,2.058373,-1.288644
93,-10.5953665,-1.1204631
94,0.5482134,-4.5402217
95,3.4467397,1.710935
96,-6.389759,7.0724583
97,3.313709,6.8053365
98,-1.7072327,1.5330305
99,2.20787,-6.3622775
100,-4.6829906,-1.7591654
101,2.3969042,-3.6583774
102,7.867658,3.6978114
103,3.8770201,-1.9585652
104,-6.3832707,-4.186275
105,-3.3019314,1.7088976
106,4.9419746,4.1526284
107,-5.0364995,5.2281713
108,-3.3483245,-3.5780747
109,-3.9564772,-7.6935554
110,-7.457215,-5.8512516
111,3.7384017,-0.46208957
112,0.45930624,1.6193058
113,-3.571231,3.3475754
114,5.242141,0.9419984
115,-12.27283,-0.56402236
116,3.461684,-5.682907
117,-9.311731,-1.8953564
118,6.166921,1.1771729
119,5.911498,-1.047213
120,7.7683473,5.439759
121,8.701007,3.5264947
122,-0.94392294,-4.6649647
123,-5.8306427,-0.029544018
124,1.7114568,-7.468702
125,-9.043398,-5.2307715
126,8.996021,4.699727
127,-7.3897886,-1.0155987
128,-1.4523981,-2.4344404
129,3.5294297,1.3192459
130,5.394995,3.240289
131,-4.073458,-1.005225
132,-4.013484,-10.988394
133,-4.867078,9.241586
134,-8.311297,-7.4423456
135,1.507553,0.20865943
136,4.8437796,-1.8329133
137,-5.482906,1.567916
138,-7.0520244,9.707116
139,-10.410139,1.1335217
140,-1.647536,-8.80933
141,-4.3175597,-6.667173
142,-7.868618,4.5507436
143,3.5893419,-4.061735
144,2.144206,-3.6193213
145,-2.8267832,9.928301
146,0.3751449,-5.005037
147,2.22684,-1.876621
148,7.488892,3.1649985
149,-12.307221,-0.49020004
150,4.8756046,6.7196784
151,-1.5050963,1.6722548
152,-9.089299,6.54817
153,-10.647514,4.8350387
154,2.0282984,-7.7422705
155,-0.13415799,-8.319105
156,-4.1964293,7.5205326
157,-4.6731,9.508127
158,-7.4654202,2.3233337
159,-9.9943285,-7.5905533
160,-5.68705,2.9482183
161,0.61836815,-2.2199178
162,-9.513747,1.7870258
163,-2.3772871,4.808639
164,-6.78164,-5.927367
