"","Part","BalanceID","Component","Group","d.group"
"1420","-1","387090__1735_35833","35833","387090__1735_35833-1","p__Proteobacteria"
"1480","1","387090__1735_35833","387090","387090__1735_358331","p__FCB group"
"1497","-1","1689__562_1680","562","1689__562_1680-1","p__Proteobacteria"
"1526","-1","1689__562_1680","1680","1689__562_1680-1","p__Terrabacteria group"
"1529","1","1689__562_1680","1689","1689__562_16801","p__Terrabacteria group"
"1673","1","28116__487175","28116","28116__4871751","p__FCB group"
"1759","-1","28116__487175","487175","28116__487175-1","p__Proteobacteria"
"1817","1","28137__357276","28137","28137__3572761","p__FCB group"
"1886","-1","28137__357276","357276","28137__357276-1","p__FCB group"
"1908","1","817__28117_626932","817","817__28117_6269321","p__FCB group"
"1946","-1","817__28117_626932","28117","817__28117_626932-1","p__FCB group"
"2033","-1","817__28117_626932","626932","817__28117_626932-1","p__FCB group"
"2069","-1","638619__1659_1686","1659","638619__1659_1686-1","p__Terrabacteria group"
"2072","-1","638619__1659_1686","1686","638619__1659_1686-1","p__Terrabacteria group"
"2172","1","638619__1659_1686","638619","638619__1659_16861","p__Terrabacteria group"
"2198","-1","160799__1352_310297","1352","160799__1352_310297-1","p__Terrabacteria group"
"2267","1","160799__1352_310297","160799","160799__1352_3102971","p__Terrabacteria group"
"2290","-1","160799__1352_310297","310297","160799__1352_310297-1","p__FCB group"
"2374","1","37734__155617","37734","37734__1556171","p__Terrabacteria group"
"2402","-1","37734__155617","155617","37734__155617-1","p__Terrabacteria group"
"2450","-1","1502__573_1496","573","1502__573_1496-1","p__Proteobacteria"
"2471","-1","1502__573_1496","1496","1502__573_1496-1","p__Terrabacteria group"
"2472","1","1502__573_1496","1502","1502__573_14961","p__Terrabacteria group"
"2630","1","28129__228604_291644","28129","28129__228604_2916441","p__FCB group"
"2691","-1","28129__228604_291644","228604","28129__228604_291644-1","p__FCB group"
"2695","-1","28129__228604_291644","291644","28129__228604_291644-1","p__FCB group"
"2729","1","839__46506","839","839__465061","p__FCB group"
"2798","-1","839__46506","46506","839__46506-1","p__FCB group"
"2928","1","40518__44749","40518","40518__447491","p__Terrabacteria group"
"2931","-1","40518__44749","44749","40518__44749-1","p__Terrabacteria group"
"3032","1","28111__33043_633701","28111","28111__33043_6337011","p__FCB group"
"3050","-1","28111__33043_633701","33043","28111__33043_633701-1","p__Terrabacteria group"
"3123","-1","28111__33043_633701","633701","28111__33043_633701-1","p__FCB group"
"3225","-1","349096__185294_454154","185294","349096__185294_454154-1","p__FCB group"
"3244","1","349096__185294_454154","349096","349096__185294_4541541","p__Terrabacteria group"
"3252","-1","349096__185294_454154","454154","349096__185294_454154-1","p__FCB group"
"3286","1","1352__310297","1352","1352__3102971","p__Terrabacteria group"
"3378","-1","1352__310297","310297","1352__310297-1","p__FCB group"
"3426","-1","29363__1559_589537","1559","29363__1559_589537-1","p__Terrabacteria group"
"3452","1","29363__1559_589537","29363","29363__1559_5895371","p__Terrabacteria group"
"3528","-1","29363__1559_589537","589537","29363__1559_589537-1","p__FCB group"
"3550","1","901__29348_214856","901","901__29348_2148561","p__Proteobacteria"
"3586","-1","901__29348_214856","29348","901__29348_214856-1","p__Terrabacteria group"
"3638","-1","901__29348_214856","214856","901__29348_214856-1","p__FCB group"
"3720","1","28136__39485","28136","28136__394851","p__FCB group"
"3738","-1","28136__39485","39485","28136__39485-1","p__Terrabacteria group"
"3815","1","821__239935","821","821__2399351","p__FCB group"
"3916","-1","821__239935","239935","821__239935-1","p__PVC group"
"3973","1","1659__1686","1659","1659__16861","p__Terrabacteria group"
"3976","-1","1659__1686","1686","1659__1686-1","p__Terrabacteria group"
"4175","1","179995__310298","179995","179995__3102981","p__Proteobacteria"
"4195","-1","179995__310298","310298","179995__310298-1","p__FCB group"
"4300","1","84032__288965","84032","84032__2889651","p__Terrabacteria group"
"4326","-1","84032__288965","288965","84032__288965-1","p__Terrabacteria group"
"4387","1","1735__35833","1735","1735__358331","p__Terrabacteria group"
"4412","-1","1735__35833","35833","1735__35833-1","p__Proteobacteria"
"4496","-1","39778__823_1681","823","39778__823_1681-1","p__FCB group"
"4519","-1","39778__823_1681","1681","39778__823_1681-1","p__Terrabacteria group"
"4559","1","39778__823_1681","39778","39778__823_16811","p__Terrabacteria group"
"4689","1","39484__208479","39484","39484__2084791","p__Terrabacteria group"
"4725","-1","39484__208479","208479","39484__208479-1","p__Terrabacteria group"
"4857","1","185294__454154","185294","185294__4541541","p__FCB group"
"4884","-1","185294__454154","454154","185294__454154-1","p__FCB group"
"4940","1","28125__28127","28125","28125__281271","p__FCB group"
"4941","-1","28125__28127","28127","28125__28127-1","p__FCB group"
"5060","1","1630__358742","1630","1630__3587421","p__Terrabacteria group"
"5151","-1","1630__358742","358742","1630__358742-1","p__Terrabacteria group"
"5227","1","35785__218538","35785","35785__2185381","p__Terrabacteria group"
"5272","-1","35785__218538","218538","35785__218538-1","p__Terrabacteria group"
"5374","1","39777__97084","39777","39777__970841","p__Terrabacteria group"
"5389","-1","39777__97084","97084","39777__97084-1","p__Proteobacteria"
"5442","1","573__1496","573","573__14961","p__Proteobacteria"
"5463","-1","573__1496","1496","573__1496-1","p__Terrabacteria group"
"5640","1","39029__626935","39029","39029__6269351","p__Terrabacteria group"
"5706","-1","39029__626935","626935","39029__626935-1","p__Terrabacteria group"
"5713","1","562__1680","562","562__16801","p__Proteobacteria"
"5742","-1","562__1680","1680","562__1680-1","p__Terrabacteria group"
"5882","1","1694__29389","1694","1694__293891","p__Terrabacteria group"
"5902","-1","1694__29389","29389","1694__29389-1","p__Terrabacteria group"
"5996","1","851__69825","851","851__698251","p__Fusobacteria"
"6065","-1","851__69825","69825","851__69825-1","p__Terrabacteria group"
"6145","1","1515__38986_246787","1515","1515__38986_2467871","p__Terrabacteria group"
"6183","-1","1515__38986_246787","38986","1515__38986_246787-1","p__Terrabacteria group"
"6229","-1","1515__38986_246787","246787","1515__38986_246787-1","p__FCB group"
"6269","1","876__40520","876","876__405201","p__Proteobacteria"
"6330","-1","876__40520","40520","876__40520-1","p__Terrabacteria group"
"6413","1","1349__1623_40519","1349","1349__1623_405191","p__Terrabacteria group"
"6419","-1","1349__1623_40519","1623","1349__1623_40519-1","p__Terrabacteria group"
"6465","-1","1349__1623_40519","40519","1349__1623_40519-1","p__Terrabacteria group"
"6635","1","228604__291644","228604","228604__2916441","p__FCB group"
"6639","-1","228604__291644","291644","228604__291644-1","p__FCB group"
"6740","1","45851__165179_204516","45851","45851__165179_2045161","p__Terrabacteria group"
"6756","-1","45851__165179_204516","165179","45851__165179_204516-1","p__FCB group"
"6764","-1","45851__165179_204516","204516","45851__165179_204516-1","p__FCB group"
"6868","-1","454155__39492_147207","39492","454155__39492_147207-1","p__Terrabacteria group"
"6888","-1","454155__39492_147207","147207","454155__39492_147207-1","p__Terrabacteria group"
"6925","1","454155__39492_147207","454155","454155__39492_1472071","p__FCB group"
"6956","1","1308__28118","1308","1308__281181","p__Terrabacteria group"
"6979","-1","1308__28118","28118","1308__28118-1","p__FCB group"
"7114","1","28117__626932","28117","28117__6269321","p__FCB group"
"7201","-1","28117__626932","626932","28117__626932-1","p__FCB group"
"7213","-1","36745__818_28108","818","36745__818_28108-1","p__FCB group"
"7247","-1","36745__818_28108","28108","36745__818_28108-1","p__Proteobacteria"
"7269","1","36745__818_28108","36745","36745__818_281081","p__Terrabacteria group"
"7370","1","1559__589537","1559","1559__5895371","p__Terrabacteria group"
"7472","-1","1559__589537","589537","1559__589537-1","p__FCB group"
"7535","1","29466__301301","29466","29466__3013011","p__Terrabacteria group"
"7592","-1","29466__301301","301301","29466__301301-1","p__Terrabacteria group"
"7622","-1","219748__820_28026","820","219748__820_28026-1","p__FCB group"
"7653","-1","219748__820_28026","28026","219748__820_28026-1","p__Terrabacteria group"
"7721","1","219748__820_28026","219748","219748__820_280261","p__Terrabacteria group"
"7805","1","29375__437898","29375","29375__4378981","p__Terrabacteria group"
"7875","-1","29375__437898","437898","29375__437898-1","p__Proteobacteria"
"7971","1","84030__185293_202604","84030","84030__185293_2026041","p__Terrabacteria group"
"7984","-1","84030__185293_202604","185293","84030__185293_202604-1","p__FCB group"
"7987","-1","84030__185293_202604","202604","84030__185293_202604-1","p__Terrabacteria group"
"8032","1","823__1681","823","823__16811","p__FCB group"
"8055","-1","823__1681","1681","823__1681-1","p__Terrabacteria group"
"8171","1","850__905_309120","850","850__905_3091201","p__Fusobacteria"
"8175","-1","850__905_309120","905","850__905_309120-1","p__Terrabacteria group"
"8273","-1","850__905_309120","309120","850__905_309120-1","p__Terrabacteria group"
"8422","1","477666__652716","477666","477666__6527161","p__FCB group"
"8429","-1","477666__652716","652716","477666__652716-1","p__FCB group"
"8450","1","1304__31909_152297","1304","1304__31909_1522971","p__Terrabacteria group"
"8488","-1","1304__31909_152297","31909","1304__31909_152297-1","p__Terrabacteria group"
"8521","-1","1304__31909_152297","152297","1304__31909_152297-1","p__Proteobacteria"
"8618","1","29348__214856","29348","29348__2148561","p__Terrabacteria group"
"8670","-1","29348__214856","214856","29348__214856-1","p__FCB group"
"8796","1","165179__204516","165179","165179__2045161","p__FCB group"
"8804","-1","165179__204516","204516","165179__204516-1","p__FCB group"
"8903","1","38986__246787","38986","38986__2467871","p__Terrabacteria group"
"8949","-1","38986__246787","246787","38986__246787-1","p__FCB group"
"9058","-1","762212__74426_351091","74426","762212__74426_351091-1","p__Terrabacteria group"
"9093","-1","762212__74426_351091","351091","762212__74426_351091-1","p__Terrabacteria group"
"9110","1","762212__74426_351091","762212","762212__74426_3510911","p__Terrabacteria group"
"9170","1","33043__633701","33043","33043__6337011","p__Terrabacteria group"
"9243","-1","33043__633701","633701","33043__633701-1","p__FCB group"
"9275","1","1623__40519","1623","1623__405191","p__Terrabacteria group"
"9321","-1","1623__40519","40519","1623__40519-1","p__Terrabacteria group"
"9390","1","820__28026","820","820__280261","p__FCB group"
"9421","-1","820__28026","28026","820__28026-1","p__Terrabacteria group"
"9525","1","818__28108","818","818__281081","p__FCB group"
"9559","-1","818__28108","28108","818__28108-1","p__Proteobacteria"
"9752","1","185293__202604","185293","185293__2026041","p__FCB group"
"9755","-1","185293__202604","202604","185293__202604-1","p__Terrabacteria group"
"9860","1","39492__147207","39492","39492__1472071","p__Terrabacteria group"
"9880","-1","39492__147207","147207","39492__147207-1","p__Terrabacteria group"
"10010","1","74426__351091","74426","74426__3510911","p__Terrabacteria group"
"10045","-1","74426__351091","351091","74426__351091-1","p__Terrabacteria group"
"10079","1","905__309120","905","905__3091201","p__Terrabacteria group"
"10177","-1","905__309120","309120","905__309120-1","p__Terrabacteria group"
"10256","1","31909__152297","31909","31909__1522971","p__Terrabacteria group"
"10289","-1","31909__152297","152297","31909__152297-1","p__Proteobacteria"
