,D009765
1264__28137_357276,0.3037261702645795
46503__28116_487175,-0.07998299735820376
187327__28136_39485,0.1823480740779807
97478__216816,0.1635975837051823
28135__839_46506,-0.06802668674735708
29355__29375_437898,0.09151119912995072
169435__39777_97084,0.2459946016805983
166486__397865,-0.3579342310364295
2741__1630_358742,0.09081460319146556
1755626__821_239935,0.08367539856043082
387090__1735_35833,0.01358283625857106
1689__562_1680,0.061836929923408085
28116__487175,-0.023715364136540355
28137__357276,-0.13284661059358954
817__28117_626932,-0.08278639238747308
638619__1659_1686,-0.18831392289146764
160799__1352_310297,0.09170916844843373
37734__155617,0.046561689599157664
1502__573_1496,-0.08710148368020244
28129__228604_291644,0.019157875112413583
839__46506,0.027350281890208203
40518__44749,0.10840614096623848
28111__33043_633701,0.4109063194309507
349096__185294_454154,-0.25870939027946643
1352__310297,0.4454700810973885
29363__1559_589537,0.5180323250768625
901__29348_214856,-0.4132224049802525
28136__39485,0.6809278839603945
821__239935,0.3656864689484732
1659__1686,0.42311001264940695
179995__310298,-0.1023922252108821
84032__288965,0.38888263006250257
1735__35833,0.4475426768329853
39778__823_1681,0.30183018108904475
39484__208479,0.08187762042566749
185294__454154,-0.09212309403518594
28125__28127,-0.7333528801343542
1630__358742,0.2231674494550426
35785__218538,-0.5823023215547901
39777__97084,-0.5254701767026395
573__1496,0.4535954356950833
39029__626935,0.10027697139421816
562__1680,-0.31684055541110234
1694__29389,-0.2524194824583575
851__69825,-0.09846242625560707
1515__38986_246787,0.5752019670977582
876__40520,-0.3461065660539043
1349__1623_40519,0.42521570591440827
228604__291644,0.4230311068021535
45851__165179_204516,0.27877569495978993
454155__39492_147207,-0.13367911036060395
1308__28118,0.2909305712336593
28117__626932,0.02103228663075727
36745__818_28108,0.7720519819079503
1559__589537,0.97206747158393
29466__301301,-0.646613409155675
219748__820_28026,0.17252159920668467
29375__437898,1.3771276102817671
84030__185293_202604,0.044770262060574696
823__1681,-0.3554945181449688
850__905_309120,0.027120761280236445
477666__652716,1.1788369588824492
1304__31909_152297,0.3917670397730496
29348__214856,0.8433596200777352
165179__204516,0.2897049814451605
38986__246787,0.04337452814754796
762212__74426_351091,-0.3672100930975174
33043__633701,-0.6677045535359557
1623__40519,1.077449945849322
820__28026,0.14737757662117812
818__28108,-0.42865637795624206
185293__202604,-0.8148506922227259
39492__147207,-1.364906625262534
74426__351091,0.4228475548635289
905__309120,-0.7948122127651884
31909__152297,-0.3741920209872057
