oldID,newID
1264_and_28137_and_357276,1264__28137_357276
28116_and_46503_and_487175,46503__28116_487175
187327_and_28136_and_39485,187327__28136_39485
216816_and_97478,97478__216816
28135_and_46506_and_839,28135__839_46506
29355_and_29375_and_437898,29355__29375_437898
169435_and_39777_and_97084,169435__39777_97084
166486_and_397865,166486__397865
1630_and_2741_and_358742,2741__1630_358742
1755626_and_239935_and_821,1755626__821_239935
1735_and_35833_and_387090,387090__1735_35833
1680_and_1689_and_562,1689__562_1680
28116_and_487175,28116__487175
28137_and_357276,28137__357276
28117_and_626932_and_817,817__28117_626932
1659_and_1686_and_638619,638619__1659_1686
1352_and_160799_and_310297,160799__1352_310297
155617_and_37734,37734__155617
1496_and_1502_and_573,1502__573_1496
228604_and_28129_and_291644,28129__228604_291644
46506_and_839,839__46506
40518_and_44749,40518__44749
28111_and_33043_and_633701,28111__33043_633701
185294_and_349096_and_454154,349096__185294_454154
1352_and_310297,1352__310297
1559_and_29363_and_589537,29363__1559_589537
214856_and_29348_and_901,901__29348_214856
28136_and_39485,28136__39485
239935_and_821,821__239935
1659_and_1686,1659__1686
179995_and_310298,179995__310298
288965_and_84032,84032__288965
1735_and_35833,1735__35833
1681_and_39778_and_823,39778__823_1681
208479_and_39484,39484__208479
185294_and_454154,185294__454154
28125_and_28127,28125__28127
1630_and_358742,1630__358742
218538_and_35785,35785__218538
39777_and_97084,39777__97084
1496_and_573,573__1496
39029_and_626935,39029__626935
1680_and_562,562__1680
1694_and_29389,1694__29389
69825_and_851,851__69825
1515_and_246787_and_38986,1515__38986_246787
40520_and_876,876__40520
1349_and_1623_and_40519,1349__1623_40519
228604_and_291644,228604__291644
165179_and_204516_and_45851,45851__165179_204516
147207_and_39492_and_454155,454155__39492_147207
1308_and_28118,1308__28118
28117_and_626932,28117__626932
28108_and_36745_and_818,36745__818_28108
1559_and_589537,1559__589537
29466_and_301301,29466__301301
219748_and_28026_and_820,219748__820_28026
29375_and_437898,29375__437898
185293_and_202604_and_84030,84030__185293_202604
1681_and_823,823__1681
309120_and_850_and_905,850__905_309120
477666_and_652716,477666__652716
1304_and_152297_and_31909,1304__31909_152297
214856_and_29348,29348__214856
165179_and_204516,165179__204516
246787_and_38986,38986__246787
351091_and_74426_and_762212,762212__74426_351091
33043_and_633701,33043__633701
1623_and_40519,1623__40519
28026_and_820,820__28026
28108_and_818,818__28108
185293_and_202604,185293__202604
147207_and_39492,39492__147207
351091_and_74426,74426__351091
309120_and_905,905__309120
152297_and_31909,31909__152297
