"","Part","BalanceID","Component","Group","d.group"
"1871","-1","97478__1465754","1465754","97478__1465754-1","p__FCB group"
"1873","1","562__329854","562","562__3298541","p__Proteobacteria"
"1931","-1","562__329854","329854","562__329854-1","p__FCB group"
"2002","1","328814__626932","328814","328814__6269321","p__FCB group"
"2010","-1","328814__626932","626932","328814__626932-1","p__FCB group"
"2036","1","29375__33043_52226","29375","29375__33043_522261","p__Terrabacteria group"
"2039","-1","29375__33043_52226","33043","29375__33043_52226-1","p__Terrabacteria group"
"2052","-1","29375__33043_52226","52226","29375__33043_52226-1","p__Terrabacteria group"
"2145","1","328812__397865","328812","328812__3978651","p__FCB group"
"2150","-1","328812__397865","397865","328812__397865-1","p__FCB group"
"2205","1","179995__310298","179995","179995__3102981","p__Proteobacteria"
"2216","-1","179995__310298","310298","179995__310298-1","p__FCB group"
"2241","1","907__214856","907","907__2148561","p__Terrabacteria group"
"2280","-1","907__214856","214856","907__214856-1","p__FCB group"
"2339","1","52133__762210","52133","52133__7622101","p__Proteobacteria"
"2373","-1","52133__762210","762210","52133__762210-1","p__Terrabacteria group"
"2397","1","29466__47678","29466","29466__476781","p__Terrabacteria group"
"2410","-1","29466__47678","47678","29466__47678-1","p__FCB group"
"2480","1","46503__187327","46503","46503__1873271","p__FCB group"
"2494","-1","46503__187327","187327","46503__187327-1","p__Terrabacteria group"
"2544","1","39029__454154","39029","39029__4541541","p__Terrabacteria group"
"2583","-1","39029__454154","454154","39029__454154-1","p__FCB group"
"2617","1","39485__1161942","39485","39485__11619421","p__Terrabacteria group"
"2662","-1","39485__1161942","1161942","39485__1161942-1","p__Terrabacteria group"
"2687","1","33043__52226","33043","33043__522261","p__Terrabacteria group"
"2700","-1","33043__52226","52226","33043__52226-1","p__Terrabacteria group"
"2740","1","820__357276","820","820__3572761","p__FCB group"
"2797","-1","820__357276","357276","820__357276-1","p__FCB group"
