,D016640
28116__84026_626937,-0.021287289107306283
239935__1755626,-0.30655318990507496
204516__2173_169435,-0.044806015832749985
1680__817_40518,0.030731227831963432
46506__218538,0.05673550547032925
823__328812_397865,0.3389725504157915
84026__626937,0.03355219510572885
817__40518,-0.5338046404787286
1515__28117_351091,1.0119919536405015
28118__29466_47678,0.15497283212063634
69825__39029_454154,0.30739715598940226
2173__169435,0.09083109708992887
28117__351091,-0.05644546460808044
905__39485_1161942,-0.14679949810399787
28125__46503_187327,0.11760668194429708
74426__626930,0.3971259517886359
901__45851,-0.08055677358040443
1630__39492,-0.6139809843825398
309120__310297,-1.024725741051553
122355__589436,-0.20716110223155765
84109__301301,0.2226154766139169
1559__44742,-0.4760992762587072
29552__39778,-0.10145051429606662
288965__820_357276,-0.08728600361323925
39497__633701,0.5725993300450561
97478__1465754,0.15371828519911304
562__329854,0.09137748862107001
328814__626932,0.31165439988109483
29375__33043_52226,-0.14317004072084685
328812__397865,-0.32950292244620943
179995__310298,-0.2129981457528006
907__214856,-0.2953333356692273
52133__762210,-0.7055100604193422
29466__47678,0.24046065951203996
46503__187327,0.5823706644701548
39029__454154,-0.3063480867319415
39485__1161942,1.2032071124491794
33043__52226,0.6624478543801969
820__357276,0.6714304159500529
