oldID,newID
29430_and_40214,29430__40214
1358_and_39778_and_46228,46228__1358_39778
246787_and_487175_and_585,585__246787_487175
410072_and_454155_and_487698,487698__410072_454155
1408_and_28135,1408__28135
100884_and_840,840__100884
28026_and_29466,28026__29466
536633_and_823,823__536633
216947_and_239935_and_47678,216947__47678_239935
308892_and_40324_and_83617,308892__40324_83617
1223514_and_43770,43770__1223514
204516_and_39485_and_70775,70775__39485_204516
180282_and_80866,80866__180282
1254_and_36835,1254__36835
28118_and_52787,28118__52787
28128_and_397865_and_53363,53363__28128_397865
1504_and_191493,1504__191493
214856_and_387090,214856__387090
1280_and_28025,1280__28025
165179_and_185293_and_287,185293__287_165179
216935_and_516075,216935__516075
1465754_and_35825_and_45851,35825__45851_1465754
1303_and_1623_and_1670,1670__1303_1623
1506_and_189722_and_351091,1506__189722_351091
138595_and_633701_and_907,138595__907_633701
1827099_and_33029_and_43131,33029__43131_1827099
1755626_and_820,820__1755626
246787_and_487175,246787__487175
290588_and_79880,79880__290588
376804_and_384638,376804__384638
376806_and_905,905__376806
301301_and_33935_and_729,33935__729_301301
28128_and_397865,28128__397865
169435_and_28111_and_47879,47879__28111_169435
28091_and_43675_and_488,488__28091_43675
1358_and_39778,1358__39778
239935_and_47678,47678__239935
2139_and_35833,2139__35833
179995_and_309120_and_33032,33032__179995_309120
1144673_and_28090,28090__1144673
40518_and_588932_and_882211,588932__40518_882211
165179_and_287,287__165179
410072_and_454155,410072__454155
204516_and_39485,39485__204516
185294_and_589437,185294__589437
28129_and_29375,28129__29375
101564_and_47880,47880__101564
33035_and_39486,33035__39486
228603_and_28125_and_671267,671267__28125_228603
189722_and_351091,189722__351091
137591_and_1584,1584__137591
310298_and_328813_and_421767,421767__310298_328813
106648_and_1463837_and_341225,341225__106648_1463837
1264_and_153151_and_29348,153151__1264_29348
1465521_and_1613,1613__1465521
1379_and_28037_and_44749,1379__28037_44749
40324_and_83617,40324__83617
1465754_and_45851,45851__1465754
143393_and_310297_and_818,143393__818_310297
169435_and_28111,28111__169435
1267_and_1535_and_33043,1267__1535_33043
13690_and_56810,13690__56810
633701_and_907,907__633701
122355_and_1515_and_301,301__1515_122355
28132_and_28137_and_470565,470565__28132_28137
28091_and_43675,28091__43675
1303_and_1623,1303__1623
218538_and_310300_and_46503,310300__46503_218538
301301_and_729,729__301301
1827099_and_43131,43131__1827099
2741_and_47715,2741__47715
171399_and_316,316__171399
29552_and_36847,29552__36847
1547_and_39483,1547__39483
1382_and_57706,1382__57706
425941_and_860,860__425941
163877_and_626935,163877__626935
40518_and_882211,40518__882211
1687_and_415956,1687__415956
1148157_and_29524,29524__1148157
1691_and_851,851__1691
1510_and_28117_and_46506,1510__28117_46506
1902_and_40215,1902__40215
134605_and_251535,134605__251535
284042_and_416016,284042__416016
370979_and_490189,370979__490189
310298_and_328813,310298__328813
1161942_and_1590_and_562,562__1590_1161942
29461_and_871324,29461__871324
171685_and_28108,28108__171685
477666_and_77095,77095__477666
157687_and_228604,157687__228604
199_and_60133,199__60133
1710_and_237258,1710__237258
1264_and_29348,1264__29348
1661032_and_405446,405446__1661032
179995_and_309120,179995__309120
28446_and_29370,28446__29370
53412_and_658457,53412__658457
28037_and_44749,28037__44749
245_and_285,245__285
33069_and_47884,33069__47884
310297_and_818,818__310297
1463864_and_423605,423605__1463864
106648_and_1463837,106648__1463837
122355_and_1515,1515__122355
1535_and_33043,1535__33043
28132_and_28137,28132__28137
218538_and_46503,46503__218538
291645_and_879,879__291645
228603_and_28125,28125__228603
1161942_and_1590,1590__1161942
1113922_and_133926,133926__1113922
1559_and_36745,1559__36745
1472_and_1844653,1472__1844653
28117_and_46506,28117__46506
294_and_587753,294__587753
