,D008881
214856__39485_218538,-0.09996035448182
588__516075,0.2886701063116889
39485__218538,0.0010503193493779112
28129__166486_204516,-0.123861196673441
1308__341225_645466,-0.023870684417811244
39484__133926_1148157,-0.06391946131910341
633701__1691_146817,0.19798425341829584
53363__40214_387661,0.18333858513391074
166486__204516,0.06193429433280035
1465754__28117_169435,-0.028053717667539915
452084__850_1504,0.18671091470162102
1264__1827099,-0.00745336440679975
82135__29552_376804,0.0
821__39778,0.011303168249694785
28117__169435,-0.001790459861877481
29430__40520_291644,0.007016321199515068
28025__28127,0.22225740587678228
40214__387661,0.011481504957219387
76517__47770_137732,-0.017835860196136945
47877__410072_536633,-0.040355448486442784
47879__53412_76759,0.06116566001052751
850__1504,0.1415411889700642
726__33029_48296,-0.33796000564917344
37734__41276_55197,0.13148214637736128
2088__287_46503,-0.016257763076568087
1280__1725,-0.2556135922069572
40520__291644,0.042639319150952835
199__60133,0.0
187491__1859290,0.0
32013__225991_290309,-0.13909525356184452
481743__1113741,0.0
45067__40681_234835,-0.2445801386114229
29552__376804,-0.11187205117303717
39496__1535_187327,0.11475948171555453
658457__33035_39483,0.10172891045871207
34087__370979_490189,-0.02125901418562373
196024__839_29375,-0.009627746271590777
38288__28135_454155,0.01958863718965059
410072__536633,0.05975309650931901
28126__840_376805,0.2529467962960111
36874__1260_1515,-0.04256968179158035
1453492__28454_243924,0.25461576755694404
290588__28111_329854,0.0834612505692646
1844653__41976_328814,0.28345603661876473
47770__137732,0.0068175035045127995
153721__254_1532,-0.15072101809242633
287__46503,0.041599396864019415
626933__59310_310514,-0.13615489674969555
53440__317_189722,-0.016315602201636397
45254__28118_39497,0.08163038568646112
33029__48296,0.4453033958134405
1506__28125_35833,-0.19933109270490265
2173__856_108980,0.30253596224189666
53412__76759,0.21704951975702214
441500__38304_76853,-0.08012694881801947
535744__46506_301301,-0.046179797626466255
1590__288965,0.11138372374684463
293__191493,-0.1527243759971198
239974__1034636_1646377,-0.08616373181108544
589437__1660_28137,0.0002700301320568397
1535__187327,-0.06043498640075483
254__1532,-0.4611298697373763
35825__45851_437898,-0.03474755458042432
202956__28090_137461,-0.00041079908252241414
34038__33069_40518,-0.03839257146125339
36835__1144673,0.5393909499257108
101564__384638,0.11753042014337722
1303__28037,-0.20122653713188807
43263__303_310300,0.05064901047135382
1260__1515,0.03774398737159592
83263__70775_202955,0.089613146812868
28135__454155,0.18792064523294907
136857__584_1735,0.25407131011614564
28111__329854,-0.04102481469586396
29356__39029,-0.22885694228193265
1580__53408_179995,0.2501614082902493
185294__184870_291645,0.6887847452117001
43770__28116_47678,0.07211937543540098
1633__28446_103892,0.3076487371085431
147802__28026_29348,-0.055650508307203306
67269__33034_83617,0.0
317__189722,-0.04651514947693488
2741__1597_197614,0.11735906912678246
1512__358742,0.2115639045858164
182710__305719,-0.2670539311050059
425941__488_1582,-0.16921210815251214
39490__1113609,-0.06459112743946971
839__29375,0.017001726756026056
46506__301301,0.037881165882480014
33032__228603_1661050,0.2506538104943204
41976__328814,0.018867467666665676
28125__35833,-0.07707920038168853
1010__860_309120,0.03198836241573465
529__1685_882211,0.14407525782868938
36847__817_33038,0.26119661884966044
28118__39497,0.2214332466329912
45851__437898,-0.03727080052174396
40216__216778_271420,0.09006943942482118
423605__106648_588932,0.39331001003331456
104663__1611423,0.0
33069__40518,0.01575845914331966
1559__29370_36745,0.4122086816196717
308892__216816_626930,-0.07517530551641452
28136__1265_28128,0.1555899309743112
28454__243924,-0.6422801594257209
840__376805,0.4928328664651357
901__216935,0.30691075776015064
43675__729_29466,-0.040231511034431934
33039__1254_52787,0.4658425442122661
59310__310514,0.16946091303634736
225991__290309,0.2948596540449079
301__1680_122355,-0.16776395491107707
39489__511_582,0.0007898386028438368
1034636__1646377,0.41009782474570106
157687__228604,0.12323934938631105
33035__39483,-0.4598075368819232
1710__84112,-0.7711999826443927
79882__871324,0.6449325670389596
77095__477666,0.5776359520348294
584__1735,-0.03783533807195517
1267__285_626931,0.5133270974382876
1472__502558,-0.6868553442387957
29355__40682,-0.3033920273426622
574375__40519_261299,-0.24381024896442666
1418__1689,0.2176160723966636
33935__117207,-0.1988799111027335
1670__852_52226,0.14064807591809794
71999__88688,0.6217806095564041
1496__1547_208479,0.8187498594721798
470__28139,-0.3759418017030869
40681__234835,-0.3327158182827345
341225__645466,-0.9289835109232792
1428__745310,-0.4997612644173471
376806__671267,-0.8245975863112528
28091__187452,0.16744676845052667
163877__574930,-0.7142996689692342
1249__1687,0.3787729704782524
237258__1746653,0.5473062578202416
133926__1148157,0.3534383821735974
1691__146817,-0.6706176444267948
626935__316_251535,0.3778096183081457
1902__198616,-0.39349320396692106
33037__1463864,0.17936832811112138
29524__1463837,0.4687428061352565
879__1121830,-0.6009486026260418
33964__191610,-0.3042474263420375
851__93064,0.5588392019704654
1660__28137,0.7977706019639397
28116__47678,0.08625910888203789
47715__102684,-0.16531935219834756
38304__76853,-0.6016470645710472
28026__29348,-0.04400688269848233
28090__137461,-0.2480829359551741
53408__179995,0.21022672422414754
1727__1358_39486,0.029487796899938683
128780__487316,0.21529719712641626
1311__40543,-0.3970992699434334
1571__39492_246787,0.041893666681765966
856__108980,0.27129900251736666
2139__1755629,0.3528389154704383
303__310300,0.6191083097100791
471__39960,-0.3124674116504804
1685__882211,0.15909350667903316
35785__28901_328812,0.04208074577699535
1597__197614,-0.6014617704530263
1522__351091_397865,0.06485051072769397
488__1582,0.01751621955883552
817__33038,0.20230751332002675
28132__470565,0.34042377909406385
143393__487698,0.33538617879189137
28446__103892,0.31874374249319026
33034__83617,0.07060604685153561
70775__202955,-0.7348391487531759
228603__1661050,-0.19841958224036166
1352__310297_487175,0.06854866555420079
284042__43131_84032,0.614239478470764
216816__626930,-0.042324515722743115
860__309120,0.06034929577645313
29370__36745,0.6133102688236355
102862__585_349096,0.4585002600987128
184870__291645,-0.5300364653610437
1304__163665_626932,0.5638445354190911
1680__122355,-0.20227395062027628
1265__28128,0.4539068244112269
1254__52787,-0.18252816372307706
100884__185293,0.4585409762378062
28130__386414,0.4462142776408013
1613__1465521,0.8368354915420139
370979__490189,-0.4363306419491469
285__626931,-0.4500805779147993
40215__153151,0.8768590832569559
40519__261299,0.2913892815572646
216778__271420,-0.6957322831634936
1547__208479,-0.2849546355504584
1561__823_454154,0.0711841634180607
511__582,0.3624233353143126
729__29466,-0.4785682262167006
39492__246787,-0.022365273097941653
106648__588932,0.5272366799126549
852__52226,0.7733205310768099
587753__294_907,-0.014114900000261997
28901__328812,-0.1473675859229123
1358__39486,-0.8228475230833072
41276__55197,1.0261834717629672
69825__820_1755626,-0.02039819860460943
1077256__239935_310298,0.0817969234972516
310297__487175,-0.008420022034144655
106654__33043_44749,-0.08631143691824468
351091__397865,0.09584331576648562
1408__183417,-0.7275784433101536
137591__589436_626937,-0.06079054672278748
585__349096,0.4617254966141354
43131__84032,-0.5727935510483728
163665__626932,1.3065284239178034
316__251535,0.4946094181241504
2153__328813_1161942,0.23579643040608586
823__454154,0.0858080654071497
29354__84030_387090,-0.025167156692374872
294__907,0.4266978553759316
239935__310298,0.07398189921258788
589436__626937,-0.2980054730622244
33043__44749,-0.07381222157585716
28112__818_165179,-0.11417428364079599
328813__1161942,0.2850324686042686
820__1755626,0.1110107820605303
84030__387090,0.30226564630600833
818__165179,0.07266932519887286
