oldID,newID
136857_and_1735_and_584,136857__584_1735
28111_and_329854,28111__329854
29356_and_39029,29356__39029
1580_and_179995_and_53408,1580__53408_179995
184870_and_185294_and_291645,185294__184870_291645
28116_and_43770_and_47678,43770__28116_47678
103892_and_1633_and_28446,1633__28446_103892
147802_and_28026_and_29348,147802__28026_29348
33034_and_67269_and_83617,67269__33034_83617
189722_and_317,317__189722
1597_and_197614_and_2741,2741__1597_197614
1512_and_358742,1512__358742
182710_and_305719,182710__305719
1582_and_425941_and_488,425941__488_1582
1113609_and_39490,39490__1113609
29375_and_839,839__29375
301301_and_46506,46506__301301
1661050_and_228603_and_33032,33032__228603_1661050
328814_and_41976,41976__328814
28125_and_35833,28125__35833
1010_and_309120_and_860,1010__860_309120
1685_and_529_and_882211,529__1685_882211
33038_and_36847_and_817,36847__817_33038
28118_and_39497,28118__39497
437898_and_45851,45851__437898
216778_and_271420_and_40216,40216__216778_271420
106648_and_423605_and_588932,423605__106648_588932
104663_and_1611423,104663__1611423
33069_and_40518,33069__40518
1559_and_29370_and_36745,1559__29370_36745
216816_and_308892_and_626930,308892__216816_626930
1265_and_28128_and_28136,28136__1265_28128
243924_and_28454,28454__243924
376805_and_840,840__376805
216935_and_901,901__216935
29466_and_43675_and_729,43675__729_29466
1254_and_33039_and_52787,33039__1254_52787
310514_and_59310,59310__310514
225991_and_290309,225991__290309
122355_and_1680_and_301,301__1680_122355
39489_and_511_and_582,39489__511_582
1034636_and_1646377,1034636__1646377
157687_and_228604,157687__228604
33035_and_39483,33035__39483
1710_and_84112,1710__84112
79882_and_871324,79882__871324
477666_and_77095,77095__477666
1735_and_584,584__1735
1267_and_285_and_626931,1267__285_626931
1472_and_502558,1472__502558
29355_and_40682,29355__40682
261299_and_40519_and_574375,574375__40519_261299
1418_and_1689,1418__1689
117207_and_33935,33935__117207
1670_and_52226_and_852,1670__852_52226
71999_and_88688,71999__88688
1496_and_1547_and_208479,1496__1547_208479
28139_and_470,470__28139
234835_and_40681,40681__234835
341225_and_645466,341225__645466
1428_and_745310,1428__745310
376806_and_671267,376806__671267
187452_and_28091,28091__187452
163877_and_574930,163877__574930
1249_and_1687,1249__1687
1746653_and_237258,237258__1746653
1148157_and_133926,133926__1148157
146817_and_1691,1691__146817
251535_and_316_and_626935,626935__316_251535
1902_and_198616,1902__198616
1463864_and_33037,33037__1463864
1463837_and_29524,29524__1463837
1121830_and_879,879__1121830
191610_and_33964,33964__191610
851_and_93064,851__93064
1660_and_28137,1660__28137
28116_and_47678,28116__47678
102684_and_47715,47715__102684
38304_and_76853,38304__76853
28026_and_29348,28026__29348
137461_and_28090,28090__137461
179995_and_53408,53408__179995
1358_and_1727_and_39486,1727__1358_39486
128780_and_487316,128780__487316
1311_and_40543,1311__40543
1571_and_246787_and_39492,1571__39492_246787
108980_and_856,856__108980
1755629_and_2139,2139__1755629
303_and_310300,303__310300
39960_and_471,471__39960
1685_and_882211,1685__882211
28901_and_328812_and_35785,35785__28901_328812
1597_and_197614,1597__197614
1522_and_351091_and_397865,1522__351091_397865
1582_and_488,488__1582
33038_and_817,817__33038
28132_and_470565,28132__470565
143393_and_487698,143393__487698
103892_and_28446,28446__103892
33034_and_83617,33034__83617
202955_and_70775,70775__202955
1661050_and_228603,228603__1661050
1352_and_310297_and_487175,1352__310297_487175
284042_and_43131_and_84032,284042__43131_84032
216816_and_626930,216816__626930
309120_and_860,860__309120
29370_and_36745,29370__36745
102862_and_349096_and_585,102862__585_349096
184870_and_291645,184870__291645
1304_and_163665_and_626932,1304__163665_626932
122355_and_1680,1680__122355
1265_and_28128,1265__28128
1254_and_52787,1254__52787
100884_and_185293,100884__185293
28130_and_386414,28130__386414
1465521_and_1613,1613__1465521
370979_and_490189,370979__490189
285_and_626931,285__626931
153151_and_40215,40215__153151
261299_and_40519,40519__261299
216778_and_271420,216778__271420
1547_and_208479,1547__208479
1561_and_454154_and_823,1561__823_454154
511_and_582,511__582
29466_and_729,729__29466
246787_and_39492,39492__246787
106648_and_588932,106648__588932
52226_and_852,852__52226
294_and_587753_and_907,587753__294_907
28901_and_328812,28901__328812
1358_and_39486,1358__39486
41276_and_55197,41276__55197
1755626_and_69825_and_820,69825__820_1755626
1077256_and_239935_and_310298,1077256__239935_310298
310297_and_487175,310297__487175
106654_and_33043_and_44749,106654__33043_44749
351091_and_397865,351091__397865
1408_and_183417,1408__183417
137591_and_589436_and_626937,137591__589436_626937
349096_and_585,585__349096
43131_and_84032,43131__84032
163665_and_626932,163665__626932
251535_and_316,316__251535
1161942_and_2153_and_328813,2153__328813_1161942
454154_and_823,823__454154
29354_and_387090_and_84030,29354__84030_387090
294_and_907,294__907
239935_and_310298,239935__310298
589436_and_626937,589436__626937
33043_and_44749,33043__44749
165179_and_28112_and_818,28112__818_165179
1161942_and_328813,328813__1161942
1755626_and_820,820__1755626
387090_and_84030,84030__387090
165179_and_818,818__165179
