"","214856__39485_218538","588__516075","39485__218538","28129__166486_204516","1308__341225_645466","39484__133926_1148157","633701__1691_146817","53363__40214_387661","166486__204516","1465754__28117_169435","452084__850_1504","1264__1827099","82135__29552_376804","821__39778","28117__169435","29430__40520_291644","28025__28127","40214__387661","76517__47770_137732","47877__410072_536633","47879__53412_76759","850__1504","726__33029_48296","37734__41276_55197","2088__287_46503","1280__1725","40520__291644","199__60133","187491__1859290","32013__225991_290309","481743__1113741","45067__40681_234835","29552__376804","39496__1535_187327","658457__33035_39483","34087__370979_490189","196024__839_29375","38288__28135_454155","410072__536633","28126__840_376805","36874__1260_1515","1453492__28454_243924","290588__28111_329854","1844653__41976_328814","47770__137732","153721__254_1532","287__46503","626933__59310_310514","53440__317_189722","45254__28118_39497","33029__48296","1506__28125_35833","2173__856_108980","53412__76759","441500__38304_76853","535744__46506_301301","1590__288965","293__191493","239974__1034636_1646377","589437__1660_28137","1535__187327","254__1532","35825__45851_437898","202956__28090_137461","34038__33069_40518","36835__1144673","101564__384638","1303__28037","43263__303_310300","1260__1515","83263__70775_202955","28135__454155","136857__584_1735","28111__329854","29356__39029","1580__53408_179995","185294__184870_291645","43770__28116_47678","1633__28446_103892","147802__28026_29348","67269__33034_83617","317__189722","2741__1597_197614","1512__358742","182710__305719","425941__488_1582","39490__1113609","839__29375","46506__301301","33032__228603_1661050","41976__328814","28125__35833","1010__860_309120","529__1685_882211","36847__817_33038","28118__39497","45851__437898","40216__216778_271420","423605__106648_588932","104663__1611423","33069__40518","1559__29370_36745","308892__216816_626930","28136__1265_28128","28454__243924","840__376805","901__216935","43675__729_29466","33039__1254_52787","59310__310514","225991__290309","301__1680_122355","39489__511_582","1034636__1646377","157687__228604","33035__39483","1710__84112","79882__871324","77095__477666","584__1735","1267__285_626931","1472__502558","29355__40682","574375__40519_261299","1418__1689","33935__117207","1670__852_52226","71999__88688","1496__1547_208479","470__28139","40681__234835","341225__645466","1428__745310","376806__671267","28091__187452","163877__574930","1249__1687","237258__1746653","133926__1148157","1691__146817","626935__316_251535","1902__198616","33037__1463864","29524__1463837","879__1121830","33964__191610","851__93064","1660__28137","28116__47678","47715__102684","38304__76853","28026__29348","28090__137461","53408__179995","1727__1358_39486","128780__487316","1311__40543","1571__39492_246787","856__108980","2139__1755629","303__310300","471__39960","1685__882211","35785__28901_328812","1597__197614","1522__351091_397865","488__1582","817__33038","28132__470565","143393__487698","28446__103892","33034__83617","70775__202955","228603__1661050","1352__310297_487175","284042__43131_84032","216816__626930","860__309120","29370__36745","102862__585_349096","184870__291645","1304__163665_626932","1680__122355","1265__28128","1254__52787","100884__185293","28130__386414","1613__1465521","370979__490189","285__626931","40215__153151","40519__261299","216778__271420","1547__208479","1561__823_454154","511__582","729__29466","39492__246787","106648__588932","852__52226","587753__294_907","28901__328812","1358__39486","41276__55197","69825__820_1755626","1077256__239935_310298","310297__487175","106654__33043_44749","351091__397865","1408__183417","137591__589436_626937","585__349096","43131__84032","163665__626932","316__251535","2153__328813_1161942","823__454154","29354__84030_387090","294__907","239935__310298","589436__626937","33043__44749","28112__818_165179","328813__1161942","820__1755626","84030__387090","818__165179"
"ERR1160744",0,2.11001552406959,0,0,0,0,0,0,0,0,0,0,0,3.08803221266755,0,0,0,0,0,0,0,0,0,0,-2.22088204784635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84668054448749,0,0,0,0,0,0,0,0,0,0,4.17873358963801,-1.2130168158972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.6826583094038,2.10100675556937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80468392201831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.37272044478492,0,0,0,0,0,0,0,0,-1.71994500883957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.97903214153464,0,0
"ERR1160747",0,0,0,0,0,0,-2.31965432263541,0,0,0,0,0,0,4.97366078668853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0612593088919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.30225665814395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.97275892749003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.0177591428013,0,0,0,0,0,0,0,0,5.14896950106669,0,0,0,0,0,0,0,0,-3.06058750709507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78963593236341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2726028484747,0,0,-5.30109306329924,0,0,0,0,0,0,-2.72091575204679,0,-4.83179116947321,-2.95385656098519,0,0,0,0,0,0,0,0,-3.93626359898394,0,0,0,0,-5.11622964189702,0,0,4.71276432565953,0,0
"ERR1160748",-2.37524980778014,0,4.11405334774341,0,0,0,0,0,0,0,0,0,0,0,0,-2.38551598109508,0,0,0,-2.50411968745511,0,0,0,0,0,0,4.1318348815242,0,0,0,0,0,0,0,0,0,0,0,-4.33726252690574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.08462691512636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.32880977623292,0,0,0,0,0,0,0,-2.44489673139993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61067973182443,0,0,0,0,0,5.7656676611674,0,0,0,0,0,0,-2.38517176821427,0,0,-2.22485165682496,4.23468535804375,0,0,0,0,0,0,-2.31985321724653,0,0,0,0,0,-3.85355610892463,0,4.01810363837311,-4.13123868732602,0,0
"ERR1160750",0,0,0,0,0,0,0,0,0,1.74116941295114,0,0,0,3.90526297604608,4.34022992464127,0,0,0,0,0,0,0,0,0,-2.687391202118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.65469810188198,0,0,0,0,0,0,0,0,-2.25430816325277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90457627467107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1438386123737,0,0,0,0,0,0,0,0,0,-2.72289070711101,0,0,0,0,0,0,0,0,0,0,-2.47011551377978,3.71323739985921,0,0,0,0,0,-2.26916774414604,4.27836557043069,4.71618504817341,0,3.9303138237574
"ERR1160760",-2.57787857044287,0,4.46501665975007,0,0,0,0,0,0,0,0,0,0,4.80545288112524,0,-2.34096153263369,0,0,0,0,0,0,0,0,0,0,-4.05466431308586,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57663682662258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.46286589636335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.90755412319483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.85820779044025,0,0,0,0.496987647055032,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52265517707007,0,-0.555400154754111,0,4.36936693666202
"ERR1160763",0,0,0,0,0,0,0,0,0,0,0,0,0,2.85898349772142,0,0,0,0,0,0,0,0,0,0,-4.98098104760745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06050273951466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.56232358850541,0,-1.66814945333751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7060238331547,0,0,-2.88931960779882,0,0,0,0,0,0,0,0,0,0,0,-2.68898714036723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.68288156677709,0,0,0,0,0,0,4.65746234801539,0,0,-1.70402897695208,0,0,-1.60324896542875,0,0,0,0,0,0,0,0,2.91483637677903,0,0,0,0,-2.77690866530484,0,0,-2.95146476565061,0,0
"ERR1160778",0,0,0,0,0,0,0,0,0,-1.97470670489093,0,0,0,0,3.420292342918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.23252336114727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86684389059152,0,0,0,0,0,0,0,0,-2.27458562827663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.09185527337174,0,0,-3.93969787434109,0,0,0,0,0,0,-4.91486907371891,-2.09452628718619,0,0,0,0,0,0,0,0,0,0,3.62319961556073,0,0,3.62782594719508,0,0,-2.51232269469086,0,0.453491354142297,0,4.35147055221292
"ERR1160783",-2.63835865261028,0,4.56977123490998,0,0,0,0,0,0,0,0,0,0,5.39828495241985,0,0,0,0,0,0,0,0,0,0,-2.7949390675383,0,0,0,0,0,0,0,0,-2.48812478037665,0,0,0,0,0,0,0,0,0,0,0,0,-4.84097646903552,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30955853518352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.72001174074761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47872351043548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71119853215873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.29327505798974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.20763707214561,-2.44704121413802,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23839971110208,0,0,-2.65674194037199,0,5.55579038119767,0,4.60161202332341
"ERR1160790",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1060617568424,0,0,0,0,-2.62329761008543,0,0,0,0,0,0,-3.08799031669624,0,0,-2.25888914191113,0,0,0,0,0,0,0,0,0,0,0,0,-3.25654123903812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3485561217986,0,0,0,0,0,3.64780596672881,0,0,0,3.91251076245574,0,-2.66452432541809,0,0,0,0,0,0,5.64049488295732,0,0,0,-4.54368474404198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.61509150962732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8335884334702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57371163976636,0,-3.17586832694101,0,-4.45779932410674
"ERR1160791",0,0,0,-2.73611495282169,0,0,0,0,-4.73909011363609,-2.52156083065716,0,0,0,5.30181676708224,4.36747147307378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.61798504960824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51260948942851,0,0,0,0,0,0,0,0,-2.66132800659051,0,0,0,0,0,0,0,0,-2.49435083483438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53448311937719,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35196729526987,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60955532302077,0,0,0,0,0,4.320342377835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.4533718622411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.85534291996155,0,0
"ERR1160796",-2.79965567554717,0,4.84914587374627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58335119195271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.47449551825571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.34338873937217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.342149610161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05886835847738,0,0,0,0,0,0,0,0,0,0,4.71783897736439,0,0,0,0,0,0,0,4.0567221237265,0,0,0,0,0,0,-2.79354100140536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.51981321179165,-2.48514767918447,4.83855494746092,0,0,0,0,0,0,0,0,0,0,0,0,4.30440204465939,0,0,0,0,1.12215653959355,0,0
"ERR1160797",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.17472390786699,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43979822398692,0,0,0,0,-3.76673230086036,0,-2.51085221214701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.65196985186512,0,0,4.22585448416166,0,0,0,0,0,0,0,0,-4.34892360173534,0,0,0,0,0,0,0,0,0,-2.46606766144027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.27135448451711,0,0,2.00635423236194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31410287446662,0,-2.83657596175067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.91309368528071,0,0
"ERR1160799",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27610450046398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.06049734990849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9423286381398,0,0,0,0,0,0,-3.4737339683067,0,0,0,0,0,-2.20731060919991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.56888609890252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58943581683668,0,0,0,0,0,0,0,0,0,0,-6.01668372508507,0,0,0,0,0,0,0,-3.82317412322006,5.3183608531106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.03877488358184,0,-2.21661197597727,4.48503439769975,0,0,0,0,0,0,-1.99369486805279,0,0,0,5.26331249112795,0,-3.83928456305828,0,3.45318080625676,0,0,0
"ERR1160800",-2.18260102454317,0,3.78037586716066,0,0,0,0,0,0,-2.07650060150042,0,0,0,0,-3.59660454374607,-2.37847041021658,0,0,0,-2.63226906862055,0,0,0,0,0,0,4.11963159479431,0,0,0,0,0,0,0,0,0,0,0,-4.55922376604281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.31383722763103,0,0,0,0,-2.47624569045562,0,0,0,0,0,0,0,0,0,0,0,0,-2.25987102701796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.28898334789261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.91421143734797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.98763529943101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.17473613310076,0,0
"ERR1160804",0,0,0,0,0,0,0,0,0,0,0,0,0,-4.47477901729166,0,0,0,0,0,0,0,0,4.70689283366877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.676136233556224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.45124708993016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20298575695042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57970357511872,0,0,0,0,0,0,0,0,4.2456845016644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21429591514473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1160808",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6066112559346,0,0,0,0,0,0,0,0,0,0,0,-2.6342793463942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.69381314994555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5627056692841,0,0,0,0,0,4.51478313085965,0,0,0,0,0,0,0,0,0,0,0,0,4.66582124180284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.34653931075993,0,0,0,-4.57892991874788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44345868627257,0,0,0,4.06432530819385,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.08620781259222,0,-4.23219459081959,0,-5.34546873412574
"ERR1160809",-2.16971737541249,0,3.75806073227942,0,0,0,0,0,0,0,0,0,0,4.84184688387866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30609383904921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.24023809356472,0,0,0,0,0,0,0,0,0,0,-3.9942716962548,0,0,0,0,0,0,-3.73278760172839,0,0,0,0,0,0,0,0,0,-2.48089392681563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.88020619910533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28583364094523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29703432943374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.9591800037673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.56009454937954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.34907973641546,0,0
"ERR1233441",-2.43664788636612,0,4.22039793934143,0,0,0,0,0,0,-2.59903046391213,0,0,0,5.64542117984123,4.50165281391512,0,0,0,0,0,0,0,0,0,-2.6310058534878,0,0,0,0,0,0,0,0,-2.34214151212546,0,0,0,0,0,0,0,0,0,0,0,0,-4.55703581325199,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.05670809751749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77990553539126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81493762753962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.32829644459866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.04715907469022,0,-4.03272773712685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.298396178932019,0,0
"ERR1233443",-2.27804196327275,0,-3.94568442216236,0,0,0,0,0,0,-2.39687280082971,0,0,0,4.93694620232734,4.15150547031698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.67955228245244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.64112069474478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50982911191349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34715154014964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64122864259303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.24558684226524,-3.03578730980523,0,0,4.57474220337731,0,0,0,0,0,0,0,0,0,0,5.2581378615555,0,0,0,0,-0.180127893864945,0,0
"ERR1233445",-4.96068102407843,0,-0.519481207064426,0,0,0,0,0,0,-2.24996455864103,0,0,0,4.72186387851079,3.89705293079555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37228387754197,0,0,0,0,0,0,0,0,0,-2.60457568849893,-2.3955072189918,0,0,0,0,-2.55226491619667,0,0,0,0,0,-4.1089162058792,0,0,4.14914021319182,4.42065250922815,0,-3.51407202809936,0,-4.51125742463883,0,-6.0865512941247
"ERR1233446",0,0,0,0,0,0,0,0,0,-2.52341038745614,0,0,0,4.79262392354276,4.3706749994211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.29385304529129,0,0,0,0,0,0,0,0,-2.67511557547254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.97064995623558,0,4.6334360928373,0,-0.0435813947085484,0,0,0,0,0,0,0,0,-2.58364935114464,0,0,0,0,-2.52116275162222,0,-0.584616114716799,-4.47501194512488,-4.36678197995984
"ERR1233448",-2.64108557259437,0,-4.5744943988706,-2.64193838447767,0,0,0,0,-4.57597151238176,-2.7019913132784,0,0,0,5.0679858582987,4.67998623620795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66036625336149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57941781563841,0,0,0,0,0,0,0,0,0,0,4.60788951756376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46768271063405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75862594253278,0,0,0,0,0,0,0,0,0,-5.67638377203497,0,0,0,0,0,0,0,0,0,0,0,-4.77808029154436,0,0,0,0,0,0,0,-0.603204502599153,0,0
