oldID,newID
1118061_and_46506,46506__1118061
204516_and_296_and_39485,39485__296_204516
53345_and_550_and_626933,626933__550_53345
1352_and_28116_and_39492,1352__28116_39492
310298_and_40518_and_46503,310298__40518_46503
246787_and_357276_and_46228,46228__246787_357276
1747_and_29361_and_329,1747__329_29361
301301_and_338188_and_457412,457412__301301_338188
204516_and_296,296__204516
37734_and_571_and_573,571__573_37734
28117_and_329854_and_820,329854__820_28117
310297_and_818,818__310297
1353_and_1358_and_1363,1363__1353_1358
147802_and_33043_and_40324,147802__33043_40324
28116_and_39492,28116__39492
1735_and_823,823__1735
28111_and_371601_and_411489,371601__28111_411489
40519_and_751585,40519__751585
246787_and_357276,246787__357276
584_and_626940_and_817,584__817_626940
1282_and_29382,1282__29382
40518_and_46503,40518__46503
1582_and_287,287__1582
1283_and_1286_and_216816,1286__1283_216816
53345_and_550,550__53345
1353_and_1358,1353__1358
1260_and_74426_and_754333,1260__74426_754333
214856_and_328813_and_360807,214856__328813_360807
301301_and_338188,301301__338188
582_and_88431,582__88431
37734_and_573,573__37734
154046_and_28126_and_384638,28126__154046_384638
40545_and_546_and_665951,665951__546_40545
29361_and_329,329__29361
28117_and_820,820__28117
218538_and_328814_and_39486,39486__218538_328814
33043_and_40324,33043__40324
208479_and_454155_and_658659,454155__208479_658659
303_and_40215_and_501496,40215__303_501496
33038_and_39488_and_665950,665950__33038_39488
626940_and_817,817__626940
158836_and_169292,158836__169292
1070699_and_1689,1689__1070699
40520_and_658086,40520__658086
100884_and_54291_and_665956,100884__54291_665956
101564_and_300_and_363265,101564__300_363265
28123_and_386414_and_548,28123__548_386414
208479_and_658659,208479__658659
28090_and_410072,28090__410072
2173_and_239935_and_45851,2173__45851_239935
28111_and_411489,28111__411489
54291_and_665956,54291__665956
386414_and_548,548__386414
291645_and_552398,291645__552398
147207_and_293_and_72556,72556__293_147207
328813_and_360807,328813__360807
166486_and_47678_and_624,624__47678_166486
328812_and_626930,328812__626930
1283_and_216816,1283__216816
285_and_729,285__729
74426_and_754333,74426__754333
40545_and_546,546__40545
300_and_363265,300__363265
154046_and_384638,154046__384638
1623_and_33039_and_39491,1623__33039_39491
1354_and_80866,1354__80866
218538_and_328814,218538__328814
387661_and_43765,43765__387661
1318_and_658081,1318__658081
303_and_501496,303__501496
166486_and_47678,47678__166486
239935_and_45851,45851__239935
165179_and_28125_and_40214,28125__40214_165179
33038_and_39488,33038__39488
33039_and_39491,33039__39491
147207_and_293,293__147207
1681_and_487174_and_853,1681__853_487174
165179_and_40214,40214__165179
487174_and_853,853__487174
