"","Part","BalanceID","Component","Group","d.group"
"4018","-1","487173__821_40545","40545","487173__821_40545-1","p__Proteobacteria"
"4063","1","487173__821_40545","487173","487173__821_405451","p__Terrabacteria group"
"4104","1","28117__487174","28117","28117__4871741","p__FCB group"
"4166","-1","28117__487174","487174","28117__487174-1","p__FCB group"
"4223","1","45851__74426","45851","45851__744261","p__Terrabacteria group"
"4228","-1","45851__74426","74426","45851__74426-1","p__Terrabacteria group"
"4297","1","1304__457412_658081","1304","1304__457412_6580811","p__Terrabacteria group"
"4366","-1","1304__457412_658081","457412","1304__457412_658081-1","p__Terrabacteria group"
"4377","-1","1304__457412_658081","658081","1304__457412_658081-1","p__Terrabacteria group"
"4405","-1","1257080__1681_28111","1681","1257080__1681_28111-1","p__Terrabacteria group"
"4408","-1","1257080__1681_28111","28111","1257080__1681_28111-1","p__FCB group"
"4488","1","1257080__1681_28111","1257080","1257080__1681_281111","p__Terrabacteria group"
"4563","1","371601__454155","371601","371601__4541551","p__FCB group"
"4568","-1","371601__454155","454155","371601__454155-1","p__FCB group"
"4600","-1","1623__850_28026","850","1623__850_28026-1","p__Fusobacteria"
"4606","1","1623__850_28026","1623","1623__850_280261","p__Terrabacteria group"
"4611","-1","1623__850_28026","28026","1623__850_28026-1","p__Terrabacteria group"
"4703","1","853__39491","853","853__394911","p__Terrabacteria group"
"4727","-1","853__39491","39491","853__39491-1","p__Terrabacteria group"
"4802","1","821__40545","821","821__405451","p__FCB group"
"4834","-1","821__40545","40545","821__40545-1","p__Proteobacteria"
"4915","1","1681__28111","1681","1681__281111","p__Terrabacteria group"
"4918","-1","1681__28111","28111","1681__28111-1","p__FCB group"
"5080","1","457412__658081","457412","457412__6580811","p__Terrabacteria group"
"5091","-1","457412__658081","658081","457412__658081-1","p__Terrabacteria group"
"5110","1","850__28026","850","850__280261","p__Fusobacteria"
"5121","-1","850__28026","28026","850__28026-1","p__Terrabacteria group"
"5234","-1","188913__39485_216816","39485","188913__39485_216816-1","p__Terrabacteria group"
"5255","1","188913__39485_216816","188913","188913__39485_2168161","p__Fusobacteria"
"5260","-1","188913__39485_216816","216816","188913__39485_216816-1","p__Terrabacteria group"
"5336","1","39485__216816","39485","39485__2168161","p__Terrabacteria group"
"5362","-1","39485__216816","216816","39485__216816-1","p__Terrabacteria group"
