,D013167
46503__166486_357276,-0.00562348353280903
166486__357276,-0.2531919607268419
1680__820_28116,-0.10286765913891613
562__817,0.0656933235589578
820__28116,-0.09051248898045032
310298__387090,0.12283274554273292
469588__818_47678,0.4222609647931143
28118__338188_491921,0.11103577522794494
261299__165179_301301,-0.1462268418158506
573__40519,-0.05862497122977285
818__47678,-0.3210946703180351
658089__329854_626940,0.3807460821564456
674529__310297_360807,0.3029142341655984
328813__46506_204516,-0.17346012557221918
751585__28117_487174,-0.06326581610383045
1735__658082,0.0
1624__33043,0.22115435842776834
1226323__823_40518,0.0
626930__626935,-0.12835727798852528
165179__301301,0.013676725676444429
626932__46228_239935,-0.3416527996194016
454154__469592,0.1649318036258244
100886__45851_74426,0.17969046215609502
208479__33038_246787,-0.028206426750786707
1604__411489,-0.10827859253787628
338188__491921,-0.2012002919842853
97478__626929,0.2642761513359925
214856__371601_454155,0.15027526061324986
33039__39488,0.62893302550176
39492__328812,-0.3299998258743516
39496__1118061,-0.8393939882994698
550__853_39491,-0.2335844133840616
310297__360807,0.0060782301249094565
329854__626940,-0.4192196203200669
823__40518,-0.12314495717362305
218538__291644,0.8640037115560911
46506__204516,0.03471239202570006
46228__239935,0.699659965827734
33038__246787,-0.08190740487055279
487173__821_40545,-0.035699228333216086
28117__487174,-0.08940777699334733
45851__74426,-0.3843855436222224
1304__457412_658081,-0.21103497043814856
1257080__1681_28111,-0.08828071941503893
371601__454155,-0.8168617302101513
1623__850_28026,0.4943830121329065
853__39491,0.2935111270426822
821__40545,-0.2023332763877096
1681__28111,0.4526526154553694
457412__658081,1.299560801610762
850__28026,-0.7437242056395699
188913__39485_216816,-0.2416727431968965
39485__216816,-0.7567027941232723
