,D008881
46228__216816_310297,-0.09803251720375744
40545__28026_28130,0.137250060162514
328814__820_28116,0.015310076449981962
301301__1118061,0.012095724819253974
384638__28111_328813,0.006952466402783688
53345__316_322095,-0.043253083545037686
1680__751585,-0.06128707963822304
291644__821_204516,0.0623397906699033
546__818,-0.030800576429216745
674529__1318_29382,0.039752223911779766
37734__1351_1352,0.06908459826108311
584__329854_626929,-0.1185823927634369
820__28116,-0.04732548178728632
571__46503_357276,-0.03734227003394376
1282__100886_626932,-0.05700034497428817
821__204516,-0.03164376926733307
548__562_817,0.08777243072260188
28111__328813,0.1885715363071558
216816__310297,0.020021962350562528
1747__1358_103892,0.16471182308964855
562__817,-0.06476830429493696
296__47678_246787,0.07668167674370649
376804__39485_338188,0.2764613840217776
29361__287_582,-0.4215004765514819
1735__823_1078764,0.20973963314211166
46503__357276,0.009132039180250963
1304__1582_469613,0.12932263417269466
40520__411489,0.4364283498438323
1351__1352,-0.0013288225076267945
329854__626929,-0.1967722050200021
154046__1354_54291,-0.05115715358122603
39486__329_658089,0.1310121124769435
116085__39488_626940,0.2773177030812508
100886__626932,-0.18692260367561356
626933__166486_487174,0.09875278644169873
1318__29382,0.3433455978844558
39485__338188,0.32775665911103197
88431__853_40518,-0.0099679099093803
293__47770,0.07844758578220479
28025__147802,0.5008901958240389
28125__573_360807,0.048177588890744576
1363__454154,-0.2458510362057635
823__1078764,0.08353801313103393
72556__457412,0.5257998245272482
47678__246787,0.07953111514343715
28026__28130,0.498126905304334
316__322095,1.1179953501934774
291645__387661,-0.7026590770367571
310298__39491_46506,-0.20642003046025012
303__1623,0.3182653687341651
1286__1681,-0.6798677396823757
106649__454155,0.4913160428402669
587__43765,0.3677201391290544
624__469610,-0.5349456769563309
1358__103892,-0.34644046917825105
287__582,-0.5445390635988887
158836__754333,-0.29436329291122265
521720__626930,0.2095682234410292
166486__487174,-0.11041554487521962
1396__550_45851,0.04993110525583338
569__387090_658081,0.043323494859254
147207__729_1531,-0.011460342087151016
39488__626940,0.0053021181851157315
40214__40324,0.10781957260110343
1354__54291,0.3799679381012996
363265__487173,-0.4911762246722156
1582__469613,-0.9046873692886492
40519__487175,-0.7031487414181591
39496__214856,0.4499277516656939
2173__410072,0.6534515141914049
649756__33039_39492,0.04402741045641948
501496__658086,-0.4944848175071496
573__360807,0.2684893711852284
853__40518,-0.11198861281409657
329__658089,-0.6648143279248063
729__1531,-0.7499372939658359
328812__165179_239935,-0.0904699794802065
39491__46506,-0.12005940100269225
550__45851,0.2316215882710196
1689__33038,-0.5604437057966098
387090__658081,-0.6960531652664792
33039__39492,0.2666207973166671
165179__239935,-0.09311071119712258
