oldID,newID
216816_and_310297_and_46228,46228__216816_310297
28026_and_28130_and_40545,40545__28026_28130
28116_and_328814_and_820,328814__820_28116
1118061_and_301301,301301__1118061
28111_and_328813_and_384638,384638__28111_328813
316_and_322095_and_53345,53345__316_322095
1680_and_751585,1680__751585
204516_and_291644_and_821,291644__821_204516
546_and_818,546__818
1318_and_29382_and_674529,674529__1318_29382
1351_and_1352_and_37734,37734__1351_1352
329854_and_584_and_626929,584__329854_626929
28116_and_820,820__28116
357276_and_46503_and_571,571__46503_357276
100886_and_1282_and_626932,1282__100886_626932
204516_and_821,821__204516
548_and_562_and_817,548__562_817
28111_and_328813,28111__328813
216816_and_310297,216816__310297
103892_and_1358_and_1747,1747__1358_103892
562_and_817,562__817
246787_and_296_and_47678,296__47678_246787
338188_and_376804_and_39485,376804__39485_338188
287_and_29361_and_582,29361__287_582
1078764_and_1735_and_823,1735__823_1078764
357276_and_46503,46503__357276
1304_and_1582_and_469613,1304__1582_469613
40520_and_411489,40520__411489
1351_and_1352,1351__1352
329854_and_626929,329854__626929
1354_and_154046_and_54291,154046__1354_54291
329_and_39486_and_658089,39486__329_658089
116085_and_39488_and_626940,116085__39488_626940
100886_and_626932,100886__626932
166486_and_487174_and_626933,626933__166486_487174
1318_and_29382,1318__29382
338188_and_39485,39485__338188
40518_and_853_and_88431,88431__853_40518
293_and_47770,293__47770
147802_and_28025,28025__147802
28125_and_360807_and_573,28125__573_360807
1363_and_454154,1363__454154
1078764_and_823,823__1078764
457412_and_72556,72556__457412
246787_and_47678,47678__246787
28026_and_28130,28026__28130
316_and_322095,316__322095
291645_and_387661,291645__387661
310298_and_39491_and_46506,310298__39491_46506
1623_and_303,303__1623
1286_and_1681,1286__1681
106649_and_454155,106649__454155
43765_and_587,587__43765
469610_and_624,624__469610
103892_and_1358,1358__103892
287_and_582,287__582
158836_and_754333,158836__754333
521720_and_626930,521720__626930
166486_and_487174,166486__487174
1396_and_45851_and_550,1396__550_45851
387090_and_569_and_658081,569__387090_658081
147207_and_1531_and_729,147207__729_1531
39488_and_626940,39488__626940
40214_and_40324,40214__40324
1354_and_54291,1354__54291
363265_and_487173,363265__487173
1582_and_469613,1582__469613
40519_and_487175,40519__487175
214856_and_39496,39496__214856
2173_and_410072,2173__410072
33039_and_39492_and_649756,649756__33039_39492
501496_and_658086,501496__658086
360807_and_573,573__360807
40518_and_853,853__40518
329_and_658089,329__658089
1531_and_729,729__1531
165179_and_239935_and_328812,328812__165179_239935
39491_and_46506,39491__46506
45851_and_550,550__45851
1689_and_33038,1689__33038
387090_and_658081,387090__658081
33039_and_39492,33039__39492
165179_and_239935,165179__239935
