"","Part","BalanceID","Component","Group","d.group"
"2360","1","548__562_817","548","548__562_8171","p__Proteobacteria"
"2362","-1","548__562_817","562","548__562_817-1","p__Proteobacteria"
"2371","-1","548__562_817","817","548__562_817-1","p__FCB group"
"2548","1","28111__328813","28111","28111__3288131","p__FCB group"
"2607","-1","28111__328813","328813","28111__328813-1","p__FCB group"
"2743","1","216816__310297","216816","216816__3102971","p__Terrabacteria group"
"2750","-1","216816__310297","310297","216816__310297-1","p__FCB group"
"2828","-1","1747__1358_103892","1358","1747__1358_103892-1","p__Terrabacteria group"
"2838","1","1747__1358_103892","1747","1747__1358_1038921","p__Terrabacteria group"
"2879","-1","1747__1358_103892","103892","1747__1358_103892-1","p__Terrabacteria group"
"2950","1","562__817","562","562__8171","p__Proteobacteria"
"2959","-1","562__817","817","562__817-1","p__FCB group"
"3090","1","296__47678_246787","296","296__47678_2467871","p__Proteobacteria"
"3165","-1","296__47678_246787","47678","296__47678_246787-1","p__FCB group"
"3187","-1","296__47678_246787","246787","296__47678_246787-1","p__FCB group"
"3295","-1","376804__39485_338188","39485","376804__39485_338188-1","p__Terrabacteria group"
"3345","-1","376804__39485_338188","338188","376804__39485_338188-1","p__FCB group"
"3350","1","376804__39485_338188","376804","376804__39485_3381881","p__FCB group"
"3382","-1","29361__287_582","287","29361__287_582-1","p__Proteobacteria"
"3395","-1","29361__287_582","582","29361__287_582-1","p__Proteobacteria"
"3436","1","29361__287_582","29361","29361__287_5821","p__Terrabacteria group"
"3551","-1","1735__823_1078764","823","1735__823_1078764-1","p__FCB group"
"3572","1","1735__823_1078764","1735","1735__823_10787641","p__Terrabacteria group"
"3674","-1","1735__823_1078764","1078764","1735__823_1078764-1","p__Terrabacteria group"
"3751","1","46503__357276","46503","46503__3572761","p__FCB group"
"3787","-1","46503__357276","357276","46503__357276-1","p__FCB group"
"3851","1","1304__1582_469613","1304","1304__1582_4696131","p__Terrabacteria group"
"3861","-1","1304__1582_469613","1582","1304__1582_469613-1","p__Terrabacteria group"
"3948","-1","1304__1582_469613","469613","1304__1582_469613-1","p__Proteobacteria"
"4040","1","40520__411489","40520","40520__4114891","p__Terrabacteria group"
"4090","-1","40520__411489","411489","40520__411489-1","p__Terrabacteria group"
"4147","1","1351__1352","1351","1351__13521","p__Terrabacteria group"
"4148","-1","1351__1352","1352","1351__1352-1","p__Terrabacteria group"
"4373","1","329854__626929","329854","329854__6269291","p__FCB group"
"4396","-1","329854__626929","626929","329854__626929-1","p__FCB group"
"4444","-1","154046__1354_54291","1354","154046__1354_54291-1","p__Terrabacteria group"
"4491","-1","154046__1354_54291","54291","154046__1354_54291-1","p__Proteobacteria"
"4501","1","154046__1354_54291","154046","154046__1354_542911","p__Terrabacteria group"
"4563","-1","39486__329_658089","329","39486__329_658089-1","p__Proteobacteria"
"4619","1","39486__329_658089","39486","39486__329_6580891","p__Terrabacteria group"
"4698","-1","39486__329_658089","658089","39486__329_658089-1","p__Terrabacteria group"
"4767","-1","116085__39488_626940","39488","116085__39488_626940-1","p__Terrabacteria group"
"4792","1","116085__39488_626940","116085","116085__39488_6269401","p__Terrabacteria group"
"4841","-1","116085__39488_626940","626940","116085__39488_626940-1","p__Terrabacteria group"
"4936","1","100886__626932","100886","100886__6269321","p__Terrabacteria group"
"4986","-1","100886__626932","626932","100886__626932-1","p__FCB group"
"5092","-1","626933__166486_487174","166486","626933__166486_487174-1","p__Terrabacteria group"
"5126","-1","626933__166486_487174","487174","626933__166486_487174-1","p__FCB group"
"5134","1","626933__166486_487174","626933","626933__166486_4871741","p__FCB group"
"5175","1","1318__29382","1318","1318__293821","p__Terrabacteria group"
"5201","-1","1318__29382","29382","1318__29382-1","p__Terrabacteria group"
"5353","1","39485__338188","39485","39485__3381881","p__Terrabacteria group"
"5403","-1","39485__338188","338188","39485__338188-1","p__FCB group"
"5463","-1","88431__853_40518","853","88431__853_40518-1","p__Terrabacteria group"
"5508","-1","88431__853_40518","40518","88431__853_40518-1","p__Terrabacteria group"
"5523","1","88431__853_40518","88431","88431__853_405181","p__Terrabacteria group"
"5588","1","293__47770","293","293__477701","p__Proteobacteria"
"5665","-1","293__47770","47770","293__47770-1","p__Terrabacteria group"
"5780","1","28025__147802","28025","28025__1478021","p__Terrabacteria group"
"5823","-1","28025__147802","147802","28025__147802-1","p__Terrabacteria group"
"5893","-1","28125__573_360807","573","28125__573_360807-1","p__Proteobacteria"
"5932","1","28125__573_360807","28125","28125__573_3608071","p__FCB group"
"5993","-1","28125__573_360807","360807","28125__573_360807-1","p__Terrabacteria group"
"6063","1","1363__454154","1363","1363__4541541","p__Terrabacteria group"
"6149","-1","1363__454154","454154","1363__454154-1","p__FCB group"
"6197","1","823__1078764","823","823__10787641","p__FCB group"
"6320","-1","823__1078764","1078764","823__1078764-1","p__Terrabacteria group"
"6403","1","72556__457412","72556","72556__4574121","p__Proteobacteria"
"6445","-1","72556__457412","457412","72556__457412-1","p__Terrabacteria group"
"6546","1","47678__246787","47678","47678__2467871","p__FCB group"
"6568","-1","47678__246787","246787","47678__246787-1","p__FCB group"
"6663","1","28026__28130","28026","28026__281301","p__Terrabacteria group"
"6669","-1","28026__28130","28130","28026__28130-1","p__FCB group"
"6767","1","316__322095","316","316__3220951","p__Proteobacteria"
"6868","-1","316__322095","322095","316__322095-1","p__FCB group"
"7011","1","291645__387661","291645","291645__3876611","p__FCB group"
"7028","-1","291645__387661","387661","291645__387661-1","p__FCB group"
"7120","-1","310298__39491_46506","39491","310298__39491_46506-1","p__Terrabacteria group"
"7133","-1","310298__39491_46506","46506","310298__39491_46506-1","p__FCB group"
"7161","1","310298__39491_46506","310298","310298__39491_465061","p__FCB group"
"7207","1","303__1623","303","303__16231","p__Proteobacteria"
"7243","-1","303__1623","1623","303__1623-1","p__Terrabacteria group"
"7378","1","1286__1681","1286","1286__16811","p__Terrabacteria group"
"7392","-1","1286__1681","1681","1286__1681-1","p__Terrabacteria group"
"7584","1","106649__454155","106649","106649__4541551","p__Proteobacteria"
"7620","-1","106649__454155","454155","106649__454155-1","p__FCB group"
"7660","1","587__43765","587","587__437651","p__Proteobacteria"
"7717","-1","587__43765","43765","587__43765-1","p__Terrabacteria group"
"7808","1","624__469610","624","624__4696101","p__Proteobacteria"
"7916","-1","624__469610","469610","624__469610-1","p__Proteobacteria"
"7973","1","1358__103892","1358","1358__1038921","p__Terrabacteria group"
"8024","-1","1358__103892","103892","1358__103892-1","p__Terrabacteria group"
"8086","1","287__582","287","287__5821","p__Proteobacteria"
"8099","-1","287__582","582","287__582-1","p__Proteobacteria"
"8324","1","158836__754333","158836","158836__7543331","p__Proteobacteria"
"8377","-1","158836__754333","754333","158836__754333-1","p__Proteobacteria"
"8510","1","521720__626930","521720","521720__6269301","p__Proteobacteria"
"8513","-1","521720__626930","626930","521720__626930-1","p__FCB group"
"8620","1","166486__487174","166486","166486__4871741","p__Terrabacteria group"
"8654","-1","166486__487174","487174","166486__487174-1","p__FCB group"
"8682","-1","1396__550_45851","550","1396__550_45851-1","p__Proteobacteria"
"8710","1","1396__550_45851","1396","1396__550_458511","p__Terrabacteria group"
"8747","-1","1396__550_45851","45851","1396__550_45851-1","p__Terrabacteria group"
"8831","1","569__387090_658081","569","569__387090_6580811","p__Proteobacteria"
"8938","-1","569__387090_658081","387090","569__387090_658081-1","p__FCB group"
"8959","-1","569__387090_658081","658081","569__387090_658081-1","p__Terrabacteria group"
"8985","-1","147207__729_1531","729","147207__729_1531-1","p__Proteobacteria"
"9005","-1","147207__729_1531","1531","147207__729_1531-1","p__Terrabacteria group"
"9056","1","147207__729_1531","147207","147207__729_15311","p__Terrabacteria group"
"9177","1","39488__626940","39488","39488__6269401","p__Terrabacteria group"
"9251","-1","39488__626940","626940","39488__626940-1","p__Terrabacteria group"
"9328","1","40214__40324","40214","40214__403241","p__Proteobacteria"
"9329","-1","40214__40324","40324","40214__40324-1","p__Proteobacteria"
"9442","1","1354__54291","1354","1354__542911","p__Terrabacteria group"
"9489","-1","1354__54291","54291","1354__54291-1","p__Proteobacteria"
"9669","1","363265__487173","363265","363265__4871731","p__FCB group"
"9682","-1","363265__487173","487173","363265__487173-1","p__Terrabacteria group"
"9741","1","1582__469613","1582","1582__4696131","p__Terrabacteria group"
"9828","-1","1582__469613","469613","1582__469613-1","p__Proteobacteria"
"9919","1","40519__487175","40519","40519__4871751","p__Terrabacteria group"
"9978","-1","40519__487175","487175","40519__487175-1","p__Proteobacteria"
"10062","1","39496__214856","39496","39496__2148561","p__Terrabacteria group"
"10092","-1","39496__214856","214856","39496__214856-1","p__FCB group"
"10189","1","2173__410072","2173","2173__4100721","p__Euryarchaeota"
"10263","-1","2173__410072","410072","2173__410072-1","p__Terrabacteria group"
"10348","-1","649756__33039_39492","33039","649756__33039_39492-1","p__Terrabacteria group"
"10355","-1","649756__33039_39492","39492","649756__33039_39492-1","p__Terrabacteria group"
"10428","1","649756__33039_39492","649756","649756__33039_394921","p__Terrabacteria group"
"10567","1","501496__658086","501496","501496__6580861","p__FCB group"
"10577","-1","501496__658086","658086","501496__658086-1","p__Terrabacteria group"
"10597","1","573__360807","573","573__3608071","p__Proteobacteria"
"10697","-1","573__360807","360807","573__360807-1","p__Terrabacteria group"
"10755","1","853__40518","853","853__405181","p__Terrabacteria group"
"10800","-1","853__40518","40518","853__40518-1","p__Terrabacteria group"
"10884","1","329__658089","329","329__6580891","p__Proteobacteria"
"11019","-1","329__658089","658089","329__658089-1","p__Terrabacteria group"
"11043","1","729__1531","729","729__15311","p__Proteobacteria"
"11063","-1","729__1531","1531","729__1531-1","p__Terrabacteria group"
"11265","-1","328812__165179_239935","165179","328812__165179_239935-1","p__FCB group"
"11271","-1","328812__165179_239935","239935","328812__165179_239935-1","p__PVC group"
"11279","1","328812__165179_239935","328812","328812__165179_2399351","p__FCB group"
"11383","1","39491__46506","39491","39491__465061","p__Terrabacteria group"
"11396","-1","39491__46506","46506","39491__46506-1","p__FCB group"
"11475","1","550__45851","550","550__458511","p__Proteobacteria"
"11540","-1","550__45851","45851","550__45851-1","p__Terrabacteria group"
"11656","1","1689__33038","1689","1689__330381","p__Terrabacteria group"
"11670","-1","1689__33038","33038","1689__33038-1","p__Terrabacteria group"
"11878","1","387090__658081","387090","387090__6580811","p__FCB group"
"11899","-1","387090__658081","658081","387090__658081-1","p__Terrabacteria group"
"11965","1","33039__39492","33039","33039__394921","p__Terrabacteria group"
"11972","-1","33039__39492","39492","33039__39492-1","p__Terrabacteria group"
"12147","1","165179__239935","165179","165179__2399351","p__FCB group"
"12153","-1","165179__239935","239935","165179__239935-1","p__PVC group"
