features,j_cmi,MIfy
1755626,0.03888163214523343,0.03888163214523343
204516,-0.00023196833948891868,0.021366050178709177
823,-0.00010059608679807014,0.02118620532308734
454154,-9.346177002507103e-05,0.014060077560522848
45851,0.00014237311208500567,0.013582397499859115
487175,-0.0001301746548144295,0.0069052149914269265
1630,-0.00017862293752941762,0.006801340463526866
1735,-7.923735463645672e-05,0.0067959218081751135
33038,-0.00017902737019018147,0.006736630405484605
28125,-8.663626710245578e-05,0.006709868071507745
169435,-0.0001528894362481728,0.006683221995144255
28037,0.00013321083730724083,0.006651398748452629
1582,-0.00012056760158092074,0.006651398748452629
228603,1.5552186718710212e-05,0.006651398748452601
208479,0.0002564572311597492,0.006646110888656652
1559,-0.00023878173428304813,2.5143338156119466e-05
535744,-0.00015566877786521948,1.884944711047498e-05
108980,-0.0002851441241056371,1.884944711047498e-05
310514,-0.0002762155436931195,1.884944711047498e-05
38304,-0.00027498933496905386,1.884944711047498e-05
187452,-0.00020423379175244657,1.884944711047498e-05
1311,-0.00020810581247152028,1.884944711047498e-05
1532,-0.00021869617091115594,1.884944711047498e-05
28091,-0.00023229912479241126,1.884944711047498e-05
471,-0.0002309610013908029,1.884944711047498e-05
106648,-0.00024120834913133796,1.884944711047498e-05
2173,-0.00018327727690162029,1.884944711047498e-05
310300,-0.0001574634036147251,1.884944711047498e-05
100884,-0.0002841033386958228,1.884944711047498e-05
39490,-0.0002056030221745975,1.2560933185336298e-05
39486,-0.0001933599647141483,1.2560933185336298e-05
55197,-0.00020733178963416206,1.2560933185336298e-05
1522,-0.00019539775321045038,1.2560933185336298e-05
47770,-0.0002095232721694569,1.2560933185336298e-05
1428,-0.00019747712922708508,1.2560933185336298e-05
1352,-0.0001995993789760216,1.2560933185336298e-05
376806,-0.00019869386671002564,1.2560933185336298e-05
487316,-0.00015436187021813954,1.2560933185336298e-05
1010,-0.00015609317837386185,1.2560933185336298e-05
33964,-0.00020288386957133784,1.2560933185336298e-05
1121298,-0.00020709184277409973,1.2560933185336298e-05
28454,-0.0002182138797200605,1.2560933185336298e-05
574375,-0.00017579065404821513,1.2560933185336298e-05
1681,-0.00017447458919803057,1.2560933185336298e-05
254,-0.00017315279547111995,1.2560933185336298e-05
33032,-0.00018012445403988076,1.2560933185336298e-05
28038,-0.0001561971696860901,1.2560933185336298e-05
529,-0.000181502834192852,1.2560933185336298e-05
101564,-0.00015308079890275752,1.2560933185336298e-05
115979,-0.0001510625252112261,1.2560933185336298e-05
425941,-0.00018272249539726294,1.2560933185336298e-05
183417,-0.00017174555599909768,1.2560933185336298e-05
153151,-0.00018940425763309132,1.2560933185336298e-05
147802,-0.00019136252846529774,1.2560933185336298e-05
291645,-0.00018748401147723843,1.2560933185336298e-05
43263,-0.00023454522080640133,1.2560933185336298e-05
29370,-0.00015368605793391146,1.2560933185336298e-05
180282,-0.00023678106807103116,1.2560933185336298e-05
1144673,-0.0002381583836018779,1.2560933185336298e-05
1307,-0.00023939690401257607,1.2560933185336298e-05
59310,-0.0002406112775182253,1.2560933185336298e-05
1689,-0.00024196801348676288,1.2560933185336298e-05
1580,-0.00024332025717411127,1.2560933185336298e-05
36847,-0.00024386220845344853,1.2560933185336298e-05
376805,-0.00018560069313207505,1.2560933185336298e-05
182710,-0.00023312459906823667,1.2560933185336298e-05
511,-0.0002317204961874933,1.2560933185336298e-05
1661032,-0.00018414414245264196,1.2560933185336298e-05
29356,-0.00024023044704976257,1.2560933185336298e-05
47715,-0.00023557081971633436,1.2560933185336298e-05
185294,-0.00023697002570299207,1.2560933185336298e-05
626933,-0.00018375324751729574,1.2560933185336298e-05
67269,-0.00017024295125914776,6.277787200782703e-06
76517,-0.00016874315066962403,6.277787200782703e-06
237258,-0.00016726877042907526,6.277787200782703e-06
173480,-0.0001699347701511385,6.277787200782703e-06
251535,-0.00016581916968836762,6.277787200782703e-06
308892,-0.00016299184923541726,6.277787200782703e-06
477666,-0.00016025647416305063,6.277787200782703e-06
871324,-0.00015760863109299972,6.277787200782703e-06
481743,-0.0001589218758414524,6.277787200782703e-06
441500,-0.00016161295114565868,6.277787200782703e-06
290309,-0.00016439372896000516,6.277787200782703e-06
39489,-0.0001711771863046357,6.277787200782703e-06
33039,-0.00020743781937073368,6.277787200782703e-06
271420,-0.00016860773615215161,6.277787200782703e-06
239974,-0.00020645858840257424,6.277787200782703e-06
245,-0.0012885655193929741,6.277787200782703e-06
726,-0.0008572991070236059,6.277787200782703e-06
1282,-0.0006416659008389217,6.277787200782703e-06
1844653,-0.0002348892226255616,6.277787200782703e-06
1902,-0.0005122859771281113,6.277787200782703e-06
1506,-0.00023804033117661604,6.277787200782703e-06
2088,-0.0004260326946542376,6.277787200782703e-06
29360,-0.00036442320717289923,6.277787200782703e-06
34038,-0.0003182160915618955,6.277787200782703e-06
35825,-0.00028227722386444813,6.277787200782703e-06
38288,-0.0002535261297064903,6.277787200782703e-06
1463864,-0.0002051102297648819,6.277787200782703e-06
40216,-0.00023000250721361563,6.277787200782703e-06
1463837,-0.00016730065755164573,6.277787200782703e-06
1746653,-0.0001949782596141696,6.277787200782703e-06
1113741,-0.00019630416674880073,6.277787200782703e-06
28136,-0.00019738787003859871,6.277787200782703e-06
118748,-0.00020009511336903707,6.277787200782703e-06
33935,-0.0002014845488319287,6.277787200782703e-06
40681,-0.00021039948846955344,6.277787200782703e-06
1691,-0.00017332148931132807,6.277787200782703e-06
1487956,-0.0002089386405548331,6.277787200782703e-06
879,-0.00021046844311390424,6.277787200782703e-06
423605,-0.0002118048901348895,6.277787200782703e-06
41276,-0.00018049464742772654,6.277787200782703e-06
57706,-0.00015813200102934692,6.277787200782703e-06
46228,-0.00017176883533718496,6.277787200782703e-06
587753,-8.909343498968796e-05,6.277787200782703e-06
483012,-0.00017478078859553008,6.277787200782703e-06
29355,-0.00018129611213039027,6.277787200782703e-06
1687,-0.00020408467413019288,6.277787200782703e-06
1710,-0.0001998128702149822,6.277787200782703e-06
1727,-0.00019571193845637996,6.277787200782703e-06
1888,-0.0001917718275510562,6.277787200782703e-06
143393,-0.00010481462710715774,6.277787200782703e-06
28130,-0.00018481554288219253,6.277787200782703e-06
29461,-0.00017790466067865352,6.277787200782703e-06
53440,-0.00015464899358103013,6.277787200782703e-06
32013,-0.00017463433249305022,6.277787200782703e-06
33034,-0.00017147875266483652,6.277787200782703e-06
34087,-0.00016843198593414745,6.277787200782703e-06
38286,-0.0001654884994316173,6.277787200782703e-06
39029,-0.00016264312914583817,6.277787200782703e-06
45254,-0.00015989104968910098,6.277787200782703e-06
1670,-0.00020853825693541254,6.277787200782703e-06
1633,-0.00021318547377564172,6.277787200782703e-06
1613,-0.0002180392335865478,6.277787200782703e-06
1584,-0.00022311361884340414,6.277787200782703e-06
1571,-0.000228424022019184,6.277787200782703e-06
1472,-0.00023398730153666766,6.277787200782703e-06
1467,-0.00023982196054280912,6.277787200782703e-06
1406,-0.0002459483524992576,6.277787200782703e-06
153721,-0.00010041269331426621,6.277787200782703e-06
1401,-0.0002583613262775112,6.277787200782703e-06
1267,-0.00026548551665569076,6.277787200782703e-06
856,-0.0002730054953882135,6.277787200782703e-06
470,-0.0002809551871911662,6.277787200782703e-06
316,-0.0002893725079237044,6.277787200782703e-06
157687,-9.634936981313557e-05,6.277787200782703e-06
187491,-9.258703323801458e-05,6.277787200782703e-06
1453492,-8.280495814270006e-05,6.277787200782703e-06
53363,-0.0001572277469890327,6.277787200782703e-06
56810,-0.0001521508262170276,6.277787200782703e-06
2741,-0.0001763880609733038,6.277787200782703e-06
199,-0.002582364756501079,6.277787200782703e-06
202956,-0.00014250875620458486,6.277787200782703e-06
102862,-0.00011481902209100215,6.277787200782703e-06
228604,-0.00013988197631620527,6.277787200782703e-06
284042,-0.00013825146290012284,6.277787200782703e-06
1113922,-0.00013665718311550894,6.277787200782703e-06
1859290,-0.00013509794244704037,6.277787200782703e-06
88688,-0.00012614157667603342,6.277787200782703e-06
77095,-0.00014972952554114825,6.277787200782703e-06
253239,-0.00018583909383463904,6.277787200782703e-06
1148157,-8.584077455159077e-05,6.277787200782703e-06
79883,-0.00014073883160838497,6.277787200782703e-06
2139,-0.00018111218309397554,6.277787200782703e-06
36848,-0.00017963251465813652,6.277787200782703e-06
47879,-0.0001779670531052242,6.277787200782703e-06
191295,-0.0001442469029565815,6.277787200782703e-06
60133,-0.00014602643415505425,6.277787200782703e-06
45067,-0.00014784884562336976,6.277787200782703e-06
358742,-0.00014956206422769546,6.277787200782703e-06
82135,-0.00015146008931183098,6.277787200782703e-06
136857,-0.00010959933775160506,6.277787200782703e-06
1229909,-0.00012730063506984473,6.277787200782703e-06
671267,-0.0001290677597736444,6.277787200782703e-06
589437,-0.0001308826446045738,6.277787200782703e-06
452084,-0.00013274725230758342,6.277787200782703e-06
421767,-0.00013466365466901,6.277787200782703e-06
341225,-0.00013663404019554723,6.277787200782703e-06
305719,-0.00013866072245141404,6.277787200782703e-06
163877,-0.0001407461491204944,6.277787200782703e-06
163202,-0.00014289291186807713,6.277787200782703e-06
138595,-0.00014510375708573693,6.277787200782703e-06
78346,-0.00014738159761302282,6.277787200782703e-06
83263,-0.00013305606585451574,6.277787200782703e-06
