features,j_cmi,MIfy
1755626,0.724349797625609,0.724349797625609
821,0.006899292409858315,0.5604998525938905
820,0.00939910802748778,0.532126945670776
28116,0.003551379288740386,0.3992294270033516
351091,0.00418505228027205,0.2884761196785173
28117,0.0023546948299931203,0.25769795920964467
39485,0.001849726857448053,0.24765328009938625
239935,0.004371247383487403,0.20799009956017378
818,0.0034537411526390227,0.18906228825791938
823,0.0038717417048660385,0.1657144875680212
218538,0.0017445560544279703,0.1586469292484256
40520,0.00247294043923435,0.14828361206040008
204516,0.0012302420742539566,0.1395291118422206
536633,0.0015987096579088145,0.13873955417426598
46506,0.0021177094141511255,0.1368630057807272
328813,0.007429623922757006,0.13482409879891866
46503,0.0015777215168425174,0.1324245753451907
165179,0.0013516144647618689,0.10831765580580788
47678,0.003305501565512431,0.10806010577694303
397865,0.0014053969657558812,0.09984187019896362
454154,0.0037088922210304354,0.09848026876555505
817,0.00531404025790963,0.09611533544791162
39492,0.0043494301024790405,0.08930166168344011
246787,0.0017097959738869017,0.08168746854308218
187327,0.00661059132075148,0.08051910475078228
69825,0.002282162425252296,0.07990003089593056
882211,0.002009188681687882,0.06619329962655152
122355,0.0034997510150636055,0.06419792415151937
29348,0.0031506457441652994,0.06338276085785577
33043,0.0011896822022914103,0.0614062571267755
301301,0.0013932141467987436,0.059968877671394694
216816,0.0014798635415149142,0.05716266644767298
28111,0.0015031216884042117,0.05212521286989291
1515,0.0023479587810961017,0.050267697485971374
1264,0.0012990404596028154,0.04775581906490878
1535,0.002129021920080146,0.047156097833492616
310298,0.0011654207337096628,0.046610106206557256
487175,0.0013284544223671063,0.045543430990291345
310297,0.001810701042518327,0.04545799431826125
44749,0.0016303518789916177,0.04219742874168042
329854,0.001335529367300907,0.03672825718130046
1685,0.0010752258523255148,0.032837692608870706
1308,0.0030002065957718572,0.0306823200583084
287,0.0015238406201202037,0.030501000810132295
214856,0.0048435724930421566,0.029146254281885442
626930,0.003272597911446618,0.028875013072385824
1680,0.0030265587094028337,0.02593343656370073
28901,0.0013198012611329857,0.025461905931086104
33069,0.001348631250464371,0.025274810958194838
35833,0.0034946473363086615,0.025149875690354317
729,0.0014818602114177216,0.024447784540839734
40518,0.0011538103344889417,0.024139338238497343
39778,0.004818217914785983,0.022622735744023514
28026,0.0021355393745246982,0.022353335615022063
317,0.002235713956865379,0.021572429219571587
208479,0.002536376949174527,0.021468978158555863
1735,0.001247912745339936,0.020735667774704147
1161942,0.0009052416292281533,0.02044156086870541
169435,0.0024631995861387375,0.020113894829580592
33038,0.0013172790858896506,0.019689350802508776
189722,0.0015916583662811644,0.019627579612013668
589436,0.001054787276871673,0.01942915640227927
387090,0.0011336854794712498,0.018437022013670146
84030,0.0030872936529563744,0.018342505319342783
584,0.002004779057068525,0.0180809899797173
52787,0.0021562292172106687,0.01805413311099624
28037,0.002611101490317458,0.017244826116188716
294,0.003229688415324977,0.016635320280335875
1630,0.0010393090702170826,0.016628993268472225
100884,0.002948377029917156,0.016615441164808176
43675,0.0018473531735224945,0.015538773225462155
45851,0.0008398989470044371,0.01522964029196372
291644,0.0011794355710726939,0.015045523512925207
1303,0.0014310491818040286,0.014123569530863467
328812,0.001296196602417178,0.01358351609599373
39484,0.0011755958639072354,0.013399227557604476
40519,0.0015370611545810955,0.013000217978358264
39497,0.0018939531572918361,0.013000217978358264
28132,0.0027458471858724156,0.012961729204945427
78342,0.0011170335890559428,0.012949581858013426
84032,0.0026956304986866676,0.012708890112741122
1265,0.0020927948823666817,0.012170359760409588
261299,0.0010193224484891586,0.012138997265065843
582,0.0012802104670054954,0.011929563095050555
626931,0.0015601137538035163,0.011878269822013343
907,0.0008373110729453809,0.011424566321914131
40324,0.001890549285508308,0.010876720160245212
47884,0.001175975414108547,0.010225153279892374
328814,0.0008667908489287043,0.010139137841143064
166486,0.0009787845345292194,0.010060745280046413
588,0.0014970335377305823,0.009638567881133486
28125,0.0008836231757499841,0.009330865888162787
143393,0.002825374714158348,0.009259068767578649
626937,0.0014194350015154017,0.009052842644574177
293,0.0025019701051482894,0.008877989559597066
1465754,0.0011344687087804749,0.008814538286521012
106648,0.0013273591402515337,0.008715251468553564
387661,0.0011039427377257703,0.008520806234322942
28128,0.0014754609625994312,0.008520806234322942
29466,0.0011957494194602195,0.008520806234322942
29552,0.001029605662732326,0.008357772895104754
40214,0.0012693272065857622,0.008287916926747019
1582,0.0014533219264604809,0.008287916926747019
410072,0.0009905819293306002,0.007765734534015967
183417,0.0010996190083503955,0.007300802545784579
839,0.0009549702498306062,0.006951315633226485
1827099,0.0013751561733996026,0.006816521597002301
585,0.0014351311721857154,0.006762925750259496
38986,0.0019277836020969831,0.006762925750259496
860,0.0014911902435665036,0.006762925750259496
1260,0.0010455105760570054,0.006358617837476044
1510,0.001072840351082527,0.006289442069161599
28118,0.0011360189029549243,0.006229471253486607
41976,0.0019434451513674865,0.006229471253486607
291645,0.0014185833419462423,0.006178676783514803
179995,0.0012270318838477753,0.0059948330206529565
1661050,0.0013580907802073086,0.005936267907794557
633701,0.0009504839056219613,0.005766790751659867
243924,0.0026594107485920352,0.005643278691125908
470565,0.0013410025652664656,0.005643278691125908
37734,0.0014519264286266707,0.005643278691125908
516075,0.00109644483075008,0.00540626180903081
1280,0.0012091229110603322,0.00540626180903081
1379,0.0012807329080256058,0.00535050328809672
535744,0.0017264555941596733,0.00535050328809672
349096,0.0010045719400169116,0.005175831797537667
1512,0.0010934579987365058,0.0051122990093670495
216947,0.0011165907630010267,0.0051122990093670495
840,0.0011992245259103713,0.004818550990618675
1559,0.0017903890212011679,0.00452501743628364
876,0.0013292923256615096,0.00452501743628364
53408,0.0011156209553667782,0.00452501743628364
488,0.0010952847820327738,0.00452501743628364
562,0.0009839030087167382,0.0042910155017600315
28446,0.001204307100560033,0.004231698030565223
1034636,0.001236355242269875,0.004231698030565223
384638,0.0009907186730156062,0.003996508029040058
1504,0.000959364807174708,0.003996508029040058
216778,0.001075099505875629,0.003996508029040058
137732,0.0010020611449575597,0.003996508029040058
29370,0.0013317640407056693,0.003938592458369916
43131,0.0008193881981629191,0.0037678975189308073
47880,0.0010298957648829155,0.0037022156726252975
39496,0.0009904314980595116,0.0037022156726252975
1725,0.0010202689324250412,0.0037022156726252975
29430,0.0013319825190038098,0.0037022156726252975
76517,0.0014260285154646117,0.003645700405305652
36745,0.001042711174686331,0.0034081381156008117
36874,0.0011645158360376476,0.0034081381156008117
53412,0.0010345966136170548,0.0034081381156008117
1597,0.001028937213245317,0.0034081381156008117
1382,0.000746455731997794,0.0033530215576785816
358743,0.001199022861605259,0.0033530215576785816
191493,0.0008309709652562164,0.003177146271455933
36835,0.0010609789240679022,0.0031142750417583187
28091,0.0009352392185020507,0.0031142750417583187
658457,0.0015296980005520288,0.0031142750417583187
386414,0.0010738682703928457,0.0031142750417583187
196024,0.0011761667833548517,0.0031142750417583187
301,0.0011651185353744608,0.0031142750417583187
108980,0.0010516452404860277,0.0031142750417583187
2173,0.0017487164581280515,0.0031142750417583187
1223514,0.0008283304497867031,0.002882094461069462
626933,0.0010335674416694285,0.002820626135592752
39490,0.001086848459667083,0.002820626135592752
101564,0.0014380305616855773,0.002820626135592752
1352,0.0010785490328481114,0.002820626135592752
1307,0.0010276043610627605,0.002820626135592752
1522,0.0010266191040663424,0.002820626135592752
1547,0.0008674268533273538,0.002587258101965584
1408,0.0008256299610252039,0.002587258101965584
48296,0.0008334986944661981,0.002587258101965584
76759,0.0009433786468299836,0.002587258101965584
43770,0.0008635385240086096,0.002587258101965584
46228,0.001156567375214789,0.002527191082300928
45254,0.0011192793185806071,0.002527191082300928
316,0.001255150394062437,0.002527191082300928
2139,0.001101074122581419,0.002527191082300928
83617,0.0009567182241489564,0.0022926368768171335
40215,0.001222836835007568,0.002233969567780325
574930,0.0010940027463888355,0.002233969567780325
1671366,0.0011006034680176744,0.002233969567780325
1611423,0.0008528891763892898,0.0019982304690040475
999468,0.0008247433610535427,0.0019982304690040475
1010,0.0008943942043003755,0.0017040385626111432
225991,0.000833745841213697,0.0017040385626111432
254,0.0008321371212806184,0.0017040385626111432
191295,0.0008737487078008321,0.0014100608424256755
157687,0.0008214881675842402,0.0014100608424256755
60133,0.0008186282638246855,0.0014100608424256755
237258,0.0008307235461033442,0.0014100608424256755
290309,0.0008950294802635312,0.0014100608424256755
271420,0.000855106255564792,0.0014100608424256755
1113741,0.0008502659020608058,0.0014100608424256755
1670,0.0008556184930228996,0.0014100608424256755
45067,0.0008519616594311312,0.0014100608424256755
483,0.0008166167057541477,0.0011162969939360057
238,-0.0006175473978459146,0.0011162969939360057
1113709,0.0008210372258686082,0.0011162969939360057
76853,0.0008176966795296535,0.0011162969939360057
547163,0.0008199052359887757,0.0011162969939360057
851,0.0005376258620858332,0.0011162969939360057
133926,0.0008174389778139607,0.0011162969939360057
171685,0.0008179794600519827,0.0011162969939360057
270498,0.0008171741648600405,0.0011162969939360057
105229,0.0008260590751951889,0.0011162969939360057
39645,0.0008547742619327088,0.0011162969939360057
745310,0.0008178896737247184,0.0011162969939360057
